match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_outfielderBlock,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_ownGoals,stat_penaltyWon,stat_penaltyMiss
12117304,home,Grêmio,Diego Costa,diego-costa,Diego Costa,F,,187,4454,,21212,EUR,592185600,F,19,19,False,16.0,10.0,,,1.0,4.0,4.0,6.0,13.0,1.0,,,,,,76.0,36.0,7.0,17.0,0.179436,0,,3.0,4.0,10.0,6.0,2.0,,,1.0,1.0,1.0,,6.0,3.0,3.0,,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,diego.costa,,,1.0,,,,,,
12117304,home,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,38.0,29.0,5.0,1.0,0.0,19.0,25.0,10.0,13.0,2.0,,,,,,45.0,43.0,6.4,9.0,0.00467559,0,,,1.0,,1.0,,,,3.0,,,,,,,,,Gustavo Martins,,,,,,,,,,,,,,,,1.0,,,,,,
12117304,home,Grêmio,Miguel Monsalve,miguel-monsalve,M. Monsalve,M,11,177,2381,M,1066620,EUR,1077840000,M,11,11,True,33.0,31.0,2.0,2.0,0.0,11.0,12.0,20.0,21.0,3.0,,,,,,37.0,43.0,6.9,6.0,0.104171,1,,,,6.0,5.0,5.0,3.0,1.0,,,,,,2.0,1.0,0.1273,,Miguel Monsalve,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,
12117304,home,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,F,21,21,True,22.0,20.0,2.0,2.0,0.0,7.0,7.0,13.0,19.0,1.0,,,,,,36.0,35.0,6.6,10.0,0.0111358,1,,,1.0,5.0,2.0,3.0,,1.0,1.0,,,,,1.0,1.0,0.0523,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,
12117304,home,Grêmio,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,M,7,7,True,10.0,8.0,,,0.0,,,8.0,10.0,,,,,,,14.0,20.0,6.7,6.0,0.0118614,0,,1.0,,4.0,5.0,5.0,2.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,yefersonsoteldo1006,,,,,,,,,
12117304,home,Grêmio,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2624,M,975814,EUR,1037836800,F,9,9,True,3.0,3.0,2.0,2.0,0.0,,,3.0,3.0,1.0,,,,,,14.0,7.0,6.8,1.0,0.00115217,0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117304,home,Grêmio,Caíque,caique,Caíque,G,97,198,375,M,839514,EUR,870307200,G,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,home,Grêmio,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,home,Grêmio,Fábio,fabio,Fábio,D,2,172,304,M,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,home,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,home,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ronald,Falkoski,,,,,,,,,,,,,,,,,,,,,
12117304,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,home,Grêmio,Du Queiroz,du-queiroz,D. Queiroz,M,37,172,752,M,1128129,EUR,947203200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,24.0,13.0,17.0,6.0,0.0,9.0,9.0,4.0,15.0,6.0,1.0,1.0,,,2.0,90.0,30.0,6.5,11.0,0.00084045,0,-1.6028,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12117304,away,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,False,41.0,35.0,6.0,3.0,0.0,21.0,22.0,16.0,27.0,1.0,,,,,,90.0,74.0,6.8,17.0,0.0564088,0,,3.0,,5.0,7.0,2.0,2.0,,4.0,2.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,,8.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,
12117304,away,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184,230,M,924226,EUR,894412800,D,4,4,False,49.0,41.0,3.0,2.0,0.0,31.0,34.0,10.0,15.0,3.0,,,,,,90.0,62.0,7.0,8.0,0.109928,0,,1.0,5.0,1.0,7.0,,,,9.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,False,41.0,33.0,7.0,4.0,0.0,25.0,28.0,8.0,13.0,,,,,,,90.0,51.0,6.6,11.0,0.00337287,0,,2.0,1.0,3.0,2.0,,,,2.0,2.0,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,
12117304,away,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,14,14,False,32.0,25.0,3.0,1.0,1.0,12.0,16.0,16.0,21.0,2.0,,,,,,75.0,54.0,7.5,12.0,0.17117,0,,1.0,,3.0,5.0,,,,1.0,3.0,4.0,4.0,,1.0,1.0,,2.0,,,,5.0,3.0,,,,,1.0,,,,,,,,,,,,,
12117304,away,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,38.0,30.0,2.0,1.0,0.0,16.0,18.0,14.0,20.0,8.0,,,,,,90.0,56.0,7.2,11.0,0.0106631,0,,1.0,,7.0,9.0,2.0,,,,2.0,3.0,3.0,,6.0,2.0,,,,,True,,,,,,1.0,1.0,,,,,,,,,,,,1.0,
12117304,away,Juventude,Ronaldo,ronaldo,Ronaldo,M,16,175,619,M,824152,EUR,846028800,M,96,96,False,40.0,36.0,5.0,3.0,0.0,21.0,21.0,15.0,19.0,5.0,,,,,,90.0,51.0,6.8,4.0,0.00913595,0,,1.0,2.0,6.0,5.0,1.0,1.0,,5.0,1.0,2.0,2.0,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12117304,away,Juventude,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,23.0,18.0,,,0.0,7.0,8.0,11.0,16.0,7.0,,,,,,65.0,42.0,7.5,12.0,0.450543,5,,1.0,3.0,9.0,7.0,6.0,2.0,2.0,1.0,,2.0,1.0,1.0,,3.0,0.4326,,Lucas Barbosa,,,1.0,,3.0,,0.3107,,1.0,,,,,,1.0,,,,,,,
12117304,away,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,M,44,44,False,15.0,12.0,,,1.0,3.0,4.0,9.0,11.0,,,,,,,75.0,21.0,8.0,5.0,0.140844,2,,1.0,2.0,4.0,3.0,1.0,1.0,1.0,,,,,,,1.0,0.0503,1.0,Luis Mandaca,,,,,1.0,,0.3008,1.0,1.0,1.0,,,,,1.0,,,,,,,
12117304,away,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,M,7,7,False,18.0,10.0,,,0.0,5.0,8.0,6.0,11.0,3.0,,,,,,80.0,34.0,6.5,14.0,0.0780972,1,,2.0,1.0,8.0,7.0,4.0,1.0,1.0,,,4.0,2.0,,1.0,,0.2228,1.0,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,
12117304,away,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,False,10.0,7.0,1.0,,0.0,4.0,5.0,4.0,6.0,2.0,,,,,,65.0,27.0,6.3,8.0,0.072527,3,,3.0,2.0,6.0,8.0,2.0,1.0,,,,,,3.0,5.0,,0.8932,1.0,,,,1.0,1.0,1.0,,0.6382,1.0,1.0,,2.0,,,1.0,,,,,,,,1.0
12117304,away,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,True,14.0,11.0,1.0,,0.0,4.0,4.0,8.0,12.0,1.0,,,,,,25.0,19.0,6.7,4.0,0.00898577,0,,,,2.0,2.0,,,,1.0,,1.0,,,1.0,,,,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,
12117304,away,Juventude,Marcelinho,marcelinho,Marcelinho,M,99,164,258,M,1046439,EUR,1039564800,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,2.0,,,,,,25.0,8.0,6.2,3.0,0.00056519,0,,,,4.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,Marcelinho,,,,,,,,2.0,1.0,,,,,,,,,,,,,
12117304,away,Juventude,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,901700,EUR,886291200,D,3,3,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,,15.0,7.0,6.6,1.0,0.00074351,0,,1.0,1.0,2.0,2.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,,,,,,15.0,7.0,6.6,3.0,0.00028384,0,,,2.0,,4.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,,10.0,2.0,6.2,1.0,0.00062684,0,,1.0,,1.0,,,,,,,,,,,,,,Gabriel Inocêncio,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abner,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Kelvi,kelvi,Kelvi,M,15,187,42,M,1105818,EUR,1034812800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kelvi,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Dudu Vieira,vieira-dudu,Dudu,M,8,175,62,M,870270,EUR,761702400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Luís Oyama,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117304,away,Juventude,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
