match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_interceptionWon,stat_totalCross,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_clearanceOffLine,stat_keyPass,stat_wonTackle,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalOffside,player_sofascoreId,captain,stat_shotOffTarget,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_accurateCross,stat_penaltyConceded
14109673,home,Kocaelispor,Bruno Petković,,,bruno-petkovic,B. Petković,F,9,192,6171,M,309306,EUR,779673600,F,9,9,False,25.0,12.0,1.0,,0.0,1.0,4.0,11.0,21.0,5.0,2.0,5.0,2.0,,,,,90.0,47.0,6.8,25.0,0.0119357,,3,,-0.4,0.59,0.17,,2.0,10.0,4.0,2.0,,6.0,,,2.0,,1.0,2.0,,,,,1.0,1.0,1.0025,0.6743,0.29,2.0,brunopetkovic,True,1.0,1.0,,,,,
14109673,home,Kocaelispor,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180,491,M,876345,EUR,963273600,F,17,17,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,4.0,,1.0,,,,,,45.0,19.0,6.6,8.0,0.00687918,,0,,-0.01,0.02,0.18,,1.0,4.0,,4.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
14109673,home,Kocaelispor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,True,7.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,6.0,2.0,1.0,2.0,,,,,,29.0,15.0,6.7,5.0,0.00299953,,0,,0.01,0.02,0.17,,,2.0,,,,,,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
14109673,home,Kocaelispor,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176,2100,M,189135,EUR,791683200,M,10,10,True,8.0,7.0,1.0,1.0,0.0,3.0,4.0,4.0,4.0,1.0,,2.0,,,,,,21.0,10.0,6.7,2.0,0.00784079,,0,,0.1,0.0,-0.05,,,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
14109673,home,Kocaelispor,Joseph Nonge,Joseph Nonge Boende,,joseph-nonge-boende,J. Nonge,M,98,184,698,M,1149138,EUR,1116115200,M,98,98,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,1.0,,1.0,,,,,21.0,13.0,6.5,5.0,0.00116858,,2,,-0.01,0.1,-0.02,,,3.0,,1.0,,3.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,0.0798,0.142,-0.2,,,,,,,,,,
14109673,home,Kocaelispor,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,1.0,,1.0,1.0,,,,,13.0,12.0,6.4,5.0,0.0014794,,0,,-0.02,0.02,0.14,,1.0,2.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14109673,home,Kocaelispor,Gökhan Değirmenci,,,gokhan-degirmenci,G. Değirmenci,G,35,184,46,M,60317,EUR,606441600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,home,Kocaelispor,Tarkan Serbest,,,tarkan-serbest,T. Serbest,D,15,184,53,M,164099,EUR,767836800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,home,Kocaelispor,Oleksandr Syrota,,,oleksandr-syrota,O. Syrota,D,34,193,158,M,976367,EUR,960681600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,home,Kocaelispor,Muharrem Cinan,,,muharrem-cinan,M. Cinan,D,3,179,33,M,957582,EUR,895017600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,home,Kocaelispor,Samet Yalçın,,,samet-yalcin,S. Yalçın,M,23,180,46,M,789102,EUR,762652800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,1,1,False,30.0,21.0,16.0,8.0,0.0,15.0,17.0,6.0,13.0,,1.0,7.0,,1.0,2.0,1.0,1.0,90.0,37.0,6.7,9.0,0.0083478,0.0289,0,-0.1659,0.2,0.01,-0.14,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14109673,away,Eyüpspor,Robin Yalçın,,,robin-yalcin,R. Yalçın,D,2,183,91,M,138154,EUR,759456000,D,6,6,False,45.0,43.0,5.0,4.0,0.0,31.0,31.0,12.0,14.0,6.0,,4.0,1.0,,,,,90.0,53.0,7.2,2.0,0.00523851,,0,,0.12,0.09,0.26,,,3.0,,,,,,,1.0,1.0,5.0,2.0,,1.0,3.0,,,,,,,1.0,,True,,,,,,,
14109673,away,Eyüpspor,Luccas Claro,,,luccas-claro,L. Claro,D,4,182,171,M,998209,EUR,687916800,D,4,4,False,37.0,30.0,5.0,2.0,0.0,20.0,21.0,10.0,16.0,9.0,6.0,1.0,4.0,,,,,90.0,59.0,7.6,8.0,0.00359386,,1,,0.13,0.09,0.14,,3.0,2.0,,,,1.0,3.0,,2.0,2.0,2.0,1.0,1.0,,2.0,,,1.0,0.013,,0.0,,,,,,,,,,
14109673,away,Eyüpspor,Nihad Mujakić,,,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,22.0,18.0,1.0,1.0,0.0,12.0,12.0,6.0,10.0,1.0,1.0,3.0,,,,,,87.0,39.0,6.0,10.0,0.00456061,,0,,-0.07,0.02,-0.34,,,4.0,1.0,,,1.0,2.0,3.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Calegari,,,calegari,Calegari,D,2,171,473,M,988906,EUR,1014768000,M,2,2,False,37.0,28.0,5.0,2.0,0.0,13.0,16.0,15.0,21.0,5.0,1.0,2.0,1.0,,,,,90.0,60.0,6.7,15.0,0.0540226,,1,,0.04,0.14,0.14,,1.0,6.0,1.0,3.0,1.0,,,3.0,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,0.0595,,-0.07,,,,,,,,,1.0,
14109673,away,Eyüpspor,Kerem Demirbay,,,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,10,10,False,65.0,50.0,8.0,4.0,0.0,25.0,30.0,25.0,35.0,8.0,4.0,5.0,2.0,,,,,90.0,96.0,7.4,23.0,0.161223,,3,,0.39,0.23,-0.03,,1.0,6.0,1.0,1.0,,1.0,3.0,5.0,,,5.0,3.0,,4.0,3.0,1.0,3.0,,0.0754,0.3157,0.08,,,,,,,,,2.0,
14109673,away,Eyüpspor,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181,793,M,1064080,EUR,1043798400,M,20,20,False,27.0,23.0,1.0,,0.0,11.0,12.0,12.0,15.0,8.0,,5.0,4.0,,,,,75.0,40.0,7.1,8.0,0.012617,,1,,-0.06,0.22,0.15,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,3.0,2.0,,,,,,,0.0124,,0.0,,,,1.0,,,,,,
14109673,away,Eyüpspor,Serdar Gürler,,,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,11,11,False,17.0,13.0,2.0,1.0,0.0,4.0,4.0,9.0,13.0,2.0,,,2.0,,,,,90.0,33.0,6.5,12.0,0.0626515,,2,,0.03,0.14,-0.06,,,4.0,2.0,,,2.0,1.0,3.0,2.0,,,,,,,,2.0,,0.0386,0.0459,-0.01,,,,,,,,,1.0,
14109673,away,Eyüpspor,Prince Ampem,,,prince-ampem,P. Ampem,M,40,171,278,M,923888,EUR,892425600,F,40,40,False,22.0,17.0,2.0,2.0,0.0,7.0,7.0,10.0,15.0,2.0,,8.0,2.0,,,,,87.0,36.0,6.8,12.0,0.0767332,,2,,0.19,0.12,-0.02,,,4.0,2.0,,,2.0,2.0,3.0,1.0,,,1.0,,1.0,,,,2.0,0.0341,,-0.11,,,,,,,,,,
14109673,away,Eyüpspor,Svit Sešlar,,,svit-seslar,S. Sešlar,M,10,185,669,M,946291,EUR,1010534400,F,99,99,False,17.0,13.0,,,0.0,7.0,8.0,6.0,9.0,2.0,,5.0,2.0,,,,,66.0,27.0,6.5,8.0,0.00450522,,1,,-0.03,0.06,0.15,,,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,0.242,,0.03,,,,,,,,,,
14109673,away,Eyüpspor,Mame Thiam,,,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,3.0,,,,,,,,75.0,16.0,5.8,7.0,0.104423,,1,,0.04,0.05,-0.07,,2.0,9.0,1.0,,,3.0,,1.0,4.0,,1.0,4.0,,,1.0,,,1.0,0.0362,,-0.08,2.0,,,,,,,,,
14109673,away,Eyüpspor,Emre Akbaba,,,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,M,8,8,True,7.0,4.0,1.0,,0.0,2.0,2.0,2.0,5.0,1.0,,1.0,,,,,,24.0,9.0,6.3,5.0,0.00142636,,0,,-0.04,0.03,-0.14,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
14109673,away,Eyüpspor,Yalçın Kayan,,,yalcin-kayan,Y. Kayan,M,20,182,80,M,945548,EUR,917654400,M,30,30,True,7.0,4.0,,,0.0,2.0,3.0,2.0,4.0,1.0,,2.0,,,,,,15.0,14.0,6.1,7.0,0.00581215,,0,,-0.54,0.04,-0.06,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Umut Bozok,,,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,19,19,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,,15.0,6.0,6.5,1.0,0.102605,,0,,0.05,0.01,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Umut Meraş,,,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,7.0,5.0,2.0,1.0,0.0,2.0,2.0,3.0,5.0,,,1.0,,,,,,12.0,10.0,6.6,3.0,0.00239518,,0,,-0.02,0.02,0.14,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Metehan Altunbaş,,,metehan-altunbas,M. Altunbaş,F,26,184,71,M,957798,EUR,1041897600,F,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,13.0,2.0,6.5,,0.00040467,,0,,-0.03,,0.13,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Jankat Yılmaz,,,jankat-yilmaz,J. Yılmaz,G,24,193,1049,M,1210422,EUR,1092614400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Emir Ortakaya,Emir,Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Talha Ülvan,Talha Gür,,talha-ulvan,T. Ülvan,D,17,179,42,M,1084164,EUR,987724800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Taras Stepanenko,,,taras-stepanenko,T. Stepanenko,M,33,181,401,M,45604,EUR,618537600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109673,away,Eyüpspor,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
