match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_aerialWon,stat_totalClearance,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_wasFouled,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,stat_outfielderBlock,captain,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_hitWoodwork
11369329,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194.0,5879,M,310874,EUR,767145600,F,7,7,False,22.0,16.0,,,8.0,10.0,8.0,12.0,5.0,,,,,90.0,37.0,8.6,14.0,0.2635,0.8865,0.261897,2,,4.0,11.0,7.0,2.0,1.0,,,,,5.0,4.0,,5.0,,,,,2.0,,1.0,1.0,2.0,3.0,,,,,1.0,4.0,vedatmuriqi,,,
11369329,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171.0,89,M,44577,EUR,574646400,D,11,11,True,14.0,9.0,2.0,,6.0,7.0,3.0,7.0,4.0,,,,,55.0,27.0,6.4,9.0,0.0,0.0,0.00700763,0,,,3.0,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11369329,home,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180.0,979,M,110783,EUR,756518400,M,10,10,True,10.0,7.0,1.0,,4.0,5.0,4.0,8.0,3.0,,,,,28.0,21.0,7.0,5.0,0.0,0.0,0.0506022,0,,,,6.0,,,2.0,2.0,1.0,1.0,,,3.0,1.0,,,,,2.0,2.0,,,,1.0,,,1.0,,,,,,,
11369329,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187.0,1609,M,790179,EUR,798076800,F,17,17,True,9.0,3.0,,,2.0,5.0,1.0,4.0,1.0,,,,,28.0,18.0,7.0,10.0,0.3039,0.1219,0.00015235,3,,3.0,4.0,7.0,,,1.0,,1.0,1.0,2.0,,,6.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,
11369329,home,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185.0,273,M,842164,EUR,896486400,D,4,4,True,,,,,,,,,,,,,,13.0,3.0,6.4,,0.0,0.0,1.94e-06,0,,1.0,4.0,,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,
11369329,home,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178.0,430,M,826004,EUR,916099200,M,8,8,True,5.0,4.0,,,3.0,3.0,1.0,2.0,1.0,,,,,13.0,7.0,6.6,1.0,0.0,0.0,0.00039405,0,,,1.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11369329,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187.0,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369329,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197.0,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369329,home,Mallorca,David López,david-lopez,D. López,D,27,195.0,103,M,1513896,EUR,1044230400,D,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369329,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181.0,553,M,255999,EUR,728611200,M,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369329,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174.0,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,,,,,,,,,,
11369329,home,Mallorca,Ruben Quintanilla,quintanilla-ruben,R. Quintanilla,M,16,,17,M,1496078,EUR,1017792000,M,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Rubén Quintanilla,,,,,,,,,,,,,,,,,
11369329,home,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179.0,448,M,845168,EUR,837475200,F,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369329,away,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187.0,119658,M,88625,EUR,704592000,G,1,1,False,25.0,24.0,4.0,4.0,20.0,21.0,4.0,4.0,5.0,,,2.0,3.0,90.0,31.0,6.2,1.0,0.0,0.0,0.00125859,0,-0.7702,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,terStegen,1.0,,
11369329,away,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182.0,90478,M,138892,EUR,769996800,D,2,2,False,88.0,74.0,7.0,3.0,27.0,28.0,48.0,62.0,6.0,,,,,90.0,119.0,6.8,23.0,0.0,0.0,0.192199,0,,3.0,8.0,5.0,1.0,3.0,2.0,,3.0,2.0,3.0,,2.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,JCancelo,,,
11369329,away,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191.0,137257,M,925097,EUR,920764800,D,4,4,False,87.0,80.0,4.0,3.0,39.0,41.0,41.0,46.0,8.0,,,,,90.0,96.0,6.9,8.0,0.0,0.0,0.0181959,0,,1.0,2.0,5.0,,,,1.0,,,1.0,1.0,,4.0,1.0,,,,1.0,,,,,,,,,,,,RAraújo,,,
11369329,away,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181.0,62317,M,173883,EUR,674438400,D,5,5,False,80.0,70.0,7.0,6.0,31.0,36.0,39.0,44.0,6.0,,,,,78.0,89.0,6.9,10.0,0.0,0.0,0.0251046,0,,4.0,4.0,5.0,,,,,,,,,,4.0,5.0,,,,1.0,,,,,,1.0,,,,,,IñigoMartínez,,,
11369329,away,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175.0,128076,M,997035,EUR,1066435200,D,3,3,False,33.0,28.0,3.0,2.0,9.0,13.0,19.0,20.0,6.0,,,,,90.0,58.0,6.5,13.0,0.0,0.0,0.0451719,0,,,5.0,4.0,,3.0,2.0,1.0,1.0,,2.0,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,AlejandroBalde,,,
11369329,away,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180.0,51151,M,45853,EUR,656726400,M,22,22,False,45.0,37.0,,,12.0,12.0,25.0,36.0,4.0,,,,,90.0,51.0,6.5,12.0,0.0,0.0,0.0696157,0,,1.0,3.0,2.0,1.0,,,,1.0,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,IGunny,,,
11369329,away,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182.0,14412,M,69416,EUR,685670400,M,18,18,False,31.0,27.0,,,20.0,20.0,7.0,11.0,4.0,,,,,64.0,43.0,6.5,7.0,0.0,0.0,0.00490871,0,,1.0,6.0,6.0,1.0,2.0,,1.0,4.0,2.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,oriolromeu,,,
11369329,away,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173.0,250088,M,1103693,EUR,1091664000,M,6,6,False,65.0,58.0,3.0,3.0,18.0,20.0,40.0,46.0,5.0,,,,,90.0,87.0,7.6,11.0,0.0,0.0,0.278283,0,,5.0,9.0,10.0,1.0,,4.0,,3.0,1.0,,1.0,1.0,4.0,3.0,,,,1.0,2.0,,1.0,,2.0,1.0,,,,,,Gavi,,,
11369329,away,Barcelona,Raphinha,raphinha,Raphinha,M,11,176.0,878494,M,831005,EUR,850521600,F,11,11,False,49.0,39.0,7.0,5.0,10.0,10.0,29.0,41.0,6.0,,,,,90.0,80.0,8.5,24.0,0.366,0.2514,0.562474,3,,,7.0,8.0,1.0,2.0,7.0,1.0,,,6.0,,2.0,1.0,,1.0,,,4.0,3.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,Raphinha,,1.0,
11369329,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185.0,144391,M,855833,EUR,951782400,F,7,7,False,11.0,6.0,,,1.0,3.0,5.0,8.0,4.0,,,,,58.0,18.0,6.8,7.0,0.266,0.1827,0.132275,1,,1.0,2.0,3.0,,,2.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,FerranTorres,,1.0,
11369329,away,Barcelona,João Félix,joao-felix,J. Félix,F,79,181.0,127180,M,851671,EUR,942192000,F,14,14,False,19.0,14.0,2.0,1.0,2.0,3.0,12.0,16.0,4.0,,,,,64.0,38.0,7.0,12.0,0.4412,0.4221,0.0128263,3,,2.0,7.0,4.0,,4.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,3.0,,,,1.0,,,,,2.0,,,JFélix,,,1.0
11369329,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186.0,575097,M,41789,EUR,588124800,F,9,9,True,6.0,3.0,,,,,3.0,6.0,2.0,,,,,32.0,14.0,6.8,8.0,0.3786,0.0,0.00274277,2,,,2.0,3.0,,1.0,,,,,4.0,1.0,,2.0,,,,,1.0,,,,,,,,,2.0,,,Lewa,,,
11369329,away,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176.0,179218,M,1153270,EUR,1052611200,M,32,32,True,15.0,12.0,3.0,2.0,1.0,1.0,11.0,14.0,1.0,,,,,26.0,18.0,7.2,3.0,0.4415,0.8717,0.017408,1,,1.0,3.0,,2.0,,,,,,,,,,,,Fermín López,,,,,,1.0,,,,,,1.0,,FermínLópez,,,
11369329,away,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180.0,1693852,M,1402912,EUR,1184284800,F,27,27,True,12.0,11.0,,,,,12.0,14.0,2.0,,,,,26.0,27.0,7.1,6.0,0.0,0.0,0.418992,0,,,2.0,6.0,,,6.0,1.0,,,1.0,,2.0,,,,,,2.0,4.0,,,,1.0,,,1.0,,,,Lamiyamal,,,
11369329,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180.0,147044,M,827212,EUR,910828800,D,23,23,True,18.0,14.0,4.0,3.0,2.0,3.0,13.0,16.0,1.0,,,,,12.0,21.0,6.6,5.0,0.0,0.0,0.09369,0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,JKoundé,,,
11369329,away,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190.0,10337,M,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anderastralaga,,,
11369329,away,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185.0,45964,M,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inakipenya,,,
11369329,away,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188.0,7636,M,69408,EUR,662342400,D,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcosalonso28,,,
11369329,away,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188.0,56340,M,186795,EUR,829094400,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andreaschristensen3,,,
11369329,away,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178.0,10482,M,123976,EUR,697420800,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergiroberto,,,
