match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_goalAssist,stat_totalOffside,stat_bigChanceCreated,stat_goals
10411398,home,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,794784,EUR,872121600,G,1,1,False,31.0,23.0,11.0,3.0,23.0,24.0,7.0,2.0,6.0,1.0,1.0,1.0,90.0,41.0,6.0,8.0,0.0,0.0,9.065e-05,0,-1.2375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411398,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,False,34.0,30.0,3.0,2.0,21.0,24.0,11.0,4.0,4.0,,,,90.0,54.0,6.7,6.0,0.0164,0.0,0.0216343,1,,,,10.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411398,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,41.0,37.0,7.0,6.0,28.0,32.0,9.0,3.0,3.0,,,,90.0,54.0,6.8,5.0,0.0,0.0,0.00131257,0,,,,9.0,,,4.0,5.0,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
10411398,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,25.0,25.0,6.0,6.0,19.0,19.0,6.0,2.0,,,,,72.0,31.0,6.5,,0.0521,0.0,0.00223292,1,,,,6.0,,,1.0,3.0,3.0,,,1.0,,1.0,1.0,,,2.0,,,2.0,,,,,,,,,,,
10411398,home,Empoli,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178,788,M,972886,EUR,973728000,D,65,65,False,47.0,38.0,5.0,1.0,18.0,22.0,26.0,3.0,6.0,,,,90.0,71.0,6.1,16.0,0.0,0.0,0.0539074,0,,,,20.0,1.0,,,6.0,4.0,4.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,
10411398,home,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,587126,EUR,822355200,M,32,32,False,17.0,12.0,3.0,1.0,5.0,5.0,13.0,4.0,1.0,,,,65.0,26.0,6.8,6.0,0.055,0.0,0.00299482,1,,,,7.0,1.0,,,1.0,3.0,,,1.0,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
10411398,home,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,48.0,43.0,7.0,5.0,23.0,24.0,33.0,3.0,1.0,,,,90.0,70.0,7.1,13.0,0.0,0.0,0.336583,0,,,,23.0,9.0,3.0,2.0,3.0,4.0,2.0,1.0,,,1.0,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,
10411398,home,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,25,180,70,M,812332,EUR,796435200,M,25,25,False,21.0,20.0,2.0,1.0,7.0,8.0,15.0,,4.0,,,,72.0,31.0,6.3,6.0,0.0092,0.0,0.0111961,1,,,,13.0,2.0,,,5.0,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,2.0,True,1.0,,,,,,,
10411398,home,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,False,31.0,28.0,,,7.0,8.0,24.0,,5.0,,,,90.0,47.0,6.9,7.0,0.3161,0.3494,0.139375,3,,,,21.0,1.0,,,2.0,5.0,4.0,2.0,1.0,,1.0,,2.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,
10411398,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,False,24.0,20.0,,,6.0,6.0,19.0,,1.0,,,,65.0,33.0,7.0,7.0,0.145,0.0694,0.0442231,2,,,,14.0,1.0,,1.0,2.0,3.0,,,,,,,3.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,
