match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_wasFouled,stat_lastManTackle,stat_blockedScoringAttempt,stat_goalAssist,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_bigChanceCreated,stat_penaltyConceded
10913370,home,Al-Taawoun,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,False,12.0,9.0,5.0,2.0,7.0,8.0,2.0,4.0,3.0,3.0,2.0,9.0,3.0,1.0,4.0,1.0,90.0,29.0,6.9,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913370,home,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000,D,6,6,False,39.0,31.0,7.0,4.0,20.0,21.0,12.0,22.0,,3.0,1.0,7.0,,,,,90.0,55.0,7.1,13.0,0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10913370,home,Al-Taawoun,Naldo,naldo,Naldo,D,5,188.0,74,M,243719,EUR,588470400,D,4,4,False,37.0,36.0,5.0,4.0,29.0,29.0,7.0,8.0,2.0,2.0,3.0,5.0,,,,,90.0,49.0,7.4,2.0,1,,,,,,,,,True,5.0,6.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,
10913370,home,Al-Taawoun,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,14,14,False,43.0,39.0,3.0,1.0,34.0,34.0,5.0,9.0,1.0,2.0,3.0,5.0,,,,,90.0,52.0,6.3,5.0,1,,,,,,,1.0,,,3.0,5.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
10913370,home,Al-Taawoun,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,46.0,37.0,1.0,1.0,18.0,21.0,19.0,27.0,1.0,8.0,5.0,5.0,,,,,90.0,91.0,6.7,17.0,0,2.0,,3.0,1.0,2.0,2.0,3.0,1.0,,,9.0,,,,5.0,Saad Yaslam Balobaid,,2.0,,4.0,1.0,,,,,,,,,,
10913370,home,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,35.0,31.0,2.0,2.0,15.0,16.0,17.0,22.0,,,,4.0,,,,,84.0,41.0,6.5,6.0,1,3.0,1.0,,,,,,,,,3.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,,
10913370,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,81.0,74.0,6.0,4.0,40.0,42.0,34.0,39.0,,7.0,5.0,8.0,,,,,90.0,98.0,7.3,8.0,0,,,2.0,1.0,3.0,1.0,,2.0,,3.0,11.0,,,3.0,5.0,,,2.0,,3.0,,,1.0,,,,,,,,
10913370,home,Al-Taawoun,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,54.0,49.0,6.0,4.0,26.0,26.0,25.0,31.0,1.0,6.0,,7.0,,,,,89.0,72.0,8.0,10.0,3,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,1.0,5.0,2.0,,,1.0,,,1.0,1.0,3.0,,,,2.0,1.0,,,,,,
10913370,home,Al-Taawoun,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800,F,7,7,False,15.0,11.0,,,3.0,5.0,8.0,12.0,2.0,3.0,,1.0,,,,,84.0,32.0,6.4,16.0,2,2.0,,2.0,,1.0,1.0,4.0,,,1.0,5.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,
10913370,home,Al-Taawoun,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,3,3,False,14.0,10.0,,,2.0,2.0,8.0,12.0,3.0,7.0,,,,,,,89.0,31.0,6.6,14.0,1,,,4.0,2.0,1.0,1.0,6.0,,,2.0,9.0,,1.0,,3.0,,,,1.0,1.0,,,,2.0,,1.0,1.0,1.0,,,
10913370,home,Al-Taawoun,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,F,8,8,False,24.0,17.0,1.0,,7.0,9.0,10.0,16.0,1.0,7.0,,4.0,,,,,62.0,42.0,6.6,14.0,1,1.0,,2.0,1.0,3.0,2.0,2.0,2.0,,1.0,9.0,,,,2.0,,,3.0,1.0,2.0,,,,3.0,,,,1.0,,,
10913370,home,Al-Taawoun,Alejandro Romero,kaku,Kaku,M,10,171.0,1012,M,788936,EUR,789782400,M,17,17,True,11.0,9.0,2.0,1.0,3.0,3.0,7.0,10.0,,1.0,2.0,1.0,,,,,28.0,22.0,7.1,5.0,2,2.0,1.0,,,1.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,1.0,,2.0,1.0,,,,,,
10913370,home,Al-Taawoun,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,1210456,EUR,1071014400,M,15,15,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,21.0,8.0,6.6,1.0,1,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
10913370,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,M,9,9,True,6.0,3.0,1.0,,,1.0,3.0,6.0,1.0,2.0,,2.0,,,,,21.0,11.0,6.7,5.0,1,1.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
10913370,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,33,33,True,,,,,,,,,,,2.0,,,,,,13.0,4.0,6.7,,0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10913370,home,Al-Taawoun,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,49,49,True,1.0,,,,,,,1.0,1.0,2.0,,,,,,,13.0,5.0,6.9,2.0,2,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,Abdullah Radif,,,1.0,,,,,,,,,,,,
10913370,home,Al-Taawoun,Mohammed Al-Dawsari,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913370,home,Al-Taawoun,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913370,home,Al-Taawoun,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913370,home,Al-Taawoun,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913370,away,Al Raed,Silviu Lung Jr.,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,False,25.0,21.0,14.0,10.0,14.0,14.0,7.0,11.0,,,,8.0,1.0,2.0,3.0,,90.0,37.0,6.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10913370,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,D,32,32,False,23.0,19.0,3.0,2.0,10.0,12.0,9.0,13.0,,4.0,2.0,4.0,,,,,63.0,43.0,6.4,9.0,0,2.0,,3.0,2.0,1.0,1.0,,,,,6.0,,,,3.0,,,1.0,,1.0,,,,1.0,,,,,,,
10913370,away,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,60.0,50.0,21.0,12.0,29.0,30.0,21.0,30.0,2.0,6.0,6.0,2.0,,,,,90.0,75.0,6.9,10.0,0,,,,,2.0,,,2.0,True,4.0,6.0,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,1.0,1.0
10913370,away,Al Raed,Mohammed Salem,mohammed-salem,M. Salem,D,,175.0,5,M,818554,EUR,492134400,D,12,12,False,35.0,27.0,11.0,6.0,20.0,23.0,7.0,13.0,2.0,6.0,7.0,5.0,,,,,90.0,51.0,7.0,9.0,2,1.0,,,,3.0,3.0,,,,5.0,5.0,,1.0,,,Mohammed,Salem,,1.0,1.0,,1.0,,,,,,1.0,,,
10913370,away,Al Raed,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,39.0,33.0,3.0,1.0,18.0,19.0,15.0,21.0,,4.0,2.0,4.0,,,,,90.0,62.0,7.0,12.0,1,1.0,,4.0,2.0,1.0,1.0,3.0,1.0,,,2.0,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,,,
10913370,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,32.0,26.0,1.0,1.0,17.0,18.0,9.0,15.0,1.0,8.0,1.0,10.0,,,,,88.0,53.0,7.1,10.0,1,1.0,,1.0,1.0,4.0,4.0,1.0,,,1.0,4.0,,,2.0,1.0,,,1.0,1.0,2.0,,,,1.0,,,,,,,
10913370,away,Al Raed,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,False,42.0,37.0,1.0,1.0,23.0,25.0,14.0,17.0,1.0,3.0,,5.0,,,,,90.0,47.0,6.6,7.0,0,,,,,2.0,2.0,1.0,,,2.0,4.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
10913370,away,Al Raed,Damjan Đoković,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,False,30.0,24.0,6.0,4.0,10.0,13.0,15.0,19.0,2.0,2.0,1.0,2.0,,,,,90.0,37.0,7.4,7.0,3,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,2.0,,,,1.0,,,1.0,,,,1.0,
10913370,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,F,10,10,False,26.0,20.0,2.0,1.0,4.0,4.0,17.0,29.0,,11.0,,4.0,,,,,90.0,57.0,6.6,20.0,0,7.0,1.0,6.0,3.0,2.0,2.0,4.0,1.0,,1.0,13.0,,,,5.0,,,4.0,,6.0,,,,,,,,,,,
10913370,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,35.0,20.0,1.0,1.0,8.0,12.0,12.0,23.0,10.0,13.0,,3.0,,,,,90.0,48.0,7.4,20.0,4,,,2.0,1.0,,,2.0,2.0,,2.0,6.0,3.0,,,1.0,,,,,2.0,,1.0,,2.0,1.0,1.0,,,,,
10913370,away,Al Raed,Alexandru Mitriță,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600,F,82,82,False,22.0,19.0,3.0,1.0,6.0,6.0,14.0,19.0,,8.0,,2.0,,,,,90.0,42.0,7.0,10.0,3,3.0,1.0,5.0,3.0,,,1.0,2.0,,,5.0,1.0,,,2.0,,,,,5.0,,2.0,,1.0,,,,,,1.0,
10913370,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,True,16.0,13.0,2.0,2.0,7.0,8.0,6.0,9.0,,4.0,,5.0,,,,,27.0,29.0,6.7,7.0,0,1.0,,1.0,1.0,2.0,1.0,,,,2.0,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,
