match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock
10406920,home,KV Oostende,Thierry Ambrose,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,False,32.0,23.0,1.0,,3.0,4.0,20.0,31.0,,7.0,,,90.0,68.0,7.3,25.0,4,3.0,2.0,2.0,10.0,10.0,3.0,7.0,3.0,1.0,2.0,1.0,,4.0,4.0,,3.0,,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,,
10406920,home,KV Oostende,Fanos Katelaris,fanos-katelaris,F. Katelaris,D,23,186,72,M,282129,EUR,841017600,D,5,5,True,14.0,11.0,5.0,3.0,5.0,7.0,6.0,7.0,1.0,4.0,,,29.0,17.0,6.6,3.0,0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10406920,home,KV Oostende,David Atanga,david-atanga,D. Atanga,F,17,176,145,M,786187,EUR,851472000,F,77,77,True,19.0,15.0,,,3.0,3.0,12.0,17.0,,4.0,,,29.0,27.0,7.1,7.0,0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,,,2.0,2.0,,,,2.0,,,,,,,1.0,,,,,,2.0,
10406920,home,KV Oostende,Alessandro Albanese,alessandro-albanese,A. Albanese,M,10,174,56,M,867257,EUR,947635200,F,99,99,True,16.0,10.0,2.0,,2.0,3.0,8.0,13.0,,3.0,,,25.0,24.0,6.7,7.0,1,,,,4.0,3.0,,3.0,2.0,,,,,,1.0,,,,,,,,3.0,,1.0,,,,,,
10406920,home,KV Oostende,Manuel Osifo,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,D,19,19,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,,,Manuel Osifo,,,,,,,,,,,
10406920,home,KV Oostende,Guillaume Hubert,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406920,home,KV Oostende,Théo Ndicka Matam,theo-ndicka-matam,T. N. Matam,D,,169,54,M,963070,EUR,956188800,D,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406920,home,KV Oostende,Nick Bätzner,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406920,away,KV Kortrijk,Marko Ilić,marko-ilic,M. Ilić,G,31,190,332,M,843151,EUR,886464000,G,31,31,False,30.0,16.0,23.0,9.0,9.0,12.0,7.0,18.0,,10.0,3.0,6.0,90.0,40.0,6.7,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406920,away,KV Kortrijk,Oleksii Sych,oleksii-sych,O. Sych,D,77,185,129,M,1022525,EUR,986083200,D,6,6,False,39.0,25.0,8.0,3.0,17.0,22.0,8.0,17.0,2.0,9.0,,,90.0,71.0,5.9,22.0,0,,,1.0,6.0,6.0,3.0,2.0,2.0,,4.0,2.0,2.0,4.0,1.0,1.0,,,,,,,2.0,,,,,,,,
10406920,away,KV Kortrijk,Dorian Dessoleil,dorian-dessoleil,D. Dessoleil,D,24,188,42,M,149584,EUR,713145600,D,24,24,False,36.0,26.0,7.0,2.0,22.0,25.0,4.0,11.0,5.0,1.0,,,90.0,58.0,6.8,10.0,0,,3.0,3.0,7.0,6.0,,,,,4.0,3.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,2.0
10406920,away,KV Kortrijk,Aleksandar Radovanović,aleksandar-radovanovic,A. Radovanović,D,16,189,129,M,823996,EUR,752976000,D,66,66,False,33.0,22.0,6.0,1.0,16.0,19.0,6.0,14.0,10.0,4.0,,,90.0,58.0,6.7,12.0,1,,5.0,7.0,8.0,13.0,1.0,,,1.0,,5.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,3.0
10406920,away,KV Kortrijk,Kristof D'Haene,kristof-dhaene,K. D'Haene,M,,171,15,,121602,EUR,644630400,D,30,30,False,28.0,17.0,5.0,1.0,2.0,5.0,17.0,26.0,,2.0,,,90.0,52.0,6.6,16.0,0,3.0,,,5.0,5.0,1.0,1.0,1.0,,,4.0,2.0,,,1.0,,True,,,,2.0,3.0,,,,,,,,1.0
10406920,away,KV Kortrijk,Habib Keita,habib-keita,H. Keita,M,8,182,538,M,1082953,EUR,1012867200,M,12,12,False,14.0,7.0,7.0,2.0,5.0,8.0,3.0,8.0,,4.0,,,33.0,21.0,5.4,10.0,0,2.0,,,4.0,1.0,,2.0,,,1.0,1.0,,,,2.0,2.0,,,Habib Keita,,1.0,,,,,,,1.0,1.0,
10406920,away,KV Kortrijk,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,M,4,4,False,30.0,17.0,2.0,1.0,11.0,16.0,6.0,14.0,1.0,2.0,,,90.0,42.0,6.5,15.0,3,,2.0,4.0,5.0,7.0,1.0,1.0,,1.0,,3.0,1.0,,,1.0,,,,,,,,,2.0,,2.0,,,,
10406920,away,KV Kortrijk,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178,361,M,842745,EUR,754617600,M,10,10,False,12.0,7.0,1.0,1.0,4.0,7.0,4.0,11.0,,2.0,,,45.0,28.0,7.0,13.0,0,6.0,,1.0,1.0,6.0,,,,,,3.0,2.0,3.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,
10406920,away,KV Kortrijk,Billal Messaoudi,billal-messaoudi,B. Messaoudi,M,9,184,641,M,1125840,EUR,882662400,M,9,9,False,18.0,11.0,3.0,1.0,7.0,11.0,4.0,7.0,1.0,6.0,,,67.0,32.0,6.4,11.0,1,,,,5.0,5.0,2.0,1.0,,,,2.0,2.0,1.0,3.0,3.0,,,,,,,,,1.0,,,1.0,,,
10406920,away,KV Kortrijk,Massimo Bruno,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,70,70,False,23.0,14.0,1.0,,10.0,13.0,4.0,10.0,,5.0,,,66.0,31.0,6.8,13.0,1,,,,2.0,,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,
10406920,away,KV Kortrijk,Felipe Avenatti,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,False,32.0,18.0,2.0,1.0,8.0,14.0,10.0,18.0,1.0,1.0,,,90.0,49.0,6.8,21.0,1,,2.0,10.0,7.0,13.0,1.0,1.0,,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,
10406920,away,KV Kortrijk,Satoshi Tanaka,tanaka-satoshi,S. Tanaka,M,16,175,416,M,981067,EUR,1029196800,M,32,32,True,21.0,14.0,1.0,,9.0,13.0,5.0,8.0,,2.0,,,45.0,34.0,6.5,9.0,0,,2.0,,3.0,4.0,,,,,2.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,
10406920,away,KV Kortrijk,David Henen,david-henen,D. Henen,F,10,185,74,M,790765,EUR,829872000,F,77,77,True,10.0,10.0,1.0,1.0,4.0,4.0,6.0,6.0,,1.0,,,24.0,12.0,6.7,,0,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,
10406920,away,KV Kortrijk,Dylan Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,F,7,7,True,4.0,4.0,1.0,1.0,,,4.0,5.0,,1.0,,,23.0,12.0,6.7,6.0,0,1.0,,,4.0,2.0,2.0,4.0,2.0,,,,,1.0,,,1.0,,,Dylan,Mbayo,,,,,,,,,1.0,
10406920,away,KV Kortrijk,Tom Vandenberghe,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406920,away,KV Kortrijk,João Silva,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406920,away,KV Kortrijk,Stjepan Lončar,stjepan-loncar,S. Lončar,M,10,187,317,M,842571,EUR,847584000,M,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406920,away,KV Kortrijk,Nayel Mehssatou,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
