match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wonContest,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,player_sofascoreId
12530718,home,Gaziantep FK,David Okereke,david-okereke,D. Okereke,F,77,182,891,M,831290,EUR,872812800,F,77,77,False,20.0,12.0,1.0,,0.0,4.0,5.0,8.0,15.0,,3.0,,,,,,,82.0,29.0,7.7,10.0,0.0123499,3,,,,,,2.0,2.0,3.0,4.0,,1.0,1.0,,1.0,,1.0,1.0,1.0095,,,,,,,1.0,,,2.0,1.0,1.2461,,,,
12530718,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172,50,M,859783,EUR,917136000,M,25,25,True,16.0,14.0,,,0.0,10.0,10.0,4.0,6.0,,3.0,,,,,,,45.0,24.0,6.4,5.0,0.00402917,1,,,,,,3.0,,7.0,1.0,1.0,2.0,1.0,,,,,,0.0154,,,,1.0,1.0,2.0,,,,,,,,,,
12530718,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175,703,M,797602,EUR,872812800,F,18,18,True,14.0,10.0,1.0,,0.0,5.0,7.0,5.0,7.0,,5.0,,,,,,,45.0,29.0,7.2,9.0,0.0139536,1,,,,,,,,,4.0,,2.0,1.0,,2.0,2.0,,,0.0161,,,,1.0,2.0,,1.0,,,,,,,,,
12530718,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,70,M,226992,EUR,802915200,M,8,8,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,1.0,1.0,,,,,,,28.0,10.0,6.5,3.0,0.0465159,0,,,,,,,,3.0,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,,
12530718,home,Gaziantep FK,Kenan Kodro,kenan-kodro,K. Kodro,F,19,187,435,M,591140,EUR,745718400,F,19,19,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,,,8.0,5.0,6.4,3.0,0.0477224,0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
12530718,home,Gaziantep FK,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,1.0,,,,0.0,,,,1.0,,,,,,,,,8.0,3.0,6.6,1.0,,2,,,,,,,,,,,,,,,,,,0.1542,,,,,,,,2.0,,,,,,,,
12530718,home,Gaziantep FK,Sokratis Dioudis,sokratis-dioudis,S. Dioudis,G,13,189,266,M,173933,EUR,728697600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,home,Gaziantep FK,Izzet Ali Erdal,izzet-ali-erdal,I. A. Erdal,D,40,185,36,M,1195754,EUR,1117152000,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,Izzet Ali Erdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,2,179,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,home,Gaziantep FK,Quentin Daubin,quentin-daubin,Q. Daubin,M,,183,31,M,826605,EUR,804729600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,home,Gaziantep FK,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,930775,EUR,944611200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,33.0,29.0,10.0,6.0,0.0,25.0,26.0,4.0,7.0,1.0,6.0,,1.0,1.0,,,,90.0,41.0,6.8,4.0,0.00159867,0,0.2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,D,28,28,False,39.0,35.0,2.0,1.0,0.0,21.0,21.0,15.0,19.0,2.0,6.0,,,,,,,90.0,63.0,7.1,7.0,0.139974,0,,,,1.0,1.0,1.0,1.0,2.0,8.0,,,,,5.0,3.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,
12530718,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,False,49.0,41.0,5.0,2.0,0.0,27.0,30.0,15.0,20.0,5.0,3.0,,,,,,,90.0,67.0,7.1,10.0,0.0514094,0,,,,1.0,1.0,1.0,4.0,5.0,8.0,,2.0,,3.0,2.0,2.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,
12530718,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,31.0,28.0,3.0,1.0,0.0,24.0,24.0,4.0,7.0,8.0,3.0,,,,,,,90.0,50.0,7.2,5.0,0.00118761,1,,,,,,,1.0,,1.0,,,1.0,,,,,,0.0712,,3.0,,2.0,,,,,,,,,,,,
12530718,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,34.0,30.0,4.0,2.0,0.0,14.0,14.0,16.0,21.0,,2.0,,,,,,,90.0,58.0,6.5,11.0,0.0136242,0,,,,1.0,,2.0,,9.0,1.0,2.0,1.0,,3.0,,,1.0,,,1.0,1.0,,,,3.0,1.0,,,,,,,,,
12530718,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,40.0,26.0,1.0,1.0,0.0,13.0,17.0,14.0,26.0,1.0,3.0,,,,,,,90.0,56.0,6.8,19.0,0.169567,0,,,,3.0,1.0,1.0,3.0,4.0,5.0,,2.0,,1.0,,,1.0,,,1.0,2.0,,2.0,1.0,1.0,2.0,,,,,,1.0,1.0,,
12530718,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,38.0,33.0,5.0,2.0,0.0,16.0,17.0,20.0,27.0,1.0,5.0,,,,,,,90.0,52.0,7.0,9.0,0.42352,0,,,,6.0,3.0,,1.0,4.0,3.0,,,,2.0,,,2.0,,,3.0,,,1.0,,1.0,2.0,,,,,,1.0,,,
12530718,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,False,21.0,19.0,,,0.0,7.0,7.0,13.0,16.0,,4.0,,,,,,,77.0,32.0,6.8,7.0,0.179349,2,,,,2.0,1.0,1.0,,6.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,0.3882,2.0,,,2.0,,1.0,2.0,,,1.0,,0.0161,1.0,,1.0,
12530718,away,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,403,M,98003,EUR,681523200,M,10,10,False,13.0,6.0,2.0,,0.0,4.0,6.0,2.0,7.0,,5.0,,,,,,,63.0,18.0,5.8,9.0,0.00172596,1,,,,,,,2.0,6.0,2.0,1.0,1.0,1.0,,,,,,0.3025,1.0,,,,,3.0,,,,,,,,,1.0,
12530718,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,33.0,28.0,4.0,3.0,0.0,11.0,12.0,18.0,26.0,,5.0,,,,,,,90.0,52.0,7.3,16.0,0.847764,2,,,,5.0,1.0,1.0,1.0,7.0,4.0,,5.0,1.0,,2.0,1.0,,,0.1707,,,,3.0,1.0,2.0,4.0,,True,1.0,,0.1503,2.0,,1.0,
12530718,away,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,False,22.0,16.0,3.0,2.0,0.0,4.0,4.0,12.0,19.0,1.0,1.0,,,,,,,84.0,43.0,6.7,16.0,0.0859177,4,,,,1.0,,1.0,2.0,5.0,5.0,2.0,3.0,,,,,1.0,,0.6927,,1.0,,6.0,2.0,2.0,1.0,3.0,,1.0,,0.3936,,,1.0,nazon
12530718,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,,,,,,,27.0,14.0,6.2,3.0,0.0510074,4,,,,,,1.0,1.0,2.0,3.0,,,1.0,,1.0,1.0,1.0,,0.9348,,,,1.0,,1.0,,2.0,,1.0,,0.269,,,2.0,
12530718,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,4.0,1.0,1.0,,,,,,,13.0,11.0,6.6,2.0,0.00142803,1,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,0.0281,1.0,,,1.0,,,,,,,,,,,,
12530718,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,,13.0,4.0,6.5,1.0,0.00074046,0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12530718,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,away,Kayserispor,Batuhan Özgan,batuhan-ozgan,B. Özgan,D,35,182,9,M,1858304,EUR,1167955200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,Batuhan Özgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,away,Kayserispor,Kayra Cihan,kayra-cihan,K. Cihan,D,38,187,49,M,1982283,EUR,1191110400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,Kayra Cihan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,Baran Ali Gezek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,away,Kayserispor,Alperen Oztas,alperen-oztas,A. Öztaş,F,11,176,8,M,2040366,EUR,1175126400,F,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,Alperen Oztas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530718,away,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
