match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_totalCross,stat_dispossessed,stat_totalContest,captain,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
12436620,home,Ipswich Town,George Hirst,,,george-hirst,G. Hirst,F,9,191.0,464,M,839712,EUR,919036800,F,27,27,False,10.0,4.0,,,0.0,1.0,2.0,4.0,9.0,,,,,,,82.0,22.0,6.7,11.0,0.00416259,1,,3.0,6.0,1.0,,,3.0,9.0,,1.0,3.0,1.0,3.0,,,,2.0,3.0,,,,0.0666,1.0,1.0,1.0,,,,,,,
12436620,home,Ipswich Town,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,194.0,332,M,358084,EUR,814233600,D,15,15,True,24.0,21.0,1.0,,0.0,18.0,18.0,3.0,6.0,2.0,1.0,,,,,55.0,33.0,6.9,3.0,0.0260789,0,,,2.0,1.0,2.0,1.0,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,
12436620,home,Ipswich Town,Jack Taylor,,,jack-taylor,J. Taylor,M,14,185.0,323,M,856669,EUR,898560000,M,14,14,True,10.0,8.0,,,0.0,7.0,8.0,2.0,3.0,2.0,2.0,,,,,45.0,20.0,6.6,3.0,0.0261677,2,,,3.0,,,,,3.0,,1.0,2.0,1.0,,3.0,,2.0,,1.0,,,1.0,0.077,1.0,1.0,,,,,,,,
12436620,home,Ipswich Town,Massimo Luongo,,,massimo-luongo,M. Luongo,M,21,174.0,256,M,204300,EUR,717379200,M,25,25,True,,,,,0.0,,,,,,,,,,,8.0,1.0,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436620,home,Ipswich Town,Liam Delap,,,liam-delap,L. Delap,F,9,186.0,24878,M,997087,EUR,1044662400,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,8.0,2.0,6.3,1.0,0.00053427,0,,,,,,,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12436620,home,Ipswich Town,Conor Chaplin,,,conor-chaplin,C. Chaplin,M,36,170.0,452,M,784625,EUR,856051200,F,10,10,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436620,home,Ipswich Town,Christian Walton,,,christian-walton,C. Walton,G,28,196.0,230,M,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436620,home,Ipswich Town,Luke Woolfenden,,,luke-woolfenden,L. Woolfenden,D,26,193.0,197,M,893478,EUR,908928000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436620,home,Ipswich Town,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183.0,614,M,754698,EUR,884822400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436620,home,Ipswich Town,Somto Boniface,Somtochukwu Alan,Udochukwu Boniface,somto-boniface,S. Boniface,D,48,,148,M,1595095,EUR,1142035200,D,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436620,away,Arsenal,David Raya,,,david-raya,D. Raya,G,1,183.0,26174,M,581310,EUR,811123200,G,22,22,False,34.0,33.0,2.0,1.0,0.0,31.0,31.0,2.0,3.0,,10.0,,,1.0,1.0,90.0,36.0,6.9,1.0,0.00037529,0,,,1.0,,,,,,,,,,,,,,,1.0,,d_raya1,,,,,,,,,,,,
12436620,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186.0,13830,M,846036,EUR,876268800,D,4,4,False,88.0,78.0,6.0,2.0,0.0,24.0,26.0,54.0,64.0,1.0,2.0,,,,,90.0,111.0,7.7,17.0,0.0980477,1,,,2.0,1.0,1.0,1.0,,3.0,1.0,,,2.0,1.0,1.0,,,1.0,1.0,3.0,benwhite,1.0,0.0216,,,,,,,,,,
12436620,away,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193.0,43258,M,941168,EUR,985392000,D,2,2,False,100.0,99.0,3.0,3.0,0.0,57.0,57.0,42.0,43.0,1.0,2.0,,,,,90.0,106.0,7.5,1.0,0.0390159,0,,1.0,5.0,,3.0,2.0,,1.0,,,1.0,,,,,,,1.0,,WSaliba4,,,,,,,,,,,,
12436620,away,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189.0,15163,M,976037,EUR,950572800,D,15,15,False,75.0,71.0,2.0,1.0,0.0,36.0,36.0,35.0,39.0,4.0,2.0,,,,,90.0,84.0,7.4,5.0,0.0227617,0,,1.0,4.0,,1.0,1.0,1.0,3.0,,,2.0,,,,,,1.0,2.0,,j_kiwior,,,,,,,,,,,,
12436620,away,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175.0,18055,M,287643,EUR,850608000,D,17,17,False,84.0,79.0,6.0,3.0,1.0,18.0,20.0,61.0,66.0,,2.0,,,,,90.0,100.0,7.7,10.0,0.114078,2,,1.0,4.0,,2.0,1.0,2.0,6.0,2.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,OZinchenko,1.0,0.0996,,1.0,,,,,,,,
12436620,away,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178.0,78911,M,547410,EUR,913852800,M,8,8,False,101.0,90.0,9.0,9.0,1.0,10.0,10.0,80.0,93.0,,4.0,,,,,90.0,116.0,9.4,17.0,0.482516,3,,,3.0,,1.0,1.0,,3.0,,,,2.0,,4.0,True,1.0,1.0,1.0,5.0,Ødegaard,,0.0903,,1.0,,,2.0,1.0,0.2904,,,
12436620,away,Arsenal,Declan Rice,,,declan-rice,D. Rice,M,41,188.0,64734,M,856714,EUR,916272000,M,41,41,False,84.0,80.0,1.0,1.0,1.0,25.0,25.0,55.0,60.0,,12.0,,,,,73.0,94.0,8.1,7.0,0.156065,0,,2.0,4.0,1.0,2.0,2.0,1.0,3.0,,1.0,,1.0,2.0,,,,,,3.0,DeclanRice,,,,,,,,,,,,
12436620,away,Arsenal,Mikel Merino,,,mikel-merino,M. Merino,M,23,188.0,29240,M,592010,EUR,835401600,M,23,23,False,17.0,12.0,,,1.0,4.0,5.0,9.0,13.0,1.0,2.0,,,,,57.0,33.0,7.4,7.0,0.035873,2,,3.0,10.0,,6.0,4.0,3.0,7.0,,,2.0,1.0,2.0,,,,,1.0,1.0,mikelmerino,,0.443,1.0,2.0,,,,,,1.0,1.0,
12436620,away,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178.0,182271,M,934235,EUR,999648000,F,7,7,False,32.0,27.0,,,0.0,1.0,2.0,27.0,32.0,,2.0,,,,,57.0,45.0,7.8,9.0,0.86545,3,,,1.0,,,,1.0,2.0,,,,2.0,,1.0,,,2.0,1.0,7.0,BSaka7,,0.5233,1.0,3.0,,,,,,1.0,1.0,
12436620,away,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172.0,31477,M,135666,EUR,786499200,F,19,19,False,40.0,28.0,1.0,1.0,0.0,7.0,7.0,21.0,33.0,,2.0,,,,,84.0,50.0,8.6,17.0,0.261134,4,,1.0,1.0,,,,,5.0,1.0,,1.0,,3.0,,,,1.0,,1.0,leandrotrossard,1.0,0.3757,,1.0,,,2.0,,0.4919,,,2.0
12436620,away,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180.0,68888,M,922573,EUR,992822400,F,11,11,False,28.0,24.0,,,0.0,3.0,3.0,21.0,28.0,,1.0,,,,,73.0,41.0,7.5,9.0,0.0240862,5,,1.0,2.0,,,,,1.0,1.0,,,3.0,,,,,2.0,1.0,,GabiMartinelli,4.0,0.6711,,,,,1.0,,0.9477,,,1.0
12436620,away,Arsenal,Myles Lewis-Skelly,Myles Lewis-Skelly,,lewis-skelly-myles,M. Lewis-Skelly,D,49,178.0,16151,M,1423711,EUR,1159228800,M,49,49,True,22.0,20.0,1.0,1.0,0.0,3.0,3.0,17.0,19.0,,2.0,,,,,33.0,23.0,6.8,2.0,0.0192633,1,,,,,,,,,,,,,,,,,,,,myleslewisskelly,1.0,0.0842,,,,,,,,,,
12436620,away,Arsenal,Ethan Nwaneri,,,ethan-nwaneri,E. Nwaneri,M,22,176.0,28926,M,1401702,EUR,1174435200,M,53,53,True,23.0,22.0,,,0.0,1.0,1.0,22.0,23.0,,1.0,,,,,33.0,29.0,7.5,2.0,0.0623602,2,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,ethan_nwaneri,1.0,0.1636,1.0,,,,1.0,,0.6047,,,1.0
12436620,away,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178.0,4739,M,366592,EUR,865468800,D,3,3,True,11.0,10.0,,,0.0,3.0,4.0,7.0,9.0,,,,,,,17.0,14.0,6.6,3.0,0.00495847,0,,,,,,,,,,,,2.0,,,,,,,,kierantierney1,,,,,,,,,,,,
12436620,away,Arsenal,Raheem Sterling,,,raheem-sterling,R. Sterling,F,,170.0,36469,M,138534,EUR,786844800,F,30,30,True,13.0,12.0,,,0.0,,,12.0,13.0,,,,,,,17.0,13.0,6.8,1.0,0.0635307,0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,Sterling7,,,,,1.0,,,,,,,
12436620,away,Arsenal,Nathan Butler-Oyedeji,,,butler-oyedeji-nathan,N. Butler-Oyedeji,F,11,177.0,1635,M,998835,EUR,1041638400,F,37,37,True,,,,,0.0,,,,,,,,,,,11.0,1.0,6.7,,,1,,,,,,,,,,,,,,,,,,,,,,0.0733,,,,,1.0,,0.2966,,,
12436620,away,Arsenal,Neto,,,neto,Neto,G,22,190.0,5148,M,84844,EUR,616809600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Neto_Murara,,,,,,,,,,,,
12436620,away,Arsenal,Jurriën Timber,,,jurrien-timber,J. Timber,D,12,179.0,21624,M,958959,EUR,992736000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,jurrientimber,,,,,,,,,,,,
12436620,away,Arsenal,Jack Henry-Francis,,,jack-henry-francis,J. Henry-Francis,M,21,181.0,454,M,1110078,EUR,1064275200,M,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436620,away,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185.0,42575,M,316148,EUR,739929600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,TPartey5,,,,,,,,,,,,
