match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_fouls,player_sofascoreId,stat_challengeLost,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_lastManTackle,stat_penaltyConceded
12891972,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190.0,3069,M,42209,EUR,600825600,G,1,1,False,7.0,7.0,1.0,1.0,0.0,7.0,7.0,6.0,1.0,45.0,12.0,6.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12891972,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181.0,4844,M,980634,EUR,1037059200,D,21,21,False,100.0,89.0,4.0,2.0,0.0,23.0,26.0,6.0,,90.0,122.0,8.2,0,67.0,77.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,15.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12891972,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184.0,1000,M,150396,EUR,775785600,D,17,17,False,55.0,51.0,3.0,2.0,0.0,21.0,25.0,1.0,,62.0,63.0,6.8,0,30.0,30.0,,,1.0,2.0,2.0,,1.0,3.0,,1.0,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12891972,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186.0,3152,M,101882,EUR,693187200,D,5,5,False,95.0,86.0,19.0,16.0,0.0,33.0,36.0,6.0,,89.0,107.0,8.7,2,53.0,59.0,,,3.0,3.0,4.0,,,2.0,2.0,1.0,1.0,1.0,10.0,3.0,1.0,True,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12891972,home,Newcastle United,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191.0,3168,M,865167,EUR,907632000,D,25,25,False,83.0,73.0,10.0,5.0,0.0,25.0,29.0,5.0,,90.0,97.0,7.4,0,48.0,56.0,2.0,,6.0,5.0,7.0,,,6.0,,1.0,,,13.0,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,
12891972,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186.0,10165,M,560128,EUR,839980800,M,7,7,False,56.0,52.0,1.0,1.0,0.0,14.0,14.0,1.0,,62.0,62.0,7.1,0,38.0,42.0,,,4.0,6.0,5.0,,,2.0,,1.0,1.0,,5.0,2.0,4.0,,,,,,1.0,joelinton34,1.0,1.0,,,,,,,,,,,,,
12891972,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187.0,1663,M,866191,EUR,878169600,M,36,36,False,69.0,61.0,6.0,5.0,0.0,13.0,15.0,5.0,,90.0,84.0,7.5,2,48.0,56.0,2.0,,2.0,6.0,3.0,2.0,,1.0,,,,1.0,12.0,,1.0,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,
12891972,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186.0,2664,M,888550,EUR,935107200,M,28,28,False,49.0,45.0,2.0,1.0,0.0,7.0,7.0,3.0,,90.0,65.0,7.0,2,38.0,43.0,1.0,,,6.0,3.0,2.0,4.0,2.0,,,,,11.0,1.0,2.0,,,,,,1.0,,,2.0,2.0,3.0,,,,,,,,,,,
12891972,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174.0,8474,M,333373,EUR,760838400,F,24,24,False,61.0,54.0,3.0,1.0,0.0,3.0,5.0,5.0,,90.0,84.0,7.3,3,51.0,58.0,2.0,,,4.0,4.0,2.0,3.0,1.0,,,,2.0,16.0,1.0,1.0,,,2.0,1.0,,,miguel_almiron,,2.0,,2.0,1.0,1.0,2.0,,,,,,,,
12891972,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191.0,2970,M,1122603,EUR,1059955200,F,18,18,False,7.0,7.0,,,0.0,2.0,2.0,2.0,,90.0,19.0,6.8,3,5.0,5.0,,,,1.0,2.0,1.0,1.0,,,,,1.0,3.0,1.0,,,,2.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,
