match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAShot,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_errorLeadToAGoal,stat_wasFouled,player_sofascoreId,captain,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_totalOffside
12625020,home,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200,D,87,87,True,35.0,33.0,6.0,5.0,0.0,14.0,15.0,19.0,20.0,1.0,,,45.0,42.0,7.0,2.0,0,,,2.0,3.0,3.0,,,,2.0,,,1.0,,,,,,Meshal Ali Khayrallah,,1.0,,1.0,,2.0,,,,,,,,,,,
12625020,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,True,35.0,31.0,7.0,4.0,0.0,11.0,11.0,22.0,30.0,4.0,,,45.0,51.0,7.5,9.0,2,6.0,2.0,,1.0,7.0,,2.0,,,2.0,,,1.0,1.0,,2.0,,,,,1.0,,,3.0,,,2.0,,,1.0,,,,,
12625020,home,Al-Ettifaq,João Costa,joao-costa,J. Costa,F,18,178.0,623,M,1397478,EUR,1111968000,F,18,18,True,20.0,17.0,1.0,,0.0,5.0,5.0,13.0,16.0,3.0,,,34.0,29.0,6.8,5.0,2,1.0,1.0,,4.0,3.0,1.0,5.0,,,,,1.0,2.0,,,,,,,,1.0,,,,,,3.0,,,1.0,,,,,
12625020,home,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,77,77,True,6.0,4.0,1.0,,0.0,1.0,2.0,4.0,6.0,,,,12.0,14.0,6.7,5.0,0,2.0,1.0,,1.0,3.0,,1.0,,,,2.0,1.0,,,,,,Majed Dawran,,1.0,,,,1.0,,,1.0,,,,,,,,
12625020,home,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,F,46,46,True,7.0,6.0,,,0.0,,,6.0,8.0,,,,8.0,8.0,6.8,2.0,0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12625020,home,Al-Ettifaq,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625020,home,Al-Ettifaq,Abdullah Al Bishi,abdullah-al-bishi,A. A. Bishi,D,,,1,,1935093,EUR,1167436800,F,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdullah Al Bishi,,,,,,,,,,,,,,,,,
12625020,home,Al-Ettifaq,Hassan Murtadh Al-Musallam,hassan-murtadh-al-musallam,H. M. Al-Musallam,M,,,16,M,1797659,EUR,1127088000,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Hassan Murtadh Al-Musallam,,,,,,,,,,,,,,,,,
12625020,home,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625020,away,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,29.0,21.0,20.0,13.0,0.0,12.0,14.0,9.0,15.0,8.0,3.0,4.0,90.0,40.0,8.1,8.0,0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,2.0,,1.0,,,,,,,1.0,1.0,1.0,,
12625020,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,False,14.0,8.0,7.0,3.0,0.0,6.0,10.0,2.0,5.0,4.0,,,90.0,34.0,7.2,10.0,0,1.0,,,4.0,4.0,1.0,,,1.0,4.0,1.0,3.0,1.0,,,4.0,,Mubarak Abdul Rahman Al Rajeh,,,,2.0,,,,,,,,,,,,,
12625020,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800,D,21,21,False,13.0,12.0,2.0,2.0,0.0,9.0,9.0,3.0,4.0,1.0,,,90.0,31.0,7.6,2.0,0,,,2.0,3.0,6.0,,,,2.0,3.0,,,,1.0,2.0,3.0,,,,2.0,,7.0,,1.0,,,,,,,,,,,
12625020,away,Al Raed,Ayoub Qasmi,qasmi-ayoub,A. Qasmi,D,16,178.0,88,M,919697,EUR,748396800,D,16,16,False,25.0,23.0,6.0,5.0,0.0,20.0,21.0,3.0,4.0,,,,90.0,35.0,7.4,3.0,1,,,,,3.0,,,,,1.0,1.0,,1.0,,,1.0,,,,2.0,1.0,7.0,,,,,,,,,,,,,
12625020,away,Al Raed,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,13,13,False,23.0,15.0,5.0,2.0,0.0,9.0,14.0,6.0,9.0,1.0,,,88.0,41.0,6.9,12.0,0,,,1.0,1.0,4.0,,,,,3.0,2.0,,,,,2.0,,,,1.0,,4.0,,,,,,,,,,,,,
12625020,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200,M,32,32,False,24.0,18.0,1.0,,0.0,11.0,14.0,9.0,12.0,2.0,,,88.0,47.0,7.3,14.0,1,2.0,2.0,,5.0,7.0,2.0,6.0,,,3.0,5.0,1.0,3.0,1.0,,2.0,,,,,1.0,,,,,,4.0,1.0,,,,,,,
12625020,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,False,27.0,24.0,1.0,,0.0,17.0,20.0,7.0,7.0,6.0,,,89.0,33.0,6.5,4.0,0,,,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
12625020,away,Al Raed,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180.0,913,M,73056,EUR,713059200,M,17,17,False,33.0,28.0,4.0,4.0,0.0,21.0,24.0,7.0,10.0,6.0,,,90.0,50.0,7.4,6.0,0,1.0,,,3.0,10.0,,1.0,,1.0,4.0,,3.0,,,,3.0,,,,1.0,,1.0,,5.0,,,1.0,,,,,,,,
12625020,away,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,M,15,15,False,30.0,21.0,2.0,,0.0,11.0,13.0,11.0,18.0,8.0,,,90.0,49.0,7.7,12.0,6,1.0,1.0,,1.0,4.0,,2.0,2.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,3.0,,,1.0,,,1.0,,1.0,1.0,,,,1.0,
12625020,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,7,7,False,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,2.0,,,22.0,8.0,6.7,1.0,1,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
12625020,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,False,1.0,1.0,,,0.0,1.0,1.0,,,,,,12.0,4.0,6.6,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,
12625020,away,Al Raed,Nawaf Sahli,nawaf-sahli,N. Sahli,F,41,165.0,10,M,1429805,EUR,1052092800,F,41,41,True,22.0,14.0,2.0,,0.0,6.0,8.0,8.0,14.0,3.0,,,78.0,38.0,7.2,13.0,0,,,2.0,5.0,8.0,2.0,2.0,,,3.0,4.0,,1.0,,,3.0,,Nawaf Sahli,,3.0,,3.0,,1.0,,,1.0,,,,,,,,
12625020,away,Al Raed,Thamer Al Khaibri,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000,F,99,99,True,13.0,10.0,,,0.0,3.0,4.0,7.0,10.0,5.0,,,68.0,33.0,6.4,12.0,2,1.0,,4.0,14.0,6.0,2.0,5.0,,1.0,,3.0,3.0,,2.0,1.0,,,Thamer Al Khaibri,,2.0,,,,2.0,,,2.0,,,2.0,,,,,1.0
12625020,away,Al Raed,Abdullah Hazazi,abdullah-hazazi,A. Hazazi,D,4,182.0,6,M,1548473,EUR,801792000,D,4,4,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,10.0,2.0,6.4,,0,,,1.0,2.0,,,,,,,,1.0,,,,,,Abdullah Hazazi,,,,1.0,,,,,,,,,,,,,
12625020,away,Al Raed,Anas Al Zahrani,anas-al-zahrani,A. A. Zahrani,M,42,183.0,5,M,1462375,EUR,1058313600,M,42,42,True,,,,,0.0,,,,,,,,9.0,1.0,6.4,1.0,0,,,,1.0,,1.0,,,,,,,,,,,,Anas Al Zahrani,,,,,,,,,,,,,,,,,
12625020,away,Al Raed,Omar Shami,omar-shami,O. Shami,M,15,,5,M,1835249,EUR,1080000000,M,25,25,True,,,,,0.0,,,,,,,,10.0,2.0,6.6,,0,,,,,,,,,1.0,,,,,,,,,Omar Shami,,,,1.0,,,,,,,,,,,,,
12625020,away,Al Raed,Feras Al Rajhi,feras-al-rajhi,F. A. Rajhi,G,,,1,M,1935208,EUR,1183507200,G,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Feras Al Rajhi,,,,,,,,,,,,,,,,,
12625020,away,Al Raed,Bassam Hamoud,hamoud-bassam,H. Bassam,F,77,,12,M,1525043,EUR,1091577600,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Hamoud Bassam,,,,,,,,,,,,,,,,,
12625020,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
