match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_lastManTackle,stat_bigChanceCreated
11352661,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,31.0,17.0,18.0,5.0,16.0,19.0,1.0,12.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,90.0,39.0,5.5,14.0,0.00018751,0,-1.1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352661,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,35.0,33.0,2.0,1.0,20.0,21.0,13.0,15.0,6.0,2.0,10.0,,1.0,,,90.0,55.0,6.7,9.0,0.00798619,1,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0544,,,,,,,,,,,,,,,,,,,,,,,,
11352661,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,55.0,51.0,7.0,4.0,46.0,48.0,5.0,7.0,4.0,,7.0,,,,,90.0,62.0,6.9,4.0,0.00835348,0,,,,1.0,1.0,,,,,3.0,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11352661,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,26,26,False,76.0,63.0,15.0,6.0,54.0,58.0,9.0,18.0,7.0,8.0,6.0,,1.0,,,90.0,97.0,6.7,17.0,0.00624597,0,,,3.0,6.0,4.0,1.0,,,,,,3.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
11352661,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,41.0,33.0,3.0,1.0,23.0,27.0,10.0,15.0,10.0,2.0,8.0,,3.0,,,90.0,69.0,6.6,12.0,0.12207,0,,1.0,4.0,3.0,10.0,1.0,,,,5.0,2.0,,,1.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,,
11352661,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,42.0,33.0,6.0,2.0,20.0,24.0,13.0,18.0,3.0,2.0,2.0,,2.0,,,90.0,51.0,6.6,11.0,0.151347,0,,,1.0,,4.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11352661,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,57.0,47.0,5.0,2.0,29.0,32.0,19.0,27.0,4.0,,5.0,,,,,90.0,79.0,6.8,16.0,0.0248822,2,,2.0,1.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,,0.0835,1.0,,1.0,,,,1.0,1.0,1.0,1.0,0.0229,,,,,,,,,,,,,
11352661,home,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,M,7,7,False,15.0,11.0,,,5.0,5.0,7.0,12.0,3.0,,3.0,,,,,84.0,28.0,6.6,10.0,0.0880126,0,,2.0,,,4.0,,5.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11352661,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,36.0,31.0,,,22.0,23.0,9.0,13.0,5.0,,8.0,,1.0,,,90.0,49.0,7.2,9.0,0.00867221,1,,,2.0,1.0,5.0,2.0,1.0,1.0,,2.0,2.0,2.0,0.1448,,1.0,1.0,1.0,,,,4.0,,,,True,1.0,1.0,,,,,,,,,,
11352661,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,False,15.0,10.0,1.0,,8.0,10.0,3.0,7.0,2.0,,5.0,,2.0,,,66.0,29.0,7.2,10.0,0.0037331,2,,2.0,1.0,,3.0,2.0,,,,,,2.0,0.083,,1.0,,,,,,,1.0,1.0,0.1048,,,1.0,1.0,,,,,,,,,
