match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_lastManTackle,stat_ownGoals,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_shotOffTarget,stat_penaltyConceded,stat_hitWoodwork,player_sofascoreId
12448241,home,Heracles Almelo,Shiloh 't Zand,shiloh-t-zand,S. '. Zand,M,25,177,309,M,1196520,EUR,1050278400,F,10,10,False,10.0,9.0,,,0.0,6.0,6.0,3.0,4.0,,4.0,,,,66.0,17.0,6.6,5.0,0.0273474,0,,,,,,,3.0,2.0,,1.0,,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Lorenzo Milani,lorenzo-milani,L. Milani,D,20,178,32,M,1084492,EUR,990489600,D,22,22,True,7.0,2.0,3.0,,0.0,,3.0,2.0,4.0,,4.0,,,,30.0,18.0,6.6,8.0,0.00111139,0,,,,,,,4.0,,,2.0,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,
12448241,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,True,7.0,6.0,,,0.0,2.0,3.0,5.0,5.0,2.0,1.0,,,,24.0,16.0,6.7,2.0,0.0501957,0,,,,1.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
12448241,home,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188,82,M,1189738,EUR,1024790400,M,32,32,True,5.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,,3.0,,,,24.0,11.0,6.6,2.0,0.00128127,0,,,,,,,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
12448241,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,5,5,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,,,,,12.0,3.0,6.3,1.0,0.00071907,0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Giandro Sambo,giandro-sambo,G. Sambo,F,28,181,33,M,1469027,EUR,1156723200,M,28,28,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,12.0,9.0,6.3,4.0,0.00233854,0,,Giandro Sambo,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Robin Mantel,robin-mantel,R. Mantel,G,30,195,29,M,943230,EUR,974246400,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Jop Tijink,jop-tijink,J. Tijink,D,27,188,33,M,1862924,EUR,1107043200,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,Jop Tijink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Tiago Codinha,tiago-codinha,T. Codinha,M,38,184,25,M,1801349,EUR,1121817600,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,Tiago Codinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,home,Heracles Almelo,Antonio Satriano,satriano-antonio,A. Satriano,F,45,185,74,M,996813,EUR,1067472000,F,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,24.0,22.0,4.0,2.0,0.0,22.0,23.0,,1.0,,9.0,2.0,2.0,,90.0,29.0,6.9,2.0,9.946e-05,0,0.3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12448241,away,PSV Eindhoven,Richard Ledezma,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,67.0,61.0,3.0,1.0,0.0,34.0,35.0,28.0,34.0,1.0,4.0,,,,73.0,88.0,7.3,8.0,0.15534,1,,,,2.0,,2.0,2.0,6.0,2.0,,,1.0,1.0,4.0,3.0,,,,,,,1.0,0.0372,,,,,2.0,1.0,,,,,,,,
12448241,away,PSV Eindhoven,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,123.0,107.0,15.0,10.0,0.0,65.0,73.0,42.0,50.0,4.0,13.0,,,,90.0,138.0,7.8,17.0,0.0383454,1,,Ryan Flamingo,,,2.0,2.0,2.0,7.0,,,,1.0,,2.0,2.0,1.0,3.0,,,,,1.0,0.0531,,,,,2.0,,,,,,,,,
12448241,away,PSV Eindhoven,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,83.0,75.0,12.0,12.0,0.0,29.0,34.0,46.0,50.0,4.0,5.0,,,,90.0,93.0,7.6,9.0,0.209972,0,,,,1.0,,,,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
12448241,away,PSV Eindhoven,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,35,35,False,38.0,33.0,,,0.0,8.0,9.0,26.0,35.0,,2.0,,,,66.0,59.0,6.5,12.0,0.0396654,2,,,,6.0,1.0,,4.0,2.0,,2.0,1.0,,,1.0,1.0,1.0,,,,2.0,,1.0,0.152,,,,,1.0,1.0,,,,,1.0,1.0,,
12448241,away,PSV Eindhoven,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,58.0,54.0,1.0,1.0,0.0,14.0,15.0,40.0,43.0,,6.0,,,,90.0,72.0,7.4,9.0,0.130725,1,,,,,,,4.0,6.0,,,,,,2.0,1.0,2.0,4.0,,,1.0,3.0,,0.0805,,1.0,,0.0548,4.0,,,,,,,,,
12448241,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,82.0,74.0,8.0,6.0,0.0,21.0,21.0,57.0,75.0,1.0,9.0,,,,90.0,110.0,8.1,22.0,0.34215,5,,,,14.0,,,7.0,1.0,2.0,,,,,1.0,,1.0,,,,2.0,3.0,1.0,0.2287,,3.0,,0.1962,4.0,4.0,,,,,1.0,,1.0,
12448241,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,M,11,11,False,40.0,36.0,4.0,1.0,0.0,11.0,13.0,25.0,33.0,,4.0,,,,69.0,62.0,7.4,13.0,0.0500915,4,,Johan Bakayoko,,6.0,,,4.0,4.0,,5.0,2.0,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,0.1785,,1.0,1.0,0.6432,,,,,,,1.0,,,johanbakayoko
12448241,away,PSV Eindhoven,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,False,17.0,13.0,,,0.0,3.0,4.0,11.0,14.0,,,,,,45.0,25.0,6.9,7.0,0.684595,2,,,,1.0,,2.0,3.0,3.0,,,,,,,,,1.0,,,,3.0,,0.0636,,,,,3.0,1.0,,,,,2.0,,,MalikTillman8
12448241,away,PSV Eindhoven,Noa Lang,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,M,10,10,False,44.0,40.0,2.0,2.0,0.0,7.0,7.0,35.0,40.0,,5.0,,,,73.0,61.0,7.2,10.0,0.333361,3,,,,3.0,,,5.0,2.0,1.0,5.0,2.0,,,,,1.0,,,,,1.0,1.0,0.3268,,,,,2.0,2.0,,,,,2.0,,1.0,noano
12448241,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,26.0,24.0,,,1.0,5.0,5.0,19.0,21.0,2.0,1.0,,,,90.0,44.0,7.8,8.0,0.144926,7,,,,,,4.0,2.0,6.0,,,,,,1.0,1.0,4.0,1.0,,,,2.0,4.0,0.8414,True,1.0,,0.2824,2.0,,,,,,2.0,,,luukdejong9
12448241,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,True,18.0,16.0,,,1.0,2.0,2.0,14.0,17.0,,1.0,,,,45.0,26.0,7.4,6.0,0.0595009,1,,,,1.0,,,3.0,1.0,,1.0,,1.0,,,,,1.0,,,,2.0,,0.0917,,1.0,,0.5308,1.0,,,,,,,,,
12448241,away,PSV Eindhoven,Matteo Dams,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,True,19.0,18.0,2.0,1.0,0.0,10.0,11.0,8.0,8.0,1.0,3.0,,,,24.0,29.0,7.0,2.0,0.0176127,0,,Matteo Dams,,,,,1.0,3.0,,,,,1.0,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
12448241,away,PSV Eindhoven,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6578,M,385320,EUR,807062400,F,27,27,True,18.0,16.0,,,0.0,1.0,1.0,15.0,20.0,,,,,,21.0,27.0,7.0,6.0,0.0906566,3,,,,3.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,2.0,0.2925,,,,,1.0,,,,,,1.0,,,hirvinglozano
12448241,away,PSV Eindhoven,Jordan Teze,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,True,27.0,22.0,3.0,1.0,0.0,9.0,10.0,13.0,18.0,,3.0,,,,17.0,34.0,7.3,6.0,0.10785,0,,,,1.0,,,,3.0,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12448241,away,PSV Eindhoven,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,11.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,8.0,,1.0,,,,17.0,15.0,7.4,3.0,0.00697117,2,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.0923,,1.0,1.0,0.5655,,,,,,,,,,
12448241,away,PSV Eindhoven,Niek Schiks,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,away,PSV Eindhoven,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,away,PSV Eindhoven,Tygo Land,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448241,away,PSV Eindhoven,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
