match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_accurateCross,stat_aerialLost,stat_interceptionWon,stat_totalOffside,stat_keyPass,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId
10433774,home,Alanyaspor,Efthymis Koulouris,efthymios-koulouris,E. Koulouris,F,9,184.0,1080,M,386608,EUR,826070400,F,24,24,False,18.0,14.0,,,5.0,7.0,9.0,11.0,2.0,,90.0,28.0,6.2,8.0,2,,,,2.0,1.0,2.0,,1.0,,,,3.0,,,1.0,,1.0,,4.0,,,,,,,1.0,1.0,,,,,,
10433774,home,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188.0,136,M,31821,EUR,631497600,M,8,8,True,15.0,13.0,2.0,1.0,3.0,3.0,10.0,12.0,2.0,,45.0,22.0,6.6,3.0,1,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
10433774,home,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,88,181.0,157,M,1084884,EUR,979084800,M,88,88,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,19.0,8.0,6.5,1.0,0,Yusuf Ozdemir,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10433774,home,Alanyaspor,Wilson Eduardo,wilson-eduardo,W. Eduardo,F,7,179.0,140,M,105404,EUR,647395200,F,17,17,True,9.0,7.0,1.0,1.0,,,7.0,9.0,,,20.0,14.0,6.8,4.0,1,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
10433774,home,Alanyaspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186.0,691,M,989168,EUR,1012780800,F,9,9,True,1.0,,,,,,,1.0,,,1.0,3.0,,3.0,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10433774,home,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195.0,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,0,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,home,Alanyaspor,Ümit Akdağ,umit-akdag,Ü. Akdağ,D,50,192.0,604,M,1215071,EUR,1065398400,D,5,5,True,,,,,,,,,,,,,,,0,Umit Akdag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,home,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189.0,69,M,827922,EUR,878774400,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,home,Alanyaspor,Çağan Kayra Erciyas,erciyas-cagan-kayra,Ç. K. Erciyas,D,22,,9,M,1171404,EUR,1044316800,D,39,39,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,home,Alanyaspor,Ahmet Gülay,ahmet-gulay,A. Gülay,D,,174.0,44,M,989069,EUR,1042416000,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,home,Alanyaspor,Idrissa Doumbia,idrissa-doumbia,I. Doumbia,M,,187.0,465,M,842255,EUR,892512000,M,98,98,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,away,Konyaspor,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,13,13,False,39.0,29.0,17.0,9.0,22.0,25.0,7.0,14.0,5.0,4.0,90.0,48.0,7.3,10.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,2.0,,,,
10433774,away,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176.0,32,M,816485,EUR,776908800,D,90,90,False,32.0,27.0,2.0,1.0,16.0,17.0,11.0,15.0,7.0,,90.0,46.0,7.3,8.0,0,,,,1.0,2.0,3.0,1.0,1.0,,,,1.0,2.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,
10433774,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182.0,168,M,787949,EUR,881712000,D,4,4,False,32.0,29.0,6.0,4.0,21.0,23.0,8.0,9.0,3.0,,90.0,41.0,7.3,3.0,0,,,,1.0,2.0,2.0,,6.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,
10433774,away,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181.0,677,M,156400,EUR,710553600,D,15,15,False,48.0,39.0,6.0,1.0,30.0,32.0,9.0,16.0,3.0,,90.0,55.0,7.0,10.0,1,,,,1.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,
10433774,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179.0,254,M,224112,EUR,638928000,D,12,12,False,28.0,22.0,3.0,1.0,11.0,13.0,12.0,17.0,4.0,,90.0,51.0,7.4,13.0,0,,,2.0,1.0,6.0,2.0,,2.0,,1.0,1.0,1.0,4.0,,,1.0,2.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,
10433774,away,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179.0,82,M,847782,EUR,746841600,M,14,14,False,36.0,28.0,5.0,2.0,16.0,20.0,13.0,17.0,3.0,,90.0,55.0,7.1,12.0,3,,,1.0,1.0,3.0,3.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,
10433774,away,Konyaspor,Andreas Bouchalakis,andreas-bouchalakis,A. Bouchalakis,M,41,185.0,233,M,211116,EUR,733881600,M,32,32,False,40.0,32.0,4.0,2.0,22.0,26.0,10.0,14.0,2.0,,90.0,51.0,6.8,9.0,0,,,,2.0,3.0,3.0,,3.0,1.0,1.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,
10433774,away,Konyaspor,Konrad Michalak,konrad-michalak,K. Michalak,M,71,174.0,588,M,851243,EUR,874627200,M,77,77,False,17.0,14.0,,,3.0,3.0,11.0,16.0,2.0,,82.0,29.0,6.8,6.0,2,Konrad,Michalak,2.0,,3.0,5.0,1.0,,,1.0,,,,2.0,2.0,,,,,1.0,3.0,1.0,1.0,,,,,,,,,,
10433774,away,Konyaspor,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,153964,EUR,685238400,M,24,24,False,33.0,29.0,1.0,,7.0,7.0,23.0,30.0,2.0,,82.0,44.0,8.5,10.0,2,Alejandro,Pozuelo,4.0,1.0,4.0,3.0,3.0,,,,,,2.0,1.0,,1.0,,,,1.0,,1.0,2.0,2.0,,,,,,,1.0,2.0,
10433774,away,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173.0,1658,M,818942,EUR,843177600,M,70,70,False,19.0,17.0,1.0,1.0,6.0,7.0,11.0,12.0,6.0,,82.0,37.0,7.4,5.0,1,,,,,6.0,9.0,4.0,,,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,3.0,4.0,2.0,4.0,,,,,,,1.0,,,
10433774,away,Konyaspor,Mahir Emreli,mahir-emreli,M. Emreli,F,10,188.0,4990,M,286071,EUR,867715200,F,19,19,False,9.0,8.0,,,3.0,3.0,5.0,6.0,2.0,,64.0,21.0,6.6,7.0,1,,,,2.0,4.0,4.0,1.0,2.0,,1.0,,2.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,,,,,,emreli11
10433774,away,Konyaspor,Mame Biram Diouf,mame-biram-diouf,M. B. Diouf,F,55,185.0,388,M,22481,EUR,566611200,F,99,99,True,10.0,8.0,,,2.0,3.0,6.0,7.0,,,26.0,11.0,6.6,3.0,0,Mame,Biram Diouf,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10433774,away,Konyaspor,Robert Murić,robert-muric,R. Murić,M,,182.0,210,M,283853,EUR,826588800,M,11,11,True,5.0,3.0,,,1.0,1.0,2.0,5.0,1.0,,8.0,9.0,6.6,4.0,1,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,
10433774,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178.0,135,M,1063942,EUR,894844800,M,35,35,True,6.0,3.0,,,,1.0,3.0,5.0,,,8.0,10.0,6.7,4.0,1,Ogulcan Ülgün,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,
10433774,away,Konyaspor,Mehmet Ali Büyüksayar,buyuksayar-mehmet-ali,M. A. Büyüksayar,F,42,166.0,33,M,1390214,EUR,1083974400,M,42,42,True,9.0,8.0,,,3.0,3.0,5.0,6.0,1.0,,8.0,11.0,6.8,1.0,0,Mehmet,Ali Büyüksayar,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10433774,away,Konyaspor,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190.0,42,M,997705,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,away,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184.0,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180.0,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184.0,99,M,904303,EUR,923616000,M,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,away,Konyaspor,Domagoj Pavičić,domagoj-pavicic,D. Pavičić,M,24,178.0,120,M,94239,EUR,763171200,M,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433774,away,Konyaspor,Bruno Paz,bruno-paz,B. Paz,M,80,178.0,194,M,845821,EUR,893289600,M,80,80,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
