match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim
12117307,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,13.0,12.0,5.0,4.0,0.0,12.0,13.0,2.0,4.0,1.0,3.0,2.0,90.0,21.0,6.9,1.0,6.565e-05,0,0.3342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117307,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,75.0,72.0,2.0,1.0,0.0,23.0,23.0,3.0,5.0,,,,90.0,98.0,7.1,8.0,0.118242,0,,51.0,57.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12117307,home,Fluminense,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,False,89.0,85.0,5.0,3.0,0.0,45.0,46.0,2.0,4.0,,,,90.0,94.0,7.0,4.0,0.0177475,1,,40.0,43.0,,,,,2.0,,,,,,,,,,ThiagoSilva,True,2.0,1.0,1.0,0.0697,0.0756,,,,,,,,,
12117307,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,75.0,70.0,4.0,3.0,0.0,42.0,43.0,6.0,,,,,90.0,87.0,6.7,7.0,0.0100384,1,,28.0,32.0,,,,,2.0,,,,,,,1.0,,,,,1.0,,1.0,0.0245,,1.0,1.0,1.0,,,,,,
12117307,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,False,75.0,67.0,3.0,1.0,0.0,26.0,26.0,,6.0,,,,86.0,95.0,6.9,12.0,0.0469855,0,,41.0,49.0,,,,4.0,5.0,,4.0,,2.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,
12117307,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,85.0,77.0,4.0,2.0,0.0,23.0,25.0,1.0,7.0,,,,86.0,90.0,6.7,10.0,0.0397559,0,,54.0,60.0,,,3.0,5.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,2.0,1.0,,,,,
12117307,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,26.0,23.0,1.0,1.0,0.0,9.0,9.0,,1.0,,,,58.0,47.0,7.7,9.0,0.0706391,3,,17.0,25.0,8.0,3.0,1.0,6.0,5.0,1.0,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,,,,1.0,,0.3774,0.1859,1.0,,,1.0,1.0,1.0,,,
12117307,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,60.0,56.0,,,0.0,11.0,11.0,,1.0,,,,90.0,81.0,7.2,14.0,0.0349193,1,,45.0,56.0,7.0,,,3.0,5.0,1.0,2.0,2.0,,,,3.0,2.0,,jhonariasa,,,1.0,,0.0698,0.2184,,,2.0,,,,,,
12117307,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,91.0,78.0,2.0,,0.0,15.0,16.0,,1.0,,,,90.0,108.0,7.2,18.0,0.0548449,0,,63.0,78.0,3.0,,1.0,3.0,3.0,,2.0,1.0,2.0,,,1.0,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,
12117307,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,M,11,11,False,27.0,27.0,,,1.0,3.0,3.0,,,,,,65.0,40.0,7.2,5.0,0.21291,1,,24.0,25.0,1.0,,,3.0,5.0,,4.0,3.0,,1.0,,1.0,,2.0,,,,,,0.0211,,,,2.0,2.0,1.0,,1.0,,
