match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,player_firstName,player_lastName,stat_goalAssist,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,captain,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
11450077,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,20.0,10.0,1.0,1.0,3.0,4.0,8.0,17.0,,,,89.0,41.0,6.9,17.0,0.0569177,6,,1.0,1.0,3.0,8.0,7.0,,2.0,,1.0,3.0,2.0,,3.0,,4.0,1.0,,1.0,,0.3549,,,,1.0,1.0,,1.0,0.1873,,,,True,,,,,
11450077,home,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,alex_djiku,289977,EUR,776390400,D,6,6,True,46.0,41.0,6.0,5.0,26.0,28.0,15.0,19.0,8.0,,,45.0,49.0,7.2,6.0,0.0116027,0,,1.0,,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11450077,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,,791616,EUR,883526400,D,21,21,True,20.0,18.0,,,6.0,6.0,12.0,14.0,2.0,,,45.0,33.0,7.2,3.0,0.0603743,0,,,,,2.0,5.0,,2.0,2.0,,1.0,1.0,,,,,,1.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,
11450077,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,True,11.0,11.0,3.0,3.0,2.0,2.0,12.0,12.0,1.0,,,29.0,23.0,8.1,3.0,0.420862,2,,3.0,3.0,,3.0,3.0,,1.0,1.0,,2.0,1.0,2.0,,,,1.0,1.0,,,0.0507,,,,2.0,1.0,1.0,1.0,0.3312,,1.0,,,1.0,,,,
11450077,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,True,11.0,10.0,1.0,1.0,2.0,2.0,8.0,9.0,1.0,,,16.0,18.0,6.8,5.0,0.00802392,2,,,,,3.0,,,,,,,,,,1.0,,,,,,0.8636,,,,3.0,2.0,1.0,1.0,1.6219,,,,,,,,,
11450077,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,9.0,4.0,6.5,1.0,0.00014243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11450077,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,home,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193,4010,M,,1479523,EUR,1138147200,D,95,95,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,home,Fenerbahçe,Muhammet Zeki Dursun,dursun-muhammet-zeki,M. Z. Dursun,M,17,170,148,M,,1819144,EUR,1142553600,M,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Muhammet Zeki Dursun,,,,,,,,,,,,,,,,
11450077,home,Fenerbahçe,Miha Zajc,miha-zajc,M. Zajc,M,8,180,1173,M,,139256,EUR,773020800,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,home,Fenerbahçe,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190,1064,M,,123917,EUR,687830400,F,91,91,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,away,Pendikspor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,88,M,,1066726,EUR,987120000,G,1,1,False,26.0,9.0,25.0,8.0,1.0,1.0,8.0,25.0,8.0,1.0,2.0,90.0,33.0,6.1,17.0,0.00350551,0,-0.6288,,,2.0,,2.0,,,,,,,,,,,,,,,,Erdem Canpolat,,,,,,,,,,,,,2.0,1.0,,
11450077,away,Pendikspor,Serkan Asan,serkan-asan,S. Asan,D,61,170,62,M,,952726,EUR,925257600,D,61,61,False,24.0,11.0,7.0,2.0,8.0,16.0,3.0,9.0,3.0,,,90.0,53.0,6.3,17.0,0.00221457,0,,1.0,,1.0,6.0,5.0,1.0,1.0,,6.0,1.0,3.0,,1.0,,,,4.0,3.0,3.0,,,,,,,,1.0,,,,,,,,,,
11450077,away,Pendikspor,Welinton,welinton,Welinton,D,,181,86,M,,76529,EUR,608169600,D,23,23,False,25.0,10.0,17.0,5.0,8.0,10.0,2.0,15.0,5.0,,,71.0,34.0,5.7,16.0,0.00568101,0,,,,,5.0,5.0,1.0,,,1.0,2.0,4.0,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,
11450077,away,Pendikspor,Murat Akça,murat-akca,M. Akça,D,,184,7,M,,39551,EUR,647827200,D,13,13,False,22.0,17.0,7.0,2.0,12.0,13.0,5.0,9.0,7.0,,,90.0,35.0,6.9,5.0,0.00903126,0,,,,3.0,5.0,5.0,1.0,,,4.0,,2.0,,2.0,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,2.0,
11450077,away,Pendikspor,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,51,M,,170117,EUR,651024000,D,6,6,False,16.0,9.0,5.0,2.0,6.0,8.0,3.0,10.0,3.0,,,90.0,41.0,6.7,15.0,0.0017513,0,,2.0,,,2.0,6.0,1.0,2.0,2.0,4.0,3.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,1.0,
11450077,away,Pendikspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,427,M,,228342,EUR,656985600,M,5,5,False,27.0,21.0,4.0,1.0,11.0,12.0,10.0,15.0,5.0,,,90.0,42.0,6.4,9.0,0.0112319,0,,,,1.0,6.0,10.0,1.0,2.0,,,4.0,3.0,,,,,,1.0,5.0,3.0,,,,,,,,1.0,,,,,,,,,,1.0
11450077,away,Pendikspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180,284,M,,361342,EUR,852336000,M,66,66,False,24.0,18.0,3.0,2.0,11.0,14.0,8.0,13.0,5.0,,,90.0,41.0,6.4,9.0,0.034237,0,,3.0,1.0,4.0,11.0,6.0,4.0,1.0,1.0,3.0,,5.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,
11450077,away,Pendikspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170,140,M,,217782,EUR,752803200,M,11,11,False,14.0,9.0,1.0,,5.0,8.0,4.0,6.0,3.0,,,74.0,26.0,6.9,9.0,0.00253852,2,,,,1.0,7.0,5.0,1.0,2.0,,,1.0,3.0,,,,1.0,,,3.0,2.0,0.5435,,,,1.0,1.0,1.0,1.0,0.3443,,,,True,,,,,
11450077,away,Pendikspor,Gökcan Kaya,gokcan-kaya,G. Kaya,M,58,180,19,M,,342437,EUR,807753600,M,58,58,False,18.0,14.0,1.0,1.0,6.0,7.0,9.0,12.0,3.0,,,63.0,28.0,7.1,5.0,0.0576641,1,,1.0,1.0,,1.0,3.0,,,,2.0,,1.0,1.0,,,1.0,,1.0,3.0,2.0,0.0209,,,,,,,1.0,,,,,,,,,,
11450077,away,Pendikspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,,180981,EUR,718588800,M,27,27,False,21.0,16.0,2.0,2.0,5.0,8.0,12.0,15.0,7.0,,,81.0,49.0,7.6,12.0,0.381227,1,,2.0,1.0,3.0,12.0,9.0,1.0,3.0,1.0,5.0,2.0,5.0,1.0,5.0,,,,1.0,3.0,2.0,0.0089,,,1.0,1.0,1.0,,3.0,0.3092,,1.0,,,,,,3.0,
11450077,away,Pendikspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,,284767,EUR,741225600,F,17,17,False,17.0,10.0,1.0,1.0,2.0,3.0,8.0,14.0,1.0,,,81.0,27.0,6.9,12.0,0.0210596,0,,,,8.0,2.0,11.0,,,,1.0,3.0,,,2.0,,,,,,,,,,,,,,4.0,,,,,,,,,,
11450077,away,Pendikspor,Endri Çekiçi,endri-cekici,E. Çekiçi,M,22,179,229,M,,187153,EUR,848707200,M,8,8,True,4.0,3.0,,,2.0,3.0,1.0,2.0,,,,27.0,8.0,6.2,3.0,7.144e-05,0,,1.0,,,3.0,1.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
11450077,away,Pendikspor,Berkay Sülüngöz,berkay-sulungoz,B. Sülüngöz,D,5,185,7,M,,839895,EUR,732758400,D,20,20,True,3.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,,16.0,8.0,5.9,1.0,8.25e-06,0,,,,,1.0,,1.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450077,away,Pendikspor,Joher Khadim Rassoul,joher-khadim-rassoul,J. K. Rassoul,D,89,187,111,M,,800344,EUR,820368000,D,14,14,True,2.0,,1.0,,,1.0,,1.0,1.0,,,9.0,7.0,5.7,4.0,,0,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,Joher,Khadim Rassoul,,,,,1.0,,,,,,,,,,
11450077,away,Pendikspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186,691,M,,989168,EUR,1012780800,F,99,99,True,7.0,5.0,,,4.0,5.0,1.0,2.0,1.0,,,9.0,10.0,6.1,3.0,0.00059484,0,,,,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450077,away,Pendikspor,Burak Öğür,burak-ogur,B. Öğür,G,35,189,7,M,,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,away,Pendikspor,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176,74,M,,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,away,Pendikspor,Erdem Özgenç,erdem-ozgenc,E. Özgenç,D,22,177,9,M,,60332,EUR,461980800,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,away,Pendikspor,Emeka Eze,emeka-eze,E. Eze,F,90,185,146,M,,877235,EUR,843696000,F,90,90,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,away,Pendikspor,Abdoulay Diaby,abdoulay-diaby,A. Diaby,F,23,173,494,M,,115718,EUR,674784000,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450077,away,Pendikspor,Leandro Kappel,leandro-kappel,L. Kappel,F,,183,48,M,,136269,EUR,627004800,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
