match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_keyPass,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_bigChanceCreated,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_aerialWon,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_bigChanceMissed
12764153,home,Ferencváros TC,Endre Botka,endre-botka,E. Botka,D,21,180.0,309,M,134863,EUR,777772800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,home,Ferencváros TC,Gábor Szalai,gabor-szalai,G. Szalai,D,22,191.0,351,M,1147932,EUR,960508800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Gábor Szalai,,,,,,,,,,,,,,,,,,
12764153,home,Ferencváros TC,Alex Tóth,alex-toth,A. Tóth,M,27,181.0,3659,M,1476524,EUR,1130025600,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,home,Ferencváros TC,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175.0,232,M,606190,EUR,872035200,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,home,Ferencváros TC,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000,F,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,home,Ferencváros TC,Zsombor Gruber,zsombor-gruber,Z. Gruber,F,30,183.0,615,M,1108206,EUR,1094515200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194.0,7142,M,553606,EUR,844646400,G,1,1,False,,26.0,25.0,2.0,1.0,0.0,24.0,25.0,1.0,1.0,2.0,1.0,11.0,,3.0,4.0,1.0,1.0,90.0,42.0,7.8,1.0,0.0002699,0,0.4213,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,guglielmovicario,1.0,1.0,,
12764153,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173.0,10892,M,913654,EUR,937180800,D,23,23,False,,84.0,70.0,8.0,4.0,0.0,30.0,33.0,42.0,59.0,6.0,1.0,9.0,1.0,,,,,90.0,120.0,7.9,23.0,0.137769,2,,8.0,2.0,1.0,6.0,1.0,5.0,5.0,4.0,,,1.0,,2.0,,,,1.0,,,2.0,1.0,0.0738,1.0,,,,,pedroporro29,,,1.0,
12764153,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185.0,37724,M,829932,EUR,893635200,D,17,17,False,True,70.0,65.0,2.0,1.0,0.0,36.0,36.0,29.0,34.0,11.0,6.0,5.0,,,,,,90.0,87.0,7.6,5.0,0.404773,1,,,,2.0,4.0,1.0,1.0,1.0,1.0,,3.0,,1.0,2.0,,,1.0,,,,,,0.0094,,1.0,0.0095,7.0,,cutiromero2,,,,
12764153,away,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187.0,5628,M,1142335,EUR,1142121600,D,14,14,False,,55.0,47.0,6.0,2.0,0.0,25.0,29.0,22.0,26.0,4.0,3.0,9.0,,,,,,90.0,83.0,6.8,14.0,0.0197597,0,,,,,6.0,,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,Archie Gray,,2.0,1.0,,,4.0,,,,,,,,ArchieGray06,,,,
12764153,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181.0,2686,M,94758,EUR,735609600,D,33,33,False,,44.0,39.0,6.0,4.0,0.0,24.0,26.0,15.0,18.0,1.0,2.0,2.0,,,,,,90.0,54.0,6.7,8.0,0.0188937,0,,,,2.0,3.0,,,,1.0,,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,
12764153,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185.0,32532,M,1002711,EUR,1031961600,M,29,29,False,,36.0,30.0,2.0,1.0,0.0,12.0,13.0,18.0,23.0,4.0,2.0,5.0,,,,,,81.0,56.0,7.6,14.0,0.015759,3,,,,,6.0,2.0,2.0,,,,4.0,,1.0,1.0,,,2.0,4.0,,,1.0,,0.301,,3.0,0.7525,,1.0,pape,,,,
12764153,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181.0,19161,M,844842,EUR,841363200,M,8,8,False,,54.0,49.0,,,0.0,19.0,22.0,30.0,32.0,11.0,3.0,9.0,2.0,,,,,90.0,76.0,7.6,8.0,0.13809,0,,,,,4.0,,4.0,3.0,3.0,,5.0,1.0,1.0,1.0,,,3.0,,,,2.0,,,,,,1.0,,YB8,,,,
12764153,away,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186.0,9216,M,1391251,EUR,1138838400,M,15,15,False,,30.0,27.0,2.0,2.0,1.0,8.0,8.0,19.0,25.0,2.0,1.0,4.0,,,,,,65.0,48.0,7.2,12.0,0.0229463,0,,3.0,,,6.0,1.0,2.0,1.0,,,1.0,2.0,,1.0,,,1.0,2.0,,1.0,3.0,,,,,,,,lucasbergvall,,,,
12764153,away,Tottenham Hotspur,Mikey Moore,mikey-moore,M. Moore,F,47,180.0,3947,M,1403192,EUR,1186790400,F,47,47,False,,41.0,33.0,2.0,,0.0,5.0,6.0,28.0,40.0,6.0,,3.0,4.0,,,,,90.0,68.0,6.9,25.0,0.105006,2,,5.0,,,8.0,,7.0,1.0,,,1.0,1.0,,,,,1.0,2.0,,1.0,2.0,,0.0394,1.0,1.0,0.182,,,,,,,
12764153,away,Tottenham Hotspur,Will Lankshear,will-lankshear,W. Lankshear,F,27,189.0,1483,M,1391825,EUR,1113955200,F,42,42,False,,10.0,10.0,,,0.0,3.0,3.0,7.0,8.0,,,1.0,,,,,,66.0,18.0,6.4,4.0,0.0280067,2,,1.0,,,5.0,,,,,,,1.0,,5.0,,,,2.0,,,1.0,,0.3566,2.0,,,,,,,,,1.0
12764153,away,Tottenham Hotspur,Timo Werner,timo-werner,T. Werner,F,36,180.0,18927,M,232306,EUR,826070400,F,16,16,False,,23.0,20.0,1.0,,0.0,3.0,4.0,18.0,20.0,1.0,,1.0,,,,,,65.0,31.0,6.6,5.0,0.360251,2,,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,0.1871,1.0,,,,,timowerner,,,,1.0
12764153,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186.0,11670,M,928124,EUR,956620800,M,21,21,True,,12.0,9.0,1.0,1.0,0.0,1.0,2.0,8.0,10.0,2.0,,,,,,,,25.0,19.0,6.5,6.0,0.0166916,1,,,,,1.0,,,,,,2.0,,,,,,,2.0,,,1.0,1.0,0.0075,,,,,,dejan_k10,,,,
12764153,away,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186.0,10644,M,1085180,EUR,990576000,F,22,22,True,,8.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,,,,,,25.0,15.0,7.7,3.0,0.0084845,3,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,0.3082,1.0,1.0,0.9401,,1.0,brenjohnson_,,,1.0,
12764153,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175.0,15555,M,356398,EUR,848707200,M,10,10,True,,17.0,13.0,1.0,,1.0,1.0,1.0,12.0,17.0,3.0,,2.0,2.0,,,,,24.0,27.0,7.6,8.0,0.133993,1,,1.0,,,1.0,,1.0,1.0,2.0,,,3.0,,,,,,2.0,,,1.0,,0.038,,1.0,0.0168,1.0,,Madders,,,,
12764153,away,Tottenham Hotspur,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186.0,11216,M,361420,EUR,874195200,F,19,19,True,,3.0,1.0,,,0.0,,1.0,1.0,3.0,4.0,,1.0,1.0,,,,,9.0,11.0,6.7,6.0,0.0001941,0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,3.0,1.0,,,,,,,,1.0,,Dom_Solanke,,,,
12764153,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201.0,1214,M,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188.0,1395,M,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,away,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193.0,12553,M,998247,EUR,987638400,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mickyvdven,,,,
12764153,away,Tottenham Hotspur,Alfie Dorrington,dorrington-alfie,A. Dorrington,D,24,192.0,528,M,1177610,EUR,1113955200,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,away,Tottenham Hotspur,Dante Cassanova,dante-cassanova,D. Cassanova,D,8,,281,M,1187495,EUR,1087776000,D,59,59,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764153,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187.0,8288,M,791190,EUR,867196800,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rodrigo_bentancur,,,,
12764153,away,Tottenham Hotspur,Oyindamola Ajayi,ajayi-oyindamola,O. Ajayi,F,25,176.0,701,M,1403125,EUR,1135641600,F,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
