match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_interceptionWon,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyMiss,stat_penaltyWon,stat_hitWoodwork,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_penaltyConceded
10437983,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,16.0,14.0,,,8.0,10.0,6.0,6.0,1.0,,,85.0,28.0,7.3,5.0,5,,,,4.0,7.0,6.0,,1.0,1.0,1.0,,3.0,1.0,,,1.0,1.0,2.0,,goncaloramos88,4.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,
10437983,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,25.0,22.0,,,3.0,4.0,19.0,27.0,3.0,,,45.0,36.0,6.4,10.0,1,,6.0,,,3.0,1.0,2.0,1.0,,,,1.0,,,,,,,,davidneres,,1.0,,,,,,1.0,,,,,,,,,,
10437983,home,Benfica,Gonçalo Guedes,,,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,15,15,True,10.0,7.0,,,,,7.0,10.0,,,,16.0,16.0,7.1,5.0,2,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,
10437983,home,Benfica,Lucas Veríssimo,,,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,3.0,3.0,,,3.0,3.0,,,,,,12.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437983,home,Benfica,Petar Musa,,,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,6.0,2.0,,,,1.0,2.0,5.0,,,,12.0,10.0,7.4,4.0,1,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
10437983,home,Benfica,João Neves,,,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,,1.0,,joao_neves,,,,,,,,,,,,,,,,,,
10437983,home,Benfica,Samuel Soares,,,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437983,home,Benfica,Rafael Rodrigues,,,rodrigues-rafael,R. Rodrigues,D,2,183,215,M,1091960,EUR,1012089600,D,65,65,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437983,home,Benfica,Andreas Schjelderup,,,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,F,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,andreasschjelderup,,,,,,,,,,,,,,,,,,
10437983,home,Benfica,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437983,away,Boavista,Rafael Bracali,,,rafael-bracali,R. Bracali,G,,182,29,,44676,EUR,357868800,G,1,1,False,30.0,16.0,27.0,13.0,9.0,14.0,7.0,16.0,4.0,5.0,6.0,90.0,42.0,7.5,14.0,0,,,,,,3.0,,,,,,,,3.0,,,,,,,2.0,1.0,,,True,,,,,,,,1.0,1.0,1.0,1.0,,
10437983,away,Boavista,Pedro Malheiro,,,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,34.0,22.0,1.0,,16.0,22.0,6.0,14.0,4.0,,,90.0,65.0,6.6,17.0,1,,2.0,,2.0,2.0,5.0,,,1.0,1.0,,,,3.0,,4.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,
10437983,away,Boavista,Reggie Cannon,,,reggie-cannon,R. Cannon,D,4,180,224,M,864226,EUR,897523200,D,2,2,False,20.0,17.0,1.0,,17.0,19.0,,1.0,1.0,,,90.0,36.0,6.8,4.0,0,,,,2.0,3.0,2.0,,,1.0,,,,,7.0,1.0,,,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,
10437983,away,Boavista,Vincent Sasso,,,vincent-sasso,V. Sasso,D,23,190,44,M,74071,EUR,666662400,D,23,23,False,15.0,13.0,2.0,1.0,10.0,12.0,3.0,3.0,,,,90.0,30.0,6.2,2.0,0,,,,,2.0,4.0,1.0,,,,,,,13.0,,1.0,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,1.0
10437983,away,Boavista,Bruno Onyemaechi,,,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,D,70,70,False,28.0,18.0,4.0,,10.0,15.0,8.0,15.0,12.0,,,90.0,61.0,6.1,22.0,1,,2.0,,,5.0,6.0,2.0,,3.0,1.0,,,,2.0,,4.0,3.0,5.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
10437983,away,Boavista,Ibrahima Camará,,,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,False,28.0,22.0,8.0,4.0,13.0,14.0,9.0,14.0,4.0,,,85.0,41.0,6.4,9.0,0,,,,2.0,5.0,3.0,1.0,,2.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10437983,away,Boavista,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,M,19,19,False,10.0,5.0,,,2.0,3.0,4.0,8.0,2.0,,,85.0,20.0,6.4,8.0,0,,1.0,1.0,,2.0,5.0,1.0,1.0,,,,,,1.0,,,,2.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,
10437983,away,Boavista,Bruno Lourenço,,,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,M,8,8,False,17.0,10.0,1.0,,5.0,9.0,5.0,9.0,3.0,,,78.0,26.0,6.1,11.0,0,,1.0,,1.0,6.0,2.0,1.0,,1.0,,,,,,,2.0,1.0,2.0,,,,,3.0,,,,,,,,,,,,,,,
10437983,away,Boavista,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,19.0,17.0,1.0,,14.0,15.0,3.0,4.0,4.0,,,90.0,31.0,6.5,4.0,0,,,,2.0,4.0,2.0,,,1.0,,,,,4.0,,2.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,
10437983,away,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,21,21,False,9.0,4.0,1.0,1.0,3.0,4.0,1.0,7.0,3.0,,,56.0,19.0,6.6,9.0,0,,2.0,,,1.0,4.0,,,2.0,1.0,,,,,,2.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
10437983,away,Boavista,Yusupha Njie,,,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,11,11,False,17.0,15.0,4.0,4.0,10.0,10.0,5.0,7.0,5.0,,,90.0,41.0,7.3,11.0,2,,,,5.0,12.0,6.0,2.0,1.0,3.0,1.0,,2.0,1.0,,,3.0,2.0,5.0,1.0,,,2.0,3.0,,,1.0,,,,,,,,,,,,
10437983,away,Boavista,Kenji Gorré,,,kenji-gorre,K. Gorré,M,11,177,223,M,796142,EUR,780796800,F,7,7,True,6.0,4.0,,,,1.0,6.0,9.0,3.0,,,34.0,17.0,6.9,6.0,0,1.0,4.0,2.0,,2.0,2.0,,,3.0,2.0,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
10437983,away,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,12.0,6.0,6.4,1.0,0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10437983,away,Boavista,Luís Santos,,,luis-santos,L. Santos,M,17,176,37,M,1035183,EUR,948326400,F,77,77,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,12.0,5.0,6.5,2.0,1,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
10437983,away,Boavista,Martim Tavares,,,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,2.0,2.0,,,,,2.0,2.0,1.0,,,12.0,2.0,6.6,,0,,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10437983,away,Boavista,César Dutra,,,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437983,away,Boavista,Filipe Ferreira,Filipe,Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437983,away,Boavista,Robson,Robson,,robson,Robson,D,3,196,63,M,1067643,EUR,958867200,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437983,away,Boavista,Masaki Watai,,,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437983,away,Boavista,Róbert Boženík,,,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
