match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_totalOffside,captain,stat_accurateCross,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork
12437672,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,1,1,False,28.0,14.0,22.0,8.0,0.0,8.0,9.0,6.0,19.0,1.0,9.0,1.0,3.0,90.0,35.0,6.4,14.0,0.00527272,0,-0.3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,22.0,18.0,1.0,,0.0,9.0,12.0,9.0,12.0,1.0,4.0,,,90.0,37.0,6.5,10.0,0.00823777,0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,30.0,22.0,10.0,5.0,0.0,10.0,14.0,12.0,16.0,3.0,5.0,,,90.0,40.0,7.0,9.0,0.035317,0,,,1.0,1.0,3.0,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,29.0,21.0,8.0,3.0,0.0,14.0,17.0,7.0,13.0,7.0,4.0,,,90.0,52.0,7.3,11.0,0.0056082,0,,1.0,,,1.0,,3.0,1.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,False,17.0,13.0,5.0,3.0,0.0,5.0,7.0,8.0,16.0,1.0,3.0,,,90.0,56.0,7.2,13.0,0.00457439,1,,6.0,,12.0,10.0,6.0,2.0,6.0,4.0,1.0,6.0,,2.0,1.0,1.0,1.0,3.0,0.0382,0.1889,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Jorge de Frutos,,,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,M,19,19,False,17.0,17.0,1.0,1.0,1.0,10.0,10.0,7.0,9.0,1.0,5.0,,,64.0,28.0,6.8,4.0,0.0845815,0,,2.0,1.0,6.0,5.0,2.0,,2.0,1.0,,1.0,,,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,18.0,13.0,3.0,1.0,0.0,7.0,7.0,6.0,13.0,1.0,4.0,,,56.0,25.0,7.2,7.0,0.014761,1,,2.0,,2.0,,1.0,,,,,1.0,,1.0,,,1.0,,0.0813,0.12,,1.0,1.0,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,20.0,16.0,3.0,1.0,0.0,10.0,13.0,6.0,7.0,2.0,3.0,,,68.0,27.0,6.5,5.0,0.00235452,0,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,True,,,,,,,,,,,
12437672,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,21.0,18.0,1.0,1.0,0.0,6.0,7.0,13.0,16.0,3.0,7.0,,,56.0,37.0,7.3,6.0,0.064528,2,,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,3.0,,,1.0,,0.0847,0.03,,,1.0,,1.0,1.0,,,,,,,,,
12437672,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,14,14,False,17.0,12.0,1.0,1.0,0.0,6.0,9.0,6.0,8.0,,1.0,,,64.0,23.0,6.9,9.0,0.0641221,0,,,1.0,2.0,4.0,,1.0,,,3.0,,4.0,,1.0,,,,,,3.0,,1.0,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,F,7,7,False,18.0,14.0,1.0,1.0,0.0,3.0,4.0,11.0,15.0,1.0,5.0,,,90.0,36.0,6.4,13.0,0.00578531,1,,1.0,2.0,10.0,4.0,2.0,,2.0,1.0,3.0,2.0,,1.0,2.0,,,2.0,0.0562,,,,,,,1.0,2.0,,,,,,,,
12437672,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,6,6,True,9.0,8.0,,,0.0,4.0,5.0,4.0,4.0,1.0,1.0,,,34.0,18.0,6.5,3.0,0.00098461,0,,,,4.0,5.0,1.0,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Adrián Embarba,,,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,F,21,21,True,9.0,7.0,2.0,1.0,0.0,1.0,1.0,9.0,13.0,1.0,,,,34.0,21.0,6.9,5.0,0.0862618,2,,5.0,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,0.0644,0.022,1.0,,1.0,,3.0,,,1.0,,,,,,,
12437672,home,Rayo Vallecano,Gerard Gumbau,,,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,15,15,True,2.0,1.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,26.0,6.0,6.6,1.0,0.004464,1,,1.0,2.0,3.0,2.0,1.0,,2.0,1.0,,,,,,,,,0.0463,,,,,,1.0,1.0,,,,,,,,,
12437672,home,Rayo Vallecano,Randy Nteka,,,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,26.0,11.0,6.6,5.0,0.00046406,0,,,2.0,3.0,3.0,,1.0,,,3.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,True,9.0,5.0,,,0.0,3.0,4.0,2.0,7.0,1.0,4.0,,,22.0,20.0,6.7,10.0,0.0017747,0,,2.0,,,3.0,,,1.0,1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Augusto Batalla,,,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonic,,,,,,
12437672,home,Rayo Vallecano,Pelayo Fernández,,,pelayo-fernandez,P. Fernández,D,27,193,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Pedro Díaz,,,pedro-diaz,P. Díaz,M,4,180,572,M,900669,EUR,897004800,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437672,home,Rayo Vallecano,Etienne Eto'o Pineda,,,etienne-etoo-pineda,E. E. Pineda,F,20,189,3356,M,1103233,EUR,1029628800,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437672,away,Barcelona,Marc-André Ter Stegen,,,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,88625,EUR,704592000,G,1,1,False,28.0,23.0,6.0,2.0,0.0,21.0,23.0,2.0,5.0,1.0,10.0,3.0,3.0,90.0,38.0,6.9,5.0,0.00061471,0,-0.6391,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,True,,,,,terStegen,1.0,1.0,1.0,,,
12437672,away,Barcelona,Jules Koundé,,,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,False,61.0,48.0,5.0,1.0,0.0,18.0,23.0,31.0,41.0,4.0,4.0,,,90.0,94.0,6.9,21.0,0.0996779,2,,3.0,3.0,7.0,2.0,1.0,,2.0,2.0,4.0,2.0,,,1.0,,,,0.0934,,2.0,,,,1.0,1.0,,1.0,JKoundé,,,,,,
12437672,away,Barcelona,Pau Cubarsí,Pau Cubarsí,,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,1402913,EUR,1169424000,D,2,2,False,74.0,71.0,8.0,6.0,0.0,45.0,46.0,26.0,28.0,4.0,1.0,,,90.0,80.0,7.1,3.0,0.00991763,1,,,2.0,2.0,5.0,,,1.0,1.0,,,4.0,,,,,,0.0513,,,,,,,,,1.0,PauCubarsí,,,,,,
12437672,away,Barcelona,Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,181,62317,M,173883,EUR,674438400,D,5,5,False,50.0,47.0,4.0,3.0,0.0,30.0,31.0,17.0,19.0,5.0,5.0,,,90.0,59.0,7.3,3.0,0.0160648,1,,,3.0,3.0,3.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,0.0578,0.0801,1.0,,,,,,,,IñigoMartínez,,,,,,
12437672,away,Barcelona,Gerard Martín,Gerard,,gerard-martin,G. Martín,D,18,186,43738,M,1094827,EUR,1014681600,D,35,35,False,36.0,31.0,2.0,1.0,0.0,13.0,13.0,18.0,25.0,,4.0,,,65.0,49.0,6.6,8.0,0.0626067,0,,2.0,,2.0,3.0,,,,,,1.0,1.0,,1.0,,,2.0,,,1.0,,,,,,,,gerardmaartin,,,,,,
12437672,away,Barcelona,Marc Bernal,,,marc-bernal,M. Bernal,M,22,191,55696,M,1526618,EUR,1180137600,M,28,28,False,55.0,48.0,2.0,2.0,0.0,29.0,33.0,19.0,22.0,3.0,2.0,,,89.0,74.0,7.2,10.0,0.0108248,2,,,1.0,4.0,6.0,,,3.0,2.0,2.0,2.0,1.0,1.0,,,1.0,2.0,0.0672,0.03,1.0,,,,,,1.0,1.0,marc_bernal,,,,,,
12437672,away,Barcelona,Pedri,,,pedri,Pedri,M,8,174,636700,M,992587,EUR,1038182400,M,8,8,False,61.0,51.0,4.0,2.0,0.0,14.0,14.0,38.0,48.0,1.0,8.0,,,89.0,84.0,7.9,15.0,0.451218,2,,1.0,,4.0,6.0,1.0,,1.0,,2.0,1.0,,1.0,2.0,1.0,1.0,4.0,0.3163,0.6946,3.0,1.0,,,1.0,,1.0,1.0,Pedri,,,,,,
12437672,away,Barcelona,Lamine Yamal,,,lamine-yamal,L. Yamal,M,10,180,1693852,M,1402912,EUR,1184284800,M,19,19,False,54.0,41.0,1.0,,1.0,5.0,6.0,38.0,51.0,,2.0,,,89.0,82.0,8.0,20.0,0.458288,5,,3.0,,6.0,9.0,,,,,1.0,1.0,,1.0,11.0,7.0,1.0,2.0,0.2744,0.0352,4.0,,1.0,,2.0,,1.0,4.0,Lamiyamal,,,,,,
12437672,away,Barcelona,Raphinha,,,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,M,11,11,False,36.0,25.0,3.0,1.0,1.0,4.0,6.0,22.0,36.0,,3.0,,,90.0,57.0,7.2,20.0,0.13397,3,,6.0,,3.0,3.0,,,,,1.0,1.0,,,4.0,3.0,,,0.2775,,3.0,,,,1.0,2.0,1.0,1.0,Raphinha,,,,1.0,,
12437672,away,Barcelona,Ferran Torres,,,ferran-torres,F. Torres,F,7,185,144391,M,855833,EUR,951782400,M,7,7,False,15.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,13.0,,2.0,,,45.0,19.0,6.8,3.0,0.0188969,2,,,,1.0,2.0,,,,,,1.0,,,2.0,2.0,,,0.0722,,,,,,,1.0,,1.0,FerranTorres,,,,,,
12437672,away,Barcelona,Robert Lewandowski,,,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,False,18.0,10.0,1.0,1.0,0.0,2.0,5.0,8.0,13.0,2.0,4.0,,,90.0,34.0,6.6,14.0,0.0150434,1,,,1.0,6.0,4.0,1.0,,,,2.0,1.0,1.0,,2.0,,,3.0,0.0466,,,,,,,1.0,1.0,,Lewa,,,,,,
