match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wonTackle,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_wonContest,stat_dispossessed,player_sofascoreId,stat_blockedScoringAttempt,stat_aerialLost,stat_hitWoodwork
14773696,home,Damac FC,Kewin,kewin,Kewin,G,1,187.0,116,M,865371,EUR,790992000,G,1,1,False,22.0,17.0,7.0,3.0,0.0,17.0,18.0,4.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,90.0,32.0,6.1,5.0,7.709e-05,30.52751260102,5.0,20.895,5.46,0.0868,0,-0.7281,-0.04,0.0,-0.17,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,False,14.0,12.0,,,0.0,10.0,11.0,3.0,1.0,1.0,,,,,,45.0,25.0,6.3,6.0,0.0274123,43.963777919062,6.0,4.725,9.03,,2,,-0.04,0.05,-0.17,,Alhwsawi Sanousi Mohammed,,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0784,1.0,-0.49,,,,,,,,,,,,,,,,,,
14773696,home,Damac FC,Jamal Harkass,jamal-harkass,J. Harkass,D,15,185.0,1144,M,970761,EUR,817171200,D,15,15,False,29.0,24.0,6.0,4.0,0.0,16.0,18.0,11.0,7.0,5.0,,,,,,90.0,49.0,7.6,8.0,0.00229202,32.041123662638,6.0,24.78,8.925,,1,,0.04,0.03,-0.14,,,,8.0,1.0,,1.0,3.0,3.0,,,,2.0,1.0,1.0,,0.0895,,0.51,2.0,1.0,1.0,3.0,1.0,0.3364,,,,,,,,,,,,
14773696,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,33.0,33.0,8.0,8.0,0.0,20.0,20.0,13.0,6.0,3.0,,,,,,90.0,53.0,7.7,2.0,0.0103139,156.55043689294,17.0,107.52,31.395,,0,,0.23,0.13,0.44,,,,13.0,,,,,4.0,,,,1.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,True,1.0,4.0,3.0,31.411565147251,1.0,,,,,,
14773696,home,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,False,39.0,33.0,7.0,3.0,1.0,17.0,19.0,20.0,5.0,2.0,,,,,,90.0,63.0,6.7,12.0,0.0544266,141.59117731514,16.0,117.075,23.52,,0,,0.2,0.09,-0.19,,,,16.0,3.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
14773696,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,34.0,23.0,5.0,2.0,0.0,6.0,6.0,28.0,1.0,3.0,,,,,,90.0,58.0,6.1,19.0,0.0748027,127.55867175416,13.0,63.63,18.585,,0,,0.1,0.16,-0.37,,Dhari Al-Enezi,,17.0,1.0,,,6.0,2.0,3.0,,,,2.0,1.0,1.0,,2.0,,3.0,,,2.0,,,,1.0,2.0,1.0,57.315855101919,3.0,1.0,,,,,
14773696,home,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,M,90,90,False,5.0,5.0,,,0.0,3.0,3.0,2.0,,1.0,,,,,,60.0,21.0,6.5,7.0,0.00192402,31.156060895669,3.0,-27.3,-2.94,,0,,-0.02,-0.15,-0.18,,Hazzaa Ahmed Al-Ghamdi,,2.0,,,,4.0,6.0,1.0,,,3.0,4.0,,,,,,1.0,,,,,,,,,3.0,,,,2.0,,,,
14773696,home,Damac FC,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,26,26,False,28.0,27.0,2.0,1.0,0.0,17.0,17.0,11.0,,1.0,,,,,,60.0,31.0,6.3,1.0,0.0120739,90.322464485076,12.0,25.935,11.445,,0,,-0.03,0.11,-0.19,,,,10.0,,,,2.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
14773696,home,Damac FC,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170.0,6357,M,822492,EUR,901497600,M,2,2,False,39.0,36.0,3.0,2.0,0.0,20.0,21.0,18.0,,6.0,,,,,,90.0,45.0,6.5,4.0,0.013765,121.15523587917,14.0,59.955,31.5,,0,,0.09,0.13,-0.12,,,,16.0,1.0,,,4.0,2.0,,,,1.0,,3.0,,,,,1.0,,,1.0,,,,,,1.0,33.152419157582,1.0,,,morlayesylla2,,,
14773696,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,False,22.0,21.0,,,0.0,8.0,8.0,14.0,,8.0,,,,,,84.0,31.0,7.0,4.0,0.0291565,66.949090597614,11.0,14.385,7.665,,1,,0.36,0.07,-0.06,,,,13.0,,,1.0,2.0,3.0,2.0,,,2.0,1.0,,2.0,0.0261,,-0.04,,1.0,,,1.0,0.0738,,,,,,,,,,,,
14773696,home,Damac FC,Valentín Vada,valentin-vada,V. Vada,M,8,175.0,250,M,580802,EUR,826070400,F,8,8,False,51.0,44.0,9.0,5.0,0.0,22.0,23.0,28.0,,5.0,,,,,,90.0,62.0,6.9,10.0,0.034203,168.62267909578,18.0,54.075,40.215,,2,,-0.07,0.16,-0.02,,,,22.0,1.0,,1.0,,3.0,,,,1.0,,,,0.1736,,-0.53,,1.0,,,1.0,0.688,,,,1.0,62.324158802515,2.0,,,,1.0,,
14773696,home,Damac FC,Abdul Rahman Al Khaibari,abdul-rahman-al-khaibari,A. R. A. Khaibari,D,22,180.0,16,M,1549073,EUR,953337600,D,22,22,True,12.0,10.0,1.0,1.0,0.0,7.0,7.0,5.0,1.0,3.0,,,,,,45.0,23.0,6.5,5.0,0.00383681,41.569907923762,5.0,33.705,21.0,,0,,-0.03,-0.06,-0.15,,,,3.0,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,,
14773696,home,Damac FC,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,4.0,2.0,,,0.0,2.0,3.0,1.0,1.0,,,,,,,30.0,10.0,6.5,5.0,0.0668273,12.150472720194,2.0,3.57,3.675,,0,,0.14,-0.34,0.13,,,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
14773696,home,Damac FC,Yakou Méïté,yakou-meite,Y. Méïté,F,11,184.0,239,M,352922,EUR,823996800,F,11,11,True,4.0,3.0,,,0.0,1.0,1.0,3.0,,,,,,,,30.0,6.0,6.5,1.0,0.00162038,,,,,,2,,0.0,,0.0,,,,2.0,,,2.0,1.0,2.0,,,2.0,,,,2.0,0.1545,,-0.52,,,,,,,,,,,,,,,,,1.0,
14773696,home,Damac FC,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,88,88,True,9.0,8.0,1.0,1.0,0.0,5.0,5.0,4.0,1.0,,,,,,,12.0,12.0,7.1,1.0,0.189892,40.773832838631,6.0,-25.515,1.89,,0,,0.25,0.0,0.13,,,,3.0,1.0,1.0,2.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
14773696,home,Damac FC,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,home,Damac FC,Jawad Alhassan,jawad-alhassan,J. Alhassan,D,23,175.0,11,M,1916966,EUR,1104537600,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jawad Alhassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,home,Damac FC,Ahmed Omar,ahmed-omar,A. Omar,D,21,166.0,10,M,1549074,EUR,1055548800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ahmed Omar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,home,Damac FC,Hassan Rubayyi,hassan-rubayyi,H. Rubayyi,D,5,,2,M,1163711,EUR,1056240000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Hassan Rubayyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,home,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,away,Al-Nassr,Bento,bento,Bento,G,24,190.0,9735,M,1016104,EUR,928972800,G,24,24,False,23.0,16.0,10.0,3.0,0.0,16.0,19.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,,90.0,30.0,6.1,7.0,6.882e-05,35.846747995467,6.0,9.975,3.675,0.0076,0,0.0983,0.06,0.0,-0.12,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bento_matheus,,,
14773696,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400,D,2,2,False,53.0,47.0,3.0,3.0,0.0,18.0,18.0,35.0,3.0,3.0,,,,,,90.0,72.0,6.5,12.0,0.0366106,150.79386033171,20.0,92.715,32.445,,0,,0.08,-0.48,-0.11,,,,29.0,4.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,2.0,1.0,,,,,,32.509069888263,1.0,,,,,,
14773696,away,Al-Nassr,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187.0,5883,M,945063,EUR,957312000,D,3,3,False,57.0,55.0,3.0,1.0,0.0,37.0,38.0,19.0,4.0,4.0,,,,,,90.0,65.0,6.6,3.0,0.00753312,161.58924738999,25.0,11.655,5.88,,0,,0.24,0.07,-0.16,,,,18.0,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
14773696,away,Al-Nassr,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181.0,62014,M,173883,EUR,674438400,D,26,26,False,64.0,58.0,6.0,5.0,0.0,30.0,31.0,33.0,3.0,6.0,,,,,,90.0,75.0,7.3,8.0,0.0217133,422.4032072711,41.0,264.6,25.2,,0,,0.37,0.3,-0.09,,,,28.0,,,2.0,3.0,5.0,,,,3.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,87.559472449444,4.0,,1.0,IñigoMartínez,,1.0,
14773696,away,Al-Nassr,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000,D,96,96,False,41.0,41.0,,,0.0,11.0,11.0,30.0,1.0,6.0,,,,,,73.0,53.0,6.5,5.0,0.0666189,148.56340932431,23.0,111.93,29.61,,0,,0.09,0.26,-0.16,,,,30.0,1.0,,,3.0,2.0,,,,2.0,3.0,1.0,,,3.0,,,,,1.0,2.0,,,,,,29.616323944744,1.0,,,,,2.0,
14773696,away,Al-Nassr,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181.0,13081,M,108800,EUR,721872000,M,11,11,False,86.0,82.0,4.0,3.0,0.0,30.0,31.0,55.0,,4.0,,,,,,90.0,97.0,7.0,11.0,0.0632081,427.54804779291,44.0,20.16,31.185,,0,,0.25,0.1,0.4,,,,52.0,2.0,,,2.0,,,,,,3.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,34.558296963247,1.0,,,marcelo_brozovic,,1.0,
14773696,away,Al-Nassr,Kingsley Coman,kingsley-coman,K. Coman,M,21,178.0,32898,M,280441,EUR,834624000,M,21,21,False,30.0,26.0,,,0.0,5.0,5.0,25.0,,2.0,,,,,,58.0,46.0,6.9,11.0,0.046662,189.74346168926,24.0,61.74,19.32,,2,,-0.16,0.33,-0.01,,,,21.0,4.0,1.0,,3.0,5.0,4.0,,,2.0,1.0,,,0.0769,1.0,-0.1,,,,,,,,,,1.0,65.41907539399,4.0,2.0,1.0,KingComan,2.0,,
14773696,away,Al-Nassr,João Félix,joao-felix,J. Félix,F,79,181.0,126099,M,851671,EUR,942192000,M,79,79,False,41.0,33.0,1.0,,1.0,7.0,7.0,34.0,,5.0,,,,,,90.0,57.0,6.9,14.0,0.202663,163.14326288049,21.0,82.845,12.39,,4,,-0.22,0.61,-0.06,,,,26.0,3.0,1.0,,2.0,5.0,3.0,2.0,2.0,,2.0,,,0.577,2.0,-0.64,,1.0,,,,0.1179,,2.0,,2.0,48.871882045508,4.0,3.0,2.0,JFélix,1.0,,1.0
14773696,away,Al-Nassr,Ângelo,angelo,Ângelo,M,20,182.0,9961,M,1086455,EUR,1103587200,M,20,20,False,51.0,48.0,5.0,3.0,0.0,11.0,11.0,40.0,,3.0,,,,,,87.0,64.0,6.3,9.0,0.129644,283.02833931645,32.0,58.485,20.58,,1,,-0.19,0.27,-0.07,,Ângelo,,37.0,3.0,1.0,,5.0,1.0,2.0,,,,1.0,2.0,,0.0286,2.0,-0.05,,,,1.0,,,,1.0,,1.0,85.175790199547,5.0,,1.0,angelogabriel,1.0,,
14773696,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,M,29,29,False,42.0,36.0,2.0,1.0,0.0,7.0,7.0,35.0,,4.0,,,,,,87.0,56.0,7.1,14.0,0.278772,210.50775146513,29.0,84.525,18.06,,3,,-0.16,0.2,-0.08,,,,29.0,1.0,,,6.0,2.0,5.0,,2.0,,3.0,3.0,,0.4336,1.0,0.47,,1.0,1.0,,,0.6193,,1.0,,,19.653424739724,1.0,2.0,,,,,
14773696,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,18.0,15.0,1.0,1.0,0.0,4.0,4.0,14.0,,,,,,,,90.0,27.0,7.4,6.0,0.0153338,70.252279686328,6.0,38.85,11.76,,4,,0.06,0.28,-0.01,,,,11.0,1.0,,,4.0,2.0,2.0,1.0,,,2.0,1.0,5.0,0.4744,,0.46,,2.0,1.0,,,0.5348,True,,,,34.578197024433,2.0,2.0,,CR7,2.0,3.0,
14773696,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,True,22.0,20.0,,,0.0,8.0,9.0,13.0,,,,,,,,32.0,25.0,6.6,3.0,0.0140213,51.889405472529,9.0,0.63000000000002,8.715,,0,,0.1,0.05,-0.05,,,,12.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,
14773696,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,True,11.0,8.0,,,0.0,6.0,7.0,4.0,1.0,1.0,,,,,,17.0,18.0,6.6,6.0,0.00226334,32.811548580389,6.0,-9.135,7.035,,0,,-0.12,0.02,0.15,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14773696,away,Al-Nassr,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,4,4,True,1.0,,,,0.0,,,1.0,,,,,,,,9.0,1.0,6.6,1.0,,8.8424939920816,1.0,0.21,0.21,,0,,-0.01,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14773696,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,,,,9.0,4.0,6.6,1.0,0.00016644,7.1625998073325,1.0,-4.41,-4.41,,0,,0.01,-0.03,0.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14773696,away,Al-Nassr,Mubarak Al-Buainain,mubarak-al-buainain,M. Al-Buainain,G,61,186.0,316,M,1935655,EUR,1123459200,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mubarak Al Buainain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,away,Al-Nassr,Awad Aman,awad-aman,A. Aman,D,70,170.0,549,M,1653551,EUR,1105833600,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Awad Aman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,away,Al-Nassr,Abdulmalik Al-Jaber,abdulmalik-al-jaber,A. Al-Jaber,M,18,178.0,1248,M,1217926,EUR,1073433600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,away,Al-Nassr,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773696,away,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
