match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_penaltyConceded,stat_expectedGoals,stat_shotValueNormalized,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_errorLeadToAShot,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_bigChanceMissed
14083717,home,Valencia,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,25,25,False,18.0,15.0,6.0,3.0,0.0,14.0,14.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,90.0,29.0,7.1,3.0,0.00018298,0.2584,0,-0.1609,0.02,0.01,-0.09,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083717,home,Valencia,Thierry Correia,,,correia-thierry,T. Correia,D,12,176,798,M,851282,EUR,920937600,D,12,12,False,67.0,57.0,3.0,1.0,0.0,33.0,35.0,24.0,32.0,7.0,,2.0,3.0,,,,,,,,83.0,84.0,7.4,12.0,0.0662023,,0,,0.25,0.12,0.61,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14083717,home,Valencia,César Tárrega,,,cesar-tarrega,C. Tárrega,D,5,193,816,M,996928,EUR,1014681600,D,5,5,False,94.0,88.0,4.0,1.0,0.0,73.0,76.0,15.0,18.0,4.0,3.0,5.0,1.0,,,,,,,,90.0,108.0,7.0,7.0,0.00512606,,0,,0.09,0.17,0.4,,,,1.0,2.0,,,,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14083717,home,Valencia,José Copete,,,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,3,3,False,78.0,72.0,5.0,2.0,0.0,41.0,42.0,31.0,36.0,9.0,6.0,4.0,1.0,,,,,,,,90.0,101.0,6.6,7.0,0.109431,,2,,0.3,0.24,-0.55,,1.0,1.0,1.0,2.0,,2.0,2.0,,3.0,3.0,,1.0,,4.0,1.0,1.0,3.0,2.0,1.0,0.1031,-0.24,,,,,,,,,,,
14083717,home,Valencia,José Luis Gayà,,,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,227922,EUR,801360000,D,14,14,False,23.0,19.0,3.0,2.0,0.0,7.0,7.0,12.0,16.0,2.0,3.0,3.0,,,,,,,,,60.0,39.0,6.2,9.0,0.00931233,,0,,0.09,-0.2,-0.23,,3.0,,,4.0,,1.0,1.0,,1.0,,,,1.0,,,2.0,,,,,,True,2.0,,,,,,,,,
14083717,home,Valencia,Luis Rioja,,,luis-rioja,L. Rioja,M,11,173,860,M,900433,EUR,750729600,M,11,11,False,49.0,36.0,,,0.0,16.0,17.0,20.0,32.0,6.0,,5.0,1.0,,,,,,,,90.0,70.0,6.8,20.0,0.115312,,2,,-0.07,0.13,-0.1,,5.0,2.0,,2.0,1.0,2.0,2.0,,3.0,3.0,,1.0,,1.0,1.0,,,1.0,,0.0635,-0.08,,1.0,1.0,0.0869,,,,,,,
14083717,home,Valencia,Pepelu,,,pepelu,Pepelu,M,18,185,1838,M,826948,EUR,902793600,M,18,18,False,62.0,55.0,9.0,6.0,0.0,29.0,31.0,26.0,31.0,3.0,,2.0,,,,,,,,,83.0,80.0,6.8,15.0,0.0180332,,3,,0.06,0.09,-0.12,,6.0,1.0,,2.0,,1.0,,,3.0,2.0,1.0,,,,2.0,1.0,,1.0,,0.1328,0.02,,,,,2.0,,,,,,
14083717,home,Valencia,Javier Guerra,,,javier-guerra,J. Guerra,M,8,187,1800,M,1122610,EUR,1052784000,M,8,8,False,23.0,16.0,2.0,,0.0,8.0,8.0,8.0,15.0,1.0,1.0,2.0,,,,,,,,,61.0,33.0,6.2,10.0,0.00991385,,3,,-0.12,0.2,-0.11,,,,,2.0,,1.0,1.0,,,,,,,,2.0,1.0,,1.0,,0.2287,-0.32,,1.0,,,2.0,,,,,,
14083717,home,Valencia,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,M,7,7,False,24.0,18.0,,,0.0,7.0,8.0,11.0,16.0,4.0,,11.0,1.0,,,,,,,,90.0,38.0,6.6,10.0,0.0617501,,2,,0.06,0.26,-0.22,,4.0,2.0,,5.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,0.1421,0.01,,,2.0,0.4075,,,,,,,
14083717,home,Valencia,Diego López,,,diego-lopez,D. López,M,16,172,1350,M,998950,EUR,1021248000,F,16,16,False,29.0,20.0,1.0,1.0,0.0,5.0,7.0,15.0,22.0,4.0,,3.0,2.0,,,,,,,,90.0,42.0,6.6,11.0,0.0137239,,1,,-0.33,0.11,-0.02,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,0.0295,-0.19,,,,,,,,,,,
14083717,home,Valencia,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177,3780,M,962029,EUR,985824000,F,15,15,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,,,,,,,,,,45.0,13.0,6.3,2.0,0.00210256,,0,,-0.06,0.0,0.0,,,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,beltranlucass,,,,,
14083717,home,Valencia,Hugo Duro,,,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,True,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,,,,,,,,,,,,45.0,11.0,6.4,4.0,0.0211786,,0,,0.1,-0.11,-0.01,,,,1.0,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
14083717,home,Valencia,Jesús Vázquez,,,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,True,16.0,15.0,,,0.0,6.0,6.0,9.0,10.0,1.0,,2.0,,,,,,,,,30.0,26.0,6.6,4.0,0.00211529,,0,,-0.02,-0.21,0.27,,,,,4.0,,2.0,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
14083717,home,Valencia,André Almeida,,,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,M,10,10,True,27.0,24.0,1.0,1.0,0.0,13.0,13.0,11.0,14.0,8.0,,3.0,4.0,,,,,,,,29.0,38.0,7.4,5.0,0.0125716,,1,,-0.08,0.16,0.27,,1.0,,,1.0,,2.0,1.0,,3.0,1.0,,,,,,,,,,0.0705,0.01,,,,,1.0,,,,,,
14083717,home,Valencia,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,22,22,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,,,,,,,,,,,13.0,8.0,6.8,1.0,0.0418584,,0,,0.23,0.05,-0.04,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
