match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_outfielderBlock,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_sofascoreId,stat_challengeLost,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_bigChanceCreated,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyConceded
14062141,home,Eintracht Frankfurt,Younes Ebnoutalib,ebnoutalib-younes,Y. Ebnoutalib,F,22,191,1726,M,1474296,EUR,1063411200,F,11,11,False,12.0,9.0,,,0.0,3.0,4.0,6.0,8.0,1.0,3.0,1.0,2.0,,,,,90.0,35.0,7.1,12.0,0.0479123,93.484835592838,6.0,52.605,40.845,,3,,-0.04,0.43,-0.03,,,14.0,2.0,,1.0,,,2.0,2.0,,6.0,4.0,2.0,,,72.178923661372,3.0,,1.0,,,,3.0,1.0,,1.0,0.3975,0.2318,0.48,2.0,,,,,,,,,,
14062141,home,Eintracht Frankfurt,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3554,M,954061,EUR,1011484800,F,25,25,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,3.0,,2.0,,,,,27.0,9.0,6.8,2.0,0.156587,26.673249538902,5.0,9.24,9.135,,1,,0.11,0.13,0.0,,,3.0,3.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.0317,,-0.23,,1.0,,,,,,,,,
14062141,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,8.0,6.0,1.0,,0.0,3.0,4.0,3.0,4.0,,1.0,,1.0,,,,,13.0,13.0,7.6,2.0,0.00373163,,,,,,1,,-0.01,,-0.04,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,0.0426,0.5557,0.55,,,,,,,,,,,
14062141,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,,,,,,,,13.0,5.0,6.4,1.0,0.00142871,,,,,,0,,0.02,,-0.05,,,1.0,,,,,,,,,1.0,,,,,,,MarioGotze,,,,,,,,,,,,,,,,,,,,,,
14062141,home,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,3.0,3.0,1.0,1.0,0.0,3.0,3.0,,,,,1.0,1.0,,,,,14.0,5.0,6.3,1.0,5.29e-05,3.9697709001906,1.0,-3.885,-3.885,,0,,0.0,0.01,-0.15,,,,,,,,,,,,,,,,,,,,,Nnamdi Collins,,,,,,,,,,,,,,,,,,,,
14062141,home,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062141,home,Eintracht Frankfurt,Keita Kosugi,kosugi-keita,K. Kosugi,D,26,172,1309,M,1501641,EUR,1142640000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062141,home,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062141,home,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062141,home,Eintracht Frankfurt,Ayoube Amaimouni-Echghouyab,amaimouni-echghouyab-ayoube,A. A. Echghouyab,F,29,178,1445,M,1898148,EUR,1101772800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062141,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,28.0,26.0,7.0,5.0,0.0,24.0,25.0,2.0,3.0,1.0,1.0,3.0,7.0,,3.0,3.0,1.0,90.0,36.0,6.3,2.0,0.00183794,52.069297312447,8.0,30.555,18.48,0.1183,0,-1.2195,0.1,0.0,-0.33,-0.55,,,,,,,,,,,,,,,,,,gregorkobel,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
14062141,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,59.0,55.0,4.0,3.0,0.0,25.0,25.0,30.0,34.0,5.0,9.0,2.0,1.0,,,,,76.0,80.0,7.4,6.0,0.0479377,159.59648056496,19.0,115.5,33.495,,0,,0.15,0.2,0.36,,2.0,2.0,,,3.0,4.0,3.0,2.0,1.0,,,,,,,33.495,1.0,NiklasSule,,,,,,,,,,,,,,,,,1.0,,,,,
14062141,away,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,3,3,False,103.0,89.0,10.0,5.0,0.0,49.0,51.0,40.0,52.0,3.0,7.0,2.0,3.0,,,,,90.0,115.0,7.2,15.0,0.0316849,305.59956018243,38.0,160.965,24.36,,1,,0.26,0.26,0.27,,,4.0,2.0,2.0,1.0,1.0,,1.0,,,2.0,,1.0,,2.0,30.381736882542,1.0,,,,,,1.0,1.0,,,0.1048,0.0608,0.03,,,,,,1.0,,,,,
14062141,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,72.0,62.0,13.0,7.0,0.0,30.0,34.0,32.0,38.0,2.0,7.0,5.0,3.0,,,,,90.0,100.0,7.1,19.0,0.0352216,151.70578936981,18.0,102.795,20.58,,2,,0.29,0.16,-0.47,,3.0,1.0,,,,2.0,2.0,,,True,,1.0,3.0,,,20.941818832184,1.0,nico.schlotterbeck,,,,,1.0,1.0,,,0.1907,0.2778,0.1,1.0,,,,,,1.0,1.0,,,
14062141,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,M,26,26,False,37.0,29.0,1.0,1.0,1.0,2.0,2.0,27.0,35.0,2.0,4.0,2.0,3.0,,,,,90.0,72.0,6.3,23.0,0.278225,141.36276243075,17.0,83.58,22.575,,1,,0.0,0.1,-0.24,,10.0,8.0,1.0,,1.0,,,,3.0,,1.0,1.0,2.0,,,13.451693164803,1.0,,2.0,,,2.0,4.0,,1.0,,0.0892,,-0.25,,2.0,,,,,,,,,
14062141,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,50.0,44.0,4.0,3.0,0.0,12.0,13.0,32.0,37.0,1.0,3.0,4.0,4.0,,,,,90.0,69.0,6.9,11.0,0.187388,105.60929057266,13.0,47.25,25.62,,1,,0.33,0.08,-0.14,,4.0,2.0,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,,26.728035019432,1.0,marcel7sabitzer,1.0,,,2.0,,,1.0,,0.1488,,-0.19,,,,,,,,,1.0,,
14062141,away,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,False,53.0,49.0,5.0,3.0,0.0,22.0,23.0,27.0,30.0,1.0,5.0,1.0,4.0,,,,,90.0,66.0,8.0,6.0,0.0780772,86.357502418958,11.0,0.21,8.925,,2,,0.17,0.03,-0.15,,,2.0,2.0,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,1.0,1.0,1.0,0.1068,0.485,0.56,,,,,,,,,1.0,,
14062141,away,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,1021272,EUR,1013472000,M,24,24,False,35.0,25.0,,,0.0,10.0,14.0,15.0,21.0,3.0,5.0,4.0,3.0,,,,,90.0,62.0,6.3,17.0,0.157208,75.31672896755,11.0,15.435,12.285,,1,,-0.24,0.09,-0.11,,7.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,,,1.0,12.582512666395,1.0,,1.0,,,2.0,,,,,0.1425,,-0.14,1.0,,,,,,1.0,,,,
14062141,away,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,False,14.0,11.0,,,0.0,3.0,3.0,8.0,11.0,1.0,3.0,,4.0,,,,,75.0,31.0,7.3,11.0,0.119966,23.636764493502,4.0,7.455,8.715,,2,,0.05,0.02,0.17,,,7.0,4.0,,1.0,1.0,,,2.0,,2.0,3.0,1.0,,,8.7216297215601,1.0,,,,,,1.0,1.0,1.0,1.0,0.3839,0.8103,0.52,,,,,,,,,,,
14062141,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,F,10,10,False,48.0,36.0,3.0,2.0,0.0,12.0,15.0,24.0,33.0,,5.0,1.0,7.0,,,,,87.0,70.0,6.6,19.0,0.0873726,100.94915670679,11.0,34.86,37.17,,2,,0.11,0.27,-0.23,,,3.0,4.0,3.0,2.0,,,,,,,4.0,2.0,,,57.970919177882,3.0,julianbrandt,,,,,2.0,1.0,,,0.1061,0.2466,-0.11,1.0,,,,,,,,,2.0,
14062141,away,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,11.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,8.0,1.0,1.0,1.0,,,,,,66.0,16.0,5.5,6.0,0.00994756,6.8065862221822,1.0,-1.68,-1.68,,1,,-0.16,-0.14,-0.36,,,7.0,,,,,,1.0,,,3.0,,,,,,,guirassy19off,,,,,3.0,,,,0.0168,,-0.23,1.0,,,,,,,,,,1.0
14062141,away,Borussia Dortmund,Fábio Silva,fabio-silva,F. Silva,F,21,185,5315,M,954076,EUR,1027036800,F,21,21,True,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,1.0,1.0,,1.0,,,,,24.0,15.0,6.4,3.0,0.0184237,9.6656220182666,1.0,4.725,4.725,,1,,-0.11,0.01,0.13,,1.0,1.0,,,,,,,,,1.0,,,,,,,fabio.silva,,,,,,,,,0.0955,,0.0,1.0,,,,,,,,,,
14062141,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,1.0,,,,,15.0,6.0,6.7,1.0,0.00249768,35.398928869998,3.0,31.5,19.005,,0,,-0.01,0.16,0.19,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,karim_adeyemi,,,,,,,,,,,,,,,,,,,,,,
14062141,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,True,22.0,20.0,2.0,1.0,0.0,6.0,7.0,14.0,15.0,1.0,1.0,,1.0,,,,,14.0,24.0,6.6,2.0,0.0337958,73.969869265479,6.0,55.65,19.215,,0,,0.09,0.1,-0.06,,,,,,,,,,,,,,,,,18.516120976058,1.0,emrecan23,,,,,,,,,,,,,,,,,,,,,,
14062141,away,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,994556,EUR,1066608000,M,17,17,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,,10.0,7.0,6.8,1.0,0.00302781,,,,,,2,,0.01,,-0.06,,,,,,,,,,,,,1.0,,,,,,chukwuemeka10,,,,,,1.0,,1.0,1.0171,0.8603,0.31,1.0,,,,,,,,,,
14062141,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062141,away,Borussia Dortmund,Filippo Mané,filippo-calixte-mane,F. Mané,D,39,188,2258,M,1137131,EUR,1110240000,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062141,away,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,1002813,EUR,1023062400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,yan.couto,,,,,,,,,,,,,,,,,,,,,,
14062141,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062141,away,Borussia Dortmund,Mussa Kaba,mussa-kaba,M. Kaba,M,48,194,380,M,1931662,EUR,1226880000,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Mussa Kaba,,,,,,,,,,,,,,,,,,,,
