match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,description,reason,confirmed,length,injury,playerName,rescinded
12499654,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12499654,,1.0,1.0,,90,9.0,,1,,,goal,188116982.0,True,regular,878081.0,Ermedin Demirović,,,,,,,
12499654,,,,,90,9.0,,1,,,inGamePenalty,118494450.0,True,missed,878081.0,Ermedin Demirović,Goalkeeper save,goalkeeperSave,,,,,
12499654,,,,,90,7.0,,1,,,varDecision,28641.0,True,penaltyNotAwarded,794298.0,Deniz Undav,,,False,,,,
12499654,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,5.0,,,
12499654,,,,,73,,,18,,,substitution,123146843.0,True,regular,,,,,,,False,,
12499654,,,,,73,,,18,,,substitution,123146845.0,False,regular,,,,,,,False,,
12499654,,,,,73,,,18,,,substitution,123146844.0,False,regular,,,,,,,False,,
12499654,,,,,73,,,18,,,substitution,123146842.0,True,regular,,,,,,,False,,
12499654,,,,,71,,,20,,,card,121619542.0,False,yellow,1122806.0,Arthur Chaves,,Time wasting,,,,Arthur Chaves,False
12499654,,,,,66,,,25,,,card,121619517.0,False,yellow,67647.0,Andrej Kramarić,,,,,,Andrej Kramarić,False
12499654,,,,,62,,,29,,,substitution,123146754.0,False,regular,,,,,,,False,,
12499654,,,,,62,,,29,,,substitution,123146753.0,False,regular,,,,,,,False,,
12499654,,,,,62,,,29,,,substitution,123146752.0,True,regular,,,,,,,False,,
12499654,,,,,55,,,36,,,card,121619355.0,False,yellow,186719.0,Florian Grillitsch,,Foul,,,,Florian Grillitsch,False
12499654,,,,,46,,,45,,,substitution,123146441.0,True,regular,,,,,,,False,,
12499654,,,,,46,,,45,,,substitution,123146440.0,True,regular,,,,,,,False,,
12499654,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12499654,,,,,45,3.0,,1,,,card,121619028.0,False,yellow,1129935.0,Tom Bischof,,Time wasting,,,,Tom Bischof,False
12499654,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,4.0,,,
12499654,,0.0,1.0,,44,,,2,,,goal,188112458.0,False,regular,944899.0,Valentin Gendrey,,,,,,,
12499654,,,,,26,,,20,,,card,121618894.0,True,yellow,788949.0,Maximilian Mittelstädt,,Foul,,,,Maximilian Mittelstädt,False
12499654,,,,,15,,,31,,,substitution,123146020.0,False,injury,,,,,,,True,,
