match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_aerialWon,stat_clearanceOffLine,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_hitWoodwork
11453094,home,Abha,Abdullah Al Shammari,abdullah-al-shammari,A. A. Shammari,G,182.0,5,M,802092,EUR,690940800,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453094,home,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,192.0,73,M,581620,EUR,732585600,D,18,18,True,,,,,,,,,,,,,,,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453094,home,Abha,Abdulrahman Al-Alawi,abdulrahman-al-alawi,A. A. Alawi,M,169.0,1,M,1479152,EUR,1033171200,M,25,25,True,,,,,,,,,,,,,,,0,25,,,,,,,,,,,,,,,,,,Abdulrahman,Al-Alawi,,,,,,,,,,,,,,,,,
11453094,home,Abha,Nasser Al-Omran,nasser-al-omran,N. Al-Omran,M,172.0,2,M,923943,EUR,868752000,M,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453094,away,Al-Nassr,David Ospina,david-ospina,D. Ospina,G,183.0,5027,M,33596,EUR,588988800,G,26,26,False,29.0,27.0,5.0,3.0,27.0,28.0,,14.0,2.0,2.0,90.0,42.0,7.5,2.0,0,1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,D_Ospina1,1.0,,,,,
11453094,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,178.0,1391,M,986400,EUR,937440000,D,12,12,False,52.0,46.0,3.0,,23.0,27.0,1.0,4.0,,,90.0,75.0,7.9,10.0,1,12,,24.0,30.0,5.0,1.0,,2.0,5.0,,1.0,1.0,3.0,3.0,2.0,,1.0,1.0,,,,,2.0,,,,,1.0,,1.0,,,,,,,
11453094,away,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,181.0,549,M,328829,EUR,694483200,D,4,4,False,67.0,60.0,6.0,2.0,47.0,51.0,,5.0,,,90.0,72.0,7.1,8.0,1,33,,13.0,16.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,
11453094,away,Al-Nassr,Aymeric Laporte,aymeric-laporte,A. Laporte,D,191.0,10350,M,149734,EUR,769996800,D,27,27,False,92.0,89.0,5.0,3.0,71.0,73.0,3.0,4.0,,,90.0,100.0,7.4,3.0,0,14,,18.0,19.0,,,,,4.0,,,,,1.0,1.0,,,,,,,1.0,,3.0,,,,,,1.0,laporte27,,,,,,
11453094,away,Al-Nassr,Alex Telles,alex-telles,A. Telles,D,181.0,7625,M,312110,EUR,724377600,D,15,15,False,53.0,48.0,6.0,3.0,28.0,29.0,,4.0,,,65.0,68.0,7.1,10.0,0,13,,22.0,29.0,5.0,2.0,,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,alextelles13,,,,,,
11453094,away,Al-Nassr,Otávio,otavio,Otávio,M,171.0,6951,M,244801,EUR,792288000,M,25,25,False,83.0,75.0,10.0,7.0,40.0,42.0,,9.0,,,90.0,97.0,8.6,11.0,1,25,,36.0,42.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,,,3.0,3.0,1.0,4.0,5.0,,,,,,,,1.0,,1.0,,,otavio,,1.0,3.0,1.0,,
11453094,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,165.0,600,M,538320,EUR,768960000,M,8,8,False,47.0,44.0,2.0,2.0,28.0,29.0,,2.0,,,58.0,54.0,7.6,5.0,1,8,,16.0,18.0,,,,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,1.0,
11453094,away,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,175.0,169227,M,217704,EUR,702864000,M,10,10,False,12.0,11.0,,,1.0,1.0,,5.0,,,45.0,19.0,7.1,6.0,1,10,,10.0,12.0,1.0,,2.0,4.0,,,2.0,,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,SadioMané,,,,,1.0,
11453094,away,Al-Nassr,Sami Al-Najei,sami-al-najei,S. Al-Najei,M,181.0,886,M,832312,EUR,855273600,M,14,14,False,51.0,43.0,2.0,2.0,19.0,20.0,,4.0,,,90.0,63.0,6.6,14.0,0,14,,25.0,33.0,2.0,1.0,,4.0,1.0,,2.0,,1.0,,,2.0,1.0,2.0,,,,,2.0,,,,,,,,,,,1.0,,,
11453094,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,164.0,2201,M,1014447,EUR,859766400,M,29,29,False,36.0,29.0,,,16.0,17.0,,1.0,,,69.0,47.0,7.5,11.0,3,29,,13.0,19.0,,,,3.0,2.0,,3.0,1.0,,1.0,1.0,2.0,,,,,3.0,,1.0,,,,,,,,,,,,1.0,1.0,
11453094,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,187.0,2307715,M,750,EUR,476409600,F,7,7,False,14.0,8.0,,,3.0,3.0,,,,,45.0,22.0,10.0,7.0,6,7,True,5.0,11.0,,,,1.0,2.0,,,,,,,,1.0,1.0,,,4.0,,,1.0,,1.0,1.0,1.0,,1.0,CR7,,1.0,1.0,,3.0,
11453094,away,Al-Nassr,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,182.0,344,M,1067777,EUR,1076457600,M,46,46,True,24.0,16.0,1.0,,3.0,7.0,,3.0,,,45.0,31.0,8.9,11.0,2,46,,13.0,20.0,3.0,,1.0,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,1.0,,2.0,
11453094,away,Al-Nassr,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,180.0,439,M,1474690,EUR,1060041600,F,30,30,True,12.0,9.0,,,4.0,7.0,1.0,1.0,,,45.0,19.0,5.9,5.0,2,75,,5.0,6.0,1.0,,,5.0,,1.0,,,1.0,,,,,,,,1.0,,3.0,,,1.0,,1.0,,,,,,,2.0,,1.0
11453094,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,183.0,1000,M,925947,EUR,857433600,M,19,19,True,49.0,47.0,3.0,1.0,26.0,26.0,,3.0,,,32.0,55.0,7.0,2.0,1,19,,21.0,23.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
11453094,away,Al-Nassr,Mohammed Qassem,mohammed-qassem,M. Qassem,D,176.0,146,M,540426,EUR,790473600,D,24,24,True,19.0,18.0,,,6.0,6.0,,,,,25.0,24.0,6.6,3.0,1,24,,13.0,15.0,2.0,1.0,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
11453094,away,Al-Nassr,Awad Aman,awad-aman,A. Aman,D,170.0,549,M,1653551,EUR,1105833600,D,49,49,True,25.0,24.0,,,16.0,16.0,,,,,21.0,27.0,6.8,2.0,0,70,,8.0,9.0,,,,,,,,,,,,,,,Awad Aman,,,1.0,,,,,,,,,,,,,,,
11453094,away,Al-Nassr,Faris Afandy,faris-afandy,F. Afandy,G,,58,,1797947,EUR,1087776000,G,37,37,True,,,,,,,,,,,,,,,0,37,,,,,,,,,,,,,,,,,,Faris Afandy,,,,,,,,,,,,,,,,,,
11453094,away,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453094,away,Al-Nassr,Ali Lajami,ali-lajami,A. Lajami,D,175.0,1281,M,818667,EUR,830390400,D,78,78,True,,,,,,,,,,,,,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453094,away,Al-Nassr,Muhammad Sahlouli,muhammad-sahlouli,M. Sahlouli,M,,23,M,1445996,EUR,1100995200,M,31,31,True,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,Muhammad Sahlouli,,,,,,,,,,,,,,,,,,
