match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_shotOffTarget,stat_goals,stat_totalClearance,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized
14109624,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193.0,1983,M,594618,EUR,891216000,G,1,1,False,26.0,16.0,17.0,7.0,0.0,14.0,16.0,2.0,10.0,8.0,90.0,30.0,6.5,10.0,0.00092077,0,-0.6789,0.05,0.01,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109624,home,Fenerbahçe,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177.0,7759,M,252821,EUR,753408000,D,27,27,False,27.0,24.0,1.0,1.0,0.0,12.0,14.0,12.0,13.0,2.0,68.0,39.0,6.4,6.0,0.0576346,1,,0.1,0.22,-0.17,nelsonsemedo50,1.0,1.0,3.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0219,0.0447,1.0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,
14109624,home,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187.0,9860,M,187205,EUR,792460800,D,37,37,False,66.0,59.0,8.0,5.0,0.0,37.0,40.0,22.0,26.0,8.0,90.0,79.0,7.9,10.0,0.018331,2,,0.32,0.24,-0.25,milanskriniar,,,2.0,4.0,5.0,1.0,,1.0,1.0,2.0,,1.0,0.0816,0.2417,,0.51,True,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
14109624,home,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187.0,4170,M,758608,EUR,832809600,D,4,4,False,56.0,49.0,6.0,3.0,1.0,33.0,34.0,16.0,22.0,2.0,90.0,67.0,7.7,7.0,0.166849,1,,0.26,0.15,-0.09,soyuncu_caglar,1.0,1.0,,,10.0,,,,5.0,,1.0,,0.0802,,2.0,-0.11,,4.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,
14109624,home,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3376,M,999396,EUR,972604800,M,70,70,False,34.0,29.0,,,1.0,4.0,4.0,25.0,30.0,5.0,89.0,61.0,7.7,11.0,0.452632,1,,0.58,0.35,-0.08,,4.0,2.0,2.0,4.0,5.0,1.0,1.0,,3.0,3.0,1.0,,0.0559,,6.0,-0.09,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14109624,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183.0,3150,M,952600,EUR,917308800,M,5,5,False,39.0,35.0,1.0,1.0,0.0,16.0,16.0,19.0,23.0,5.0,90.0,58.0,7.4,7.0,0.0234722,2,,0.18,0.12,-0.06,,1.0,,,4.0,12.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,0.0599,0.1444,,-0.19,,4.0,,,,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,
14109624,home,Fenerbahçe,Fred,fred,Fred,M,7,169.0,11630,M,243623,EUR,731289600,M,7,7,False,51.0,44.0,3.0,1.0,0.0,21.0,23.0,23.0,28.0,3.0,84.0,57.0,7.0,8.0,0.0484266,1,,0.29,0.26,-0.08,fred08,1.0,,,1.0,2.0,,,1.0,1.0,,,,0.0328,0.8422,1.0,-0.07,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
14109624,home,Fenerbahçe,Archie Brown,brown-archie,A. Brown,D,3,190.0,3096,M,1009738,EUR,1022544000,M,33,33,False,19.0,13.0,1.0,,0.0,6.0,8.0,7.0,11.0,1.0,90.0,43.0,7.0,14.0,0.034887,2,,0.03,0.03,-0.11,,2.0,1.0,1.0,6.0,5.0,1.0,,1.0,1.0,3.0,3.0,3.0,0.4823,0.9621,2.0,0.47,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
14109624,home,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20522,M,329245,EUR,760060800,F,94,94,False,21.0,17.0,2.0,1.0,0.0,6.0,6.0,11.0,15.0,4.0,84.0,46.0,8.2,16.0,0.182186,6,,0.27,0.3,0.15,AndersonTalisca,6.0,,,,6.0,,,1.0,1.0,6.0,3.0,,0.5829,0.5676,2.0,0.42,,2.0,3.0,1.0,,1.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,
14109624,home,Fenerbahçe,Jhon Durán,jhon-duran,J. Durán,F,10,185.0,33303,M,974577,EUR,1071273600,F,10,10,False,23.0,17.0,3.0,2.0,1.0,6.0,7.0,11.0,16.0,3.0,67.0,31.0,7.7,7.0,0.570498,2,,0.56,0.23,0.14,jaderduran9,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0783,0.0651,1.0,-0.46,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
