match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_expectedGoals,stat_dispossessed,stat_unsuccessfulTouch,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_penaltyMiss,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_ownGoals,stat_penaltyConceded
12764178,home,Celtic,Daizen Maeda,daizen-maeda,D. Maeda,F,38,173,4126,M,832420,EUR,877305600,F,38,38,False,26.0,20.0,1.0,0.0,7.0,10.0,19.0,5.0,,,,,89.0,51.0,6.4,16.0,0.173743,3,,,,1.0,14.0,3.0,1.0,,,9.0,4.0,3.0,1.0,,1.0,1.0,,2.0,,3.0,1.0,2.0,,,0.2314,4.0,2.0,,2.0,,1.0,0.155,2.0,,,,,,,,,
12764178,home,Celtic,Álex Valle,valle-alex,Á. Valle,D,3,178,6524,M,1142238,EUR,1082851200,D,11,11,True,15.0,12.0,,0.0,7.0,8.0,8.0,1.0,,,,,21.0,33.0,6.8,6.0,0.0116663,0,,,,,5.0,1.0,,,,1.0,3.0,1.0,,,,3.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,alexxv_5,,,,,
12764178,home,Celtic,Paulo Bernardo,paulo-bernardo,P. Bernardo,M,28,180,1001,M,983554,EUR,1011830400,M,28,28,True,5.0,4.0,,0.0,3.0,3.0,3.0,,,,,,21.0,17.0,6.5,6.0,0.00151381,0,,,,,1.0,1.0,,,,3.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,
12764178,home,Celtic,Adam Idah,adam-idah,A. Idah,F,9,190,1404,M,879850,EUR,981849600,F,9,9,True,1.0,1.0,,0.0,,,1.0,,,,,,15.0,5.0,6.5,1.0,0.00036953,2,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,0.1858,1.0,,,,,1.0,0.3569,,,,1.0,,,,,,
12764178,home,Celtic,Liam Scales,scales-liam,L. Scales,D,5,193,587,M,847990,EUR,902534400,D,5,5,True,,,,0.0,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,home,Celtic,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,349,M,995654,EUR,1002758400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,home,Celtic,Scott Bain,scott-bain,S. Bain,G,19,183,100,M,96493,EUR,690768000,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,home,Celtic,Maik Nawrocki,maik-nawrocki,M. Nawrocki,D,6,190,836,M,984183,EUR,981504000,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,home,Celtic,Anthony Ralston,anthony-ralston,A. Ralston,D,56,178,375,M,840227,EUR,911174400,D,56,56,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,home,Celtic,Dane Murray,dane-murray,D. Murray,D,47,193,128,M,1117475,EUR,1056585600,M,47,47,True,,,,,,,,,,,,,,,,,,0,,Dane Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,home,Celtic,Luis Palma,luis-palma,L. Palma,M,77,179,4123,M,905421,EUR,948067200,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,home,Celtic,Luke McCowan,mccowan-luke,L. McCowan,M,14,177,285,M,926363,EUR,881625600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,home,Celtic,Yang Hyun-Jun,yang-hyun-jun,Y. Hyun-Jun,F,13,179,1487,M,1103531,EUR,1022284800,F,13,13,True,,,,,,,,,,,,,,,,,,0,,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Marvin Keller,marvin-keller,M. Keller,G,1,187,238,M,1005744,EUR,1017792000,G,33,33,False,43.0,24.0,27.0,0.0,18.0,20.0,23.0,4.0,4.0,7.0,,,90.0,54.0,8.4,20.0,0.0016398,0,0.661,,,8.0,6.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12764178,away,BSC Young Boys,Zachary Athekame,zachary-athekame,Z. Athekame,D,24,180,1742,M,1409700,EUR,1102896000,D,24,24,False,17.0,16.0,,0.0,9.0,9.0,10.0,1.0,,,,,84.0,50.0,6.8,10.0,0.00467207,0,,,,,7.0,2.0,,1.0,,7.0,4.0,1.0,,5.0,2.0,4.0,4.0,,2.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Mohamed Camara,mohamed-camara,M. Camara,D,5,191,2359,M,881038,EUR,872726400,D,13,13,False,38.0,32.0,6.0,0.0,22.0,25.0,14.0,2.0,,,,,90.0,47.0,6.7,7.0,0.00505732,0,,Mohamed,Camara,2.0,10.0,1.0,,1.0,,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Loris Benito,loris-benito,L. Benito,D,23,184,189,M,67308,EUR,694742400,D,23,23,False,51.0,45.0,7.0,0.0,32.0,35.0,16.0,6.0,,,,,90.0,58.0,6.1,7.0,0.00421823,0,,,,2.0,13.0,,,,,4.0,,,,5.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,True,,,,,,1.0,
12764178,away,BSC Young Boys,Jaouen Hadjam,jaouen-hadjam,J. Hadjam,D,3,184,9146,M,1049534,EUR,1048636800,D,3,3,False,28.0,20.0,4.0,0.0,11.0,11.0,18.0,9.0,,,,,90.0,67.0,6.5,20.0,0.265524,1,,Jaouen Hadjam,,1.0,10.0,1.0,1.0,,1.0,11.0,8.0,7.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,0.0315,3.0,1.0,,,,,,1.0,,,,jaouen.h3,,,,,
12764178,away,BSC Young Boys,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1388,M,972523,EUR,948240000,M,20,20,False,31.0,25.0,3.0,0.0,15.0,16.0,15.0,3.0,,,,,84.0,44.0,6.8,6.0,0.00620899,1,,,,,10.0,,,,,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,0.0202,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Łukasz Łakomy,lukasz-lakomy,Ł. Łakomy,M,24,181,794,M,1001201,EUR,979776000,M,8,8,False,31.0,24.0,2.0,0.0,13.0,15.0,18.0,4.0,,,,,90.0,47.0,7.0,9.0,0.00657224,2,,,,1.0,11.0,2.0,,,1.0,4.0,4.0,,,2.0,1.0,3.0,2.0,,3.0,1.0,,1.0,,,0.0856,,,,,,,,1.0,,,1.0,,,,,,
12764178,away,BSC Young Boys,Darian Maleš,darian-males,D. Maleš,M,39,188,208,M,988277,EUR,988848000,M,39,39,False,20.0,14.0,3.0,0.0,5.0,6.0,16.0,5.0,,,,,64.0,41.0,6.8,11.0,0.00854563,3,,,,,9.0,2.0,,,1.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,0.4309,1.0,2.0,,,,2.0,0.6288,,,,1.0,,,,,,1.0
12764178,away,BSC Young Boys,Filip Ugrinić,filip-ugrinic,F. Ugrinić,M,23,185,689,M,857482,EUR,915494400,M,7,7,False,31.0,23.0,3.0,0.0,6.0,8.0,28.0,10.0,,,,,90.0,52.0,7.1,17.0,0.212879,0,,,,,18.0,5.0,1.0,,,7.0,5.0,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,4.0,,,,1.0,,,3.0,,,,,,,,,
12764178,away,BSC Young Boys,Joël Monteiro,joel-monteiro,J. Monteiro,M,77,192,365,M,1065154,EUR,933811200,M,77,77,False,9.0,8.0,,0.0,3.0,3.0,6.0,2.0,,,,,72.0,23.0,6.8,8.0,0.170061,1,,,,,5.0,,,1.0,,3.0,3.0,2.0,,,1.0,2.0,2.0,1.0,,,,,,,0.0324,,4.0,,,,1.0,0.0159,1.0,,,,,,,,,
12764178,away,BSC Young Boys,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191,746,M,787448,EUR,836006400,F,35,35,False,15.0,11.0,,0.0,1.0,2.0,13.0,1.0,,,,,64.0,27.0,6.6,6.0,0.0192283,0,,,,,10.0,,,9.0,7.0,12.0,9.0,2.0,,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Miguel Changa Chaiwa,miguel-changa-chaiwa,M. C. Chaiwa,M,14,181,1069,M,1192550,EUR,1081296000,M,14,14,True,10.0,7.0,4.0,0.0,3.0,5.0,6.0,3.0,,,,,26.0,19.0,6.3,6.0,0.00488937,0,,Miguel Changa Chaiwa,,2.0,4.0,1.0,,1.0,,2.0,1.0,,,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Cédric Itten,cedric-itten,C. Itten,F,13,189,674,M,352290,EUR,851644800,F,9,9,True,6.0,4.0,,0.0,1.0,1.0,6.0,,,,,,26.0,11.0,7.0,4.0,0.140945,1,,,,,3.0,1.0,,,3.0,1.0,4.0,,,1.0,,,,1.0,1.0,,,,,,0.1088,,1.0,,,1.0,,,1.0,,,1.0,,,,,,
12764178,away,BSC Young Boys,Ebrima Colley,colley-ebrima,E. Colley,F,11,179,640,M,928106,EUR,949363200,F,11,11,True,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,,,,,18.0,9.0,6.7,2.0,0.00211045,1,,,,1.0,2.0,,,2.0,,3.0,2.0,,,,,,,2.0,,,,1.0,,,0.01,1.0,1.0,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Lewin Blum,lewin-blum,L. Blum,D,27,181,164,M,966670,EUR,996192000,D,27,27,True,7.0,5.0,1.0,0.0,1.0,1.0,8.0,2.0,,,,,12.0,12.0,6.4,4.0,0.0211395,0,,,,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Sandro Lauper,sandro-lauper,S. Lauper,D,30,185,108,M,801072,EUR,846201600,M,30,30,True,2.0,2.0,,0.0,,,2.0,,,,,,12.0,5.0,6.2,,0.00077952,2,,,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,,,0.2966,,,,,,1.0,0.5848,,,,1.0,,,,,,
12764178,away,BSC Young Boys,David von Ballmoos,david-von-ballmoos,D. V. Ballmoos,G,16,192,118,M,242883,EUR,788745600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Dario Marzino,dario-marzino,D. Marzino,G,40,184,26,M,797687,EUR,843091200,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Tanguy Zoukrou,tanguy-zoukrou,T. Zoukrou,D,4,189,139,M,1133520,EUR,1052265600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,Tanguy Zoukrou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,274,M,930135,EUR,935107200,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Kastriot Imeri,kastriot-imeri,K. Imeri,M,7,173,286,M,865520,EUR,962064000,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764178,away,BSC Young Boys,Meschack Elia,meschack-elia,M. Elia,F,12,173,23605,M,862078,EUR,870825600,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meschackelialina,,,,,
12764178,away,BSC Young Boys,Alan Virginius,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
