match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,captain,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_challengeLost,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_outfielderBlock
14429549,home,Neom SC,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190.0,766,M,845797,EUR,915494400,G,81,81,False,28.0,23.0,12.0,7.0,0.0,21.0,23.0,2.0,5.0,1.0,1.0,10.0,2.0,1.0,1.0,90.0,34.0,7.1,5.0,0.00062324,0.0436,0,0.2713,0.05,0.02,0.2,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,home,Neom SC,Abdulmalik Al Oyayari,,,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,1210456,EUR,1071014400,D,15,15,False,39.0,36.0,1.0,1.0,0.0,20.0,20.0,16.0,19.0,1.0,8.0,6.0,,,,90.0,65.0,8.4,6.0,0.0457918,,2,,0.12,0.15,0.19,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0684,0.5209,3.0,0.55,,,,,,,,,,,,,,
14429549,home,Neom SC,Ahmed Hegazy,,,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600,D,26,26,False,58.0,54.0,6.0,4.0,0.0,42.0,43.0,12.0,15.0,3.0,6.0,4.0,,,,90.0,67.0,7.6,4.0,0.0166893,,1,,0.29,0.13,0.17,,1.0,,2.0,2.0,,1.0,,3.0,1.0,1.0,,,1.0,,0.0645,,1.0,-0.2,ahmedhegazy6,True,1.0,,,,,,,,,,,
14429549,home,Neom SC,Nathan Zeze,Nathan Zeze,,zeze-nathan,N. Zeze,D,44,190.0,843,M,1154687,EUR,1119052800,D,44,44,False,75.0,70.0,13.0,9.0,0.0,42.0,42.0,28.0,33.0,1.0,1.0,4.0,,,,90.0,86.0,7.9,5.0,0.0161805,,0,,0.47,0.27,0.36,,1.0,,,,,,,8.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
14429549,home,Neom SC,Faris Abdi,,,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,D,25,25,False,50.0,44.0,1.0,,0.0,20.0,20.0,24.0,30.0,,3.0,3.0,,,,90.0,76.0,6.5,15.0,0.00983638,,0,,0.01,0.1,0.23,,9.0,1.0,4.0,1.0,,,,3.0,,1.0,1.0,3.0,1.0,3.0,,,,,,,2.0,2.0,,,,,,,,,,
14429549,home,Neom SC,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,M,24,24,False,13.0,12.0,,,0.0,2.0,2.0,10.0,11.0,,,2.0,,,,74.0,24.0,6.3,5.0,0.118481,,3,,0.12,-0.65,-0.01,,3.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,0.0718,0.0085,1.0,-0.3,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,
14429549,home,Neom SC,Abdoulaye Doucouré,,,abdoulaye-doucoure,A. Doucouré,M,8,182.0,1262,M,96535,EUR,725846400,M,8,8,False,57.0,52.0,5.0,3.0,1.0,33.0,36.0,19.0,21.0,,1.0,7.0,,,,89.0,61.0,6.9,6.0,0.0417474,,1,,0.2,0.04,0.15,,2.0,,,,1.0,,,,,1.0,1.0,1.0,,2.0,0.0681,0.0944,1.0,-0.15,,,,,,,,,,,,,,
14429549,home,Neom SC,Amadou Koné,,,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,59.0,49.0,6.0,6.0,0.0,23.0,26.0,26.0,33.0,2.0,7.0,4.0,,,,90.0,72.0,7.4,12.0,0.0124497,,2,,0.13,0.24,0.17,,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,4.0,1.0,0.0521,0.0385,,-0.2,,,,,,1.0,,,,,,,,
14429549,home,Neom SC,Saimon Bouabre,Saïmon Bouabré,,bouabre-saimon,S. Bouabré,M,70,174.0,1537,M,1426581,EUR,1149120000,M,22,22,False,36.0,27.0,1.0,,0.0,13.0,13.0,14.0,23.0,,5.0,7.0,,,,85.0,62.0,6.5,23.0,0.0698765,,0,,0.05,-0.03,0.14,,7.0,1.0,6.0,2.0,,,,2.0,,,,3.0,3.0,2.0,,,1.0,,,,,6.0,1.0,,,,,,,,,
14429549,home,Neom SC,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176.0,9441,M,50070,EUR,675388800,F,91,91,False,16.0,12.0,1.0,,0.0,3.0,3.0,9.0,13.0,,2.0,,,,,90.0,30.0,6.1,12.0,0.0373512,,0,,-0.05,-0.18,-0.03,,6.0,1.0,2.0,,,,,,1.0,1.0,,3.0,1.0,3.0,,,,,lacazettealex,,,1.0,,,,,,,,,,
14429549,home,Neom SC,Luciano Rodríguez,,,luciano-rodriguez,L. Rodríguez,F,17,179.0,4244,M,1099361,EUR,1058313600,F,19,19,False,18.0,16.0,2.0,1.0,0.0,3.0,4.0,13.0,14.0,,2.0,1.0,,,,89.0,31.0,6.3,11.0,0.0238049,,1,,0.14,0.07,0.13,,8.0,2.0,6.0,2.0,1.0,,,,,,,3.0,,2.0,0.0352,0.052,,-0.12,,,,,,,,,,,,,,
14429549,home,Neom SC,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,True,10.0,10.0,,,0.0,5.0,5.0,5.0,5.0,,,,,,,16.0,13.0,6.6,2.0,0.0153165,,0,,0.12,-0.02,-0.04,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
14429549,home,Neom SC,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,1066734,EUR,1013299200,F,11,11,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,2.0,1.0,,,,14.0,10.0,6.7,3.0,0.00728848,,0,,0.06,0.12,-0.04,,2.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,2.0,,,,,1.0,,,,,
14429549,home,Neom SC,Mohammed Al-Burayk,,,mohammed-al-burayk,M. Al-Burayk,D,2,173.0,281,M,804096,EUR,716515200,D,2,2,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,,8.0,7.0,6.9,4.0,0.0011326,,1,,-0.18,0.02,0.0,,,,,,1.0,,,,,,,1.0,,,0.0401,0.2349,,0.27,,,,1.0,,,,,,,,,,
14429549,home,Neom SC,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,6,6,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,1.0,6.0,,3.0,0.00035552,,0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14429549,home,Neom SC,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,home,Neom SC,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,home,Neom SC,Awn Al Saluli,,,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,home,Neom SC,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,home,Neom SC,Ahmed Abdu,,,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,873363,EUR,822528000,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,away,Al-Okhdood,Samuel Portugal,,,samuel,Samuel,G,94,188.0,451,M,552170,EUR,764899200,G,94,94,False,29.0,19.0,20.0,10.0,0.0,13.0,14.0,6.0,15.0,,,13.0,,2.0,5.0,90.0,42.0,7.4,10.0,0.00161798,0.4431,0,-0.0509,0.07,0.02,-0.05,0.39,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
14429549,away,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,34.0,31.0,3.0,1.0,0.0,26.0,28.0,5.0,6.0,,10.0,1.0,,,,90.0,51.0,7.2,5.0,0.00390038,,0,,-0.06,0.05,0.35,,2.0,,,,,,,1.0,,9.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,
14429549,away,Al-Okhdood,Koray Günter,,,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,False,24.0,23.0,2.0,1.0,0.0,13.0,13.0,10.0,11.0,1.0,5.0,,,,,90.0,40.0,6.9,2.0,0.00193093,,1,,0.08,-0.02,0.13,,1.0,,,,1.0,,,7.0,2.0,,,1.0,4.0,,0.0431,0.2713,,-0.11,,,1.0,,,,,,,,,,,
14429549,away,Al-Okhdood,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,24.0,14.0,9.0,4.0,0.0,7.0,10.0,7.0,14.0,,2.0,3.0,,,,90.0,43.0,6.9,16.0,0.00323012,,0,,0.02,0.04,0.55,,1.0,,1.0,,,,,4.0,2.0,2.0,2.0,1.0,,,,,,,,,,3.0,,,,,,,,,1.0,1.0
14429549,away,Al-Okhdood,Mohammed Abo Abd,Mohammed Abo Abd,,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800,M,21,21,False,21.0,18.0,1.0,1.0,0.0,12.0,14.0,6.0,7.0,,3.0,4.0,,,,65.0,30.0,6.8,3.0,0.00439506,,0,,0.08,-0.06,0.2,,4.0,,,,,,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,2.0,,,,,1.0
14429549,away,Al-Okhdood,Gökhan Gül,,,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,M,17,17,False,20.0,14.0,5.0,1.0,0.0,10.0,12.0,4.0,8.0,1.0,2.0,2.0,,,,65.0,26.0,6.7,6.0,0.144684,,1,,0.25,0.09,0.0,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,0.0354,,1.0,-0.15,,,,2.0,2.0,1.0,,,,,,,,
14429549,away,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,40.0,38.0,4.0,3.0,0.0,25.0,26.0,13.0,14.0,,2.0,7.0,,,,90.0,47.0,7.0,2.0,0.0192758,,1,,0.19,0.15,-0.03,,2.0,,,,,,,3.0,,1.0,1.0,,1.0,,0.0393,,,-0.1,,True,,,,1.0,,,2.0,,,,,
14429549,away,Al-Okhdood,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,M,3,3,False,11.0,6.0,,,0.0,2.0,3.0,4.0,8.0,,1.0,1.0,,,,45.0,17.0,6.0,8.0,0.0233787,,0,,-0.12,0.01,-0.13,,5.0,,1.0,,,,,,,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,1.0,,,,,
14429549,away,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,F,18,18,False,36.0,32.0,5.0,4.0,0.0,20.0,20.0,12.0,16.0,1.0,6.0,4.0,,,,90.0,47.0,6.8,5.0,0.0150873,,0,,0.21,0.04,0.14,,7.0,,,,,,,1.0,1.0,4.0,1.0,,1.0,5.0,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,
14429549,away,Al-Okhdood,Khaled Narey,,,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,F,7,7,False,18.0,12.0,1.0,,0.0,3.0,6.0,9.0,12.0,,3.0,3.0,,,,88.0,42.0,6.2,18.0,0.0581943,,0,,-0.26,0.13,-0.09,,7.0,3.0,1.0,,,,,1.0,,1.0,,2.0,2.0,2.0,,,1.0,,,,,8.0,2.0,,,1.0,2.0,,,,,
14429549,away,Al-Okhdood,Blaž Kramer,,,blaz-kramer,B. Kramer,F,99,191.0,607,M,804405,EUR,833587200,F,9,9,False,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,2.0,3.0,,,,,90.0,15.0,6.3,3.0,0.00542406,,1,,-0.18,0.04,0.15,,4.0,,,,,,,2.0,,,,1.0,1.0,1.0,0.0624,,,-0.23,,,4.0,,,1.0,,,,,,,,
14429549,away,Al-Okhdood,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,F,13,13,True,17.0,13.0,3.0,1.0,0.0,7.0,8.0,6.0,9.0,,6.0,3.0,,,,45.0,39.0,6.9,17.0,0.0167641,,0,,-0.13,-0.05,0.0,,2.0,1.0,3.0,2.0,,,,,,3.0,2.0,3.0,1.0,,,,1.0,,,,,7.0,1.0,,,,,,,,,
14429549,away,Al-Okhdood,Ghassan Hawsawi,Ghassan,,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,D,87,87,True,10.0,8.0,1.0,,0.0,5.0,6.0,3.0,4.0,,3.0,,,,,25.0,20.0,6.9,3.0,0.00131044,,0,,-0.01,0.0,0.19,,1.0,,,,,,,2.0,1.0,3.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
14429549,away,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,7.0,4.0,,,0.0,1.0,3.0,3.0,4.0,,2.0,3.0,,,,25.0,13.0,6.7,4.0,0.00116975,,1,,-0.06,0.0,0.17,,,,,,,,,,,1.0,1.0,,1.0,,0.0132,,,-0.02,,,,1.0,,1.0,,,,,,,,
14429549,away,Al-Okhdood,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,F,14,14,True,,,,,0.0,,,,,,,,,,,11.0,4.0,6.4,2.0,,,0,,,0.01,-0.01,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
14429549,away,Al-Okhdood,Rakan Najjar,,,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,away,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,away,Al-Okhdood,Saud Salem,Saud Salem,,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,away,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429549,away,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
