match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wasFouled,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,player_sofascoreId,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals
12709447,home,Swansea City,Lawrence Vigouroux,lawrence-vigouroux,L. Vigouroux,G,22,194.0,935,M,373240,EUR,753667200,G,22,22,False,35.0,32.0,9.0,6.0,0.0,29.0,29.0,3.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,90.0,42.0,6.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12709447,home,Swansea City,Kyle Naughton,kyle-naughton,K. Naughton,D,,181.0,37,M,32821,EUR,595209600,D,26,26,False,67.0,60.0,3.0,3.0,0.0,24.0,24.0,36.0,44.0,6.0,3.0,2.0,7.0,,,,73.0,86.0,7.0,10.0,1,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12709447,home,Swansea City,Kristian Pedersen,kristian-pedersen,K. Pedersen,D,24,189.0,74,M,773591,EUR,775958400,D,3,3,False,111.0,104.0,8.0,6.0,0.0,66.0,68.0,38.0,43.0,3.0,,,9.0,,,,90.0,119.0,7.4,8.0,0,,1.0,2.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
12709447,home,Swansea City,Nelson Abbey,nelson-abbey,N. Abbey,D,6,187.0,247,M,1064359,EUR,1062028800,D,32,32,False,64.0,56.0,6.0,3.0,0.0,43.0,48.0,14.0,17.0,1.0,,,4.0,,,,58.0,74.0,6.4,11.0,1,1.0,1.0,6.0,1.0,3.0,1.0,,,2.0,,1.0,,1.0,1.0,Nelson Abbey,,1.0,1.0,,,,,,,,
12709447,home,Swansea City,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182.0,7230,M,992651,EUR,1008979200,D,21,21,False,44.0,39.0,3.0,1.0,0.0,25.0,27.0,15.0,19.0,6.0,1.0,,,,,,58.0,66.0,6.2,10.0,0,2.0,,11.0,2.0,3.0,,5.0,1.0,1.0,,1.0,2.0,3.0,,,,1.0,2.0,nathantjoeaon,,,,,,,
12709447,home,Swansea City,Jay Fulton,jay-fulton,J. Fulton,M,4,178.0,58,M,164291,EUR,765417600,M,4,4,False,45.0,42.0,,,0.0,20.0,20.0,22.0,25.0,2.0,1.0,,,,,,73.0,52.0,6.8,6.0,2,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,,,,
12709447,home,Swansea City,Matt Grimes,matt-grimes,M. Grimes,M,6,178.0,274,M,340713,EUR,805766400,M,8,8,False,111.0,103.0,12.0,7.0,0.0,51.0,53.0,54.0,65.0,1.0,1.0,1.0,6.0,,,,90.0,120.0,7.1,13.0,0,7.0,,4.0,2.0,,,,,1.0,,,,2.0,,,,2.0,,,,,True,,,,
12709447,home,Swansea City,Florian Bianchini,florian-bianchini,F. Bianchini,F,11,182.0,148,M,1006005,EUR,993427200,M,19,19,False,51.0,44.0,3.0,3.0,0.0,14.0,15.0,32.0,46.0,3.0,2.0,1.0,3.0,,,,90.0,75.0,6.9,21.0,0,10.0,,5.0,,2.0,,,2.0,,,1.0,,2.0,1.0,Florian,Bianchini,2.0,,,,2.0,,,,,
12709447,home,Swansea City,Ji-sung Eom,ji-sung-eom,J. Eom,M,10,178.0,944,M,1002508,EUR,1020902400,M,10,10,False,12.0,8.0,,,0.0,5.0,6.0,4.0,10.0,,,,,,,,58.0,18.0,6.6,8.0,0,4.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,
12709447,home,Swansea City,Azeem Abdulai,azeem-abdullah,A. Abdulai,M,22,183.0,82,M,1102362,EUR,1039392000,M,47,47,False,49.0,44.0,5.0,3.0,0.0,13.0,13.0,31.0,40.0,4.0,5.0,2.0,5.0,,,,90.0,77.0,6.8,19.0,1,4.0,,7.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,1.0,,,5.0,,,,,
