match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_wonTackle,stat_blockedScoringAttempt,stat_keyPass,captain,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10382008,home,FC Volendam,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,954,M,965009,EUR,1033171200,F,10,10,False,4.0,2.0,,,,,2.0,5.0,,1.0,,,24.0,7.0,6.5,4.0,0,1.0,2.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,
10382008,home,FC Volendam,Francesco Antonucci,francesco-antonucci,F. Antonucci,M,10,171,173,M,826175,EUR,929836800,M,19,19,True,25.0,19.0,3.0,1.0,8.0,9.0,11.0,17.0,,5.0,,,66.0,38.0,7.3,8.0,3,1.0,1.0,7.0,4.0,,,,,,,4.0,1.0,,3.0,1.0,,,1.0,,,,,,,1.0,,,,,,,
10382008,home,FC Volendam,Deron Payne,payne-deron,D. Payne,D,2,182,39,M,1423743,EUR,1032912000,D,26,26,True,19.0,16.0,4.0,2.0,10.0,10.0,6.0,9.0,,6.0,,,54.0,33.0,6.6,6.0,0,,1.0,1.0,,1.0,Deron Payne,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10382008,home,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187,188,M,156676,EUR,611452800,F,21,21,True,11.0,8.0,,,3.0,3.0,5.0,8.0,,3.0,,,45.0,17.0,6.9,5.0,3,,3.0,1.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,2.0,,,,2.0,,1.0,1.0,,,2.0,,,
10382008,home,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,33,33,True,3.0,1.0,,,,,1.0,3.0,,1.0,,,9.0,10.0,6.7,4.0,0,,1.0,3.0,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,
10382008,home,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,Barry,Lauwers,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,home,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,Kayne van Oevelen,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,home,FC Volendam,Josh Flint,josh-flint,J. Flint,D,28,186,47,M,966460,EUR,971395200,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,home,FC Volendam,Darius Johnson,darius-johnson,D. Johnson,M,22,182,68,M,990952,EUR,953078400,F,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,home,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,home,FC Volendam,Florent Sanchez Da Silva,sanchez-da-silva-florent,F. S. D. Silva,M,7,178,222,M,1385467,EUR,1049241600,M,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,home,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180,38,M,1084535,EUR,943660800,F,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,Achraf Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,Robbin Ruiter,robbin-ruiter,R. Ruiter,G,,196,25,M,40935,EUR,543628800,G,12,12,False,38.0,24.0,23.0,10.0,16.0,21.0,8.0,17.0,1.0,10.0,3.0,5.0,90.0,47.0,6.9,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
10382008,away,SC Cambuur,Sai Van Wermeskerken,wermeskerken-sai-van,S. V. Wermeskerken,D,,178,82,M,795221,EUR,772761600,D,24,24,False,49.0,43.0,7.0,4.0,31.0,33.0,13.0,19.0,2.0,7.0,,,90.0,68.0,6.3,12.0,0,3.0,5.0,4.0,,2.0,,,,,3.0,,,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,,
10382008,away,SC Cambuur,Calvin Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,3,180,21,M,73801,EUR,618624000,D,3,3,False,46.0,40.0,8.0,3.0,28.0,29.0,12.0,17.0,1.0,5.0,,,90.0,54.0,6.7,7.0,0,,2.0,3.0,,3.0,Calvin,Mac-Intosh,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,1.0,,,,
10382008,away,SC Cambuur,Floris Smand,floris-smand,F. Smand,D,3,185,51,M,1394011,EUR,1043020800,D,33,33,False,48.0,42.0,8.0,4.0,32.0,34.0,10.0,14.0,6.0,6.0,,,90.0,62.0,6.8,6.0,1,,1.0,2.0,1.0,,Floris Smand,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,Sekou Sylla,sekou-sylla,S. Sylla,D,18,180,1147,M,948720,EUR,915840000,D,27,27,False,43.0,40.0,8.0,7.0,24.0,26.0,18.0,21.0,1.0,7.0,,,75.0,53.0,7.4,5.0,1,4.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,3.0,,,2.0,,1.0,,,,,,,,
10382008,away,SC Cambuur,Jamie Jacobs,jamie-jacobs,J. Jacobs,M,23,182,92,M,893744,EUR,881107200,M,8,8,False,16.0,11.0,3.0,1.0,2.0,3.0,9.0,15.0,,2.0,,,75.0,31.0,6.7,10.0,2,2.0,6.0,6.0,1.0,,,,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,2.0,1.0,,,
10382008,away,SC Cambuur,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,42.0,36.0,7.0,5.0,23.0,24.0,13.0,18.0,1.0,6.0,,,90.0,61.0,6.9,10.0,1,,6.0,7.0,1.0,3.0,,,5.0,2.0,,,1.0,,2.0,,,2.0,,1.0,True,,,,,,,,3.0,,,,
10382008,away,SC Cambuur,Daniel van Kaam,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,21,21,False,32.0,28.0,3.0,2.0,11.0,14.0,18.0,20.0,1.0,3.0,,,85.0,41.0,6.7,8.0,0,2.0,5.0,2.0,3.0,,,,2.0,,1.0,2.0,,,,1.0,1.0,,,2.0,,,1.0,,1.0,,,,2.0,,,,
10382008,away,SC Cambuur,Navarone Foor,navarone-foor,N. Foor,M,25,170,71,M,156562,EUR,697161600,F,19,19,False,36.0,27.0,1.0,,11.0,12.0,16.0,29.0,1.0,4.0,,,90.0,54.0,6.6,19.0,0,5.0,9.0,3.0,2.0,2.0,,,3.0,,2.0,1.0,,,,1.0,,2.0,,,,,,2.0,,,,,1.0,,,,
10382008,away,SC Cambuur,Björn Johnsen,bjorn-johnsen,B. Johnsen,F,28,195,238,M,258739,EUR,689385600,F,9,9,False,11.0,6.0,1.0,,,,6.0,11.0,1.0,,,,67.0,27.0,6.3,12.0,3,,5.0,6.0,1.0,,,,2.0,4.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,2.0,,1.0,1.0,,5.0,,,,
10382008,away,SC Cambuur,Mimoun Mahi,mimoun-mahi,M. Mahi,F,,181,195,M,252253,EUR,763516800,F,25,25,False,21.0,17.0,2.0,2.0,7.0,7.0,11.0,20.0,,5.0,,,67.0,46.0,7.0,15.0,1,6.0,5.0,5.0,5.0,2.0,Mimoun,Mahi,1.0,,,3.0,1.0,1.0,,,,2.0,,1.0,,,1.0,2.0,,,,,1.0,,,,
10382008,away,SC Cambuur,Remco Balk,remco-balk,R. Balk,F,7,176,183,M,1023004,EUR,983491200,F,30,30,True,6.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,,1.0,,,23.0,11.0,6.3,6.0,0,2.0,5.0,1.0,,,,,,,2.0,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,
10382008,away,SC Cambuur,Roberts Uldriķis,roberts-uldrikis,R. Uldriķis,F,28,198,415,M,883327,EUR,891561600,F,28,28,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,23.0,4.0,6.3,1.0,0,,6.0,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,Mitchell Paulissen,mitchell-paulissen,M. Paulissen,M,6,183,32,M,192290,EUR,735350400,M,10,10,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,15.0,4.0,6.1,1.0,0,,5.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10382008,away,SC Cambuur,Milan Smit,milan-smit,M. Smit,F,49,191,546,M,1199214,EUR,1045094400,F,39,39,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,15.0,3.0,6.4,1.0,0,,2.0,,,,Milan Smit,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10382008,away,SC Cambuur,Michael Breij,michael-breij,M. Breij,M,14,181,83,M,915171,EUR,853286400,M,14,14,True,,,,,,,,1.0,1.0,,,,9.0,5.0,6.6,1.0,0,1.0,2.0,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,João Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,930666,EUR,939513600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,João,Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,Bret Minnema,bret-minnema,B. Minnema,G,,192,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,Leon Bergsma,leon-bergsma,L. Bergsma,D,21,185,33,M,795134,EUR,854150400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,Marco Tol,marco-tol,M. Tol,D,3,188,40,M,860162,EUR,893462400,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,Ben Rienstra,ben-rienstra,B. Rienstra,M,,182,17,,123879,EUR,644544000,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,David Sambissa,david-sambissa,D. Sambissa,M,7,177,220,M,280459,EUR,821318400,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382008,away,SC Cambuur,Felix Mambimbi,felix-mambimbi,F. K. Mambimbi,F,10,170,317,M,910076,EUR,979776000,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
