match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAShot,stat_clearanceOffLine
11067303,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,,15.0,10.0,1.0,1.0,2.0,2.0,8.0,13.0,4.0,,,87.0,37.0,7.6,13.0,0.00909889,4,,,7.0,10.0,1.0,,1.0,,,3.0,2.0,0.4807,1.0,,,1.0,5.0,5.0,,1.0,1.0,2.0,2.0,0.2047,2.0,,3.0,1.0,,1.0,,,,,,,
11067303,home,Corinthians,Matías Rojas,matias-rojas,Matías Rojas,M,,180,2550,M,MRojas,846280,EUR,815356800,M,10,10,True,,10.0,8.0,2.0,1.0,3.0,3.0,5.0,9.0,6.0,,,30.0,18.0,6.6,6.0,0.00226376,1,,2.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,0.0074,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,M,36,36,True,,3.0,2.0,,,,1.0,2.0,2.0,2.0,,,29.0,14.0,6.9,3.0,0.00982244,1,,,2.0,6.0,,,1.0,,,2.0,2.0,0.0371,1.0,,,,,,,,,2.0,,,4.0,2.0,1.0,,,,,,,,,,
11067303,home,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,True,,5.0,4.0,,,2.0,3.0,2.0,2.0,2.0,,,17.0,12.0,6.7,4.0,0.00041781,0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Roni,roni,Roni,M,70,174,491,M,,1046440,EUR,924134400,M,29,29,True,,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,,8.0,6.0,6.7,1.0,0.00031582,0,,,,1.0,,,,,,1.0,,,,Roni,,,,,,,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1396,M,,1106681,EUR,1077062400,F,41,41,True,,1.0,1.0,,,,,1.0,1.0,1.0,,,8.0,4.0,6.3,3.0,0.00012153,0,,,3.0,,,,,,,,,,,Felipe Augusto,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171,559,M,,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Bruno Méndez,bruno-mendez,Bruno Méndez,D,4,184,752,M,,923000,EUR,936921600,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Pedro,pedro,Pedro,M,20,170,2350,M,,1199285,EUR,1139097600,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Pedro,,,,,,,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Ruan Oliveira,ruan-oliveira,Ruan Oliveira,M,10,176,665,M,,1047656,EUR,953769600,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ruan Oliveira,,,,,,,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,,1002617,EUR,1022025600,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,home,Corinthians,Víctor Cantillo,victor-cantillo,V. Cantillo,M,23,182,638,M,,355802,EUR,750643200,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Bento,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,1,1,False,,27.0,16.0,14.0,5.0,14.0,16.0,2.0,11.0,6.0,1.0,2.0,90.0,35.0,5.8,11.0,0.00135826,0,-0.6815,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
11067303,away,Athletico,Cacá,caca,Cacá,D,25,185,3939,M,,929200,EUR,924998400,D,25,25,False,,48.0,39.0,10.0,4.0,33.0,34.0,6.0,14.0,9.0,,,90.0,57.0,6.4,11.0,0.0121922,0,,,5.0,3.0,1.0,,3.0,,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,1.0,,
11067303,away,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,,33106,EUR,590457600,D,44,44,False,True,48.0,41.0,10.0,4.0,27.0,28.0,14.0,20.0,6.0,,,90.0,59.0,7.1,7.0,0.00272831,1,,,2.0,4.0,,,3.0,,3.0,3.0,1.0,0.0139,,,,2.0,,,,,1.0,1.0,,0.6905,,,,,,,,,,,,,
11067303,away,Athletico,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,,1087079,EUR,1003017600,D,37,37,False,,60.0,49.0,7.0,3.0,21.0,25.0,30.0,40.0,10.0,,,90.0,84.0,6.7,20.0,0.125212,0,,5.0,6.0,3.0,,,5.0,,,2.0,2.0,,2.0,Lucas Esquivel,,2.0,,,2.0,4.0,,1.0,,,,,,,,,,,,,,,
11067303,away,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,,871273,EUR,952214400,M,28,28,False,,37.0,25.0,4.0,1.0,14.0,19.0,12.0,23.0,5.0,,,85.0,62.0,6.5,20.0,0.0829381,1,,5.0,5.0,3.0,1.0,,,,2.0,2.0,,0.0154,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,
11067303,away,Athletico,Erick,erick,Erick,M,14,176,1116,M,,874063,EUR,879465600,M,26,26,False,,38.0,31.0,2.0,,21.0,22.0,10.0,16.0,5.0,,,68.0,47.0,7.4,8.0,0.00513533,3,,,2.0,4.0,1.0,1.0,,1.0,1.0,2.0,2.0,0.2981,,,,,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,1.0
11067303,away,Athletico,Fernandinho,fernandinho,Fernandinho,M,,179,1901,M,,13630,EUR,484012800,M,5,5,False,,89.0,75.0,12.0,9.0,40.0,44.0,35.0,45.0,14.0,,,90.0,95.0,7.0,16.0,0.0345554,0,,,4.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,
11067303,away,Athletico,Agustín Canobbio,agustin-canobbio,A. Canobbio,M,17,175,3082,M,,846413,EUR,907200000,M,14,14,False,,47.0,41.0,1.0,,9.0,9.0,33.0,42.0,5.0,,,90.0,73.0,6.6,18.0,0.112412,6,,4.0,6.0,,1.0,4.0,,1.0,1.0,,,0.1926,3.0,,,,,2.0,1.0,4.0,1.0,,,0.1307,1.0,,1.0,1.0,,,,,,,,,
11067303,away,Athletico,Vitor Bueno,vitor-bueno,Vitor Bueno,M,15,183,625,M,,808785,EUR,778723200,F,8,8,False,,23.0,18.0,1.0,1.0,3.0,3.0,16.0,24.0,1.0,,,68.0,42.0,7.0,12.0,0.159846,5,,4.0,4.0,2.0,,2.0,,,1.0,2.0,2.0,0.1975,2.0,,,,,1.0,1.0,3.0,1.0,,1.0,0.2491,,,2.0,,,,,,,,,,
11067303,away,Athletico,Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,,1092354,EUR,1021507200,F,10,10,False,,34.0,31.0,2.0,2.0,10.0,11.0,21.0,25.0,2.0,,,76.0,46.0,6.9,8.0,0.0430793,1,,2.0,5.0,3.0,,,,,,2.0,,0.019,1.0,,,,,2.0,,,,,4.0,,2.0,1.0,1.0,,,,,,,,,,
11067303,away,Athletico,Pablo,pablo,Pablo,F,92,185,909,M,,374486,EUR,709257600,F,92,92,False,,30.0,27.0,2.0,2.0,8.0,9.0,21.0,24.0,5.0,,,90.0,40.0,7.3,7.0,0.0695938,0,,3.0,8.0,4.0,,,1.0,,,1.0,1.0,,7.0,,,4.0,1.0,,2.0,1.0,,1.0,1.0,,3.0,1.0,,,,,,,,,,,
11067303,away,Athletico,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,,358166,EUR,800323200,M,80,80,True,,17.0,16.0,,,7.0,7.0,9.0,11.0,1.0,,,22.0,21.0,6.8,2.0,0.0127368,1,,1.0,1.0,2.0,,,,1.0,1.0,,,0.031,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,
11067303,away,Athletico,Willian Bigode,willian,W. Bigode,F,9,171,759,M,,146308,EUR,532742400,F,11,11,True,,8.0,8.0,,,1.0,1.0,7.0,7.0,2.0,,,22.0,14.0,6.6,2.0,0.00572365,1,,,2.0,1.0,,,,,,1.0,1.0,0.0414,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,
11067303,away,Athletico,Chiqueti,felipe-chiqueti,F. Chiqueti,M,47,176,225,M,,1459788,EUR,1125619200,M,54,54,True,,6.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,,14.0,11.0,6.3,5.0,0.000866,0,,,1.0,,,,1.0,,,,,,,Chiqueti,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Rômulo,romulo,Rômulo,F,40,193,3722,M,,1133743,EUR,1013126400,F,35,35,True,,6.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,,,10.0,10.0,6.8,3.0,0.00287618,0,,,,2.0,,,,,,1.0,1.0,,,Rômulo,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11067303,away,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Matheus Felipe,matheus-felipe,M. Felipe,D,4,186,105,M,,1110173,EUR,910569600,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Vinicius Kauê,vinicius-kaue,Vinicius Kauê,D,,181,36,M,,1116334,EUR,1046476800,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,456,M,,963990,EUR,983318400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Leonardo Ataíde,leonardo-ataide,L. Ataíde,D,2,175,32,M,,1119305,EUR,1074470400,D,60,60,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Leonardo,Ataíde,,,,,,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Thiago Andrade,thiago-andrade,T. Andrade,M,11,179,253,M,,1106509,EUR,972950400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067303,away,Athletico,Luciano Arriagada,luciano-arriagada,Luciano Arriagada,F,16,184,286,M,,1014798,EUR,1020124800,F,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
