match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_goalAssist,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonContest,stat_outfielderBlock,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,captain,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyWon,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded,stat_accurateCross
11450022,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,39.0,19.0,29.0,10.0,16.0,19.0,3.0,20.0,17.0,1.0,3.0,3.0,4.0,90.0,57.0,6.8,20.0,0.00275579,0,-1.4935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,99,99,False,24.0,20.0,3.0,2.0,8.0,10.0,12.0,14.0,2.0,,,,,85.0,47.0,6.9,9.0,0.011127,0,,7,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,D,44,44,False,34.0,30.0,7.0,4.0,18.0,19.0,12.0,15.0,3.0,,,,,90.0,47.0,6.4,6.0,0.00566277,0,,15,,,4.0,1.0,,,4.0,2.0,2.0,1.0,,Achilleas,Poungouras,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,185,334,M,785850,EUR,698544000,D,4,4,False,26.0,20.0,10.0,4.0,16.0,18.0,4.0,8.0,1.0,,,,,90.0,38.0,6.8,6.0,0.00325484,0,,2,,,2.0,1.0,1.0,,8.0,1.0,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,False,34.0,32.0,12.0,10.0,25.0,26.0,7.0,8.0,4.0,,,,,90.0,48.0,7.1,3.0,0.0168811,1,,14,,1.0,,3.0,,,4.0,1.0,1.0,,1.0,,,,,2.0,,1.0,1.0,1.0,0.0476,,,,,,,,,,,,,,
11450022,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,38.0,31.0,4.0,2.0,15.0,17.0,16.0,26.0,7.0,,,,,90.0,68.0,6.3,20.0,0.0532124,2,,58,,,8.0,4.0,5.0,,4.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,1.0,0.0432,True,5.0,1.0,1.0,1.0,2.0,0.209,,,,,,,
11450022,home,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,186,217,M,51407,EUR,656467200,M,55,55,False,29.0,21.0,6.0,5.0,9.0,10.0,12.0,19.0,5.0,,,,,89.0,57.0,7.3,20.0,0.0101239,2,,55,,3.0,9.0,11.0,4.0,,1.0,,3.0,,1.0,,,3.0,,4.0,2.0,,,2.0,0.3066,,,4.0,,2.0,2.0,0.9521,1.0,,,,,,
11450022,home,Sivasspor,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,179,1215,M,997165,EUR,1045612800,M,33,33,False,44.0,32.0,8.0,5.0,22.0,28.0,10.0,20.0,4.0,,,,,89.0,54.0,6.7,16.0,0.00455622,1,,6,,1.0,2.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,0.0162,,4.0,,1.0,,,,,,,,,,
11450022,home,Sivasspor,İbrahim Akdağ,ibrahim-akdag,İ. Akdağ,M,179,11,M,847053,EUR,680054400,M,12,12,False,33.0,24.0,3.0,1.0,15.0,21.0,9.0,13.0,8.0,,,,,73.0,41.0,6.5,12.0,0.0109382,1,,14,,1.0,3.0,3.0,2.0,,,,,,2.0,,,,1.0,,1.0,1.0,,,0.0137,,1.0,1.0,1.0,,1.0,,,,,,,,
11450022,home,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,174,209,M,232318,EUR,808790400,M,95,95,False,19.0,16.0,1.0,1.0,3.0,5.0,13.0,14.0,,,,,,73.0,25.0,6.6,5.0,0.0513748,0,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,182,2059,M,587882,EUR,856742400,F,9,9,False,18.0,13.0,,,7.0,8.0,6.0,11.0,,,,,,90.0,39.0,7.4,13.0,0.0165128,2,,9,,,10.0,8.0,3.0,,,,4.0,2.0,,,,5.0,,,2.0,,1.0,,0.7961,,1.0,2.0,,1.0,6.0,0.975,1.0,1.0,1.0,,,,
11450022,home,Sivasspor,Mijo Caktaš,mijo-caktas,M. Caktaš,M,178,363,M,152887,EUR,705283200,M,30,30,True,8.0,6.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,,,,,17.0,14.0,6.4,6.0,0.00172507,0,,,,,1.0,2.0,1.0,,,,3.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,F,10,10,True,5.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,,,,,17.0,5.0,6.5,1.0,0.138531,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,175,23,M,844640,EUR,809136000,D,23,23,True,5.0,5.0,,,4.0,4.0,1.0,1.0,2.0,,,,,20.0,10.0,6.7,1.0,0.00075961,0,,22,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Roman Kvet,roman-kvet,R. Kvet,M,187,93,M,858926,EUR,882316800,M,19,19,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,,16.0,3.0,6.5,1.0,0.00062906,0,,16,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,177,60,M,174141,EUR,703468800,M,17,17,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,16.0,4.0,6.5,1.0,0.0009678,0,,14,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11450022,home,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,195,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
