match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_wasFouled,stat_expectedGoals,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,captain,stat_outfielderBlock,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot
12441757,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,36.0,28.0,11.0,3.0,0.0,25.0,29.0,3.0,7.0,8.0,1.0,2.0,90.0,45.0,6.7,8.0,0.00370392,0,-0.3444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441757,home,PSV Eindhoven,Rick Karsdorp,,,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,False,37.0,34.0,1.0,1.0,0.0,18.0,20.0,16.0,19.0,2.0,,,45.0,46.0,6.7,5.0,0.0184341,0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12441757,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3457,M,1108094,EUR,1032652800,D,39,39,False,80.0,76.0,6.0,3.0,0.0,46.0,47.0,30.0,33.0,6.0,,,61.0,93.0,7.4,4.0,0.0178659,1,,,3.0,7.0,,6.0,,1.0,,3.0,5.0,1.0,1.0,1.0,0.0405,,,,,,,,,,,,,,,,,,
12441757,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,False,84.0,72.0,8.0,6.0,0.0,33.0,37.0,39.0,47.0,5.0,,,90.0,90.0,6.9,12.0,0.032411,1,,,4.0,5.0,1.0,3.0,1.0,,1.0,2.0,5.0,1.0,,,0.0534,,,,,,,,,,,,,,,,,,
12441757,home,PSV Eindhoven,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8804,M,825839,EUR,934761600,D,3,3,False,45.0,41.0,4.0,1.0,0.0,23.0,24.0,19.0,23.0,4.0,,,78.0,60.0,7.4,7.0,0.174854,0,,2.0,5.0,5.0,,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,tyrellmalacia,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,
12441757,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,83.0,72.0,10.0,7.0,0.0,22.0,23.0,53.0,68.0,8.0,,,90.0,103.0,7.5,19.0,0.341528,0,,8.0,3.0,5.0,2.0,,,2.0,,,1.0,,1.0,2.0,,,3.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,
12441757,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,35.0,32.0,,,0.0,11.0,11.0,21.0,24.0,3.0,,,61.0,38.0,6.9,5.0,0.042609,0,,,1.0,2.0,,,1.0,,1.0,,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,
12441757,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,M,11,11,False,25.0,21.0,,,0.0,7.0,7.0,14.0,20.0,3.0,,,61.0,39.0,6.4,12.0,0.0231478,1,,2.0,8.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,0.0188,johanbakayoko,,4.0,1.0,,1.0,1.0,2.0,,,,,,,,,,
12441757,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,37.0,30.0,2.0,1.0,0.0,7.0,7.0,23.0,31.0,2.0,,,90.0,47.0,6.5,9.0,0.118994,4,,1.0,5.0,2.0,,1.0,,,3.0,1.0,1.0,3.0,,,0.4651,,,2.0,1.0,,,,,2.0,1.0,0.0237,,,,,,,
12441757,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,M,10,10,False,33.0,22.0,1.0,1.0,0.0,7.0,8.0,18.0,30.0,5.0,,,90.0,56.0,8.3,18.0,0.510156,5,,5.0,3.0,5.0,1.0,,,,,1.0,,1.0,,1.0,0.2031,noano,3.0,5.0,4.0,1.0,4.0,1.0,,,3.0,0.9237,1.0,1.0,,,,,
12441757,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,38.0,32.0,,,0.0,10.0,11.0,22.0,27.0,4.0,,,90.0,53.0,7.1,12.0,0.184992,1,,,4.0,9.0,1.0,1.0,1.0,2.0,,2.0,7.0,1.0,1.0,,0.0789,luukdejong9,,1.0,,,5.0,2.0,,1.0,,,,,True,,,,
12441757,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,True,43.0,38.0,1.0,,0.0,20.0,22.0,18.0,22.0,4.0,,,45.0,54.0,6.8,6.0,0.0409954,0,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,
12441757,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,True,39.0,34.0,5.0,3.0,0.0,14.0,16.0,20.0,23.0,,,,29.0,42.0,6.7,5.0,0.00974618,0,,,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12441757,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,True,8.0,3.0,,,0.0,1.0,3.0,3.0,6.0,1.0,,,29.0,13.0,6.3,7.0,0.121272,1,,1.0,3.0,,,,,,,2.0,,1.0,,,0.3762,ismaelsaibari,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,
12441757,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,True,18.0,16.0,2.0,2.0,1.0,3.0,3.0,13.0,18.0,,,,29.0,23.0,7.5,5.0,0.538434,1,,3.0,1.0,1.0,1.0,,,,,,1.0,,,,0.0237,ivanperisic444,,,,1.0,,2.0,,,1.0,0.1474,,,,,,,
12441757,home,PSV Eindhoven,Wessel Kuhn,Wessel Kuhn,,kuhn-wessel,W. Kuhn,D,5,185,99,M,1470004,EUR,1158364800,D,36,36,True,10.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,9.0,2.0,,,12.0,20.0,6.6,5.0,0.0224234,0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
12441757,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441757,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
