match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId
11067359,home,Cruzeiro,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,True,37.0,24.0,21.0,8.0,19.0,20.0,5.0,17.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,45.0,6.9,13.0,0.0,0.0,0.00039672,0,-0.1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,,44.0,30.0,9.0,7.0,11.0,15.0,19.0,30.0,2.0,5.0,,,,,,,90.0,79.0,6.2,23.0,0.0,0.0,0.086835,0,,,,1.0,2.0,1.0,11.0,6.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,
11067359,home,Cruzeiro,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,6,6,False,,50.0,43.0,8.0,3.0,29.0,30.0,14.0,20.0,3.0,4.0,,,,,,,90.0,58.0,6.8,7.0,0.0,0.0,0.00391663,0,,,,,,2.0,2.0,5.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11067359,home,Cruzeiro,Luciano Castan,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,,59.0,50.0,5.0,3.0,39.0,44.0,11.0,15.0,2.0,3.0,,,,,,,90.0,67.0,6.7,10.0,0.0,0.0,0.00464847,0,,,,,,1.0,2.0,4.0,,,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,
11067359,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,,42.0,35.0,7.0,2.0,21.0,22.0,15.0,25.0,1.0,5.0,,,,,,,90.0,71.0,7.1,11.0,0.0,0.0,0.118822,0,,,,5.0,,,2.0,6.0,2.0,,,3.0,6.0,5.0,,,,,,1.0,1.0,,,,,,,,,
11067359,home,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,330693,EUR,738028800,M,17,17,False,,48.0,41.0,1.0,1.0,18.0,23.0,24.0,26.0,,5.0,,,,,,,75.0,59.0,7.3,10.0,0.1796,0.0,0.432021,1,,,,1.0,,1.0,3.0,4.0,1.0,,2.0,,2.0,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,
11067359,home,Cruzeiro,Richard,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,,67.0,56.0,5.0,2.0,40.0,43.0,16.0,24.0,1.0,7.0,,,,,,,90.0,78.0,6.7,14.0,0.0,0.0,0.0168311,0,,,,,,,4.0,4.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,
11067359,home,Cruzeiro,Rafael Bilú,rafael-bilu,Rafael Bilú,F,99,174,313,M,959005,EUR,924652800,M,31,31,False,,,,,,,,,,,,,,,,,,9.0,2.0,6.2,,0.5777,0.0,0.0,1,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11067359,home,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,False,,32.0,27.0,1.0,,8.0,9.0,19.0,24.0,,3.0,,,,,,,84.0,52.0,6.2,14.0,0.0,0.0,0.0426244,0,,,,1.0,,,6.0,7.0,1.0,1.0,7.0,,2.0,,2.0,2.0,,3.0,,,,,,,,,,,,
11067359,home,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,M,9,9,False,,42.0,34.0,4.0,4.0,4.0,7.0,32.0,40.0,1.0,8.0,,,,,,,90.0,60.0,6.9,14.0,0.0392,0.0,0.289667,1,,,,5.0,3.0,,8.0,5.0,1.0,1.0,4.0,,,,,3.0,1.0,2.0,,2.0,1.0,,,1.0,,,,,,
11067359,home,Cruzeiro,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,21,21,False,,20.0,17.0,,,6.0,6.0,11.0,14.0,,1.0,,,,,,,84.0,29.0,6.7,5.0,0.2213,0.0,0.0314021,3,,,,,2.0,1.0,5.0,4.0,,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,2.0,,1.0,,,,
11067359,home,Cruzeiro,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,F,11,11,True,,34.0,26.0,3.0,2.0,9.0,13.0,17.0,21.0,,2.0,,,,,,,81.0,52.0,8.5,16.0,0.5143,0.3728,0.0356939,2,,,,,3.0,1.0,8.0,6.0,1.0,,2.0,,3.0,2.0,8.0,,5.0,2.0,,,1.0,,,,,,2.0,2.0,,
11067359,home,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,True,,9.0,7.0,2.0,2.0,3.0,3.0,4.0,6.0,,3.0,,,,,,,15.0,10.0,6.9,2.0,0.0593,0.2045,0.0104679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11067359,home,Cruzeiro,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,8,8,True,,5.0,4.0,,,1.0,1.0,3.0,4.0,,2.0,,,,,,,15.0,6.0,6.5,1.0,0.0,0.0,0.0046405,0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,Henrique Dourado,henrique-dourado,Henrique,F,9,184,370,M,329219,EUR,621820800,F,99,99,True,,7.0,5.0,,,,,5.0,7.0,,3.0,,,,,,,15.0,13.0,6.6,5.0,0.0169,0.0,0.00482003,1,,,,,1.0,,5.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,
11067359,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Kaiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,269,M,1009030,EUR,915753600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,Stênio Zanetti,stenio,S. Zanetti,M,17,180,226,M,1046740,EUR,1049500800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,Matheus Jussa,matheus-jussa,Matheus Jussa,M,22,183,183,M,794849,EUR,827452800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,home,Cruzeiro,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,away,Santos,João Paulo,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,34,34,False,True,25.0,17.0,10.0,2.0,16.0,19.0,1.0,6.0,1.0,8.0,,,1.0,,,,90.0,32.0,6.1,9.0,0.0,0.0,0.00014127,0,-1.4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067359,away,Santos,Nathan,nathan,Nathan,D,22,183,476,M,1016912,EUR,999648000,D,22,22,False,,11.0,8.0,1.0,1.0,5.0,5.0,3.0,7.0,,2.0,,,,,,,45.0,22.0,6.5,5.0,0.0,0.0,0.00171789,0,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
11067359,away,Santos,Messias,messias,Messias,D,4,192,220,M,839765,EUR,783820800,D,24,24,False,,45.0,35.0,12.0,4.0,27.0,29.0,8.0,16.0,5.0,4.0,,,,,,,90.0,55.0,6.5,12.0,0.1465,0.0194,0.00228357,1,,,,,,1.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,
11067359,away,Santos,Joaquim,joaquim,Joaquim,D,28,187,860,M,1047740,EUR,914803200,D,28,28,False,,35.0,23.0,10.0,2.0,15.0,20.0,8.0,15.0,1.0,4.0,,,,,,,90.0,41.0,6.5,12.0,0.0349,0.0,0.00107425,1,,,,,3.0,2.0,4.0,4.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,
