match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_interceptionWon,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalCross,stat_dispossessed,stat_accurateCross,player_sofascoreId,stat_goals,stat_errorLeadToAShot
14065106,home,SV Werder Bremen,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4363,M,1100836,EUR,1074211200,F,7,7,False,29.0,23.0,2.0,,0.0,11.0,13.0,12.0,16.0,,5.0,,2.0,,,,,,81.0,44.0,7.9,12.0,0.0224667,,1,,0.01,0.12,0.13,,Samuel,Mbangula,3.0,,2.0,,1.0,3.0,1.0,4.0,,1.0,0.1106,0.2409,0.55,,,,1.0,,,,2.0,,,,,,Samu,1.0,
14065106,home,SV Werder Bremen,Isaac Schmidt,isaac-schmidt,I. Schmidt,D,23,172,532,M,1015164,EUR,944524800,D,23,23,True,21.0,19.0,2.0,1.0,0.0,11.0,12.0,8.0,9.0,,5.0,3.0,3.0,,,,,,46.0,36.0,7.2,5.0,0.0255887,,0,,0.11,0.04,0.22,,,,1.0,,1.0,1.0,,4.0,2.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
14065106,home,SV Werder Bremen,Marco Grüll,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,True,8.0,4.0,,,0.0,3.0,4.0,1.0,4.0,,,,1.0,,,,,,30.0,14.0,6.4,4.0,0.00273567,,3,,-0.1,0.34,-0.03,,,,1.0,,,,1.0,,,,1.0,,0.1715,0.0778,-0.54,,,,,,,1.0,,,2.0,,,,,,
14065106,home,SV Werder Bremen,Patrice Čović,patrice-covic,P. Čović,M,24,182,572,M,1596105,EUR,1182729600,M,24,24,True,6.0,1.0,2.0,,0.0,,1.0,1.0,5.0,,,2.0,2.0,,,,,,9.0,10.0,6.6,5.0,0.00372722,,1,,-0.01,0.24,0.19,,Patrice,Čović,,,,,1.0,,,,,,0.6975,0.6687,-0.54,,,,,1.0,,,,,,,,,,,
14065106,home,SV Werder Bremen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,44,44,True,5.0,2.0,,,0.0,,1.0,2.0,4.0,1.0,3.0,,1.0,,,,,,9.0,10.0,7.0,4.0,0.0029817,,1,,-0.28,0.65,0.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,0.1435,,-0.46,,,,1.0,,1.0,,,,,,,,boniface_jrn,,
14065106,home,SV Werder Bremen,Markus Kolke,markus-kolke,M. Kolke,G,25,187,79,M,94411,EUR,650937600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,home,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,home,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Skelly Alvero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,home,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,home,SV Werder Bremen,Keke Topp,topp-keke,K. Topp,F,9,192,894,M,1166832,EUR,1080172800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,away,FC St. Pauli,Nikola Vasilj,nikola-vasilj,N. Vasilj,G,22,194,1626,M,325061,EUR,817862400,G,22,22,False,31.0,23.0,11.0,3.0,0.0,22.0,26.0,1.0,5.0,,,1.0,8.0,2.0,4.0,1.0,,,90.0,41.0,7.6,8.0,0.00034233,0.9619,0,0.4977,0.03,0.01,-0.02,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,away,FC St. Pauli,Hauke Wahl,hauke-wahl,H. Wahl,D,5,189,150,M,253469,EUR,766368000,D,5,5,False,109.0,94.0,9.0,4.0,0.0,35.0,37.0,59.0,72.0,3.0,8.0,1.0,7.0,,,,,,90.0,119.0,7.3,17.0,0.0364202,,0,,0.33,0.13,-0.15,,,,3.0,1.0,1.0,,,4.0,3.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,1.0
14065106,away,FC St. Pauli,Eric Smith,eric-smith,E. Smith,D,8,191,412,M,542038,EUR,852681600,D,8,8,False,93.0,86.0,6.0,3.0,0.0,47.0,49.0,39.0,44.0,2.0,3.0,5.0,3.0,,,,,,90.0,110.0,7.2,11.0,0.0310794,,0,,0.21,0.13,0.47,,,,2.0,,,,,,,2.0,,,,,,True,1.0,,1.0,,,4.0,1.0,,,1.0,1.0,,,,1.0
14065106,away,FC St. Pauli,Lars Ritzka,lars-ritzka,L. Ritzka,D,21,185,86,M,873347,EUR,894499200,D,21,21,False,42.0,31.0,6.0,2.0,0.0,23.0,27.0,8.0,15.0,1.0,2.0,2.0,3.0,,,,,,71.0,53.0,6.2,12.0,0.00173374,,0,,-0.15,-0.04,-0.06,,,,6.0,,1.0,,,1.0,1.0,,,,,,,,,,5.0,,,2.0,,,,,,,,,
14065106,away,FC St. Pauli,Arkadiusz Pyrka,arkadiusz-pyrka,A. Pyrka,D,11,177,950,M,971481,EUR,1032480000,M,11,11,False,50.0,40.0,2.0,1.0,0.0,17.0,18.0,23.0,32.0,,2.0,,7.0,,,,,,71.0,79.0,6.2,15.0,0.0408264,,2,,-0.2,0.11,-0.05,,,,5.0,,2.0,,1.0,1.0,,1.0,,,0.0706,0.0155,-0.19,,,,2.0,,1.0,,1.0,,,1.0,1.0,,,,
14065106,away,FC St. Pauli,James Sands,james-sands,J. Sands,M,6,186,445,M,885892,EUR,962841600,M,6,6,False,45.0,38.0,1.0,1.0,0.0,17.0,20.0,21.0,25.0,2.0,3.0,1.0,2.0,,,,,,71.0,61.0,6.5,13.0,0.0178223,,1,,0.05,0.04,0.15,,,,4.0,,,,1.0,1.0,,4.0,3.0,,0.0184,0.087,-0.14,,3.0,,,,,1.0,,,,,2.0,,,,
14065106,away,FC St. Pauli,Joel Chima Fujita,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,16,16,False,67.0,56.0,3.0,1.0,0.0,21.0,25.0,35.0,42.0,,4.0,1.0,11.0,,,,,,90.0,89.0,6.6,18.0,0.077043,,2,,0.2,0.13,-0.04,,,,6.0,1.0,2.0,2.0,,2.0,,3.0,3.0,,0.0803,,-0.16,,1.0,3.0,2.0,,1.0,,,,1.0,,1.0,,,,
14065106,away,FC St. Pauli,Louis Oppie,louis-oppie,L. Oppie,D,23,184,183,M,1137900,EUR,1021593600,M,23,23,False,39.0,34.0,3.0,2.0,0.0,10.0,11.0,24.0,28.0,,4.0,2.0,8.0,,,,,,90.0,61.0,6.6,9.0,0.18319,,1,,0.12,-0.11,0.13,,,,6.0,,1.0,1.0,,3.0,2.0,1.0,1.0,,0.0278,,-0.12,,2.0,1.0,3.0,,1.0,,,,,1.0,2.0,,,,
14065106,away,FC St. Pauli,Danel Sinani,danel-sinani,D. Sinani,F,10,185,628,M,887500,EUR,860198400,F,10,10,False,79.0,62.0,5.0,1.0,0.0,15.0,18.0,47.0,61.0,,5.0,1.0,4.0,,,,,,90.0,103.0,6.7,26.0,0.260825,,1,,0.06,0.12,-0.03,,,,6.0,1.0,2.0,1.0,,1.0,1.0,5.0,1.0,1.0,0.0308,,0.01,,1.0,3.0,,,,,3.0,1.0,1.0,,3.0,,,,
14065106,away,FC St. Pauli,Martijn Kaars,martijn-kaars,M. Kaars,F,19,183,860,M,861850,EUR,920592000,F,19,19,False,18.0,14.0,,,0.0,,1.0,14.0,17.0,3.0,4.0,1.0,2.0,,,,,,90.0,32.0,6.3,11.0,0.0141791,,3,,-0.25,0.31,0.13,,,,5.0,,1.0,1.0,,,,3.0,1.0,,0.3608,,-0.6,,,,3.0,,1.0,,,,2.0,2.0,1.0,,,,
14065106,away,FC St. Pauli,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,340,M,831400,EUR,849312000,F,28,28,False,24.0,17.0,2.0,,0.0,7.0,9.0,10.0,15.0,,4.0,,1.0,,,,,,90.0,46.0,6.2,17.0,0.0415509,,1,,-0.19,0.06,-0.08,,,,7.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,,,0.097,0.1886,-0.23,,,1.0,3.0,1.0,,,1.0,,,6.0,,1.0,,,
14065106,away,FC St. Pauli,Connor Metcalfe,connor-metcalfe,C. Metcalfe,M,24,178,230,M,888854,EUR,941760000,M,24,24,True,17.0,15.0,,,0.0,,,15.0,17.0,,1.0,,1.0,,,,,,19.0,27.0,6.4,7.0,0.0805701,,2,,0.01,0.1,-0.05,,,,4.0,1.0,2.0,1.0,,,,,,,0.0722,,-0.19,,1.0,,,,2.0,,,,,2.0,2.0,,,,
14065106,away,FC St. Pauli,Manolis Saliakas,manolis-saliakas,M. Saliakas,M,2,175,358,M,280551,EUR,842486400,D,2,2,True,31.0,26.0,6.0,3.0,0.0,7.0,9.0,19.0,22.0,,1.0,,1.0,,,,,,19.0,40.0,7.1,8.0,0.153436,,0,,0.35,0.04,-0.01,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,2.0,1.0,1.0,,,
14065106,away,FC St. Pauli,Abdoulie Ceesay,abdoulie-ceesay,A. Ceesay,F,9,185,615,M,1888501,EUR,1073260800,F,9,9,True,7.0,3.0,,,0.0,1.0,1.0,2.0,6.0,2.0,4.0,,1.0,,,,,,19.0,13.0,6.6,5.0,0.00768418,,0,,-0.31,0.05,-0.05,,Abdoulie Ceesay,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
14065106,away,FC St. Pauli,Ben Voll,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,away,FC St. Pauli,Fin Stevens,finley-stevens,F. Stevens,D,14,177,115,M,1064630,EUR,1049932800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Finley Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,away,FC St. Pauli,Karol Mets,karol-mets,K. Mets,D,3,190,509,M,57627,EUR,737510400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,away,FC St. Pauli,Adam Dźwigała,adam-dzwigala,A. Dźwigała,D,25,185,440,M,252343,EUR,811987200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,away,FC St. Pauli,Erik Ahlstrand,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065106,away,FC St. Pauli,Oladapo Afolayan,oladapo-afolayan,O. Afolayan,F,21,180,303,M,871621,EUR,873936000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
