match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,captain,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_goals
10407247,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15803,M,HKoffi,867299,EUR,845424000,G,16,16,False,25.0,21.0,14.0,10.0,16.0,17.0,5.0,8.0,1.0,11.0,1.0,1.0,2.0,90.0,36.0,6.7,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407247,home,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182,87,M,,541350,EUR,837648000,D,2,2,False,54.0,47.0,2.0,2.0,32.0,38.0,16.0,17.0,5.0,10.0,,,,90.0,67.0,7.1,9.0,0,,,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,
10407247,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,,51622,EUR,597542400,D,25,25,False,59.0,46.0,15.0,9.0,32.0,38.0,14.0,21.0,7.0,9.0,,,,88.0,78.0,7.6,13.0,0,,,,,1.0,6.0,2.0,,4.0,1.0,6.0,6.0,2.0,,3.0,1.0,,,,,,,,,,,,,
10407247,home,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,,1131463,EUR,1075075200,D,32,32,False,32.0,28.0,,,17.0,21.0,11.0,11.0,4.0,6.0,,,,72.0,41.0,6.2,5.0,0,Mehdi Boukamir,,,,3.0,6.0,2.0,,2.0,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
10407247,home,RC Sporting Charleroi,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180,165,M,,961902,EUR,1011571200,M,28,28,False,19.0,11.0,,,6.0,11.0,5.0,9.0,5.0,5.0,1.0,,,45.0,38.0,6.5,15.0,0,,,1.0,,,5.0,,3.0,1.0,,1.0,3.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,
10407247,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,,845344,EUR,929404800,M,18,18,False,18.0,11.0,,,5.0,7.0,6.0,12.0,2.0,1.0,,,,45.0,23.0,6.2,10.0,1,,,1.0,,1.0,5.0,2.0,,,,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,
10407247,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,,358198,EUR,806716800,M,26,26,False,59.0,53.0,10.0,7.0,25.0,27.0,28.0,34.0,3.0,8.0,2.0,,,90.0,76.0,6.2,16.0,1,,,2.0,,,7.0,1.0,4.0,,,1.0,1.0,,3.0,1.0,1.0,,,1.0,True,,,,,,,,,
10407247,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,AdemZorgane,1000472,EUR,947116800,M,6,6,False,79.0,71.0,5.0,4.0,36.0,38.0,36.0,42.0,5.0,12.0,,,,90.0,90.0,6.7,12.0,0,,,1.0,1.0,1.0,8.0,2.0,3.0,,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,1.0,,,,,,,,
10407247,home,RC Sporting Charleroi,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,joriskayembe23,354046,EUR,776304000,M,12,12,False,55.0,40.0,10.0,4.0,20.0,24.0,20.0,33.0,7.0,7.0,,,,90.0,87.0,6.7,26.0,0,,,2.0,,1.0,7.0,1.0,2.0,3.0,,2.0,4.0,3.0,3.0,1.0,,5.0,2.0,,,,2.0,,,,,,,
10407247,home,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188,141,M,,789000,EUR,826243200,F,7,7,False,38.0,30.0,3.0,2.0,13.0,16.0,17.0,26.0,3.0,5.0,,,,90.0,54.0,7.1,15.0,2,,,4.0,,,2.0,,2.0,,,1.0,1.0,,,,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,,,,,,
