match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_wonContest,stat_hitWoodwork,stat_bigChanceCreated,captain,stat_savedShotsFromInsideTheBox,stat_ownGoals
11406867,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,22.0,18.0,,,7.0,8.0,11.0,14.0,1.0,,90.0,31.0,6.5,8.0,0.0233673,2,,,,,1.0,4.0,,,,,,3.0,,1.0,2.0,0.1155,1.0,,,1.0,,3.0,,,,1.0,1.0,,,,True,,
11406867,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,,17.0,11.0,7.0,1.0,0.00089718,0,,,,1.0,1.0,4.0,3.0,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
11406867,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,D,2,2,True,7.0,6.0,1.0,,2.0,2.0,4.0,6.0,,,17.0,11.0,6.8,4.0,0.271401,0,,1.0,,,2.0,2.0,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,
11406867,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,8.0,4.0,,,1.0,2.0,3.0,6.0,,,13.0,10.0,6.4,4.0,0.00636028,1,,,,,,2.0,,,,,,1.0,,,,0.6442,1.0,,,,1.0,,0.6764,,,,1.0,,,,,,
11406867,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,5.0,4.0,,,2.0,3.0,2.0,2.0,1.0,,1.0,5.0,,1.0,0.00033882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1578,M,,97410,EUR,730252800,M,14,14,True,3.0,3.0,1.0,1.0,3.0,3.0,,,,,1.0,3.0,,,5.736e-05,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,,973290,EUR,918432000,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,home,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,19.0,15.0,11.0,7.0,14.0,14.0,1.0,5.0,4.0,3.0,90.0,28.0,7.1,4.0,0.00039138,0,0.723,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
11406867,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,38.0,34.0,2.0,2.0,17.0,19.0,17.0,19.0,2.0,,88.0,55.0,6.6,7.0,0.0144191,1,,,,,2.0,3.0,4.0,,2.0,,,,,,,0.0227,3.0,1.0,,1.0,,2.0,,Federico Gatti,,1.0,,,,,,,1.0
11406867,away,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,44.0,40.0,4.0,3.0,23.0,25.0,17.0,19.0,3.0,,90.0,67.0,7.5,5.0,0.00492009,1,,,,2.0,5.0,9.0,9.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,0.0437,6.0,1.0,,,,,,,,1.0,,,,,,,
11406867,away,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,78.0,72.0,11.0,9.0,39.0,40.0,33.0,38.0,6.0,,90.0,94.0,7.3,6.0,0.0179074,1,,,,3.0,4.0,4.0,6.0,,3.0,1.0,,,,,1.0,0.0225,2.0,,1.0,1.0,,,,,,,,1.0,,,True,,
11406867,away,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,45.0,43.0,1.0,1.0,13.0,15.0,31.0,31.0,7.0,,88.0,55.0,6.8,7.0,0.0990849,0,,1.0,1.0,,2.0,1.0,,1.0,,,,,2.0,,,,,,2.0,,,2.0,,,,1.0,,1.0,,,,,
11406867,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,40.0,36.0,2.0,,5.0,6.0,32.0,36.0,3.0,,89.0,61.0,7.1,9.0,0.0965659,0,,2.0,1.0,,1.0,3.0,4.0,,,,,1.0,3.0,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,
11406867,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,84.0,76.0,12.0,11.0,21.0,22.0,55.0,62.0,5.0,,90.0,92.0,7.4,9.0,0.0364569,0,,,,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,
11406867,away,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,46.0,41.0,2.0,,15.0,16.0,26.0,32.0,4.0,,90.0,67.0,7.1,10.0,0.0140316,3,,2.0,,3.0,5.0,7.0,,,,2.0,2.0,2.0,,2.0,2.0,0.0901,1.0,,2.0,1.0,,2.0,,,,,,2.0,,,,,
11406867,away,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,False,24.0,19.0,3.0,2.0,9.0,11.0,10.0,19.0,2.0,,66.0,46.0,6.9,13.0,0.00467296,3,,6.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,3.0,,0.1101,,,2.0,,,1.0,,,,,,1.0,,,,,
11406867,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,False,25.0,21.0,1.0,,7.0,9.0,15.0,17.0,4.0,,66.0,37.0,6.5,9.0,0.0981922,0,,1.0,1.0,1.0,6.0,2.0,1.0,,,,,1.0,2.0,,,,,1.0,3.0,,,1.0,,Kenan Yıldız,,2.0,,1.0,,,,,
11406867,away,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,15.0,8.0,,,4.0,6.0,4.0,9.0,1.0,,90.0,27.0,6.6,13.0,0.00085439,3,,,,1.0,5.0,2.0,,1.0,,,,1.0,,1.0,3.0,0.3668,1.0,,1.0,1.0,1.0,5.0,0.0471,,,,,,,,,,
11406867,away,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,True,14.0,14.0,,,3.0,3.0,11.0,12.0,1.0,,24.0,18.0,6.9,1.0,0.0210178,0,,1.0,,2.0,2.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,True,8.0,7.0,1.0,1.0,,,8.0,12.0,,,24.0,17.0,6.5,7.0,0.0315458,0,,4.0,1.0,,3.0,,,,,,,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,
11406867,away,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,True,4.0,4.0,,,3.0,3.0,1.0,2.0,,,8.0,6.0,6.5,1.0,0.00010287,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,True,,,,,,,,1.0,,,8.0,1.0,6.5,1.0,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,_alcaraz22,1017392,EUR,1038614400,M,26,26,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,1.0,5.0,,1.0,0.00326874,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,,892735,EUR,955238400,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Joseph Nonge,joseph-nonge-boende,J. Nonge,M,98,184,700,M,,1149138,EUR,1116115200,M,47,47,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Joseph Nonge Boende,,,,,,,,,
11406867,away,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406867,away,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
