match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_accurateCross,stat_challengeLost,stat_goals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalOffside
14109653,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,233114,EUR,730080000,F,9,9,False,10.0,5.0,,,0.0,1.0,1.0,4.0,9.0,1.0,1.0,,,,,,90.0,19.0,7.0,9.0,0.00732945,,1.0,3,,-0.12,-0.21,-0.03,,,,MauroIcardi,,3.0,2.0,6.0,2.0,1.0,1.0,,,,3.0,1.0,0.3251,0.7029,0.47,,,,,,1.0,1.0,2.0,,,True,1.0,,
14109653,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,913593,EUR,930355200,M,8,8,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,,,22.0,14.0,6.5,2.0,0.00254878,,,0,,0.11,0.06,-0.01,,,,gabrielsara,1.0,3.0,,4.0,3.0,,,,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,
14109653,home,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8827,M,307284,EUR,746841600,M,99,99,True,13.0,11.0,1.0,,0.0,10.0,11.0,1.0,2.0,2.0,2.0,,,,,,22.0,18.0,6.4,3.0,0.00024059,,,0,,-0.01,0.04,-0.01,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
14109653,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,566102,EUR,834537600,D,6,6,True,11.0,10.0,1.0,1.0,0.0,7.0,8.0,3.0,3.0,1.0,,,,,,,21.0,17.0,6.6,2.0,0.00141817,,,0,,0.07,0.02,-0.14,,,,DAVINSON,,,,,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14109653,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,138152,EUR,784425600,D,23,23,True,11.0,10.0,1.0,,0.0,10.0,10.0,,1.0,1.0,2.0,,,,,,16.0,15.0,6.4,1.0,8.223e-05,,,0,,0.01,0.01,-0.12,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14109653,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,992912,EUR,885686400,M,18,18,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,,,,,,,15.0,8.0,6.5,,0.0012747,,,0,,0.01,0.0,-0.07,,,,,,1.0,,2.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
14109653,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,home,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,997155,EUR,1036281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,home,Galatasaray,Arda Ünyay,arda-unyay,A. Ünyay,D,91,187,1954,M,1464636,EUR,1169078400,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,home,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,906049,EUR,951868800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,yusufdemir.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,False,27.0,19.0,17.0,9.0,0.0,14.0,16.0,5.0,11.0,,10.0,,4.0,,,,90.0,41.0,6.8,8.0,0.00077341,0.8133,,0,-0.5564,0.04,-0.01,-0.25,0.29,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
14109653,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,31.0,23.0,5.0,3.0,0.0,14.0,17.0,9.0,14.0,12.0,4.0,,,,,,90.0,53.0,6.6,8.0,0.0654743,,,2,,0.06,0.11,-0.27,,,,,,2.0,5.0,3.0,7.0,,1.0,1.0,1.0,,,1.0,0.0459,0.2391,-0.24,,1.0,1.0,1.0,,,,1.0,,,,,,
14109653,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,D,16,16,False,43.0,37.0,5.0,2.0,0.0,24.0,25.0,13.0,18.0,2.0,1.0,,,,,,81.0,48.0,5.9,6.0,0.0171431,,,0,,0.13,-0.52,-0.53,,,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
14109653,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,56.0,51.0,5.0,4.0,0.0,39.0,41.0,12.0,15.0,7.0,6.0,,,,,,90.0,68.0,6.3,6.0,0.0907542,,,0,,0.16,0.06,-0.43,,,,,,2.0,2.0,5.0,5.0,,,1.0,,,,2.0,,,,,1.0,3.0,2.0,,,,,,,,,,
14109653,away,Konyaspor,Yhoan Andzouana,yhoan-andzouana,Y. Andzouana,D,23,179,261,M,605548,EUR,850435200,M,23,23,False,37.0,33.0,5.0,3.0,0.0,13.0,14.0,20.0,23.0,,7.0,,,,,,90.0,61.0,6.4,12.0,0.0270581,,1.0,0,,0.1,0.17,-0.18,,,,,4.0,1.0,,6.0,2.0,3.0,,2.0,,,1.0,,,,,,2.0,1.0,,2.0,1.0,,,,,,,,
14109653,away,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,False,29.0,20.0,6.0,2.0,0.0,13.0,16.0,7.0,13.0,,3.0,,,,,,68.0,36.0,6.4,10.0,0.00465138,,,0,,-0.1,0.07,-0.16,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
14109653,away,Konyaspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,10,10,False,28.0,21.0,1.0,,0.0,6.0,7.0,15.0,21.0,2.0,1.0,,,,,,88.0,50.0,6.5,15.0,0.306922,,1.0,1,,0.09,0.13,-0.2,,,,,4.0,1.0,2.0,6.0,8.0,2.0,,1.0,2.0,,,,0.0348,,0.01,,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,,
14109653,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,M,12,12,False,41.0,29.0,8.0,3.0,0.0,15.0,17.0,14.0,24.0,4.0,5.0,,,,,,90.0,72.0,7.3,18.0,0.0536198,,2.0,2,,0.13,0.07,0.35,,,,,6.0,2.0,,3.0,5.0,,,,2.0,1.0,,,0.1255,,-0.17,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,,1.0,True,,,
14109653,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,F,18,18,False,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,2.0,,,,,,45.0,13.0,6.7,5.0,0.282218,,,0,,0.36,-0.38,-0.01,,,,,1.0,,,1.0,,1.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,
14109653,away,Konyaspor,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,False,20.0,11.0,3.0,2.0,0.0,6.0,7.0,5.0,13.0,1.0,3.0,,,,,,81.0,45.0,6.6,16.0,0.00794525,,,3,,-0.12,0.32,-0.08,,,,,2.0,1.0,3.0,9.0,8.0,2.0,1.0,4.0,,,1.0,3.0,0.3976,0.1944,-0.38,,5.0,3.0,1.0,,1.0,,1.0,1.0,,,1.0,,
14109653,away,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,False,21.0,16.0,,,0.0,4.0,6.0,12.0,15.0,3.0,2.0,,,,,,90.0,37.0,7.4,12.0,0.0396991,,1.0,1,,-0.46,0.04,0.21,,,,,1.0,2.0,3.0,5.0,6.0,1.0,1.0,,,,3.0,,0.2058,0.748,0.51,,2.0,3.0,1.0,,,1.0,,,,,,,3.0
14109653,away,Konyaspor,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,F,7,7,True,24.0,17.0,3.0,,1.0,3.0,3.0,14.0,21.0,,1.0,,,,,,45.0,33.0,6.4,11.0,0.0977979,,4.0,2,,-0.02,0.22,-0.11,,,,,1.0,,,6.0,1.0,2.0,1.0,,,,,1.0,0.0343,0.0295,-0.03,,1.0,1.0,,,2.0,,1.0,,,,,,
14109653,away,Konyaspor,Jo Jin-ho,jin-ho-jo,J. Jo,M,21,172,550,M,1019710,EUR,1057795200,M,21,21,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,,,,,,,22.0,13.0,6.7,3.0,0.00576158,,,1,,0.0,0.05,-0.03,,,,,,,,3.0,3.0,1.0,,,3.0,3.0,1.0,,0.0431,,-0.21,,,,,,2.0,,1.0,,,,,,
14109653,away,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,F,8,8,True,4.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,,1.0,,,,,,9.0,10.0,6.5,4.0,0.00223462,,,2,,0.01,0.08,-0.01,,,,,2.0,,,2.0,,1.0,1.0,,,,,,0.0551,0.0507,-0.17,,,1.0,,,,,1.0,,,,,,
14109653,away,Konyaspor,Morten Bjørlo,morten-bjorlo,M. Bjorlo,M,42,176,156,M,921358,EUR,812764800,M,42,42,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,,1.0,,,,,,9.0,10.0,6.6,1.0,0.00565056,,1.0,0,,0.07,0.0,0.13,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14109653,away,Konyaspor,Marius Ștefănescu,marius-stefanescu,M. Ștefănescu,M,15,168,495,M,988637,EUR,903398400,F,11,11,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,,,,,,,2.0,2.0,,1.0,3.09e-06,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,away,Konyaspor,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,away,Konyaspor,Josip Ćalušić,josip-calusic,J. Ćalušić,D,15,184,78,M,172331,EUR,750297600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,away,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109653,away,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
