match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget
12499294,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,18,18,False,21.0,14.0,1.0,,0.0,5.0,7.0,9.0,15.0,,2.0,,,,90.0,28.0,6.8,9.0,0.0605146,0,,1.0,2.0,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,2.0,,,,,,1.0,,
12499294,home,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,True,44.0,40.0,3.0,1.0,0.0,30.0,33.0,10.0,11.0,4.0,4.0,,,,70.0,56.0,6.8,4.0,0.010148,0,,3.0,7.0,6.0,1.0,2.0,,3.0,3.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,
12499294,home,Torino,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3741,M,357584,EUR,885340800,D,24,24,True,14.0,11.0,1.0,,0.0,5.0,7.0,6.0,9.0,,1.0,,,,45.0,21.0,6.6,5.0,0.014549,0,,3.0,3.0,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,BornaSosa,,,,
12499294,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,15.0,13.0,,,0.0,4.0,5.0,9.0,12.0,1.0,1.0,,,,28.0,20.0,6.5,5.0,0.0115086,0,,,2.0,1.0,,,,1.0,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,
12499294,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,9.0,8.0,1.0,,0.0,3.0,3.0,5.0,8.0,,1.0,,,,16.0,11.0,6.6,3.0,0.0114525,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
12499294,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,6.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,,,,,16.0,8.0,6.5,2.0,0.0127557,0,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
12499294,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,home,Torino,Antonio Donnarumma,antonio-donnarumma,A. Donnarumma,G,1,192,596,M,125921,EUR,647308800,G,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,home,Torino,Côme Bianay Balcot,come-bianay-balcot,C. B. Balcot,D,80,188,58,M,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,home,Torino,Aaron Ciammaglichella,ciammaglichella-aaron,A. Ciammaglichella,M,17,180,311,M,1114354,EUR,1106697600,M,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,32.0,22.0,20.0,10.0,0.0,14.0,18.0,8.0,14.0,1.0,6.0,,,1.0,90.0,37.0,6.9,11.0,0.00353295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,12,12,False,37.0,32.0,3.0,1.0,0.0,15.0,17.0,17.0,22.0,4.0,3.0,,,,90.0,58.0,7.3,12.0,0.0145688,1,,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,,,1.0,1.0,0.0579,,,,,,,,,
12499294,away,Lecce,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,47.0,38.0,6.0,3.0,0.0,32.0,37.0,6.0,10.0,4.0,4.0,,,,90.0,61.0,7.4,10.0,0.0216612,1,,3.0,3.0,8.0,,1.0,1.0,,5.0,,2.0,Kialonda Gaspar,,,,,1.0,1.0,,1.0,2.0,0.0192,,,,,,,,,
12499294,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,41.0,39.0,,,0.0,33.0,34.0,6.0,7.0,4.0,,,,,90.0,50.0,6.9,3.0,0.00838271,0,,2.0,4.0,2.0,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,True,,,
12499294,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,29.0,18.0,9.0,3.0,0.0,12.0,15.0,8.0,18.0,1.0,4.0,,,,90.0,50.0,7.2,17.0,0.0852914,1,,,2.0,2.0,1.0,1.0,,,,,,,,,4.0,1.0,1.0,1.0,,1.0,,0.0423,2.0,2.0,,,,,,,
12499294,away,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,49.0,43.0,7.0,3.0,0.0,25.0,25.0,18.0,24.0,2.0,6.0,,,,90.0,61.0,7.0,8.0,0.00986568,0,,,2.0,4.0,,,1.0,1.0,,,2.0,,,,,,3.0,2.0,,,2.0,,,,,,,,,,
12499294,away,Lecce,Balthazar Pierret,balthazar-pierret,B. Pierret,M,4,186,216,M,1014651,EUR,958348800,M,75,75,False,25.0,21.0,3.0,1.0,0.0,14.0,16.0,7.0,9.0,,6.0,,,,45.0,29.0,6.5,5.0,0.00375705,0,,,4.0,2.0,,1.0,1.0,4.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12499294,away,Lecce,Tete Morente,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,7,7,False,23.0,18.0,4.0,1.0,0.0,4.0,5.0,15.0,20.0,,4.0,,,,70.0,37.0,6.9,9.0,0.0372102,2,,1.0,3.0,2.0,,1.0,2.0,1.0,,,1.0,,,1.0,2.0,,1.0,,1.0,2.0,1.0,0.6383,4.0,1.0,,,,,,,
12499294,away,Lecce,Medon Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,5,5,False,28.0,26.0,5.0,4.0,0.0,8.0,8.0,21.0,25.0,,2.0,,,,70.0,37.0,7.5,4.0,0.175382,2,,2.0,2.0,2.0,,1.0,,,,,,Medon,Berisha,,5.0,,,,,1.0,1.0,0.0654,3.0,3.0,,,,,,1.0,0.068
12499294,away,Lecce,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,152769,EUR,748569600,M,3,3,False,23.0,15.0,2.0,1.0,0.0,8.0,9.0,9.0,18.0,,4.0,,,,61.0,37.0,7.3,13.0,0.435439,1,,3.0,5.0,7.0,1.0,,2.0,,4.0,,,,,,4.0,1.0,1.0,1.0,,1.0,2.0,0.0528,2.0,2.0,1.0,,_anterebic,,,,
12499294,away,Lecce,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,False,16.0,10.0,2.0,,0.0,2.0,2.0,8.0,14.0,1.0,2.0,,,,90.0,38.0,7.4,12.0,0.0159592,10,,5.0,7.0,7.0,,,4.0,,3.0,,,,,,,1.0,3.0,2.0,1.0,3.0,2.0,0.6885,,,,2.0,,,,5.0,1.5676
12499294,away,Lecce,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,True,17.0,15.0,5.0,3.0,0.0,6.0,6.0,9.0,11.0,1.0,3.0,,,,45.0,23.0,7.0,2.0,0.00758661,0,,,,3.0,,,,,,,,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,
12499294,away,Lecce,Santiago Pierotti,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,F,50,50,True,14.0,10.0,,,0.0,2.0,3.0,8.0,11.0,,,,,,29.0,19.0,7.0,6.0,0.0432773,1,,,1.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,0.0264,1.0,,1.0,,,,,,
12499294,away,Lecce,Hamza Rafia,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,True,9.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,,,,,20.0,13.0,6.3,3.0,0.00261667,0,,3.0,7.0,1.0,,1.0,,3.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,
12499294,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,True,7.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,9.0,,,,,,20.0,13.0,6.8,6.0,0.0438243,1,,,1.0,,,,,,,,1.0,,,,3.0,1.0,,,,1.0,,0.0078,1.0,,,,,,,,
12499294,away,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Christian Früchtl,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Alexandru Borbei,alexandru-borbei,A. Borbei,G,27,183,173,M,1000347,EUR,1056672000,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Andy Pelmard,andy-pelmard,A. Pelmard,D,70,179,411,M,877978,EUR,952819200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,365992,EUR,832464000,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Gaby Jean,gaby-jean,G. Jean,D,18,191,121,M,1392819,EUR,950918400,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Gaby Jean,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Filip Marchwiński,filip-marchwinski,F. Marchwiński,M,36,185,1372,M,966929,EUR,1010620800,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Ed McJannet,ed-mcjannet,E. McJannet,M,8,183,120,M,1134085,EUR,1074988800,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Ed McJannet,,,,,,,,,,,,,,,,,,,
12499294,away,Lecce,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
