match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_errorLeadToAShot,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_goals
14025245,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,False,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,3.0,,3.0,,,,,,,45.0,14.0,6.4,4.0,0.0191802,,1,,0.09,0.28,-0.07,,,,,3.0,8.0,2.0,,,1.0,,,1.0,1.0,2.0,2.0,2.0,0.081,-0.36,,,,,,,1.0,1.0,,,,,,,
14025245,home,Nottingham Forest,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20784,M,981619,EUR,983059200,F,19,19,True,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,,1.0,,,,,,,,,45.0,22.0,5.8,8.0,0.0135189,,1,,-0.21,0.08,-0.05,,,,1.0,1.0,4.0,,,1.0,1.0,,,1.0,,3.0,,2.0,0.6913,-0.57,igorjesus,,,,,,,1.0,,,,,1.0,,
14025245,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,F,7,7,True,15.0,14.0,,,0.0,,,14.0,15.0,,2.0,,2.0,,,,,,,37.0,26.0,7.3,7.0,0.47895,,0,,0.5,0.31,0.0,,,,5.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,Calteck10,1.0,,,1.0,1.0,2.0,1.0,,,,,,,
14025245,home,Nottingham Forest,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2582,M,1010220,EUR,1048032000,D,37,37,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,1.0,,1.0,,,,,,,16.0,19.0,6.3,4.0,0.00500792,,0,,-0.13,0.02,-0.16,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14025245,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,True,,,,,0.0,,,,,,1.0,,,,,,,,,16.0,1.0,6.6,,,,0,,,,0.14,,,,,,,,,,,,,1.0,1.0,,,,,,wodsy39,,,,,,,,,,,,,,
14025245,home,Nottingham Forest,John Victor,john-victor,John,G,12,197,3305,M,840103,EUR,824169600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025245,home,Nottingham Forest,Jair,jair-paula,Jair,D,23,198,2956,M,1170722,EUR,1110153600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025245,home,Nottingham Forest,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025245,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025245,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025245,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,52.0,35.0,26.0,9.0,0.0,28.0,30.0,7.0,22.0,,,,10.0,,2.0,2.0,,3.0,3.0,90.0,63.0,7.7,19.0,0.00905713,0.265,0,0.5539,0.25,-0.03,0.29,0.28,,,,,,,,,,,1.0,,,,,,,,RS1,,,,,,,,,,,,,1.0,
14025245,away,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,885908,EUR,944611200,D,24,24,False,49.0,44.0,8.0,5.0,1.0,23.0,24.0,21.0,25.0,1.0,4.0,1.0,5.0,,,,,,,90.0,70.0,8.8,9.0,0.025489,,3,,0.36,0.06,-0.01,,,,2.0,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,0.2146,0.51,ReeceJ,1.0,2.0,0.8847,,,2.0,2.0,,True,1.0,,,,1.0
14025245,away,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,1403050,EUR,1146787200,D,34,34,False,53.0,49.0,3.0,1.0,0.0,41.0,42.0,8.0,11.0,2.0,7.0,3.0,6.0,,,,,,,81.0,70.0,8.1,5.0,0.0025292,,2,,0.07,0.12,-0.04,,Josh Acheampong,,,,2.0,,3.0,,,,4.0,,,,2.0,1.0,0.512,0.48,joshkofi2,3.0,2.0,0.9987,,,,1.0,1.0,,,,,,1.0
14025245,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,826134,EUR,931132800,D,23,23,False,67.0,61.0,4.0,2.0,0.0,48.0,49.0,13.0,18.0,2.0,4.0,5.0,5.0,,,,,,,90.0,75.0,7.4,6.0,0.00398674,,0,,0.11,0.06,0.29,,,,,,,,,,,,,1.0,1.0,,1.0,,,,yungchalobah,,,,,,1.0,,,,,,,,
14025245,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,3,3,False,47.0,44.0,4.0,3.0,0.0,28.0,29.0,16.0,18.0,2.0,6.0,4.0,4.0,,,,,,,90.0,66.0,7.6,4.0,0.00937065,,0,,-0.03,0.04,0.35,,,,1.0,,1.0,,,,,1.0,2.0,4.0,2.0,,,1.0,,,cucurella3,,,,,,1.0,,,,,1.0,,,
14025245,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,M,27,27,False,45.0,38.0,4.0,4.0,0.0,16.0,20.0,22.0,25.0,,1.0,1.0,3.0,,,,,,,87.0,56.0,6.0,13.0,0.14691,,1,,0.02,0.08,-0.21,,,,,,8.0,2.0,,,,,1.0,1.0,1.0,2.0,,4.0,0.0256,-0.1,malogst,,,,,1.0,2.0,2.0,1.0,,1.0,,,,
14025245,away,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,1069488,EUR,1073347200,M,45,45,False,30.0,30.0,2.0,2.0,0.0,17.0,17.0,13.0,13.0,,3.0,,1.0,,,,,,,45.0,37.0,6.8,2.0,0.0119247,,0,,0.07,0.02,-0.1,,Romeo Lavia,,,,2.0,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,,,romeolavia,,,,,,,,1.0,,,,,,
14025245,away,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,M,7,7,False,29.0,23.0,3.0,1.0,1.0,6.0,8.0,17.0,21.0,1.0,5.0,,2.0,,,,,,,78.0,47.0,9.5,10.0,0.727515,,3,,0.85,0.38,-0.01,,,,4.0,,3.0,,4.0,,1.0,,,,,,1.0,,0.1719,0.52,pedroneto_30,3.0,2.0,0.2741,3.0,1.0,4.0,2.0,,,,1.0,,,1.0
14025245,away,Chelsea,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,17,17,False,12.0,6.0,,,0.0,3.0,7.0,3.0,5.0,1.0,5.0,,2.0,,,,,,,45.0,24.0,6.5,7.0,0.00365427,,2,,-0.07,0.0,-0.05,,Andrey Santos,,,1.0,4.0,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,,,1.0,0.2892,-0.52,andreysantos_5,,,,,,,,,,,,,,
14025245,away,Chelsea,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,1135873,EUR,1088640000,M,49,49,False,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,4.0,,3.0,,,,,,,45.0,18.0,6.7,6.0,0.00808484,,0,,-0.15,0.12,0.13,,,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,3.0,2.0,1.0,,,AleGarnacho,1.0,,,,,,,,,,,,,
14025245,away,Chelsea,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,20,20,False,34.0,26.0,3.0,1.0,0.0,8.0,11.0,18.0,23.0,3.0,8.0,,3.0,,,,,,,90.0,56.0,6.7,19.0,0.20702,,1,,-0.07,0.18,-0.03,,,,,,7.0,,5.0,,1.0,,,,,4.0,3.0,,0.0377,-0.38,joaopedro,2.0,,,,1.0,2.0,4.0,,,,,,,
14025245,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,True,22.0,21.0,,,0.0,12.0,12.0,9.0,10.0,,1.0,2.0,3.0,,,,,,,45.0,26.0,6.9,1.0,0.00510777,,0,,0.07,0.01,0.31,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,MoisesCaicedo55,1.0,,,,,,,,,,,,,
14025245,away,Chelsea,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23991,M,1140599,EUR,1091923200,F,11,11,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,1.0,1.0,2.0,,,,,,,45.0,18.0,6.7,4.0,0.0100491,,0,,0.06,0.09,0.18,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,,,jbgittens,,,,,,,,,,,,,,
14025245,away,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,1414933,EUR,1136332800,F,38,38,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,45.0,13.0,5.9,4.0,0.00144497,,3,,0.01,0.36,-0.08,,,,,2.0,9.0,2.0,2.0,1.0,2.0,,,,,2.0,1.0,3.0,0.343,-0.68,marcguiu9,,,,,,,,,,1.0,,,,
14025245,away,Chelsea,Estêvão,estevao,Estêvão,M,41,176,195379,M,1597265,EUR,1177372800,F,41,41,True,1.0,1.0,,,0.0,,,1.0,1.0,,2.0,1.0,2.0,,,,,,,12.0,7.0,6.7,1.0,0.00036728,,2,,-0.05,0.43,0.13,,Estêvão,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,1.0,0.0804,-0.53,Estêvão,1.0,,,,,,,,,2.0,,,,
14025245,away,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,,,,,,9.0,2.0,6.6,1.0,0.00013264,,0,,-0.01,,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,tosinadarabioyo,,,,,,,,,,,,,,
14025245,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,,,,,,,,,,,,,
14025245,away,Chelsea,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15467,M,1153079,EUR,1141689600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025245,away,Chelsea,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Facundo Buonanotte,,,,,,,,,,,,,,,,,,facubuonanotte_,,,,,,,,,,,,,,
14025245,away,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,1403061,EUR,1139011200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tyrique George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
