match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_saves,stat_keeperSaveValue,stat_bigChanceMissed,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceCreated
14083253,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,False,21.0,19.0,1.0,,0.0,5.0,5.0,14.0,16.0,1.0,5.0,,2.0,90.0,50.0,6.5,18.0,0.0151635,2,,-0.31,-0.56,-0.02,,,,,15.0,,3.0,,,2.0,,7.0,2.0,5.0,1.0,1.0,,0.1756,0.53,6.0,,1.0,0.2262,,1.0,1.0,,,,,,,
14083253,home,Sevilla,Andres Castrin,,,andres-castrin,A. Castrin,D,32,188,184,M,1428699,EUR,1053907200,D,32,32,True,21.0,20.0,1.0,1.0,0.0,11.0,11.0,9.0,10.0,,1.0,1.0,3.0,29.0,24.0,6.5,1.0,0.00982772,0,,0.14,0.12,-0.15,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14083253,home,Sevilla,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,D,12,12,True,19.0,18.0,,,0.0,2.0,2.0,16.0,17.0,,1.0,,2.0,29.0,21.0,6.5,1.0,0.0805487,0,,0.32,0.04,-0.23,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14083253,home,Sevilla,Alexis Sánchez,,,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,10,10,True,17.0,16.0,,,1.0,3.0,3.0,13.0,14.0,3.0,5.0,,4.0,29.0,27.0,7.1,5.0,0.136616,0,,0.22,-0.12,0.13,,AlexisS,2.0,,2.0,,,,,,,1.0,2.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,
14083253,home,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,6.0,4.0,,,0.0,,,4.0,6.0,,1.0,,,11.0,8.0,7.5,2.0,0.00104953,1,,-0.07,0.0,0.0,,,,,1.0,,,,,,,,1.0,1.0,,,,0.1258,0.52,,,1.0,0.8396,,1.0,,,,,,,,
14083253,home,Sevilla,Adnan Januzaj,,,adnan-januzaj,A. Januzaj,M,24,186,1621,M,328145,EUR,791942400,M,24,24,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,,1.0,,1.0,11.0,9.0,6.7,3.0,0.00311697,0,,0.07,0.03,0.13,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
14083253,home,Sevilla,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,home,Sevilla,Fábio Cardoso,,,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,home,Sevilla,Oso,,,oso,Oso,M,36,183,173,M,1534422,EUR,1057708800,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,home,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,home,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Matías Dituro,,,matias-dituro,M. Dituro,G,1,191,616,M,556884,EUR,547430400,G,1,1,False,57.0,43.0,24.0,12.0,0.0,33.0,34.0,10.0,23.0,1.0,2.0,1.0,6.0,90.0,64.0,6.8,14.0,0.0108202,0,-0.9053,0.31,0.03,-0.11,-0.58,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.0067,,,,
14083253,away,Elche,Víctor Chust,,,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,23,23,False,28.0,23.0,4.0,1.0,0.0,15.0,17.0,8.0,11.0,2.0,5.0,1.0,4.0,80.0,38.0,6.6,6.0,0.00750399,1,,0.15,0.0,-0.07,,,,,3.0,,,,,3.0,2.0,1.0,,1.0,2.0,1.0,,0.0766,-0.22,,,,,,,,,,,1.0,1.0,,
14083253,away,Elche,David Affengruber,,,david-affengruber,D. Affengruber,D,22,185,1024,M,988672,EUR,984960000,D,22,22,False,43.0,35.0,4.0,2.0,0.0,27.0,32.0,8.0,11.0,2.0,11.0,7.0,7.0,90.0,64.0,7.2,8.0,0.00442312,0,,0.1,0.02,-0.22,,,,,,,,,3.0,5.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Pedro Bigas,,,pedro-bigas,P. Bigas,D,6,180,322,M,141832,EUR,635040000,D,6,6,False,56.0,45.0,9.0,3.0,0.0,25.0,29.0,20.0,27.0,1.0,4.0,1.0,4.0,90.0,70.0,6.1,16.0,0.00925237,0,,0.15,0.03,-0.5,,,,,2.0,,,,1.0,1.0,,3.0,2.0,1.0,1.0,,,,,,True,,,,,,,,,,,1.0,
14083253,away,Elche,Alvaro Núñez,,,nunez-alvaro,A. Núñez,D,15,174,496,M,1012410,EUR,962928000,M,15,15,False,20.0,16.0,,,0.0,10.0,12.0,6.0,8.0,,2.0,1.0,5.0,90.0,33.0,6.7,8.0,0.148228,0,,0.16,0.18,-0.04,,,5.0,3.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,2.0,,,,,,,,,2.0
14083253,away,Elche,Ali Houary,,,houary-ali,A. Houary,F,29,178,786,M,1516812,EUR,1123200000,M,35,35,False,13.0,11.0,,,0.0,7.0,8.0,4.0,5.0,,5.0,,4.0,60.0,29.0,6.2,9.0,0.00517048,1,,-0.05,0.08,-0.07,,,,,9.0,,2.0,,1.0,3.0,1.0,3.0,2.0,5.0,,1.0,,0.0144,-0.11,2.0,,,,,,,,,,,,,
14083253,away,Elche,Aleix Febas,,,aleix-febas,A. Febas,M,14,168,1040,M,286167,EUR,823219200,M,14,14,False,41.0,41.0,1.0,1.0,0.0,23.0,23.0,18.0,18.0,,7.0,,4.0,90.0,57.0,6.9,6.0,0.0087037,0,,0.06,0.19,-0.08,,,,,5.0,1.0,2.0,,2.0,3.0,1.0,2.0,4.0,,,,,,,2.0,,,,,,,,,,,,,
14083253,away,Elche,Martim Neto,,,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,16,16,False,33.0,30.0,,,1.0,15.0,16.0,15.0,17.0,,2.0,1.0,4.0,88.0,45.0,6.4,8.0,0.317771,1,,0.25,0.08,-0.15,,,,,8.0,1.0,5.0,2.0,,,,2.0,,2.0,2.0,1.0,,0.0154,-0.12,,,,,1.0,,,,,,,,,1.0
14083253,away,Elche,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,M,3,3,False,20.0,12.0,5.0,1.0,0.0,6.0,8.0,6.0,12.0,,3.0,6.0,1.0,88.0,43.0,6.4,13.0,0.0130737,0,,-0.09,0.15,0.16,,,3.0,,6.0,1.0,1.0,,1.0,3.0,1.0,1.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,
14083253,away,Elche,Rafa Mir,,,rafa-mir,R. Mir,F,10,189,2029,M,825754,EUR,866592000,F,10,10,False,12.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,7.0,1.0,7.0,5.0,2.0,80.0,31.0,7.7,9.0,0.00402089,1,,-0.05,0.11,0.21,,,1.0,,9.0,,,,1.0,2.0,1.0,3.0,4.0,4.0,3.0,,,0.0533,0.56,2.0,,1.0,0.0675,,1.0,,,,,1.0,,,
14083253,away,Elche,André Silva,,,andre-silva,A. Silva,F,9,185,5803,M,190159,EUR,815616000,F,9,9,False,19.0,16.0,,,0.0,8.0,8.0,8.0,11.0,,7.0,1.0,2.0,90.0,36.0,7.9,9.0,0.0156043,1,,-0.19,0.12,0.31,,andresilva9,,,5.0,,2.0,1.0,,1.0,,3.0,5.0,,2.0,,,0.7939,0.51,2.0,,1.0,0.7888,,1.0,,,,,,1.0,,
14083253,away,Elche,Rodrigo Mendoza,Rodri,Mendoza,rodrigo-mendoza,R. Mendoza,M,4,182,2675,M,1391752,EUR,1110844800,M,30,30,True,7.0,4.0,,,0.0,2.0,4.0,2.0,3.0,,1.0,,1.0,30.0,12.0,6.1,5.0,0.00119066,0,,-0.18,0.0,-0.09,,,,,4.0,,2.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Hector Fort,Héctor Fort,,fort-hector,H. Fort,D,39,185,45892,M,1402908,EUR,1154476800,D,39,39,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,3.0,2.0,,10.0,8.0,6.4,2.0,0.00072034,0,,0.02,0.02,-0.16,,hctorfort,,,2.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
14083253,away,Elche,Álvaro Rodriguez,,,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,1154587,EUR,1089763200,F,20,20,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,10.0,7.0,6.2,2.0,0.00481507,0,,-0.13,0.11,-0.05,,alvarorodrigz_,,,4.0,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,
14083253,away,Elche,Léo Pétrot,,,leo-petrot,L. Pétrot,D,21,188,232,M,827504,EUR,861062400,D,21,21,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,1.0,9.0,4.0,6.7,,0.00103022,0,,-0.02,0.03,0.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,John Donald,John Donald,,john-nwankwo,J. Donald,D,18,185,201,M,1094758,EUR,969840000,D,18,18,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,9.0,6.0,6.4,2.0,0.00031767,0,,0.0,-0.17,0.0,,,,,3.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
14083253,away,Elche,Alejandro Iturbe,,,iturbe-alejandro,A. Iturbe,G,45,186,277,M,1019324,EUR,1062460800,G,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Iñaki Peña,,,inaki-pena,I. Peña,G,13,185,45964,M,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,inakipenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Bambo Diaby,,,bambo-diaby,B. Diaby,D,17,186,190,M,849731,EUR,882316800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Grady Diangana,,,grady-diangana,G. Diangana,M,19,180,2853,M,848512,EUR,892944000,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Federico Redondo,Federico Redondo,,federico-redondo,F. Redondo,M,5,188,4460,M,1117026,EUR,1042848000,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Josan,,,josan,Josan,M,17,175,169,M,808955,EUR,628646400,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083253,away,Elche,Adam Boayar,,,adam-boayar,A. Boayar,F,32,180,1331,M,1518971,EUR,1129161600,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
