match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_ownGoals,stat_accurateCross,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_punches,player_sofascoreId
11396263,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,33.0,25.0,14.0,6.0,22.0,25.0,3.0,8.0,14.0,4.0,4.0,90.0,45.0,7.0,8.0,0.00287606,0,-1.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396263,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,False,36.0,28.0,4.0,2.0,18.0,22.0,10.0,17.0,4.0,,,54.0,49.0,6.5,14.0,0.0152098,0,,3.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396263,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,52.0,45.0,5.0,2.0,26.0,29.0,19.0,23.0,4.0,,,90.0,59.0,7.0,7.0,0.0145392,3,,,6.0,1.0,8.0,1.0,,,True,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.1736,0.0343,,,,,,,,,,,,,,,,,,,
11396263,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,27.0,21.0,7.0,1.0,19.0,21.0,2.0,6.0,6.0,,,54.0,34.0,6.1,7.0,0.0016787,1,,,,2.0,1.0,,1.0,1.0,,,,1.0,,2.0,,,0.0323,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11396263,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,50.0,44.0,8.0,6.0,27.0,29.0,18.0,25.0,5.0,,,90.0,73.0,6.7,14.0,0.0234719,0,,4.0,2.0,1.0,4.0,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,
11396263,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,46.0,32.0,9.0,3.0,17.0,23.0,15.0,25.0,5.0,,,90.0,66.0,6.9,18.0,0.0114605,3,,2.0,2.0,6.0,8.0,,6.0,3.0,,1.0,,3.0,,,,,0.0412,,4.0,,2.0,,,,1.0,,,1.0,,,,,,,,,
11396263,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,False,34.0,24.0,8.0,4.0,11.0,15.0,15.0,23.0,4.0,,,54.0,46.0,7.1,14.0,0.117592,1,,4.0,1.0,2.0,4.0,,,,,2.0,2.0,1.0,,,1.0,,0.0093,,2.0,,,,2.0,,2.0,,,,3.0,,,,,,,,
11396263,home,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,M,23,23,False,34.0,24.0,3.0,,6.0,6.0,19.0,33.0,2.0,,,90.0,61.0,6.8,22.0,0.056591,1,,5.0,2.0,5.0,8.0,1.0,1.0,1.0,,4.0,4.0,,,,1.0,,0.049,,1.0,2.0,,,1.0,,4.0,,,1.0,,1.0,,,,,,,
11396263,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,M,20,20,False,20.0,11.0,1.0,1.0,4.0,7.0,7.0,13.0,3.0,,,72.0,38.0,6.6,14.0,0.00422858,1,,,3.0,6.0,10.0,2.0,2.0,1.0,,,,,,1.0,5.0,,0.082,,2.0,2.0,,,,,2.0,,,,,1.0,,,,,,,
11396263,home,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,M,8,8,False,21.0,16.0,2.0,1.0,4.0,5.0,12.0,18.0,7.0,,,85.0,38.0,6.7,12.0,0.0415207,1,,2.0,,7.0,2.0,,,,,4.0,2.0,1.0,,,,,0.03,,1.0,2.0,1.0,,,,1.0,,,2.0,3.0,,1.0,,,,,,
