match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_ownGoals,stat_totalOffside
11401882,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,28.0,22.0,12.0,6.0,19.0,21.0,3.0,7.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,90.0,41.0,7.4,7.0,0.0,0.0,0.00085668,0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,70.0,61.0,7.0,3.0,33.0,35.0,28.0,38.0,5.0,,3.0,8.0,,,,90.0,95.0,7.4,14.0,0.0389,0.0,0.0233346,1,,,,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,33,33,False,87.0,79.0,10.0,4.0,55.0,56.0,24.0,31.0,3.0,,2.0,4.0,,,,90.0,94.0,7.2,8.0,0.0,0.0,0.0111989,0,,,,,2.0,1.0,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,88.0,80.0,6.0,4.0,67.0,69.0,13.0,19.0,4.0,,3.0,4.0,,,,90.0,93.0,6.8,8.0,0.0,0.0,0.00500514,0,,,,,3.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,20.0,13.0,1.0,1.0,9.0,13.0,4.0,9.0,3.0,,1.0,1.0,,,,45.0,40.0,6.4,14.0,0.0,0.0,0.00653837,0,,,,2.0,,2.0,,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,78.0,74.0,3.0,1.0,36.0,37.0,38.0,41.0,3.0,,1.0,5.0,,,,90.0,83.0,7.2,6.0,0.0727,0.3612,0.040892,2,,,,,,,3.0,,,,,,,,,,,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,
11401882,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,31.0,27.0,3.0,2.0,14.0,15.0,13.0,16.0,2.0,1.0,1.0,2.0,,,,63.0,38.0,6.5,6.0,0.0,0.0,0.0608772,0,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Mayckel Lahdo,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,M,23,23,False,18.0,13.0,,,6.0,6.0,7.0,12.0,7.0,1.0,,3.0,,,,62.0,31.0,6.9,9.0,0.0,0.0,0.038213,0,,Mayckel Lahdo,,,,8.0,,4.0,2.0,,,,3.0,2.0,1.0,4.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,
11401882,home,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,32.0,27.0,,,12.0,14.0,15.0,18.0,6.0,,2.0,4.0,,,,83.0,41.0,7.0,5.0,0.0,0.0,0.0334645,0,,,,,2.0,9.0,2.0,2.0,2.0,,,1.0,2.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,M,19,19,False,19.0,15.0,1.0,,6.0,9.0,9.0,10.0,7.0,3.0,1.0,4.0,,,,63.0,38.0,6.6,13.0,0.0293,0.4524,0.106584,1,,,,,,4.0,,7.0,4.0,,,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,21.0,17.0,2.0,1.0,3.0,3.0,14.0,19.0,8.0,2.0,,1.0,,,,90.0,38.0,7.1,10.0,1.0949,0.9868,0.14625,2,,,,1.0,2.0,5.0,1.0,4.0,2.0,,,1.0,3.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,vangelis_pavlidis,1.0,1.0,,,,,
11401882,home,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,28.0,25.0,4.0,3.0,19.0,21.0,6.0,7.0,3.0,,,1.0,,,,45.0,43.0,7.2,7.0,0.1522,0.0659,0.0091031,2,,,,,1.0,4.0,,4.0,2.0,1.0,,2.0,,2.0,2.0,,,2.0,,1.0,,,,,,,,1.0,,,,
11401882,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,True,16.0,15.0,,,6.0,6.0,9.0,10.0,2.0,1.0,2.0,2.0,,,,28.0,21.0,6.6,2.0,0.0,0.0,0.0452795,0,,,,,,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,F,15,15,True,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,,,3.0,,,,27.0,10.0,7.7,1.0,0.1008,0.6447,0.0443777,1,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,,,,1.0,,,,,
11401882,home,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,True,31.0,30.0,,,17.0,17.0,13.0,14.0,,,,,,,,27.0,34.0,7.5,1.0,0.7156,0.7213,0.0596544,3,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,
11401882,home,AZ Alkmaar,Đorđe Mihailović,dorde-mihailovic,Đ. Mihailović,M,10,178,760,M,869211,EUR,910656000,M,14,14,True,7.0,6.0,,,4.0,4.0,3.0,4.0,,,,2.0,,,,10.0,10.0,7.0,2.0,0.0,0.0,0.0879689,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,
11401882,home,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Daniel Deen,daniel-deen,D. Deen,G,31,188,46,M,1066470,EUR,1045094400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Maxim Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,home,AZ Alkmaar,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,False,37.0,28.0,13.0,5.0,26.0,30.0,2.0,7.0,1.0,,,9.0,3.0,4.0,,90.0,52.0,6.7,9.0,0.0,0.0,0.00045001,0,-0.7677,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,
11401882,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,35.0,29.0,2.0,1.0,20.0,21.0,9.0,16.0,4.0,1.0,2.0,5.0,,,,90.0,60.0,6.3,12.0,0.0,0.0,0.0141563,0,,,,2.0,,6.0,2.0,2.0,1.0,,1.0,1.0,2.0,3.0,3.0,,,2.0,True,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,68.0,57.0,9.0,4.0,47.0,52.0,10.0,16.0,3.0,,,2.0,,,,90.0,72.0,6.2,12.0,0.0,0.0,0.00575436,0,,Rodrigo,Guth,,3.0,4.0,,,,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,72.0,61.0,15.0,6.0,48.0,51.0,13.0,21.0,5.0,,,6.0,,,,90.0,76.0,5.6,11.0,0.0,0.0,0.00405373,0,,Dimitrios,Siovas,,2.0,1.0,1.0,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,1.0,
11401882,away,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,False,30.0,21.0,1.0,,16.0,20.0,6.0,12.0,7.0,,,3.0,,,,90.0,51.0,6.0,16.0,0.0,0.0,0.00939271,0,,,,2.0,1.0,6.0,1.0,2.0,,,,1.0,2.0,3.0,3.0,3.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,
11401882,away,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,False,35.0,30.0,4.0,2.0,14.0,16.0,17.0,23.0,3.0,1.0,1.0,4.0,,,,57.0,56.0,7.5,11.0,0.0,0.0,0.0364031,0,,,,4.0,,7.0,2.0,3.0,3.0,,,2.0,2.0,2.0,2.0,,,2.0,,,,,1.0,,,,,,1.0,,,
11401882,away,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,False,54.0,47.0,6.0,4.0,32.0,34.0,15.0,20.0,3.0,,1.0,9.0,,,,90.0,59.0,6.6,7.0,0.0,0.0,0.0352441,0,,,,,,3.0,1.0,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
11401882,away,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,M,77,77,False,20.0,13.0,2.0,1.0,3.0,5.0,11.0,17.0,7.0,,,5.0,,,,89.0,37.0,6.8,11.0,0.0817,0.0,0.207695,1,,,,2.0,1.0,6.0,4.0,1.0,,1.0,,2.0,1.0,3.0,2.0,1.0,2.0,2.0,,,,,2.0,,,,,,1.0,,,1.0
11401882,away,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,32.0,27.0,2.0,2.0,7.0,8.0,21.0,28.0,2.0,1.0,,6.0,,,,89.0,45.0,6.8,9.0,0.0574,0.0,0.0418927,2,,,,4.0,,5.0,,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,
11401882,away,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,20.0,15.0,1.0,,7.0,7.0,9.0,15.0,2.0,,,7.0,,,,57.0,34.0,6.9,10.0,0.054,0.0,0.0886046,2,,,,2.0,,6.0,1.0,2.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,3.0,,,1.0,,1.0,,,,,,1.0,,,1.0
