match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_penaltyConceded,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_wasFouled,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAShot,stat_clearanceOffLine,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside
12451036,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178.0,1819,M,1169436,EUR,936403200,F,9,9,True,1.0,,,0.0,,,1.0,,,,,,16.0,5.0,6.8,1.0,,2,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,0.1328,,,,,2.0,,,,,,,,,,,,,,,
12451036,home,Toulouse,Alex Domínguez,,,alex-dominguez,A. Domínguez,G,30,187.0,83,M,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,home,Toulouse,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188.0,804,M,1471671,EUR,1154131200,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,home,Toulouse,Niklas Schmidt,,,niklas-schmidt,N. Schmidt,M,31,183.0,152,M,795002,EUR,888710400,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,home,Toulouse,Dayann Methalie,,,dayann-methalie,D. Methalie,M,24,186.0,426,M,1894003,EUR,1139961600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,home,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177.0,837,M,1198264,EUR,1051488000,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,home,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182.0,400,M,1512354,EUR,1128384000,F,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Yahia Fofana,,,yahia-fofana,Y. Fofana,G,75,194.0,3568,M,877977,EUR,966816000,G,30,30,False,26.0,6.0,25.0,0.0,4.0,7.0,19.0,11.0,2.0,,,4.0,90.0,44.0,7.2,21.0,0.00034511,0,0.8496,5.0,2.0,,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,yahia.fofana_,4.0,2.0,1.0,,,,,,
12451036,away,Angers,Carlens Arcus,,,carlens-arcus,C. Arcus,D,2,180.0,5908,M,794373,EUR,835920000,D,2,2,False,25.0,21.0,2.0,0.0,11.0,11.0,15.0,3.0,,,,,83.0,44.0,6.8,10.0,0.0865278,0,,1.0,10.0,1.0,,,,4.0,5.0,1.0,1.0,,,1.0,2.0,3.0,,1.0,,3.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,
12451036,away,Angers,Emmanuel Biumla,,,emmanuel-biumla,E. Biumla,D,24,185.0,111,M,1442036,EUR,1115510400,D,24,24,False,15.0,12.0,3.0,0.0,8.0,9.0,6.0,,,,,,90.0,28.0,6.8,3.0,0.00097312,0,,,4.0,,,1.0,1.0,4.0,3.0,2.0,,,,8.0,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,
12451036,away,Angers,Jordan Lefort,,,jordan-lefort,J. Lefort,D,21,184.0,183,M,363042,EUR,741225600,D,21,21,False,28.0,20.0,6.0,1.0,17.0,19.0,10.0,1.0,,,,,90.0,45.0,7.7,9.0,0.110918,0,,2.0,4.0,1.0,1.0,2.0,4.0,3.0,4.0,,,1.0,,8.0,3.0,,,1.0,,,1.0,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,
12451036,away,Angers,Florent Hanin,,,florent-hanin,F. Hanin,D,26,177.0,69,M,170129,EUR,634089600,D,26,26,False,34.0,22.0,7.0,0.0,9.0,15.0,21.0,6.0,,,,,90.0,60.0,6.7,19.0,0.0430893,0,,2.0,14.0,2.0,1.0,2.0,1.0,3.0,2.0,,,,,3.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,
12451036,away,Angers,Jean-Eudes Aholou,,,jean-eudes-aholou,J. Aholou,M,6,187.0,438,M,156004,EUR,764121600,M,6,6,False,22.0,18.0,3.0,0.0,7.0,8.0,14.0,3.0,,,,,76.0,37.0,6.8,9.0,0.00998125,0,,2.0,11.0,,,1.0,2.0,3.0,5.0,,,1.0,1.0,,3.0,2.0,5.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Yassin Belkhdim,,,belkhdim-yassin,Y. Belkhdim,M,14,175.0,1155,M,1195241,EUR,1013644800,M,14,14,False,23.0,19.0,,0.0,9.0,11.0,12.0,6.0,,,,,90.0,43.0,7.5,7.0,0.00568795,1,,,10.0,,,,,5.0,8.0,4.0,,1.0,,5.0,,7.0,2.0,,,5.0,,0.0516,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,
12451036,away,Angers,Jim Allevinah,,,jim-allevinah,J. Allevinah,M,18,172.0,920,M,988632,EUR,793843200,M,18,18,False,18.0,13.0,,0.0,6.0,7.0,16.0,4.0,,,,,83.0,34.0,6.4,13.0,0.101792,1,,,8.0,5.0,1.0,4.0,,9.0,2.0,3.0,1.0,,,1.0,,1.0,3.0,,,1.0,1.0,0.1007,,,,1.0,,,1.0,,,,,,,,,,,,,
12451036,away,Angers,Himad Abdelli,,,himad-abdelli,H. Abdelli,M,8,185.0,7344,M,945830,EUR,942796800,M,10,10,False,45.0,36.0,3.0,0.0,15.0,18.0,27.0,6.0,,,,,90.0,55.0,6.4,11.0,0.026797,1,,2.0,21.0,,,3.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,0.7884,0.7055,,,,,True,1.0,1.0,,,,,,,,,,1.0,,
12451036,away,Angers,Farid El Melali,,,farid-el-melali,F. El Melali,M,28,173.0,1171,M,930584,EUR,862790400,M,28,28,False,15.0,13.0,1.0,0.0,5.0,5.0,13.0,5.0,,,,,89.0,36.0,7.1,8.0,0.135652,2,,,8.0,3.0,,1.0,,6.0,7.0,3.0,,6.0,4.0,1.0,,2.0,1.0,2.0,,2.0,,0.0814,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
12451036,away,Angers,Ibrahima Niane,,,ibrahima-niane,I. Niane,F,,187.0,431,M,880775,EUR,921110400,F,7,7,False,18.0,10.0,3.0,0.0,4.0,5.0,13.0,2.0,,,,,90.0,34.0,7.9,16.0,0.0561463,3,,1.0,6.0,,,5.0,2.0,7.0,6.0,,2.0,1.0,1.0,,,1.0,6.0,,3.0,,,0.3563,0.4935,,,,,,2.0,,1.0,,,,,,,,,,1.0,1.0
12451036,away,Angers,Pierrick Capelle,,,pierrick-capelle,P. Capelle,M,15,181.0,58,M,209768,EUR,545443200,M,15,15,True,8.0,5.0,1.0,0.0,3.0,4.0,4.0,2.0,,,,,14.0,10.0,6.6,3.0,0.00118179,0,,,2.0,,,1.0,,1.0,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Abdoulaye Bamba,,,abdoulaye-bamba,A. Bamba,D,25,182.0,172,M,121180,EUR,641001600,D,25,25,True,,,,0.0,,,,,,,,,16.0,3.0,6.8,,1.62e-06,0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Ahmadou Bamba Dieng,Ahmadou Bamba Dieng,,ahmadou-bamba-dieng,A. B. Dieng,F,12,178.0,8305,M,1102503,EUR,953769600,F,99,99,True,1.0,,,0.0,,,1.0,,,,,,16.0,2.0,6.5,1.0,,0,,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,dieng_ahmadou_bamba,,,,,,,,,
12451036,away,Angers,Esteban Lepaul,,,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,966621,EUR,956016000,F,19,19,True,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Melvin Zinga,,,melvin-zinga,M. Zinga,G,16,187.0,122,M,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Marius Courcoul,Marius Courcoul,,courcoul-marius,M. Courcoul,D,5,182.0,146,M,1506932,EUR,1167609600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Marius Louer,Marius Louer,,marius-louer,M. Louer,D,20,181.0,46,,1862843,EUR,1173571200,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Zinédine Ould Khaled,,,zinedine-ould-khaled,Z. O. Khaled,M,22,195.0,241,M,989899,EUR,947808000,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451036,away,Angers,Amine Moussaoui,Amine Moussaoui,,amine-moussaoui,A. Moussaoui,F,17,,66,,1972415,EUR,1167264000,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
