match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,captain,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_dispossessed,stat_totalKeeperSweeper,stat_blockedScoringAttempt,stat_totalOffside
11368633,home,Deportivo Alavés,Kike García,,,kike-garcia,K. García,F,19,186.0,1005,M,84972,EUR,627955200,F,15,15,False,11.0,9.0,1.0,1.0,3.0,3.0,6.0,8.0,3.0,4.0,3.0,,,,73.0,21.0,6.5,7.0,0.0617595,3,,,,2.0,7.0,,2.0,,,1.0,1.0,0.6206,1.0,,,1.0,1.0,1.0,1.0,,0.057,2.0,,,,,,2.0,,,
11368633,home,Deportivo Alavés,Luis Rioja,,,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,F,11,11,True,8.0,8.0,1.0,1.0,1.0,1.0,8.0,11.0,,,,,,,27.0,16.0,6.7,3.0,0.00906916,1,,4.0,1.0,,,,1.0,,,,,0.0098,,,,,,,,,,,,,,,,,,,
11368633,home,Deportivo Alavés,Ianis Hagi,,,ianis-hagi,I. Hagi,M,14,180.0,7098,M,756344,EUR,909014400,M,10,10,True,12.0,10.0,1.0,,4.0,5.0,8.0,11.0,2.0,4.0,2.0,,,,27.0,22.0,7.5,6.0,0.0174322,0,,4.0,2.0,,,,,,,1.0,1.0,,3.0,ianishagi,,2.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,
11368633,home,Deportivo Alavés,Álex Sola,,,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,D,7,7,True,4.0,4.0,,,1.0,1.0,3.0,6.0,,1.0,,,,,17.0,15.0,6.7,6.0,0.00319405,1,,3.0,,,2.0,,,,,,,0.0473,,,,,,1.0,,1.0,0.0224,2.0,,,,,,,,,
11368633,home,Deportivo Alavés,Joaquin Panichelli,Joaquín Panichelli,,panichelli-joaquin,J. Panichelli,F,9,190.0,11517,M,1410925,EUR,1033948800,F,29,29,True,3.0,2.0,,,2.0,2.0,,1.0,,1.0,2.0,,,,17.0,5.0,6.6,2.0,6.17e-06,0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
11368633,home,Deportivo Alavés,Rubén Duarte,,,ruben-duarte,R. Duarte,D,5,180.0,322,M,253415,EUR,813974400,D,3,3,True,8.0,2.0,6.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,,,,,10.0,12.0,6.5,7.0,0.0247694,0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11368633,home,Deportivo Alavés,Antonio Sivera,,,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,home,Deportivo Alavés,Adrián Rodríguez,,,adrian-rodriguez,A. Rodríguez,G,13,195.0,228,M,965822,EUR,976579200,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,home,Deportivo Alavés,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,home,Deportivo Alavés,Eneko Ortiz,Eneko Ortiz,,eneko-ortiz,E. Ortiz,D,3,,13,M,1120373,EUR,1053907200,D,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,home,Deportivo Alavés,Antonio Blanco,,,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,home,Deportivo Alavés,Xeber Alkain,,,xeber-alkain,X. Alkain,M,7,174.0,53,M,1010409,EUR,867283200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,home,Deportivo Alavés,Abderrahman Rebbach,,,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,away,Girona FC,Paulo Gazzaniga,,,paulo-gazzaniga,P. Gazzaniga,G,13,196.0,1913,M,164343,EUR,694310400,G,13,13,False,31.0,26.0,10.0,5.0,24.0,24.0,2.0,7.0,,,10.0,2.0,5.0,6.0,90.0,48.0,8.0,5.0,0.00050436,0,0.3614,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
11368633,away,Girona FC,Arnau Martínez,Arnau Martinez,,arnau-martinez,A. Martínez,D,4,181.0,1573,M,1084081,EUR,1051228800,D,4,4,False,65.0,59.0,4.0,1.0,38.0,40.0,21.0,26.0,,4.0,4.0,,,,90.0,80.0,6.8,8.0,0.0168516,0,,1.0,,2.0,3.0,,,2.0,,2.0,1.0,,1.0,,,1.0,,,,2.0,,,,True,,,,,,,
11368633,away,Girona FC,Eric García,,,eric-garcia,E. García,D,24,182.0,56393,M,876214,EUR,978998400,D,25,25,False,109.0,104.0,9.0,7.0,78.0,79.0,26.0,30.0,4.0,6.0,1.0,,,,90.0,120.0,7.9,6.0,0.0117438,2,,,,2.0,2.0,,1.0,3.0,1.0,2.0,2.0,0.1135,1.0,ericgm3,,,,1.0,,,0.359,,,,,1.0,,,,,
11368633,away,Girona FC,Daley Blind,,,daley-blind,D. Blind,D,17,180.0,2785,M,44864,EUR,636940800,D,17,17,False,87.0,83.0,5.0,4.0,46.0,48.0,37.0,40.0,2.0,7.0,5.0,,,,90.0,99.0,7.1,6.0,0.0210205,0,,1.0,,2.0,2.0,,,2.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,
11368633,away,Girona FC,Miguel Gutiérrez,,,miguel-gutierrez,M. Gutiérrez,D,3,180.0,4281,M,908716,EUR,996192000,D,3,3,False,25.0,24.0,2.0,1.0,11.0,12.0,14.0,14.0,,2.0,2.0,,,,59.0,34.0,7.3,2.0,0.370203,2,,1.0,1.0,,,,1.0,1.0,,,,0.1191,3.0,MGutiérrez,,,,,1.0,2.0,,,,,1.0,,,,,1.0,1.0
11368633,away,Girona FC,Yangel Herrera,,,yangel-herrera,Y. Herrera,M,12,184.0,4247,M,839585,EUR,884131200,M,21,21,False,52.0,44.0,4.0,2.0,25.0,30.0,19.0,22.0,1.0,4.0,4.0,,,,90.0,67.0,7.0,11.0,0.0132584,2,,,,6.0,9.0,1.0,,3.0,1.0,1.0,1.0,0.1298,,YangelHerrera8,,,,1.0,1.0,2.0,0.3921,,,,,1.0,,2.0,,1.0,
11368633,away,Girona FC,Iván Martín,,,ivan-martin,I. Martín,M,23,178.0,895,M,973699,EUR,918950400,M,23,23,False,52.0,49.0,2.0,2.0,19.0,21.0,30.0,31.0,,,5.0,,,,73.0,62.0,6.8,8.0,0.07182,2,,,,,4.0,1.0,1.0,,1.0,,,0.1059,,,,,,1.0,2.0,,0.2314,1.0,,,,,,2.0,,,
11368633,away,Girona FC,Viktor Tsygankov,,,viktor-tsygankov,V. Tsygankov,M,15,178.0,5432,M,319735,EUR,879552000,M,8,8,False,37.0,29.0,4.0,1.0,5.0,7.0,25.0,31.0,,2.0,1.0,,,,73.0,47.0,7.0,12.0,0.124639,1,,1.0,1.0,,3.0,,,,1.0,,,0.0751,2.0,viktortsygankov,,1.0,,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,
11368633,away,Girona FC,Portu,,,portu,Portu,F,8,167.0,868,M,218616,EUR,706406400,M,24,24,False,11.0,10.0,,,5.0,5.0,5.0,6.0,1.0,1.0,,,,,59.0,14.0,6.2,2.0,0.024359,1,,,,2.0,6.0,2.0,,,,,,0.0658,,,,1.0,,,,,,1.0,,,,,,,,1.0,
11368633,away,Girona FC,Savinho,,,savio,Savinho,M,26,176.0,52457,M,1046795,EUR,1081555200,M,16,16,False,38.0,34.0,1.0,,9.0,10.0,26.0,32.0,,7.0,6.0,,,,84.0,57.0,7.0,12.0,0.117358,2,,4.0,1.0,,4.0,1.0,1.0,,,2.0,,0.5872,4.0,Savinho,,,1.0,1.0,1.0,2.0,0.5857,6.0,3.0,,,,,,,,
11368633,away,Girona FC,Artem Dovbyk,,,artem-dovbyk,A. Dovbyk,F,9,189.0,13962,M,798820,EUR,866851200,F,9,9,False,20.0,15.0,,,9.0,10.0,6.0,10.0,,1.0,1.0,,,,90.0,29.0,6.6,9.0,0.071855,2,,,,,5.0,1.0,,,,,,0.6624,2.0,tema_dovbyk,,1.0,1.0,1.0,1.0,1.0,0.3871,1.0,,,1.0,,1.0,2.0,,1.0,1.0
11368633,away,Girona FC,Juanpe,,,juanpe,Juanpe,D,6,189.0,179,M,129861,EUR,672969600,D,15,15,True,24.0,22.0,2.0,1.0,21.0,21.0,1.0,3.0,,1.0,,,,,31.0,27.0,6.5,2.0,0.00052314,0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11368633,away,Girona FC,Yan Couto,,,couto-yan,Y. Couto,D,2,169.0,7132,M,1002813,EUR,1023062400,D,20,20,True,8.0,5.0,,,3.0,4.0,2.0,4.0,,1.0,1.0,,,,31.0,16.0,6.4,6.0,0.00382384,1,,,,,4.0,,1.0,,,,,0.0232,,yan.couto,,2.0,,,1.0,1.0,,,,,,,,2.0,,,1.0
11368633,away,Girona FC,Aleix García,,,aleix-garcia,A. García,M,24,173.0,4524,M,796047,EUR,867456000,M,14,14,True,12.0,9.0,1.0,,6.0,6.0,4.0,8.0,,,,,,,17.0,15.0,6.6,4.0,0.0679375,0,,2.0,1.0,,,,,1.0,,,,,1.0,AlexGarcia97,,,,,,,,,,,,,,,,,
11368633,away,Girona FC,Pablo Torre,,,pablo-torre,P. Torre,M,20,173.0,37883,M,1082981,EUR,1049328000,M,18,18,True,8.0,4.0,1.0,,1.0,2.0,3.0,6.0,,,3.0,,,,17.0,11.0,6.3,6.0,0.00180059,0,,,,,1.0,,,,,,,,,PabloTorre,,,,,1.0,,,,,,,,,1.0,,,
11368633,away,Girona FC,Valery Fernández,,,valery-fernandez,V. Fernández,D,21,179.0,309,M,962378,EUR,943315200,D,11,11,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,17.0,6.0,6.3,1.0,0.0049693,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,
11368633,away,Girona FC,Toni Fuidias,,,toni-fuidias,T. Fuidias,G,13,195.0,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,away,Girona FC,Juan Carlos,,,juan-carlos,J. Carlos,G,1,187.0,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,away,Girona FC,David López,,,david-lopez,D. López,D,5,185.0,551,M,135116,EUR,623894400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,away,Girona FC,Toni Villa,,,toni-villa,Toni,M,19,171.0,108,M,813523,EUR,789436800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368633,away,Girona FC,Jastin García,,,jastin-garcia,J. García,F,16,180.0,142,M,1518119,EUR,1074211200,F,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
