match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_penaltyWon,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_totalOffside,player_firstName,player_lastName,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_outfielderBlock
10434098,home,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,186,158,M,51558,EUR,507081600,F,9,9,False,19.0,12.0,2.0,,5.0,6.0,13.0,,4.0,,,,,89.0,32.0,6.3,11.0,4,9,7.0,5.0,6.0,,4.0,1.0,2.0,3.0,3.0,,1.0,1.0,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,
10434098,home,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,183,122,M,36922,EUR,708739200,M,23,23,True,14.0,13.0,,,6.0,6.0,8.0,,,,,,,18.0,17.0,7.1,1.0,0,8,7.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,
10434098,home,Sivasspor,Isaac Cofie,isaac-cofie,I. Cofie,M,180,58,M,45926,EUR,685324800,M,5,5,True,9.0,8.0,,,5.0,6.0,3.0,,,,,,,9.0,9.0,6.5,1.0,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,F,10,10,True,5.0,5.0,,,2.0,2.0,3.0,,,,,,,9.0,7.0,6.5,1.0,0,,3.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10434098,home,Sivasspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,183,91,M,138154,EUR,759456000,M,8,8,True,3.0,2.0,,,1.0,1.0,2.0,,,,,,,1.0,3.0,,1.0,0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,home,Sivasspor,Jordy Caicedo,jordy-caicedo,J. Caicedo,F,185,1235,M,804770,EUR,879811200,F,30,30,True,,,,,,,,,,,,,,5.0,2.0,7.5,1.0,1,9,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
10434098,home,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,190,33,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,home,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,189,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,
10434098,home,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,True,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,home,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emre Gökay,,,,,
10434098,home,Sivasspor,Ahmed Musa,ahmed-musa,A. Musa,F,170,1704,M,139502,EUR,719020800,F,26,26,True,,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,192,4886,M,754330,EUR,828662400,G,1,1,False,33.0,21.0,25.0,13.0,12.0,13.0,20.0,2.0,4.0,5.0,6.0,,,90.0,43.0,7.1,12.0,0,1,9.0,,1.0,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,1.0,2.0,,
10434098,away,Trabzonspor,Jens Stryger Larsen,jens-stryger-larsen,J. Stryger Larsen,D,180,369,M,44848,EUR,667094400,D,19,19,False,12.0,9.0,1.0,,6.0,8.0,4.0,,3.0,,,,,22.0,13.0,3.1,3.0,0,17,3.0,3.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
10434098,away,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,183,128,M,913994,EUR,883612800,D,4,4,False,62.0,54.0,7.0,3.0,41.0,44.0,18.0,6.0,2.0,,,,,90.0,74.0,6.4,8.0,1,4,13.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0
10434098,away,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,183,1897,M,99519,EUR,663897600,D,3,3,False,47.0,36.0,2.0,1.0,24.0,27.0,21.0,7.0,10.0,,,,,90.0,77.0,6.8,17.0,0,5,12.0,7.0,12.0,3.0,2.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,,,,,,1.0,3.0,2.0,,1.0,,1.0,,,,,,,,,,1.0
10434098,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,180,4102,M,981483,EUR,962928000,D,18,18,False,29.0,23.0,2.0,2.0,20.0,22.0,8.0,4.0,4.0,,,,,90.0,61.0,7.1,10.0,0,17,3.0,,8.0,2.0,1.0,1.0,,,1.0,,3.0,3.0,,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,1.0
10434098,away,Trabzonspor,Manolis Siopis,manolis-siopis,M. Siopis,M,168,971,M,136675,EUR,768873600,M,6,6,False,51.0,45.0,,,30.0,33.0,19.0,,6.0,,,,,90.0,64.0,6.4,10.0,0,6,15.0,2.0,6.0,,3.0,2.0,,1.0,2.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Lazar Marković,lazar-markovic,L. Marković,M,175,330,M,98461,EUR,762566400,M,50,50,False,16.0,13.0,,,8.0,8.0,9.0,,3.0,,,,,64.0,31.0,7.1,9.0,1,50,5.0,5.0,6.0,1.0,2.0,,1.0,,,1.0,5.0,4.0,,,,1.0,,1.0,2.0,2.0,,,,2.0,,1.0,,,,,,,,
10434098,away,Trabzonspor,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,177,456,M,846087,EUR,950227200,M,34,34,False,25.0,20.0,2.0,2.0,17.0,20.0,5.0,2.0,2.0,,,,,64.0,33.0,6.2,5.0,0,34,3.0,3.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,183,2251,M,827804,EUR,854496000,M,61,61,False,12.0,10.0,1.0,1.0,5.0,6.0,6.0,,2.0,,,,,29.0,17.0,6.4,6.0,0,97,5.0,4.0,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,
10434098,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,172,1009,M,355024,EUR,804643200,M,29,29,False,29.0,23.0,2.0,,14.0,14.0,15.0,,9.0,,,,,79.0,37.0,6.2,9.0,1,10,9.0,5.0,3.0,1.0,2.0,3.0,3.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,186,1052,M,805245,EUR,839980800,F,30,30,False,12.0,7.0,1.0,,1.0,2.0,10.0,1.0,,,,,,45.0,16.0,6.3,7.0,0,9,6.0,4.0,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,188,263,M,97404,EUR,736732800,D,24,24,True,45.0,41.0,2.0,1.0,31.0,33.0,12.0,2.0,6.0,,,,,61.0,49.0,5.9,5.0,0,4,10.0,4.0,2.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10434098,away,Trabzonspor,Marek Hamšík,marek-hamsik,M. Hamšík,M,183,1354,,25985,EUR,554342400,M,17,17,True,30.0,24.0,4.0,2.0,11.0,12.0,19.0,1.0,4.0,,,,,45.0,39.0,6.7,7.0,0,17,14.0,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10434098,away,Trabzonspor,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,168,1163,M,954317,EUR,1055462400,F,23,23,True,14.0,14.0,2.0,2.0,5.0,5.0,9.0,,3.0,,,,,26.0,20.0,6.4,3.0,1,9,9.0,5.0,1.0,,1.0,,,,,3.0,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
10434098,away,Trabzonspor,Umut Bozok,umut-bozok,U. Bozok,F,178,386,M,869839,EUR,843091200,F,9,9,True,5.0,5.0,,,2.0,2.0,3.0,,1.0,,,,,26.0,8.0,6.4,2.0,0,19,3.0,3.0,1.0,,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Mountassir Lahtimi,mountassir-lahtimi,M. Elhtemy,M,180,708,M,1013427,EUR,986083200,M,80,80,True,9.0,5.0,,,2.0,2.0,7.0,,1.0,,,,,11.0,11.0,6.2,6.0,0,21,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10434098,away,Trabzonspor,Kağan Moradaoğlu,kagan-moradaoglu,K. Moradaoğlu,G,193,64,M,975748,EUR,1042156800,G,98,98,True,,,,,,,,,,,,,,,,,,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,188,271,M,1101279,EUR,1061510400,D,22,22,True,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434098,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,183,173,M,1138095,EUR,1054857600,D,72,72,True,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arif Bosluk,,,,,
