match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_goals,stat_outfielderBlock,stat_hitWoodwork,stat_goodHighClaim,stat_errorLeadToAShot
10388305,home,RB Leipzig,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,48863,M,769333,EUR,879465600,F,18,18,False,30.0,25.0,1.0,1.0,6.0,8.0,19.0,23.0,,2.0,,,60.0,42.0,7.2,9.0,0.5578,0.8678,0.105795,4,,1.0,1.0,2.0,3.0,,1.0,,,,1.0,,,1.0,,Nkunku,,3.0,2.0,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,
10388305,home,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,True,19.0,14.0,3.0,,6.0,8.0,8.0,12.0,,3.0,,,31.0,28.0,6.7,8.0,0.0596,0.0,0.0147131,1,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
10388305,home,RB Leipzig,Abdou Diallo,abdou-diallo,A. Diallo,D,37,188,2776,M,280435,EUR,831168000,D,37,37,True,28.0,22.0,4.0,2.0,16.0,19.0,6.0,9.0,2.0,4.0,,,31.0,36.0,6.8,8.0,0.0,0.0,0.0059063,0,,,,3.0,1.0,,,1.0,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,
10388305,home,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,7.0,5.0,,,2.0,2.0,3.0,5.0,,3.0,,,31.0,11.0,6.8,3.0,0.2217,0.0,0.00769777,1,,,,3.0,2.0,,,,,,1.0,,,3.0,2.0,andresilva9,,,,,,,1.0,,,,,,,,,1.0,,
10388305,home,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,True,20.0,17.0,1.0,,5.0,5.0,12.0,15.0,,,,,30.0,34.0,7.0,7.0,0.1587,0.0,0.187169,1,,,1.0,2.0,7.0,,1.0,,,,1.0,,,,3.0,DaniOlmo,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,
10388305,home,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,True,3.0,3.0,2.0,2.0,,,3.0,3.0,1.0,,,,9.0,5.0,6.7,,0.0,0.0,0.00507574,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388305,home,RB Leipzig,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1031,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388305,home,RB Leipzig,Sanoussy Ba,sanoussy-ba,S. Ba,D,25,178,145,M,1142701,EUR,1073260800,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Sanoussy,Ba,,,,,,,,,,,,
10388305,home,RB Leipzig,Caden Clark,caden-clark,C. Clark,M,23,180,354,M,1025266,EUR,1053993600,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388305,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,32.0,19.0,21.0,9.0,15.0,16.0,4.0,16.0,,8.0,,1.0,90.0,37.0,6.5,13.0,0.0,0.0,0.00099583,0,-0.0306,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1.0,
10388305,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,41.0,35.0,4.0,1.0,23.0,24.0,12.0,17.0,1.0,7.0,,,90.0,58.0,6.9,8.0,0.036,0.0,0.00919772,1,,,4.0,8.0,8.0,3.0,1.0,1.0,2.0,2.0,,1.0,,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,4.0,,,
10388305,away,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,False,58.0,50.0,5.0,3.0,38.0,41.0,12.0,17.0,6.0,9.0,,,90.0,66.0,6.7,8.0,0.0,0.0,0.00490903,0,,,3.0,3.0,4.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,48.0,42.0,5.0,2.0,31.0,32.0,11.0,16.0,4.0,9.0,,,90.0,61.0,6.9,7.0,0.0,0.0,0.00783233,0,,,2.0,5.0,5.0,1.0,,2.0,2.0,2.0,,4.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,
10388305,away,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,26.0,17.0,,,6.0,10.0,11.0,19.0,1.0,3.0,,,69.0,44.0,6.8,16.0,0.0,0.0,0.089331,0,,3.0,3.0,2.0,5.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,44.0,41.0,4.0,4.0,16.0,16.0,25.0,31.0,1.0,4.0,,,90.0,59.0,6.6,10.0,0.0,0.0,0.0815379,0,,3.0,,3.0,3.0,1.0,,,,,2.0,,,,1.0,andrejkramaric,1.0,3.0,2.0,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,29.0,26.0,3.0,2.0,15.0,16.0,11.0,13.0,1.0,3.0,,,61.0,38.0,6.7,4.0,0.0,0.0,0.0252902,0,,,,1.0,3.0,,,2.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0
10388305,away,TSG Hoffenheim,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,False,19.0,12.0,3.0,1.0,5.0,7.0,7.0,12.0,,4.0,,,61.0,36.0,5.6,16.0,0.0314,0.0311,0.00708849,1,,,,11.0,,5.0,,,,,5.0,2.0,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,
10388305,away,TSG Hoffenheim,Angeliño,angelino,Angeliño,M,3,171,3342,M,848355,EUR,852336000,M,11,11,False,12.0,9.0,2.0,,5.0,6.0,4.0,9.0,2.0,2.0,,,45.0,25.0,6.6,7.0,0.0,0.0,0.00138768,0,,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,False,12.0,10.0,,,4.0,4.0,6.0,8.0,2.0,2.0,,,81.0,31.0,6.9,10.0,0.2311,0.0,0.00357628,2,,,2.0,5.0,5.0,,,1.0,3.0,2.0,6.0,1.0,,4.0,,,,,,,,,2.0,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,608,M,114379,EUR,705801600,F,10,10,False,33.0,21.0,,,5.0,6.0,16.0,27.0,,7.0,,,90.0,50.0,6.8,18.0,0.036,0.0,0.538578,1,,,,3.0,4.0,1.0,,1.0,1.0,1.0,5.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,
10388305,away,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,True,25.0,18.0,3.0,1.0,7.0,8.0,11.0,18.0,,5.0,,,45.0,32.0,6.4,10.0,0.0,0.0,0.00857508,0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,True,12.0,12.0,,,5.0,5.0,7.0,7.0,,1.0,,,29.0,22.0,6.9,1.0,0.0,0.0,0.0161106,0,,,,1.0,3.0,,,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Sebastian Rudy,sebastian-rudy,S. Rudy,M,16,180,207,,35680,EUR,636163200,M,16,16,True,18.0,15.0,,,5.0,6.0,11.0,14.0,,1.0,,,29.0,28.0,6.7,5.0,0.0,0.0,0.0643376,0,,2.0,,4.0,3.0,,,1.0,1.0,1.0,,2.0,,1.0,2.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,
10388305,away,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,F,29,29,True,11.0,6.0,1.0,,4.0,4.0,2.0,8.0,,2.0,,,21.0,18.0,6.7,8.0,0.0,0.0,0.00152526,0,,1.0,1.0,1.0,3.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,19,19,True,,,,,,,,,,,,,9.0,4.0,6.3,1.0,0.0,0.0,0.0,0,,,,1.0,,,,,,,,,,,,KDolberg,,1.0,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Ermin Bičakčić,ermin-bicakcic,E. Bičakčić,D,,185,530,M,103012,EUR,633139200,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388305,away,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,Umut Tohumcu,,,,,,,,,,,,,
