match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals
12694091,home,Fleetwood Town,Jay Lynch,,,jay-lynch,J. Lynch,G,13,188.0,10,M,215508,EUR,733536000,G,13,13,False,31.0,21.0,19.0,9.0,0.0,13.0,14.0,8.0,17.0,1.0,19.0,2.0,3.0,1.0,1.0,90.0,47.0,7.0,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12694091,home,Fleetwood Town,Brendan Sarpong-Wiredu,,,brendan-sarpong-wiredu,B. Sarpong-Wiredu,D,4,191.0,102,M,945791,EUR,941932800,D,4,4,False,27.0,18.0,6.0,2.0,0.0,11.0,14.0,7.0,13.0,5.0,2.0,,,,,90.0,49.0,6.8,13.0,0,True,10.0,3.0,10.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12694091,home,Fleetwood Town,Harrison Holgate,,,harrison-holgate,H. Holgate,D,18,186.0,5,M,958723,EUR,970704000,D,18,18,False,36.0,33.0,7.0,5.0,0.0,27.0,30.0,6.0,6.0,4.0,1.0,,,,,90.0,41.0,6.7,3.0,0,,4.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12694091,home,Fleetwood Town,Kayden Hughes,,,kayden-hughes,K. Hughes,D,32,,10,M,1901885,EUR,1133136000,D,32,32,False,33.0,22.0,8.0,3.0,0.0,19.0,25.0,3.0,8.0,7.0,2.0,,,,,90.0,48.0,7.2,11.0,0,,1.0,4.0,2.0,10.0,,,,,5.0,5.0,,,1.0,1.0,,,,,,,,,,,,,
12694091,home,Fleetwood Town,Elliot Bonds,,,elliot-bonds,E. Bonds,M,6,179.0,20,M,956574,EUR,953769600,M,6,6,False,36.0,21.0,9.0,3.0,0.0,13.0,18.0,8.0,18.0,3.0,10.0,,,,,90.0,63.0,7.4,20.0,2,,5.0,2.0,11.0,7.0,,,2.0,3.0,3.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,,,,
12694091,home,Fleetwood Town,Carl Johnston,,,carl-johnston,C. Johnston,D,2,175.0,27,M,998024,EUR,1022630400,M,2,2,False,36.0,26.0,7.0,1.0,0.0,9.0,12.0,18.0,26.0,3.0,6.0,,,,,90.0,54.0,7.2,15.0,0,,1.0,1.0,2.0,8.0,1.0,1.0,,,4.0,2.0,,2.0,,2.0,1.0,,,,1.0,,2.0,1.0,,,,,
12694091,home,Fleetwood Town,Matthew Virtue-Thick,,,matthew-virtue-thick,M. Virtue-Thick,M,8,175.0,23,M,920395,EUR,862531200,M,8,8,False,29.0,22.0,2.0,2.0,1.0,9.0,11.0,14.0,20.0,1.0,2.0,,,,,90.0,49.0,7.7,11.0,4,,,,4.0,4.0,,,1.0,,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,
12694091,home,Fleetwood Town,Danny Mayor,Danny,Mayor,danny-mayor,D. Mayor,M,10,183.0,22,M,48521,EUR,656208000,M,10,10,False,22.0,20.0,3.0,2.0,1.0,13.0,13.0,8.0,11.0,,2.0,,,,,75.0,30.0,7.1,4.0,0,,1.0,,2.0,2.0,1.0,1.0,,,,,,3.0,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,
12694091,home,Fleetwood Town,Mackenzie Hunt,,,mackenzie-hunt,M. Hunt,M,21,173.0,53,M,929717,EUR,1005696000,M,16,16,False,42.0,30.0,8.0,3.0,0.0,21.0,27.0,9.0,15.0,5.0,6.0,,,,,90.0,80.0,7.6,17.0,2,,1.0,1.0,5.0,12.0,4.0,4.0,,2.0,6.0,3.0,,,2.0,1.0,,2.0,,,1.0,2.0,,,,,,,
12694091,home,Fleetwood Town,Mark Helm,,,helm-mark,M. Helm,M,10,173.0,78,M,966653,EUR,1003622400,F,17,17,False,21.0,19.0,1.0,,0.0,11.0,11.0,8.0,11.0,,2.0,,,,,74.0,36.0,6.6,11.0,2,,3.0,,8.0,2.0,2.0,1.0,,1.0,,,,2.0,,1.0,4.0,,2.0,,2.0,,1.0,,,,,,
