match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_hitWoodwork,player_sofascoreId,captain,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded
10390012,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,26.0,15.0,16.0,5.0,14.0,17.0,1.0,9.0,1.0,6.0,1.0,1.0,90.0,30.0,7.1,11.0,0.0,0.0,0.00030071,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390012,home,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,False,67.0,61.0,4.0,3.0,29.0,34.0,32.0,33.0,,11.0,,,90.0,86.0,7.9,7.0,0.0,0.0,0.0337082,1.0,0,2.0,6.0,4.0,11.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10390012,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,55.0,46.0,10.0,5.0,20.0,21.0,26.0,34.0,,6.0,,,90.0,73.0,7.6,10.0,0.4964,0.0,0.00935405,,2,,2.0,2.0,8.0,,2.0,2.0,5.0,1.0,3.0,1.0,,,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10390012,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,62.0,52.0,8.0,3.0,33.0,35.0,19.0,28.0,,7.0,,,90.0,75.0,6.8,13.0,0.5767,0.8074,0.0136276,,3,1.0,,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,
10390012,home,RC Lens,Jimmy Cabot,jimmy-cabot,J. Cabot,M,,164,72,M,308130,EUR,766627200,M,19,19,False,40.0,32.0,2.0,1.0,11.0,12.0,26.0,38.0,1.0,6.0,,,90.0,75.0,7.6,24.0,0.0367,0.0,0.377819,6.0,1,,,9.0,5.0,4.0,5.0,4.0,3.0,,1.0,1.0,,6.0,,3.0,,1.0,1.0,,,10.0,,,5.0,1.0,,,,,,,,,,
10390012,home,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,61.0,57.0,,,26.0,28.0,31.0,34.0,,8.0,,,90.0,81.0,6.9,10.0,0.0968,0.0,0.150813,2.0,2,,1.0,8.0,4.0,1.0,2.0,1.0,,1.0,5.0,2.0,,2.0,,2.0,,,4.0,,,1.0,,2.0,,,,,,,,,,,,
10390012,home,RC Lens,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,42.0,39.0,1.0,,21.0,21.0,18.0,22.0,,3.0,,,87.0,54.0,6.5,10.0,0.0441,0.2187,0.0485865,1.0,1,,,7.0,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,4.0,,,1.0,,,1.0,1.0,,,,sekofofana,True,,,,,,,,
10390012,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,31.0,26.0,1.0,,15.0,18.0,14.0,18.0,,8.0,,,78.0,51.0,7.1,9.0,0.0,0.0,0.44862,3.0,0,4.0,1.0,6.0,4.0,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,2.0,,,5.0,,,3.0,,,,,,,,,,,
10390012,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,50.0,34.0,4.0,3.0,11.0,12.0,23.0,40.0,,3.0,,,87.0,81.0,7.8,22.0,0.8471,0.9836,0.0373528,1.0,3,,5.0,8.0,11.0,2.0,1.0,1.0,3.0,,4.0,4.0,2.0,2.0,1.0,2.0,,1.0,4.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,
10390012,home,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,F,20,20,False,29.0,21.0,2.0,1.0,6.0,8.0,15.0,24.0,,6.0,,,72.0,44.0,6.8,15.0,0.1413,0.0,0.0513453,1.0,2,2.0,,4.0,5.0,,3.0,2.0,,,,,,2.0,3.0,1.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,
10390012,home,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,10.0,7.0,1.0,,2.0,2.0,5.0,9.0,1.0,1.0,,,72.0,21.0,7.3,7.0,0.4992,0.4011,0.0993818,1.0,5,,2.0,3.0,3.0,,2.0,1.0,,,,,,2.0,,,,2.0,2.0,,,1.0,2.0,1.0,,,l_openda,,,1.0,,,,,,
10390012,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,4.0,3.0,2.0,1.0,3.0,3.0,,1.0,,4.0,,,18.0,7.0,6.5,2.0,0.2917,0.2418,0.00011226,,1,1.0,,5.0,,,,,,,,,,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,
10390012,home,RC Lens,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,822877,EUR,897091200,M,18,18,True,9.0,7.0,,,1.0,2.0,6.0,7.0,,2.0,,,18.0,15.0,6.8,4.0,0.0495,0.0,0.437261,1.0,1,,,1.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10390012,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,True,7.0,5.0,1.0,,1.0,2.0,4.0,5.0,,1.0,,,12.0,7.0,6.5,2.0,0.0,0.0,0.0006556,,0,,,,,,,,,,,,,,,,,,,,,,,,,,przemek.franek_,,,,,,,,,
10390012,home,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,True,6.0,5.0,,,4.0,4.0,1.0,2.0,,3.0,,,3.0,11.0,,1.0,0.0,0.0,0.00028826,,0,,,,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10390012,home,RC Lens,Adam Buksa,adam-buksa,A. Buksa,F,18,191,3770,M,1138856,EUR,837129600,F,9,9,True,4.0,3.0,,,,1.0,3.0,3.0,,2.0,,,3.0,7.0,,4.0,0.0,0.0,0.00052068,,0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,AdamBuksa,,,,,,,,,
10390012,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390012,home,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390012,home,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390012,home,RC Lens,Gaël Kakuta,gael-kakuta,G. Kakuta,M,,174,3592,M,46387,EUR,677462400,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,gaelromeokakuta,,,,,,,,,
10390012,away,Olympique Lyonnais,Anthony Lopes,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,27.0,16.0,15.0,4.0,14.0,16.0,2.0,11.0,,13.0,,,90.0,40.0,7.5,11.0,0.0,0.0,0.00033492,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,5.0,1.6526,
10390012,away,Olympique Lyonnais,Henrique,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,12,12,False,46.0,38.0,3.0,,25.0,27.0,13.0,20.0,,2.0,,,90.0,69.0,6.8,11.0,0.0,0.0,0.00781745,,0,1.0,4.0,4.0,11.0,1.0,,,2.0,,,3.0,1.0,,4.0,,,,2.0,Henrique,,1.0,,,,,,,,,,,,,,
10390012,away,Olympique Lyonnais,Thiago Mendes,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,D,23,23,False,55.0,40.0,17.0,3.0,31.0,32.0,9.0,23.0,,5.0,,,90.0,68.0,6.4,16.0,0.0,0.0,0.00379214,,0,,2.0,1.0,5.0,,,,4.0,,3.0,,,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,1.0
10390012,away,Olympique Lyonnais,Sinaly Diomandé,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,2,2,False,54.0,48.0,1.0,,32.0,33.0,16.0,21.0,,2.0,,,90.0,70.0,7.4,6.0,0.0,0.0,0.0121295,,0,2.0,2.0,3.0,4.0,1.0,,,8.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390012,away,Olympique Lyonnais,Nicolás Tagliafico,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,28.0,24.0,2.0,1.0,10.0,11.0,14.0,17.0,,5.0,,,74.0,54.0,7.4,6.0,0.0,0.0,0.00851444,1.0,0,3.0,,5.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,,,,1.0,,,,,,,,tagliafico3,,,,,,,,,
