match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_totalOffside,stat_expectedGoals,player_firstName,player_lastName,player_sofascoreId,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_blockedScoringAttempt
12450969,home,Stade Rennais,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,1000263,EUR,990576000,F,7,7,False,,20.0,15.0,2.0,1.0,1.0,2.0,3.0,13.0,18.0,7.0,8.0,4.0,2.0,,68.0,49.0,8.4,17.0,0.0671642,1.0,2,,1.0,1.0,,7.0,,1.0,,1.0,1.0,,0.2199,,,,2.0,2.0,,1.0,,1.0,5.0,2.0,1.0,0.3283,,,,,
12450969,home,Stade Rennais,Jota,jota,Jota,F,7,175,5325,M,845786,EUR,922752000,F,27,27,True,,8.0,5.0,,,0.0,1.0,2.0,5.0,7.0,,,,,,22.0,14.0,6.5,5.0,0.0282169,,0,,1.0,,,2.0,,1.0,,,,,,,,jotafilipe_7,,,1.0,1.0,1.0,,1.0,,,,,,,,
12450969,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,10,10,True,,13.0,11.0,,,0.0,2.0,2.0,9.0,12.0,2.0,2.0,1.0,,,22.0,20.0,6.3,5.0,0.0203226,,1,,1.0,,,3.0,1.0,,,,,,0.7054,,,amine_gouiri,1.0,,1.0,1.0,,,,,,,1.0,,,,
12450969,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,18,18,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,3.0,,9.0,7.0,7.3,,0.00127759,,1,,,,,,,,,1.0,1.0,,0.0135,Mahamadou Nagida,,,,,,,,,,1.0,,0.2728,,,,,
12450969,home,Stade Rennais,Glen Kamara,glen-kamara,G. Kamara,M,4,183,808,M,292665,EUR,814838400,M,28,28,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,8.0,6.0,6.6,,0.00813498,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450969,home,Stade Rennais,Jordan James,jordan-james,J. James,M,6,190,940,M,1136409,EUR,1083024000,M,17,17,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,4.0,,1.0,7.737e-05,,1,,,,,1.0,,,,,,,0.062,,,,,,,,,1.0,,1.0,,0.0339,,,,,
12450969,home,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450969,home,Stade Rennais,Mikayil Faye,mikayil-faye,M. Faye,D,30,183,9505,M,1002564,EUR,1089763200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,mikayilfaye,,,,,,,,,,,,,,,
12450969,home,Stade Rennais,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,997104,EUR,1017360000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450969,home,Stade Rennais,Henrik Wendel Meister,henrik-wendel-meister,H. W. Meister,F,9,191,686,M,1184248,EUR,1068681600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Henrik Meister,,,,,,,,,,,,,,,,,
12450969,away,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,,27.0,19.0,13.0,5.0,0.0,17.0,20.0,2.0,7.0,,,,7.0,3.0,90.0,34.0,6.3,8.0,0.0025497,,0,-1.0287,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12450969,away,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,,40.0,32.0,2.0,2.0,0.0,11.0,12.0,23.0,33.0,5.0,,,5.0,,88.0,61.0,6.7,13.0,0.140315,1.0,0,,5.0,,2.0,2.0,,4.0,,,,,,Enzo Tchato Mbiayi,,,3.0,3.0,,,2.0,2.0,1.0,,,,,,,,
12450969,away,Montpellier,Stefan Džodić,stefan-dzodic,S. Džodić,M,29,185,156,M,1152889,EUR,1110844800,D,45,45,False,,47.0,43.0,5.0,2.0,0.0,30.0,32.0,13.0,15.0,5.0,,,5.0,,90.0,61.0,6.6,4.0,0.0110534,,1,,,2.0,,4.0,1.0,5.0,,2.0,,,0.0127,Stefan Dzodic,,,5.0,2.0,1.0,,,1.0,,,,,,,,,
12450969,away,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,,47.0,46.0,9.0,8.0,0.0,27.0,27.0,19.0,20.0,1.0,1.0,,5.0,,90.0,59.0,6.6,2.0,0.0123899,1.0,0,,,1.0,,3.0,,4.0,,5.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,
12450969,away,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,,39.0,35.0,1.0,1.0,0.0,14.0,15.0,21.0,25.0,5.0,1.0,1.0,6.0,,90.0,55.0,6.4,7.0,0.0188268,1.0,0,,1.0,1.0,,3.0,,3.0,,1.0,,,,,,,4.0,1.0,,,,2.0,1.0,,,,,,,,
12450969,away,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,False,,34.0,33.0,3.0,2.0,0.0,17.0,17.0,16.0,17.0,4.0,2.0,1.0,4.0,,86.0,51.0,6.4,5.0,0.0174923,,2,,,3.0,,9.0,2.0,2.0,,3.0,1.0,1.0,0.0689,,,,2.0,,1.0,,,4.0,2.0,,,,,,,,
12450969,away,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,False,,46.0,43.0,6.0,5.0,0.0,17.0,17.0,26.0,29.0,5.0,1.0,,4.0,,67.0,57.0,7.0,7.0,0.0340928,1.0,1,,,,,6.0,,,,,2.0,,0.0202,Khalil Fayad,,,3.0,3.0,2.0,3.0,,,,1.0,,0.0397,,,,,
12450969,away,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,,31.0,26.0,2.0,,0.0,9.0,12.0,17.0,20.0,11.0,7.0,4.0,4.0,,90.0,52.0,6.8,12.0,0.0138849,1.0,1,,1.0,1.0,2.0,5.0,,1.0,,1.0,3.0,,0.0292,,,,2.0,1.0,,1.0,,,2.0,,,,,,,,1.0
12450969,away,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,True,69.0,60.0,17.0,13.0,0.0,22.0,22.0,38.0,51.0,1.0,1.0,,2.0,,90.0,91.0,7.0,23.0,0.0522927,1.0,3,,4.0,2.0,1.0,6.0,,,,2.0,,,0.0845,,,,,,,1.0,,2.0,5.0,2.0,,0.1008,,,,,1.0
12450969,away,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,False,,16.0,13.0,,,0.0,2.0,2.0,11.0,16.0,3.0,2.0,2.0,4.0,,67.0,29.0,6.9,11.0,0.0259302,3.0,1,,2.0,,1.0,1.0,,,,1.0,,,0.039,,,,,,,,,1.0,6.0,,,,,,,,1.0
12450969,away,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,,15.0,11.0,2.0,1.0,0.0,3.0,3.0,8.0,12.0,4.0,,,4.0,,90.0,19.0,6.7,6.0,0.0133451,2.0,0,,,,2.0,4.0,,,,,2.0,2.0,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,
12450969,away,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,True,,23.0,20.0,3.0,2.0,0.0,13.0,13.0,7.0,10.0,1.0,,,2.0,,23.0,27.0,6.5,5.0,0.0050418,,0,,,,1.0,2.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,
12450969,away,Montpellier,Yanis Issoufou,yanis-issoufou,Y. Issoufou,F,8,182,195,M,1426229,EUR,1161993600,F,39,39,True,,6.0,3.0,,,0.0,,1.0,3.0,6.0,3.0,1.0,1.0,1.0,,23.0,11.0,6.8,4.0,0.00351863,,1,,1.0,,,1.0,,,,,,,0.0313,,,,2.0,1.0,,,,1.0,,,,,,,,,1.0
12450969,away,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,True,,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,1.0,,,,,8.0,6.0,6.9,1.0,0.00133169,,2,,,,,,1.0,,,,,,0.0458,,,,1.0,1.0,,,,,,1.0,,0.018,,,,,
12450969,away,Montpellier,Theo Chennahi,chennahi-theo,T. Chennahi,M,44,182,70,M,1634349,EUR,1107648000,M,44,44,True,,1.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,2.0,4.0,,1.0,6.92e-06,,0,,1.0,,,,,,,,1.0,,,Théo Chennahi,,,,,,,,,,,,,,,,,
12450969,away,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,d_bertaud16,,,,,,,,,,,,,,,
12450969,away,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450969,away,Montpellier,Gabriel Bares,gabriel-bares,G. Bares,M,15,187,49,M,981541,EUR,967507200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
