match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_errorLeadToAShot,stat_dispossessed,stat_shotOffTarget,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_lastName,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_accurateCross,stat_totalOffside,stat_goals
14083650,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191.0,2805,M,791773,EUR,796003200,G,1,1,False,38.0,30.0,19.0,12.0,0.0,25.0,27.0,5.0,11.0,1.0,11.0,1.0,1.0,1.0,1.0,90.0,49.0,6.9,8.0,0.00151453,0.0001,0,-0.3824,0.09,0.02,0.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083650,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176.0,6479,M,1116388,EUR,1027382400,D,2,2,False,38.0,27.0,3.0,1.0,0.0,18.0,24.0,9.0,14.0,1.0,3.0,,,,,90.0,52.0,6.6,14.0,0.00726047,,0,,0.09,0.03,-0.22,,Jon Aramburu,ElBufalo,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14083650,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180.0,881,M,838159,EUR,859680000,D,5,5,False,59.0,46.0,12.0,5.0,0.0,36.0,39.0,10.0,20.0,6.0,1.0,,,,,90.0,76.0,7.5,13.0,0.00905032,,0,,0.16,0.13,0.54,,,,,2.0,3.0,6.0,,,1.0,,2.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14083650,home,Real Sociedad,Duje Ćaleta-Car,duje-caleta-car,D. Ćaleta-Car,D,16,192.0,2892,M,257091,EUR,842918400,D,16,16,False,40.0,34.0,6.0,5.0,0.0,26.0,30.0,8.0,10.0,3.0,8.0,,,,,90.0,48.0,6.5,6.0,0.0033849,,0,,0.1,0.02,-0.14,,,,,2.0,4.0,4.0,,,,,,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14083650,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171.0,4445,M,855835,EUR,968025600,D,17,17,False,52.0,45.0,5.0,3.0,0.0,23.0,24.0,22.0,28.0,1.0,9.0,,,,,90.0,75.0,6.8,15.0,0.030384,,1,,0.18,0.09,-0.13,,,sergiogm_10,3.0,1.0,7.0,8.0,1.0,5.0,5.0,5.0,,1.0,,,3.0,2.0,1.0,1.0,1.0,0.1035,1.0,-0.36,,,,,,,,,,,,,
14083650,home,Real Sociedad,Jon Gorrotxategi,jon-gorrotxategi,J. Gorrotxategi,M,4,177.0,607,M,1216309,EUR,1012608000,M,4,4,False,42.0,35.0,1.0,1.0,0.0,19.0,21.0,16.0,21.0,,5.0,,,,,90.0,56.0,7.0,8.0,0.0100833,,0,,0.05,0.19,-0.12,,Jon Gorrotxategi,,,,,7.0,,,3.0,1.0,2.0,2.0,,4.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
14083650,home,Real Sociedad,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179.0,3550,M,280979,EUR,849225600,M,11,11,False,19.0,17.0,1.0,1.0,0.0,4.0,4.0,13.0,15.0,,3.0,,,,,61.0,31.0,6.8,6.0,0.026121,,1,,0.0,0.3,0.14,,,,2.0,1.0,3.0,4.0,,3.0,,,1.0,,,,1.0,3.0,,,1.0,0.0508,2.0,-0.03,,1.0,1.0,,,,,,,,,,
14083650,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184.0,2013,M,845385,EUR,852595200,M,23,23,False,31.0,23.0,2.0,1.0,0.0,12.0,15.0,11.0,16.0,,2.0,,,,,80.0,41.0,7.1,12.0,0.0183238,,0,,-0.01,0.02,-0.05,,,,3.0,1.0,2.0,8.0,1.0,2.0,,,2.0,4.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
14083650,home,Real Sociedad,Carlos Soler,carlos-soler,C. Soler,M,18,180.0,3724,M,832427,EUR,852163200,M,18,18,False,31.0,26.0,5.0,4.0,0.0,12.0,12.0,14.0,19.0,,1.0,,,,,61.0,39.0,6.7,8.0,0.0259739,,0,,-0.01,0.11,-0.06,,,Carlos10Soler,2.0,,3.0,2.0,1.0,,,,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
14083650,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174.0,1646,M,966862,EUR,1009411200,M,7,7,False,33.0,26.0,1.0,1.0,0.0,5.0,8.0,21.0,25.0,1.0,5.0,,,,,80.0,51.0,7.4,16.0,0.309798,,0,,0.53,0.42,0.19,,,,2.0,1.0,6.0,3.0,,2.0,1.0,1.0,1.0,,,1.0,3.0,1.0,,,2.0,,4.0,,,3.0,,1.0,,,,,,,,,
