match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork
14053640,home,SC Heerenveen,Dylan Vente,dylan-vente,D. Vente,F,9,181.0,653,M,825843,EUR,926208000,F,9,9,False,24.0,16.0,1.0,,0.0,4.0,4.0,12.0,20.0,5.0,8.0,5.0,1.0,,5.0,,,,,,,79.0,35.0,5.7,12.0,0.0334625,,5,,-0.2,0.25,-0.05,,,,6.0,,,,2.0,,,,,3.0,0.5699,1.0,-0.74,,1.0,,1.0,0.2599,,,,2.0,1.0,
14053640,home,SC Heerenveen,Václav Sejk,vaclav-sejk,V. Sejk,F,10,180.0,268,M,983068,EUR,1021680000,F,27,27,True,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,4.0,,,,,,,,,,,11.0,9.0,6.0,4.0,0.001393,,1,,-0.09,-0.32,0.0,,,,4.0,,,,,,,,,1.0,0.0999,,-0.5,,,,,,,,,1.0,,
14053640,home,SC Heerenveen,Hristiyan Petrov,hristiyan-petrov,H. Petrov,D,28,184.0,323,M,1129996,EUR,1024876800,D,28,28,True,2.0,2.0,,,0.0,2.0,2.0,,,,,2.0,,3.0,1.0,,,,,,,13.0,8.0,6.7,,3.934e-05,,0,,0.0,0.08,0.21,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Bernt Klaverboer,klaverboer-bernt,B. Klaverboer,G,22,190.0,125,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Bernt Klaverboer,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196.0,134,M,945955,EUR,878256000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Mats Egbring,egbring-mats,M. Egbring,D,15,183.0,90,M,1514878,EUR,1158451200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Maas Willemsen,maas-willemsen,M. Willemsen,D,3,190.0,68,M,1132765,EUR,1051574400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Maas Willemsen,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Nolhan Courtens,nolhan-courtens,N. Courtens,M,36,174.0,64,M,1425327,EUR,1166572800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nolhan Courtens,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Isaiah Ahmed,isaiah-ahmed,I. Ahmed,M,35,186.0,37,M,1801303,EUR,1135728000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Isaiah Ahmed,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Kai Jansen,kai-jansen,K. Jansen,M,32,183.0,12,M,2063957,EUR,1180396800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kai Jansen,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Eser Gürbüz,eser-gurbuz,E. Gürbüz,F,50,182.0,190,M,1586644,EUR,1173139200,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Eser Gürbüz,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,home,SC Heerenveen,Amourricho van Axel-Dongen,amourricho-van-axel-dongen,A. v. Axel-Dongen,F,26,175.0,483,M,1022376,EUR,1096416000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190.0,278,M,837072,EUR,940464000,G,22,22,False,53.0,31.0,31.0,9.0,0.0,28.0,32.0,3.0,21.0,,,,,2.0,9.0,,2.0,3.0,,1.0,1.0,90.0,62.0,8.4,22.0,0.0021052,0.6842,0,0.7955,0.18,0.27,0.13,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180.0,335,M,794013,EUR,868924800,D,2,2,False,30.0,22.0,13.0,8.0,0.0,7.0,7.0,15.0,23.0,3.0,3.0,11.0,,5.0,6.0,5.0,,,,,,90.0,62.0,8.1,13.0,0.0690396,,1,,0.51,0.23,-0.12,,,1.0,2.0,,,,1.0,,3.0,3.0,3.0,1.0,0.1188,1.0,0.02,,,,1.0,,,True,,,,
14053640,away,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185.0,75,M,133168,EUR,703123200,D,3,3,False,62.0,54.0,10.0,6.0,0.0,40.0,42.0,14.0,20.0,5.0,3.0,5.0,1.0,8.0,4.0,,,,,,,90.0,75.0,7.3,9.0,0.0131864,,0,,0.21,0.1,-0.14,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,54.0,43.0,5.0,,0.0,34.0,38.0,9.0,16.0,5.0,4.0,7.0,1.0,4.0,1.0,,,,,,,90.0,65.0,6.5,12.0,0.0738533,,0,,0.17,0.03,-0.36,,,2.0,3.0,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,
14053640,away,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177.0,6680,M,1046722,EUR,957052800,D,5,5,False,15.0,12.0,2.0,1.0,0.0,6.0,8.0,6.0,7.0,1.0,5.0,3.0,3.0,8.0,3.0,,,,,,,81.0,41.0,6.1,12.0,0.011849,,0,,-0.2,0.13,-0.37,,,6.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,2.0,,,,1.0,,,
14053640,away,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,202,M,891795,EUR,931046400,M,21,21,False,15.0,13.0,1.0,,0.0,7.0,7.0,6.0,8.0,,3.0,2.0,2.0,1.0,3.0,,,,,,,45.0,24.0,7.7,2.0,0.00426783,,1,,0.03,0.08,0.22,,,,1.0,,1.0,1.0,,3.0,,1.0,,,0.0396,,0.52,,1.0,1.0,,0.1794,,,,,,
14053640,away,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173.0,870,M,1029724,EUR,1069027200,M,7,7,False,34.0,28.0,8.0,6.0,1.0,16.0,18.0,12.0,16.0,,4.0,1.0,,,3.0,1.0,,,,,,90.0,51.0,7.1,17.0,0.138608,,2,,0.37,0.21,-0.1,,,6.0,2.0,,2.0,,1.0,1.0,,,,4.0,0.1417,3.0,-0.23,,,,,,,,1.0,1.0,,
14053640,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,120,M,932555,EUR,952041600,M,8,8,False,21.0,18.0,1.0,1.0,0.0,13.0,14.0,5.0,7.0,,1.0,,,3.0,3.0,,,,,,,72.0,31.0,6.6,7.0,0.00700139,,0,,-0.09,-0.12,0.25,,,,,,,,,1.0,,,,4.0,,,,,,,1.0,,,,,,,
14053640,away,Go Ahead Eagles,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191.0,382,M,973716,EUR,968284800,F,18,18,False,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,,7.0,1.0,,,3.0,,,,,,,45.0,20.0,6.1,10.0,0.0227485,,0,,-0.15,0.27,0.14,,,3.0,2.0,2.0,2.0,1.0,,,2.0,,,1.0,,,,,,,2.0,,,,1.0,,,
14053640,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185.0,439,M,841420,EUR,821577600,F,16,16,False,14.0,9.0,1.0,,0.0,2.0,2.0,7.0,12.0,,5.0,1.0,,,2.0,,,,,,,90.0,28.0,6.0,15.0,0.0152124,,2,,-0.4,0.27,0.14,,,3.0,1.0,1.0,4.0,1.0,,,,,,3.0,0.443,,-0.47,,2.0,,1.0,0.4864,,,,,1.0,1.0
14053640,away,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,312,M,909960,EUR,996105600,F,17,17,False,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,,7.0,5.0,1.0,1.0,1.0,,,,,,,72.0,24.0,6.8,5.0,0.0424654,,0,,0.01,0.07,0.17,,,1.0,3.0,1.0,4.0,3.0,,,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,
14053640,away,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,6,6,True,29.0,25.0,4.0,2.0,0.0,15.0,15.0,10.0,14.0,,1.0,2.0,,,,1.0,,,,,,45.0,38.0,6.6,5.0,0.014154,,0,,-0.02,0.01,0.15,,Calvin Twigt,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183.0,141,M,964766,EUR,1023148800,F,23,23,True,5.0,4.0,,,0.0,,,4.0,5.0,,10.0,4.0,2.0,,1.0,2.0,,,,,,45.0,19.0,6.2,10.0,0.0104358,,0,,-0.06,0.11,-0.12,,,1.0,3.0,3.0,1.0,1.0,,,,1.0,,4.0,,1.0,,,,,2.0,,,,,,,
14053640,away,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175.0,104,M,1133233,EUR,1068422400,D,29,29,True,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,1.0,1.0,2.0,,,1.0,,,,,,,18.0,16.0,6.8,2.0,0.134477,,1,,0.08,0.03,0.14,,,,1.0,,,,1.0,,,1.0,,,0.012,1.0,-0.06,,,,,,1.0,,,,,
14053640,away,Go Ahead Eagles,Milan Smit,milan-smit,M. Smit,F,49,191.0,541,M,1199214,EUR,1045094400,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,18.0,6.0,6.7,,0.0514881,,1,,0.13,0.31,-0.04,,Milan Smit,,,,,,,,,,,,0.0954,1.0,-0.52,,1.0,,,0.0666,,,,,,
14053640,away,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187.0,68,M,360006,EUR,829785600,F,27,27,True,4.0,1.0,,,0.0,,,1.0,4.0,2.0,2.0,2.0,,,1.0,,,,,,,9.0,8.0,6.7,4.0,0.00378826,,3,,-0.21,0.36,0.0,,,,,,,,1.0,,,,,1.0,0.4225,,0.23,,1.0,1.0,2.0,0.9547,,,,1.0,,
14053640,away,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187.0,84,M,877840,EUR,952646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192.0,45,M,1090199,EUR,1098403200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sven Jansen,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,73,M,1001943,EUR,1044144000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Robbin Weijenberg,robbin-weijenberg,R. Weijenberg,M,15,180.0,44,M,1386182,EUR,1099872000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Yassir Rahmouni,yassir-rahmouni,Y. Rahmouni,M,34,,129,M,2180363,EUR,1150156800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yassir Rahmouni,,,,,,,,,,,,,,,,,,,,,,,,,
14053640,away,Go Ahead Eagles,Oskar Siira Sivertsen,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177.0,192,M,1022552,EUR,1076803200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
