match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,from,length,confirmed,injury
10385534,FT,3.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385534,,,,,90,6.0,,1,,,card,Alexis Mac Allister,Foul,False,120686710.0,True,yellow,895324.0,Alexis Mac Allister,,,,
10385534,,,,,90,4.0,,1,,,card,Pascal Groß,Argument,False,120687498.0,True,yellow,48480.0,Pascal Groß,,,,
10385534,,3.0,3.0,,90,,,1,,,goal,,,,168554387.0,True,penalty,895324.0,Alexis Mac Allister,penalty,,,
10385534,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,6.0,,
10385534,,,,,89,,,2,,,card,Aaron Hickey,Handball,False,120686621.0,False,yellow,966869.0,Aaron Hickey,,,,
10385534,,,,,87,,,4,,,varDecision,,,,16444.0,True,penaltyNotAwarded,794298.0,Deniz Undav,,,False,
10385534,,,,,85,,,6,,,substitution,,,,121661792.0,False,regular,,,,,,False
10385534,,,,,83,,,8,,,substitution,,,,121661749.0,True,regular,,,,,,False
10385534,,,,,83,,,8,,,substitution,,,,121661748.0,True,regular,,,,,,False
10385534,,,,,79,,,12,,,substitution,,,,121661654.0,False,regular,,,,,,False
10385534,,,,,73,,,18,,,substitution,,,,121661585.0,False,regular,,,,,,False
10385534,,,,,72,,,19,,,substitution,,,,121661584.0,True,regular,,,,,,False
10385534,,2.0,3.0,,49,,,42,,,goal,,,,168553727.0,False,regular,855864.0,Ethan Pinnock,,,,
10385534,HT,2.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385534,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,3.0,,
10385534,,2.0,2.0,,28,,,18,,,goal,,,,168553005.0,True,regular,33902.0,Danny Welbeck,,,,
10385534,,1.0,2.0,,22,,,24,,,goal,,,,168552904.0,False,regular,290927.0,Ivan Toney,,,,
10385534,,1.0,1.0,,21,,,25,,,goal,,,,168552878.0,True,regular,936849.0,Kaoru Mitoma,,,,
10385534,,0.0,1.0,,10,,,36,,,goal,,,,168552679.0,False,regular,55123.0,Pontus Jansson,,,,
