match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_errorLeadToAShot,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialWon,stat_shotOffTarget,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,stat_bigChanceMissed,player_firstName,player_lastName,stat_goals,stat_outfielderBlock,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10385534,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,False,14.0,12.0,4.0,3.0,1.0,10.0,11.0,2.0,3.0,1.0,8.0,1.0,1.0,1.0,2.0,90.0,20.0,6.2,3.0,0.0,0.0,0.153856,1.0,0,-1.2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385534,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,False,46.0,40.0,4.0,2.0,,20.0,23.0,21.0,26.0,,4.0,,,,,72.0,64.0,6.8,10.0,0.1692,0.1284,0.0155979,,3,,3.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
10385534,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,83.0,72.0,12.0,5.0,,38.0,40.0,34.0,43.0,,5.0,,,,,90.0,88.0,6.6,11.0,0.1928,0.1781,0.107672,1.0,2,,,,3.0,3.0,3.0,,1.0,,1.0,,,,True,3.0,1.0,,,,,,,,,,,,,,,,,,
10385534,home,Brighton & Hove Albion,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,996911,EUR,1046217600,D,6,6,False,82.0,68.0,1.0,1.0,,31.0,38.0,37.0,44.0,,2.0,,,,,90.0,91.0,6.4,15.0,0.1841,0.0,0.0338905,,2,,,,1.0,3.0,10.0,,,,2.0,,,1.0,,9.0,2.0,LColwill,1.0,1.0,,,,,,,,,,,,,,,
10385534,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,61.0,55.0,2.0,1.0,,23.0,24.0,35.0,45.0,,8.0,,,,,83.0,84.0,6.8,15.0,0.0827,0.0,0.280349,4.0,2,,8.0,3.0,,2.0,1.0,1.0,,1.0,,,,,,,1.0,pervisestupinan,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
10385534,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,71.0,62.0,7.0,4.0,,24.0,26.0,43.0,58.0,,5.0,,3.0,,,90.0,101.0,6.8,23.0,0.504,0.4078,0.620433,6.0,2,,13.0,5.0,1.0,9.0,3.0,3.0,1.0,1.0,,2.0,2.0,,,,,pascalgross65,,3.0,1.0,,1.0,,1.0,,,,,,,,,,
10385534,home,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,64.0,59.0,4.0,2.0,,26.0,28.0,34.0,37.0,1.0,7.0,,2.0,,,90.0,73.0,7.7,7.0,0.1627,0.0522,0.489921,6.0,2,,1.0,1.0,,2.0,3.0,2.0,1.0,1.0,,,,,,1.0,,MoisesCaicedo55,,,2.0,,2.0,,,,,,,,,,,,
10385534,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,False,41.0,36.0,4.0,4.0,1.0,7.0,8.0,31.0,42.0,1.0,2.0,,2.0,,,90.0,71.0,7.9,13.0,0.9012,0.7196,0.58679,3.0,8,,9.0,2.0,,2.0,6.0,3.0,5.0,1.0,1.0,2.0,,,,1.0,2.0,,,,3.0,,1.0,,2.0,,,,,,,,,,
10385534,home,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,895324,EUR,914457600,M,10,10,False,48.0,38.0,3.0,3.0,,10.0,11.0,28.0,37.0,1.0,4.0,,3.0,,,90.0,66.0,7.6,15.0,0.9848,1.0631,0.170067,1.0,5,,,,,7.0,6.0,7.0,3.0,1.0,,,,1.0,,1.0,1.0,Macca10,1.0,,4.0,,1.0,,,,,1.0,1.0,,,,,,
10385534,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,37.0,35.0,3.0,3.0,,8.0,9.0,27.0,30.0,,,,2.0,,,90.0,53.0,7.1,8.0,0.1539,0.1863,0.0781955,1.0,2,,2.0,,3.0,7.0,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,KaoruM,,,1.0,,2.0,1.0,,,,1.0,,,,,,,
