match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,playerName,reason,rescinded,description
12117274,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12117274,,,,,90,1.0,,1,,,substitution,123225015.0,True,False,injury,,,,,,,
12117274,,,,,90,1.0,,1,,,substitution,123225016.0,False,False,regular,,,,,,,
12117274,,,,,90,1.0,,1,,,substitution,123225014.0,False,False,regular,,,,,,,
12117274,,,,,90,,,1,,,substitution,123225013.0,False,True,regular,,,,,,,
12117274,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,,
12117274,,,,,85,,,6,,,substitution,123224997.0,False,True,regular,,,,,,,
12117274,,,,,85,,,6,,,substitution,123224999.0,False,True,regular,,,,,,,
12117274,,3.0,1.0,,83,,,8,,,goal,189264072.0,,True,regular,,1139775.0,Mathias Villasanti,,,,
12117274,,,,,83,,,8,,,card,121672391.0,,False,yellow,,870898.0,Janderson,Janderson,Foul,False,
12117274,,,,,79,,,12,,,substitution,123224964.0,False,False,regular,,,,,,,
12117274,,,,,69,,,22,,,substitution,123224920.0,False,True,regular,,,,,,,
12117274,,,,,68,,,23,,,substitution,123224919.0,False,True,regular,,,,,,,
12117274,,,,,66,,,25,,,card,121672341.0,,False,yellow,,831993.0,Luiz Felipe,Luiz Felipe,Foul,False,
12117274,,2.0,1.0,,59,,,32,,,goal,189263735.0,,True,regular,,946945.0,Pepê,,,,
12117274,,,,,54,,,37,,,substitution,123224902.0,False,False,regular,,,,,,,
12117274,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12117274,,,,,45,1.0,,1,,,card,121672259.0,,True,yellow,,66471.0,Martin Braithwaite,Martin Braithwaite,Foul,False,
12117274,,,,,45,0.0,,1,,,injuryTime,,,,,6.0,,,,,,
12117274,,1.0,1.0,,40,,,6,,,goal,189262762.0,,True,regular,,789960.0,Yeferson Soteldo,,,,
12117274,,,,,34,,,12,,,card,121673025.0,,False,yellow,,924423.0,Derek Freitas,Derek Freitas,Argument,False,
12117274,,,,,30,,,16,,,card,121672230.0,,False,yellow,,1008459.0,Adriano Martins,Adriano Martins,Argument,False,
12117274,,0.0,1.0,,28,,,18,,,goal,189262376.0,,False,regular,,924423.0,Derek Freitas,,,,
12117274,,,,,28,,,18,,,inGamePenalty,118498367.0,,False,missed,,924423.0,Derek Freitas,,goalkeeperSave,,Goalkeeper save
12117274,,,,,22,,,24,,,card,121672220.0,,False,yellow,,874143.0,Luiz Fernando,Luiz Fernando,Foul,False,
12117274,,,,,18,,,28,,,card,121672208.0,,True,yellow,,328519.0,Jemerson,Jemerson,Foul,False,
