match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_shotOffTarget,stat_penaltyConceded,stat_expectedGoals,stat_totalCross,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyWon,stat_penaltyMiss
12117274,home,Grêmio,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1568,M,47339,EUR,574473600,G,1,1,False,19.0,12.0,8.0,2.0,0.0,10.0,14.0,2.0,5.0,1.0,9.0,1.0,1.0,1.0,1.0,4.0,90.0,26.0,7.5,7.0,0.00023627,0,0.7368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117274,home,Grêmio,João Pedro,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,29.0,27.0,1.0,,0.0,12.0,12.0,15.0,17.0,1.0,2.0,,,,,,90.0,50.0,6.2,9.0,0.0214985,0,,1.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117274,home,Grêmio,Rodrigo Ely,rodrigo-ely,R. Ely,D,5,188,865,M,168745,EUR,752284800,D,5,5,False,47.0,38.0,6.0,1.0,0.0,25.0,27.0,13.0,20.0,7.0,2.0,2.0,,,,,90.0,58.0,7.2,9.0,0.0494838,0,,,3.0,,,,1.0,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12117274,home,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,28,28,False,42.0,37.0,4.0,2.0,0.0,24.0,25.0,13.0,17.0,3.0,2.0,,,,,,90.0,51.0,6.5,5.0,0.348639,1,,,3.0,2.0,,,7.0,,,2.0,,,,,,1.0,1.0,0.0646,,,,,,,,,,,,,,,,
12117274,home,Grêmio,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,41.0,37.0,3.0,2.0,1.0,11.0,11.0,26.0,32.0,5.0,6.0,,,,,,90.0,55.0,7.4,7.0,0.639164,1,,,,4.0,,2.0,1.0,,,2.0,1.0,4.0,1.0,,,,,0.0106,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12117274,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,M,16,16,False,18.0,16.0,1.0,,1.0,4.0,5.0,12.0,15.0,4.0,2.0,2.0,,,,,69.0,32.0,6.8,10.0,0.416348,1,,2.0,1.0,7.0,2.0,2.0,,,3.0,1.0,,,,,,1.0,,0.0397,2.0,1.0,1.0,,,2.0,,,,,,,,,,
12117274,home,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,63.0,52.0,2.0,,0.0,27.0,30.0,25.0,33.0,6.0,4.0,1.0,,,,,90.0,83.0,7.6,15.0,0.0445342,2,,1.0,2.0,8.0,2.0,2.0,1.0,3.0,,1.0,,4.0,4.0,,,,,0.9574,,2.0,,,1.0,,True,1.0,1.0,0.9945,,,,,,
12117274,home,Grêmio,Pepê,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,23,23,False,44.0,40.0,2.0,2.0,0.0,16.0,16.0,24.0,28.0,5.0,7.0,3.0,,,,,85.0,58.0,7.6,6.0,0.0280814,2,,,1.0,6.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,0.1905,,4.0,,,,1.0,,2.0,1.0,0.8163,,,,,,
12117274,home,Grêmio,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,M,7,7,False,25.0,22.0,,,0.0,5.0,5.0,18.0,23.0,7.0,1.0,2.0,,,,,89.0,45.0,7.9,12.0,0.209291,2,,2.0,,7.0,1.0,6.0,,,5.0,2.0,1.0,,,,,1.0,,0.1175,3.0,2.0,5.0,,,3.0,,1.0,1.0,0.5775,yefersonsoteldo1006,1.0,,,,
12117274,home,Grêmio,Miguel Monsalve,miguel-monsalve,M. Monsalve,M,11,177,2381,M,1066620,EUR,1077840000,F,11,11,False,16.0,16.0,,,0.0,4.0,4.0,12.0,12.0,4.0,,2.0,,,,,68.0,29.0,6.6,4.0,0.0201206,0,,1.0,,6.0,2.0,4.0,1.0,,,1.0,,,,Miguel Monsalve,,,,,,,2.0,,,,,,,,,,,,,
