match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalContest,stat_wonContest,stat_fouls,stat_blockedScoringAttempt,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded,stat_ownGoals,stat_hitWoodwork
10909923,home,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23571,M,d_degea,69378,EUR,657936000,G,1,1,False,15.0,13.0,6.0,4.0,11.0,11.0,2.0,4.0,7.0,1.0,1.0,3.0,3.0,1.0,1.0,90.0,26.0,6.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22937,M,DDalot,843200,EUR,921715200,D,20,20,False,62.0,55.0,6.0,4.0,18.0,19.0,38.0,47.0,4.0,,,,,,,90.0,85.0,8.0,12.0,0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10105,M,raphael_varane,138310,EUR,735696000,D,19,19,False,51.0,50.0,5.0,5.0,22.0,22.0,28.0,29.0,3.0,,,,,,,90.0,55.0,7.0,1.0,0,,,,,,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17999,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,62.0,57.0,7.0,5.0,21.0,23.0,36.0,42.0,6.0,,,,,,,90.0,69.0,6.8,8.0,0,3.0,,1.0,1.0,2.0,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8793,M,tyrellmalacia,825839,EUR,934761600,D,12,12,False,54.0,49.0,6.0,3.0,17.0,19.0,32.0,36.0,3.0,,1.0,,,,,76.0,71.0,6.5,7.0,1,1.0,,2.0,,5.0,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,85477,M,Casemiro,122951,EUR,698803200,M,18,18,False,35.0,26.0,4.0,3.0,9.0,9.0,17.0,26.0,8.0,,,,,,,71.0,46.0,7.3,9.0,1,,,,1.0,3.0,4.0,2.0,,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
10909923,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20679,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,49.0,47.0,4.0,4.0,13.0,14.0,35.0,37.0,7.0,,1.0,,,,,83.0,58.0,7.1,5.0,2,2.0,1.0,1.0,,3.0,2.0,,,,,2.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10909923,home,Manchester United,Antony,,,antony,Antony,M,7,172,218925,M,Antony,958380,EUR,951350400,M,21,21,False,45.0,39.0,,,1.0,1.0,38.0,44.0,6.0,,1.0,,,,,84.0,58.0,7.6,9.0,3,,,,,4.0,5.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,
10909923,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,237692,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,43.0,36.0,4.0,2.0,11.0,13.0,26.0,33.0,4.0,,2.0,,,,,90.0,55.0,7.0,11.0,2,3.0,1.0,,1.0,4.0,2.0,,,,,1.0,1.0,3.0,,,3.0,,1.0,1.0,,1.0,,,True,,,,,,,,,,
10909923,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,363363,M,Rashford,814590,EUR,878256000,M,10,10,False,32.0,22.0,3.0,3.0,5.0,8.0,17.0,24.0,3.0,,1.0,,,,,90.0,53.0,7.9,21.0,4,,,,,10.0,3.0,,,,1.0,,,3.0,7.0,,,1.0,,,3.0,3.0,1.0,3.0,,1.0,2.0,,,,,,,,
10909923,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16087,M,martial_9,191176,EUR,818121600,F,9,9,False,28.0,23.0,1.0,1.0,5.0,5.0,18.0,23.0,2.0,,,,,,,71.0,42.0,6.2,10.0,3,,,,,5.0,1.0,,,,,1.0,,,,,,1.0,,1.0,5.0,1.0,,,,,,1.0,,,,,,,
10909923,home,Manchester United,Fred,,,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,17,17,True,16.0,13.0,2.0,1.0,4.0,6.0,9.0,10.0,4.0,,,,,,,19.0,24.0,7.1,3.0,1,,,,,1.0,4.0,,,,2.0,3.0,3.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
10909923,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,137323,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,19.0,6.0,6.7,3.0,0,,,,,3.0,1.0,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,
10909923,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51493,M,LichaMartínez,859999,EUR,885081600,D,6,6,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,14.0,3.0,6.6,,0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10909923,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,27967,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,15.0,3.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25842,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,14.0,3.0,6.3,1.0,0,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6095,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8787,M,victorlindelof,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18232,M,awbissaka,863653,EUR,880502400,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909923,home,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10484,M,anthonyelanga,979232,EUR,1019865600,F,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909923,away,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185,7587,M,jpickford1,138530,EUR,762998400,G,1,1,False,33.0,19.0,20.0,6.0,14.0,15.0,5.0,18.0,7.0,,,2.0,5.0,,,90.0,44.0,6.9,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10909923,away,Everton,Séamus Coleman,,,seamus-coleman,S. Coleman,D,23,177,890,M,,76632,EUR,592531200,D,23,23,False,20.0,17.0,,,8.0,9.0,9.0,12.0,3.0,,,,,,,81.0,41.0,6.6,8.0,1,1.0,,,2.0,2.0,7.0,,,,,3.0,2.0,,1.0,,,,,,1.0,1.0,,2.0,True,,,,,,,1.0,,,
10909923,away,Everton,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183,617,M,,754698,EUR,884822400,D,22,22,False,26.0,20.0,4.0,,17.0,20.0,4.0,7.0,4.0,,3.0,,,,,90.0,44.0,5.9,12.0,0,1.0,1.0,,,5.0,3.0,4.0,,1.0,1.0,3.0,3.0,1.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,1.0,,
10909923,away,Everton,Conor Coady,,,conor-coady,C. Coady,D,15,184,633,M,,98449,EUR,730598400,D,30,30,False,47.0,38.0,11.0,5.0,33.0,36.0,5.0,11.0,3.0,,,,,,,90.0,56.0,6.9,9.0,1,,,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,
10909923,away,Everton,James Tarkowski,,,james-tarkowski,J. Tarkowski,D,6,185,2542,M,,145188,EUR,722131200,D,2,2,False,39.0,34.0,3.0,,30.0,32.0,4.0,7.0,5.0,,1.0,,,,,90.0,51.0,6.9,6.0,0,,,1.0,,1.0,4.0,2.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10909923,away,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180,4073,M,mikola_16,876643,EUR,927936000,D,19,19,False,19.0,15.0,,,9.0,11.0,7.0,10.0,2.0,,1.0,,,,,81.0,30.0,6.2,7.0,1,2.0,1.0,1.0,,4.0,,2.0,,,,,,2.0,,,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,
10909923,away,Everton,Alex Iwobi,,,alex-iwobi,A. Iwobi,M,17,183,8234,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,26.0,18.0,2.0,2.0,11.0,15.0,7.0,11.0,4.0,,2.0,,,,,51.0,35.0,6.6,12.0,0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
