match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_goalAssist,stat_totalContest,stat_wonContest,stat_totalOffside,player_lastName,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyWon,stat_outfielderBlock
11408451,home,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,27.0,23.0,,,7.0,7.0,16.0,20.0,1.0,6.0,,,,,,,,90.0,41.0,7.2,9.0,0.0341492,1,,,3.0,7.0,3.0,,,,2.0,2.0,1.0,0.0314,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,0.3985,True,,,,
11408451,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,True,27.0,22.0,5.0,2.0,15.0,15.0,7.0,12.0,1.0,5.0,,,,,,,,33.0,30.0,6.5,6.0,0.0147451,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,home,Sporting Braga,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,M,10,10,True,11.0,10.0,1.0,,3.0,3.0,7.0,8.0,1.0,2.0,,,,,,,,17.0,15.0,6.7,3.0,0.00882835,0,,,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11408451,home,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,14,14,True,7.0,5.0,,,1.0,1.0,4.0,7.0,1.0,1.0,,,,,,,,17.0,11.0,6.6,3.0,0.00941236,1,,1.0,,1.0,,1.0,,,,,,0.065,,Álvaro Djaló,,1.0,,,,,,,,,,,,,,,,,,,,,
11408451,home,Sporting Braga,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,330,M,1133258,EUR,1041292800,D,17,17,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,,,,,,19.0,4.0,7.1,1.0,0.29531,0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
11408451,home,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,True,4.0,2.0,,,1.0,1.0,2.0,4.0,,,,,,,,,,19.0,8.0,6.7,3.0,0.0456715,0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
11408451,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,home,Sporting Braga,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,home,Sporting Braga,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,28.0,18.0,17.0,7.0,16.0,18.0,2.0,10.0,,10.0,,2.0,,2.0,,,,90.0,40.0,7.0,10.0,0.00057771,0,-0.7411,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,
11408451,away,Gil Vicente,Alex Pinto,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,67,67,False,39.0,27.0,6.0,1.0,15.0,19.0,12.0,22.0,7.0,4.0,,,,,,,,90.0,72.0,6.5,19.0,0.0120164,1,,2.0,1.0,4.0,5.0,1.0,,4.0,1.0,,1.0,0.2492,,,3.0,2.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,
11408451,away,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,39.0,33.0,6.0,2.0,27.0,29.0,6.0,10.0,5.0,5.0,,,,,,,,90.0,49.0,6.8,6.0,0.00537351,0,,,1.0,4.0,4.0,,,1.0,,3.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,
11408451,away,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,32.0,26.0,2.0,1.0,24.0,26.0,2.0,6.0,8.0,2.0,,,,,,,,90.0,51.0,7.0,7.0,0.00111032,1,,,2.0,3.0,4.0,1.0,,2.0,,,1.0,0.0333,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,True,,,,1.0
11408451,away,Gil Vicente,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,23,23,False,38.0,32.0,2.0,1.0,22.0,26.0,10.0,13.0,,3.0,,,,,,,,89.0,58.0,7.4,12.0,0.0550834,1,,1.0,1.0,4.0,2.0,1.0,,3.0,1.0,2.0,1.0,0.0449,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,3.0
11408451,away,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,M,70,70,False,30.0,24.0,1.0,1.0,10.0,13.0,14.0,20.0,2.0,7.0,,,,,,,,90.0,48.0,6.6,13.0,0.0232055,2,,3.0,,3.0,4.0,1.0,,2.0,,2.0,,0.2663,,,1.0,,,1.0,1.0,,,3.0,,,,,1.0,,1.0,,,0.3301,,,,,
11408451,away,Gil Vicente,Mory Gbane,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,False,22.0,16.0,2.0,1.0,12.0,13.0,4.0,9.0,1.0,,,,,,,,,89.0,37.0,6.4,9.0,0.00204142,0,,,,4.0,4.0,,,3.0,2.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,34.0,28.0,1.0,1.0,17.0,17.0,11.0,17.0,,6.0,,,,,,,,89.0,47.0,6.7,11.0,0.0300832,0,,,2.0,8.0,5.0,,,,2.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,,,,3.0,2.0,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,M,7,7,False,11.0,11.0,,,3.0,3.0,8.0,11.0,1.0,1.0,,,,,,,,74.0,23.0,7.1,5.0,0.0267921,2,,3.0,,2.0,3.0,1.0,,,1.0,1.0,,0.1211,1.0,,,1.0,,,,,,3.0,2.0,,,,,,1.0,,,0.0172,,1.0,,,
11408451,away,Gil Vicente,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,688,M,282233,EUR,823132800,F,8,8,False,19.0,18.0,2.0,1.0,10.0,10.0,8.0,9.0,,3.0,,,,,,,,74.0,26.0,6.9,4.0,0.0410314,0,,,,4.0,1.0,,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,1.0,,,
11408451,away,Gil Vicente,Ali Alipour,ali-alipour,A. Alipourghara,F,9,181,1677,M,791368,EUR,816048000,F,9,9,False,12.0,7.0,,,4.0,6.0,3.0,6.0,,2.0,,,,,,,,90.0,22.0,6.6,8.0,0.0015482,3,,,2.0,2.0,5.0,1.0,,,3.0,2.0,1.0,1.1889,,,1.0,,,2.0,1.0,,,,,1.0,,,2.0,,2.0,,1.0,1.563,,,,,
11408451,away,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,True,10.0,7.0,,,3.0,4.0,4.0,7.0,,4.0,,,,,,,,16.0,15.0,6.3,5.0,0.00406178,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,F,77,77,True,9.0,7.0,,,2.0,4.0,6.0,6.0,,1.0,,,,,,,,16.0,13.0,6.2,3.0,0.0380265,1,,1.0,,,,1.0,,,1.0,,,0.0925,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
11408451,away,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,True,6.0,5.0,2.0,1.0,2.0,2.0,3.0,4.0,,1.0,,,,,,,,15.0,6.0,6.4,1.0,0.00166144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,1.0,,,,,,,,,,10.0,1.0,6.4,1.0,,0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,10.0,3.0,6.5,2.0,0.0582517,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Thomas Luciano,thomas-luciano,T. Luciano,D,18,180,68,M,1117180,EUR,1010966400,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408451,away,Gil Vicente,Lipe,lipe,Lipe,D,44,190,177,M,1129191,EUR,1014076800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Lipe,,,,,,,,,,,,,,,,,,,,,,,
