match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceMissed,player_sofascoreId,stat_penaltyWon,captain,stat_totalOffside,stat_penaltyMiss,stat_goals,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced
12906414,home,Lazio,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1222,M,1069244,EUR,931305600,F,14,14,False,15.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,11.0,3.0,,,,,89.0,26.0,9.2,5.0,4,4.0,3.0,5.0,4.0,,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,3.0,,,
12906414,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7161,M,852404,EUR,924048000,M,8,8,True,13.0,12.0,2.0,1.0,0.0,7.0,7.0,5.0,6.0,,,,,,30.0,16.0,6.7,2.0,0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,MatteoGuendouzi,,,,,,,,
12906414,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3347,M,976381,EUR,987638400,F,18,18,True,10.0,7.0,2.0,,0.0,2.0,2.0,5.0,9.0,2.0,,,,,30.0,20.0,6.4,7.0,1,,,5.0,3.0,1.0,1.0,2.0,,,,3.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
12906414,home,Lazio,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,639,M,587628,EUR,856137600,M,22,22,True,10.0,7.0,2.0,1.0,0.0,3.0,4.0,4.0,6.0,3.0,,,,,17.0,14.0,7.1,3.0,0,,1.0,1.0,4.0,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
12906414,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1140,M,267619,EUR,719280000,D,77,77,True,,,,,0.0,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1836,M,308182,EUR,763862400,G,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,home,Lazio,Alessio Furlanetto,alessio-furlanetto,A. Furlanetto,G,55,191,177,M,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1786,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1926,M,227864,EUR,789868800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,home,Lazio,Alessandro Milani,alessandro-milani,A. Milani,D,78,178,682,M,1154853,EUR,1118707200,D,58,58,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Alessandro Milani,,,,,,,,,,,,,,,,,
12906414,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1426,M,798002,EUR,848880000,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,home,Lazio,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,391,M,164511,EUR,718761600,M,92,92,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10718,M,877013,EUR,907372800,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,tatycastellanos11,,,,,,,,
12906414,away,Napoli,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1710,M,947954,EUR,998697600,G,25,25,False,29.0,26.0,6.0,3.0,0.0,26.0,28.0,,1.0,5.0,,,2.0,2.0,90.0,39.0,6.8,3.0,0,,,1.0,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0
12906414,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1045,M,869888,EUR,920419200,D,23,23,False,16.0,12.0,1.0,,0.0,9.0,10.0,3.0,6.0,4.0,,,,,72.0,39.0,6.3,9.0,0,,,4.0,5.0,1.0,,2.0,1.0,,1.0,2.0,,,2.0,1.0,2.0,,,,,1.0,,,2.0,,,,,,,,,,,
12906414,away,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2323,M,984623,EUR,1021766400,D,16,16,False,75.0,70.0,3.0,2.0,0.0,53.0,55.0,17.0,20.0,4.0,,,,,90.0,82.0,6.1,7.0,0,1.0,,2.0,1.0,,,,,,2.0,,,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,,
12906414,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2476,M,108484,EUR,676512000,D,5,5,False,75.0,63.0,5.0,,0.0,45.0,51.0,18.0,24.0,2.0,,,,,90.0,81.0,6.2,13.0,0,2.0,3.0,4.0,3.0,1.0,1.0,,,,3.0,,,1.0,,,,,,,,1.0,,,,,,,,True,,,,,,
12906414,away,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3808,M,148899,EUR,733017600,D,37,37,False,39.0,31.0,3.0,1.0,0.0,20.0,22.0,11.0,22.0,5.0,,,,,90.0,68.0,6.1,17.0,0,,,3.0,2.0,,1.0,2.0,1.0,,2.0,1.0,,,,,1.0,,,,,,5.0,,1.0,,,,,,,,,,,
12906414,away,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4345,M,907668,EUR,992217600,M,6,6,False,73.0,66.0,4.0,2.0,0.0,40.0,40.0,26.0,33.0,5.0,,,,,90.0,82.0,7.0,9.0,1,,2.0,2.0,3.0,2.0,,,,,3.0,,,1.0,1.0,,,1.0,,,,,,1.0,2.0,,,billygilmour,,,,,,,,
12906414,away,Napoli,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1513,M,869795,EUR,886809600,M,90,90,False,17.0,14.0,,,0.0,5.0,6.0,9.0,12.0,5.0,,,,,72.0,26.0,6.1,9.0,0,,2.0,3.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
12906414,away,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1938,M,877037,EUR,959299200,M,26,26,False,22.0,19.0,2.0,1.0,0.0,11.0,12.0,8.0,14.0,1.0,,,,,72.0,40.0,6.1,13.0,0,,,6.0,2.0,1.0,4.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,4.0,,2.0,,,,,,,,,,,
12906414,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8260,M,865651,EUR,950832000,M,81,81,False,31.0,27.0,2.0,1.0,0.0,13.0,15.0,14.0,18.0,1.0,,,,,85.0,48.0,6.6,11.0,0,1.0,2.0,2.0,5.0,,,,,,4.0,,,,3.0,2.0,2.0,,,,,,2.0,,4.0,,,giacomo.raspadori,,,,,,,,
12906414,away,Napoli,David Neres,david-neres,D. Neres,F,7,175,15122,M,850993,EUR,857347200,M,7,7,False,28.0,22.0,,,0.0,10.0,11.0,14.0,22.0,5.0,,,,,90.0,51.0,7.1,15.0,1,1.0,,7.0,6.0,,3.0,4.0,3.0,1.0,,,1.0,1.0,3.0,2.0,2.0,2.0,,,,,5.0,,1.0,2.0,,davidneres,,,,,,,,
12906414,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9835,M,341143,EUR,804902400,F,18,18,False,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,3.0,,,,,78.0,20.0,7.0,5.0,3,1.0,,2.0,1.0,,1.0,,,2.0,3.0,1.0,,,,,2.0,,,,,,,1.0,2.0,,1.0,simeonegiovanni,,,,,1.0,,,
12906414,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6961,M,153257,EUR,744422400,D,22,22,True,15.0,12.0,1.0,,0.0,3.0,3.0,9.0,12.0,,,,,,18.0,20.0,6.7,3.0,0,,1.0,1.0,2.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,dilorenzo22,,,,,,,,
12906414,away,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25842,M,879346,EUR,850003200,M,8,8,True,7.0,5.0,,,0.0,4.0,5.0,1.0,2.0,,,,,,18.0,9.0,6.4,3.0,1,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,ScottMcTominay,,,,,,,,
12906414,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4484,M,235672,EUR,744336000,F,21,21,True,12.0,9.0,,,0.0,2.0,3.0,7.0,10.0,1.0,,,,,18.0,16.0,6.5,5.0,1,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,
12906414,away,Napoli,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56403,M,78893,EUR,737251200,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,12.0,2.0,6.6,,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,RLukaku,,,,,,,,
12906414,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4688,M,150383,EUR,785721600,M,68,68,True,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,2.0,,,,,5.0,15.0,,2.0,1,1.0,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,StanLobotka,,,,,,,,
12906414,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4363,M,592794,EUR,858988800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,away,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,987,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3565,M,332155,EUR,762048000,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,away,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,4014,M,870263,EUR,928627200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3509,M,805078,EUR,878256000,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906414,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,13018,M,787941,EUR,816480000,M,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,anguiss_29,,,,,,,,
12906414,away,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97566,M,889259,EUR,981936000,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Kvaradona,,,,,,,,
