match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,player_firstName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_wonTackle,player_lastName,stat_aerialWon,stat_fouls,captain,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_outfielderBlock,stat_penaltyMiss,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_penaltyFaced,player_sofascoreId,stat_goals,stat_penaltyConceded,stat_hitWoodwork
14167927,home,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,24.0,18.0,1.0,1.0,0.0,9.0,10.0,9.0,14.0,,,,90.0,36.0,6.7,11.0,0.117358,,0,,0.07,0.04,-0.06,,,,4.0,1.0,1.0,,2.0,1.0,,5.0,,,,,3.0,5.0,2.0,,,3.0,,,,,,1.0,,,,,,2.0,,,,,
14167927,home,Stade Brestois,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,452,M,787889,EUR,862272000,M,24,24,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,2.0,,,23.0,11.0,6.7,,0.00220765,,0,,0.06,0.03,-0.04,,,,3.0,,,,,1.0,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14167927,home,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,17,17,True,10.0,7.0,3.0,1.0,0.0,4.0,5.0,3.0,5.0,1.0,,,23.0,14.0,6.5,5.0,0.00140786,,1,,-0.01,0.03,-0.02,,,,1.0,3.0,1.0,,,,,,,0.2539,0.12,,,3.0,,,,,1.0,,,,,,1.0,,,1.0,0.2876,,,,,,
14167927,home,Stade Brestois,Hamidou Makalou,hamdiou-makalou,H. Makalou,M,33,164,1318,M,1597197,EUR,1152921600,M,33,33,True,7.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,3.0,,,12.0,8.0,6.5,2.0,0.00074553,,0,,0.0,0.01,-0.05,,,,,,,,,1.0,,,,,,Hamdiou,,,,,Makalou,,,,,,,,,,,,,,,,,,
14167927,home,Stade Brestois,Daouda Guindo,daouda-guindo,D. Guindo,D,27,183,703,M,1135887,EUR,1034553600,D,27,27,True,8.0,8.0,1.0,1.0,0.0,6.0,6.0,2.0,2.0,,,,11.0,13.0,6.5,1.0,0.0007542,,0,,0.07,0.02,-0.09,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167927,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,0.0,,,,,,,,1.0,1.0,,,,,0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14167927,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167927,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167927,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167927,home,Stade Brestois,Raphaël Le Guen,raphael-le-guen,R. L. Guen,D,71,196,33,,1894085,EUR,1157068800,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Raphaël,,,,,Le Guen,,,,,,,,,,,,,,,,,,
14167927,away,Paris Saint-Germain,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,24.0,23.0,2.0,1.0,0.0,23.0,24.0,,,12.0,2.0,2.0,90.0,32.0,7.7,2.0,6.716e-05,0.613,0,0.6664,0.04,0.03,0.21,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14167927,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,D,2,2,False,95.0,89.0,1.0,,0.0,23.0,24.0,66.0,71.0,2.0,,,90.0,120.0,8.5,14.0,0.18201,,2,,-0.48,0.04,0.17,,3.0,,2.0,4.0,,,1.0,2.0,,,2.0,0.4169,0.88,,,6.0,,,,,1.0,True,,1.0,,2.0,,,,2.0,1.2982,,,AHakimi,2.0,,
14167927,away,Paris Saint-Germain,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,6,6,False,86.0,77.0,2.0,1.0,0.0,41.0,46.0,36.0,40.0,2.0,,,90.0,96.0,7.5,9.0,0.0236313,,0,,0.3,0.12,0.31,,,,5.0,1.0,1.0,,5.0,,1.0,,,,,,3.0,3.0,,1.0,,3.0,,,,,,1.0,,,,,,,,IlliaZabarnyi,,,
14167927,away,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,False,40.0,38.0,1.0,,0.0,34.0,35.0,4.0,5.0,5.0,,,67.0,47.0,6.9,3.0,0.00328374,,0,,0.08,0.08,0.18,,,,1.0,,,,1.0,,1.0,,,,,,,3.0,2.0,1.0,,,,,,1.0,,,,,,,,,,pachowilliam,,,
14167927,away,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,352370,EUR,824256000,D,21,21,False,71.0,69.0,3.0,2.0,0.0,37.0,39.0,32.0,32.0,3.0,,,90.0,88.0,7.4,3.0,0.0603197,,0,,0.24,0.1,0.32,,1.0,,1.0,,,,5.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,lucashernandez21,,,
14167927,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,1142672,EUR,1141776000,M,33,33,False,103.0,98.0,4.0,3.0,1.0,36.0,36.0,62.0,67.0,2.0,,,90.0,113.0,7.4,7.0,0.0822583,,2,,0.13,0.3,0.16,,,,4.0,,,1.0,,1.0,1.0,2.0,2.0,0.0805,-0.32,,,1.0,,1.0,,1.0,1.0,,,,1.0,2.0,,,,1.0,0.0092,,,wzairemery6,,,
14167927,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,False,152.0,146.0,10.0,8.0,1.0,57.0,59.0,89.0,93.0,7.0,,,90.0,161.0,8.2,9.0,0.335524,,1,,0.54,0.38,0.15,,1.0,,2.0,,,1.0,,,,1.0,2.0,0.036,-0.16,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,vitinha,,,
14167927,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,M,19,19,False,45.0,42.0,4.0,2.0,0.0,8.0,9.0,34.0,36.0,3.0,,,67.0,58.0,6.7,9.0,0.111479,,3,,0.23,0.07,-0.01,,2.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,0.1493,-0.08,,,4.0,,,,1.0,3.0,,2.0,1.0,1.0,1.0,,,,,,,,kanginlee,,1.0,
14167927,away,Paris Saint-Germain,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,7,7,False,39.0,35.0,,,1.0,10.0,11.0,25.0,28.0,3.0,,,70.0,56.0,6.1,16.0,0.230404,,2,,-0.13,0.33,-0.02,,,,1.0,8.0,1.0,,,1.0,,3.0,,0.2162,0.03,,,10.0,,,,,1.0,,,2.0,1.0,1.0,1.0,,,2.0,0.3266,1.0,,Kvaradona,,,
14167927,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,1473491,EUR,1147824000,F,24,24,False,36.0,34.0,,,0.0,8.0,8.0,26.0,28.0,1.0,,,79.0,50.0,6.6,7.0,0.14034,,1,,-0.04,0.2,-0.04,,2.0,1.0,4.0,1.0,,,,,1.0,3.0,1.0,0.2442,-0.41,,,3.0,1.0,,,2.0,1.0,,,,,3.0,1.0,,,1.0,0.2062,1.0,,,,,
14167927,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,29,29,False,36.0,28.0,,,0.0,4.0,6.0,24.0,30.0,5.0,,,79.0,51.0,6.2,19.0,0.0534156,,1,,-0.06,0.42,-0.03,,1.0,,1.0,3.0,,,1.0,,1.0,4.0,,0.1146,-0.2,,1.0,8.0,1.0,1.0,,,2.0,,,1.0,,,,,,1.0,0.1476,,,bradley_b,,,
14167927,away,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,155995,EUR,768873600,D,5,5,True,18.0,17.0,2.0,1.0,0.0,13.0,14.0,4.0,4.0,1.0,,,23.0,18.0,6.8,1.0,0.00127076,,0,,0.05,0.08,0.13,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,marquinhosm5,,,
14167927,away,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,818244,EUR,863654400,F,10,10,True,26.0,24.0,1.0,1.0,0.0,4.0,4.0,20.0,22.0,,,,23.0,37.0,6.7,6.0,0.270925,,3,,0.23,0.33,0.0,,2.0,,1.0,1.0,,3.0,,,1.0,,,0.1,-0.54,,,2.0,,,,,,,,1.0,1.0,2.0,,,,,,,,ODembélé,,,
14167927,away,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,F,14,14,True,21.0,19.0,,,0.0,4.0,4.0,15.0,17.0,3.0,,,20.0,29.0,7.7,4.0,0.0451894,,3,,-0.4,0.56,0.13,,1.0,,2.0,2.0,2.0,2.0,,,,,,0.7221,0.46,Désiré Doué,,1.0,,,,,,,,1.0,,,1.0,,,1.0,0.4482,,,DD14,1.0,,2.0
14167927,away,Paris Saint-Germain,Quentin Ndjantou,quentin-ndjantou,Q. Ndjantou,F,47,182,8365,M,1861665,EUR,1185148800,F,47,47,True,12.0,9.0,,,0.0,1.0,2.0,8.0,10.0,1.0,,,11.0,14.0,6.4,3.0,0.00874741,,0,,-0.37,0.17,0.16,,,,,,,,1.0,1.0,,,,,,Quentin Ndjantou,,,,,,,,,,,,,,,,,,,,,,,
14167927,away,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,9,9,True,4.0,3.0,1.0,1.0,0.0,3.0,3.0,,1.0,,,,11.0,5.0,6.4,2.0,6.59e-05,,0,,-0.07,,0.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,goncaloramos88,,,
14167927,away,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSafonov,,,
14167927,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,989768,EUR,1024444800,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nunomendes_5,,,
14167927,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,1108441,EUR,1069632000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Lucas Beraldo,,,,,,,,,,,,,,,,,,,,lberaldo,,,
14167927,away,Paris Saint-Germain,Ibrahim Mbaye,ibrahim-mbaye,I. Mbaye,F,49,175,36953,M,1590918,EUR,1201132800,F,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
