match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_goals
14065074,home,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,44.0,35.0,16.0,7.0,0.0,32.0,33.0,3.0,11.0,1.0,9.0,3.0,4.0,1.0,90.0,52.0,7.0,9.0,0.00135225,0.5209,0,-0.6115,0.02,0.01,-0.06,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065074,home,Hamburger SV,Warmed Omari,omari-warmed,W. Omari,D,17,185,535,M,999030,EUR,956448000,D,17,17,False,57.0,48.0,7.0,3.0,0.0,32.0,34.0,16.0,23.0,9.0,3.0,,,,90.0,76.0,6.7,10.0,0.0118777,,0,,0.13,0.07,-0.07,,2.0,3.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065074,home,Hamburger SV,Daniel Elfadli,daniel-elfadli,D. Elfadli,D,8,187,541,M,945532,EUR,860284800,D,8,8,False,64.0,64.0,1.0,1.0,0.0,58.0,58.0,6.0,6.0,6.0,4.0,,,,75.0,75.0,6.9,,0.00900816,,0,,0.1,0.1,0.15,,,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14065074,home,Hamburger SV,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,25,25,False,87.0,73.0,16.0,8.0,0.0,40.0,43.0,33.0,44.0,11.0,3.0,,,,90.0,109.0,7.7,16.0,0.0562615,,0,,0.46,0.24,-0.2,,1.0,3.0,1.0,8.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14065074,home,Hamburger SV,Giorgi Gocholeishvili,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1317,M,1035752,EUR,982108800,M,16,16,False,14.0,10.0,3.0,1.0,0.0,8.0,9.0,2.0,5.0,1.0,7.0,,,,77.0,25.0,5.8,10.0,0.00056816,,0,,-0.03,0.17,-0.03,,1.0,2.0,6.0,4.0,1.0,,,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
14065074,home,Hamburger SV,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,21,21,False,35.0,30.0,2.0,,0.0,18.0,20.0,12.0,15.0,3.0,5.0,,,,90.0,48.0,7.0,5.0,0.0119236,,0,,-0.06,0.07,0.19,,,1.0,1.0,7.0,,,3.0,4.0,4.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14065074,home,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,M,24,24,False,21.0,17.0,1.0,,0.0,4.0,5.0,13.0,16.0,1.0,1.0,,,,75.0,39.0,6.6,12.0,0.516645,,1,,0.43,0.02,-0.08,,,1.0,6.0,3.0,6.0,,1.0,,,2.0,,,2.0,,,,True,1.0,1.0,0.016,1.0,0.0,,,,,,,,,,,
14065074,home,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,M,28,28,False,44.0,32.0,7.0,1.0,0.0,19.0,23.0,13.0,21.0,,4.0,,,,90.0,79.0,6.7,20.0,0.0935011,,2,,0.16,0.18,-0.21,,,1.0,9.0,8.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,,,,,,0.1505,1.0,0.01,4.0,1.0,4.0,1.0,1.0,0.1222,,,,,
14065074,home,Hamburger SV,Emir Sahiti,emir-sahiti,E. Sahiti,F,70,174,1006,M,841985,EUR,912297600,F,29,29,False,18.0,12.0,1.0,,0.0,7.0,8.0,5.0,10.0,,1.0,,,,56.0,27.0,6.5,8.0,0.00451638,,0,,-0.19,0.09,-0.1,,,,3.0,4.0,,,,,,1.0,4.0,3.0,1.0,,,,,,,,,,,,2.0,,,,,,,,
14065074,home,Hamburger SV,Ransford Yeboah Königsdörffer,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,False,15.0,11.0,,,0.0,6.0,6.0,5.0,9.0,,1.0,,,,82.0,31.0,6.7,10.0,0.0071037,,2,,-0.09,0.09,-0.01,,1.0,1.0,4.0,6.0,1.0,,,,,3.0,3.0,2.0,4.0,1.0,,,,,,0.1849,,-0.52,,,,1.0,1.0,0.0492,1.0,1.0,,,
