match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_bigChanceCreated,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goals,stat_bigChanceMissed,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14572996,home,ŠK Slovan Bratislava,Alasana Yirajang,yirajang-alasana,A. Yirajang,F,14,184.0,217,M,1804850,EUR,1100217600,M,14,14,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,,,34.0,14.0,6.6,6.0,0.0010195,21.953726946783,2.0,-0.42000000000002,6.405,,1,,-0.07,0.25,0.17,,,,2.0,2.0,,,,1.0,1.0,3.0,,,1.0,,0.0642,0.0428,,-0.31,,,,1.0,2.0,1.0,,,,,,,,,,,,,
14572996,home,ŠK Slovan Bratislava,Róbert Mak,robert-mak,R. Mak,M,21,179.0,370,M,87087,EUR,668390400,F,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,12.0,5.0,6.5,2.0,0.0480108,,,,,,0,,0.11,,0.13,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,
14572996,home,ŠK Slovan Bratislava,Alen Mustafić,alen-mustafic,A. Mustafić,M,20,184.0,102,M,927799,EUR,931132800,M,20,20,True,,,,,0.0,,,,,,,,1.0,1.0,,,,,,,,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,home,ŠK Slovan Bratislava,Peter Pokorný,peter-pokorny,P. Pokorný,M,3,181.0,172,M,942382,EUR,997228800,M,3,3,True,2.0,,1.0,,0.0,,,,2.0,,,,1.0,3.0,,2.0,,,,,,,0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,home,ŠK Slovan Bratislava,Dominik Takáč,dominik-takac,D. Takáč,G,71,195.0,239,M,886365,EUR,916099200,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,home,ŠK Slovan Bratislava,Sidoine Fogning,sidoine-fogning,S. Fogning,D,19,195.0,93,M,2049628,EUR,1005436800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sidoine Fogning,,,,,,,,,
14572996,home,ŠK Slovan Bratislava,Artur Gajdoš,artur-gajdos,A. Gajdoš,M,8,170.0,123,M,1087830,EUR,1074556800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,home,ŠK Slovan Bratislava,Filip Lichý,filip-lichy,F. Lichý,M,6,187.0,46,M,918485,EUR,980380800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,home,ŠK Slovan Bratislava,Alexej Maros,alexej-maros,A. Maros,M,29,,16,M,1473118,EUR,1104710400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexej,Maros,,,,,,,,
14572996,home,ŠK Slovan Bratislava,Rahim Ibrahim,ibrahim-rahim,R. Ibrahim,M,5,186.0,215,M,1109961,EUR,992131200,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Andreas Linde,andreas-linde,A. Linde,G,1,196.0,47,M,184679,EUR,743472000,G,1,1,False,24.0,19.0,9.0,4.0,0.0,17.0,20.0,2.0,4.0,11.0,,9.0,90.0,45.0,8.6,5.0,0.00035709,31.240198790846,6.0,-9.345,3.57,1.4795,0,2.0312,0.08,-0.07,0.67,0.91,,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1.0,2.0,2.0
14572996,away,BK Häcken,Julius Lindberg,lindberg-julius,J. Lindberg,D,11,182.0,45,M,1021083,EUR,915408000,D,11,11,False,48.0,43.0,,,0.0,14.0,16.0,29.0,32.0,9.0,,,90.0,86.0,6.6,15.0,0.0554878,163.38294059933,15.0,-131.67,2.625,,3,,0.01,0.28,-0.13,,1.0,3.0,7.0,7.0,1.0,,1.0,3.0,1.0,2.0,,,,2.0,0.2784,,1.0,-0.46,,,5.0,2.0,3.0,1.0,,,2.0,,,1.0,1.0,,,,,,
14572996,away,BK Häcken,Johan Hammar,johan-hammar,J. Hammar,D,3,197.0,20,M,283217,EUR,761875200,D,3,3,False,42.0,39.0,1.0,1.0,0.0,23.0,24.0,16.0,18.0,5.0,,,77.0,56.0,7.5,4.0,0.00585496,74.47989840321,9.0,11.97,13.44,,2,,0.08,0.02,0.22,,,4.0,1.0,7.0,3.0,,2.0,2.0,2.0,,,,,,0.0766,,,-0.17,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,
14572996,away,BK Häcken,Filip Helander,filip-helander,F. Helander,D,22,192.0,179,M,168749,EUR,735436800,D,22,22,False,54.0,46.0,5.0,,0.0,32.0,35.0,14.0,19.0,3.0,,,90.0,61.0,6.6,8.0,0.0103678,46.487193790032,8.0,-10.08,2.415,,1,,0.07,0.02,0.46,,2.0,3.0,5.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,,,0.0137,,,-0.02,,,,,,,,,2.0,,,,1.0,,,,,,
14572996,away,BK Häcken,Adam Lundqvist,adam-lundqvist,A. Lundqvist,D,21,174.0,35,M,283219,EUR,764121600,D,21,21,False,41.0,34.0,4.0,3.0,0.0,16.0,18.0,18.0,23.0,4.0,,,89.0,60.0,6.8,10.0,0.0751168,95.961891829075,13.0,-51.555,4.41,,0,,0.26,0.09,-0.28,,,,6.0,4.0,3.0,,1.0,4.0,3.0,1.0,,5.0,,,,,1.0,,,,3.0,,,,,,1.0,,,1.0,,,,,,,
14572996,away,BK Häcken,Simon Gustafson,simon-gustafson,S. Gustafson,M,14,185.0,171,M,319307,EUR,789782400,M,14,14,False,56.0,48.0,2.0,1.0,0.0,13.0,14.0,35.0,42.0,4.0,,,90.0,79.0,6.7,13.0,0.112292,149.27373830717,16.0,-85.785,3.99,,3,,-0.16,0.36,-0.06,,1.0,1.0,3.0,6.0,2.0,,1.0,1.0,1.0,2.0,True,,,2.0,0.1436,,3.0,-0.42,,3.0,1.0,,2.0,1.0,,,1.0,,,,1.0,,,,,,
14572996,away,BK Häcken,Mikkel Rygaard,mikkel-rygaard,M. Rygaard,M,10,176.0,87,M,801073,EUR,662083200,M,10,10,False,75.0,63.0,3.0,2.0,0.0,15.0,17.0,48.0,58.0,3.0,,,90.0,99.0,6.8,22.0,0.43221,236.34662414244,26.0,-108.99,23.205,,4,,0.33,0.31,-0.16,,,,6.0,3.0,1.0,,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,0.1075,0.3301,4.0,-0.26,1.0,1.0,10.0,1.0,1.0,,,,2.0,,,3.0,1.0,,,,,,
14572996,away,BK Häcken,Silas Andersen,silas-andersen,S. Andersen,M,8,185.0,528,M,1083407,EUR,1087084800,M,8,8,False,90.0,72.0,6.0,3.0,0.0,24.0,29.0,48.0,61.0,3.0,,,90.0,109.0,7.2,22.0,0.169054,242.93922549802,27.0,-83.055,11.445,,0,,0.25,0.16,0.25,,,1.0,3.0,5.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,2.0,,1.0,1.0,,,,1.0,Silas Andersen,,,,,,,,,
14572996,away,BK Häcken,Amor Layouni,amor-layouni,A. Layouni,F,24,191.0,1828,M,338695,EUR,718070400,F,24,24,False,13.0,12.0,,,0.0,3.0,3.0,9.0,10.0,4.0,,,78.0,33.0,6.6,13.0,0.439819,81.332932295142,10.0,-44.415,3.99,,0,,0.54,0.17,0.14,,,,8.0,1.0,1.0,,,,,,,,,,,,1.0,,,,6.0,5.0,3.0,1.0,,,1.0,,,1.0,,,,,,,
14572996,away,BK Häcken,John Paul Dembe,dembe-john-paul,J. P. Dembe,F,19,191.0,303,M,1471391,EUR,1120348800,F,19,19,False,11.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,8.0,3.0,,,61.0,18.0,6.2,8.0,0.00322521,4.6028175067017,1.0,1.995,1.995,,1,,-0.44,-0.16,-0.05,,,3.0,2.0,3.0,,,,,,3.0,,1.0,,1.0,0.2392,,,-0.59,,,,,,,,,1.0,,,,,1.0,,,,,
14572996,away,BK Häcken,Adrian Svanback,svanback-adrian,A. Svanbäck,F,20,179.0,262,M,1382909,EUR,1086652800,F,20,20,False,26.0,23.0,,,0.0,4.0,4.0,19.0,22.0,3.0,,,89.0,39.0,6.0,7.0,0.108316,77.95655368228,7.0,-14.07,17.535,,3,,-0.27,0.46,0.13,,4.0,,7.0,2.0,,,1.0,1.0,1.0,2.0,,,,,0.3843,,2.0,-0.61,,,1.0,1.0,1.0,1.0,,1.0,2.0,Adrian Svanbäck,,,3.0,,,,,,
14572996,away,BK Häcken,Isak Brusberg,brusberg-isak,I. Brusberg,M,39,188.0,97,M,1503765,EUR,1157414400,M,39,39,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,29.0,5.0,6.2,3.0,3.607e-05,3.4922634493978,1.0,-3.36,-3.36,,1,,-0.17,-0.3,-0.07,,,1.0,2.0,1.0,,,,,,1.0,,,,1.0,0.0814,,,-0.13,,,,,1.0,,,,1.0,,,,,1.0,,,,,
14572996,away,BK Häcken,Marius Lode,marius-lode,M. Lode,D,5,185.0,76,M,228348,EUR,731808000,D,4,4,True,11.0,10.0,2.0,1.0,0.0,8.0,9.0,2.0,2.0,1.0,,,13.0,14.0,6.4,1.0,0.00040792,,,,,,0,,0.02,0.0,-0.12,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Severin Nioule,severin-nioule,S. Nioule,M,29,,138,M,1518093,EUR,1109808000,F,29,29,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,,,12.0,12.0,6.5,3.0,0.0487838,,,,,,0,,-0.11,0.07,0.14,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Brice Wembangomo,brice-wembangomo,B. Wembangomo,D,5,180.0,96,M,577266,EUR,850867200,D,5,5,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,,,1.0,6.0,,1.0,0.00427636,,,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Samuel Leach Holm,samuel-leach-holm,S. L. Holm,M,15,184.0,68,M,792027,EUR,876355200,M,15,15,True,8.0,7.0,2.0,2.0,0.0,,,7.0,8.0,,,,1.0,10.0,,2.0,0.0845707,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Oscar Jansson,oscar-jansson,O. Jansson,G,32,187.0,29,M,47752,EUR,661910400,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Harry Hilvenius,harry-hilvenius,H. Hilvenius,D,44,185.0,41,M,1548919,EUR,1191628800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harry Hilvenius,,,,,,,,,
14572996,away,BK Häcken,Olle Samuelsson,olle-samuelsson,O. Samuelsson,D,23,190.0,32,M,1187130,EUR,1084665600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Filip Ohman,filip-ohman,F. Öhman,D,28,173.0,64,M,1971491,EUR,1201305600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filip,Öhman,,,,,,,,
14572996,away,BK Häcken,Sanders Ngabo,sanders-ngabo,S. Ngabo,M,7,174.0,122,M,1126860,EUR,1088899200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Pontus Dahbo,dahbo-pontus,P. Dahbo,M,16,185.0,190,M,1162592,EUR,1128988800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572996,away,BK Häcken,Christ Wawa,christ-wawa,C. Wawa,F,27,,143,M,1869982,EUR,1181347200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
