match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_penaltyWon,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAGoal,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
11401943,home,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196.0,132,M,945955,EUR,878256000,G,1,1,False,29.0,10.0,28.0,9.0,2.0,3.0,8.0,26.0,2.0,8.0,1.0,3.0,4.0,2.0,2.0,90.0,37.0,7.6,19.0,0.00912837,0,0.4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401943,home,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183.0,24,M,930838,EUR,955324800,D,3,3,False,20.0,12.0,6.0,2.0,3.0,4.0,9.0,17.0,4.0,6.0,,,,,,90.0,40.0,7.9,11.0,0.00771007,4,,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.6514,0.7055,1.0,,,,,,,,,,,,,,,,,,,,
11401943,home,Almere City FC,Loïc Mbe Soh,loic-mbe-soh,L. M. Soh,D,4,186.0,287,M,904992,EUR,992390400,D,5,5,False,11.0,6.0,1.0,,6.0,9.0,,2.0,3.0,2.0,,,,,,45.0,17.0,6.5,6.0,6.159e-05,0,,,1.0,2.0,4.0,2.0,,,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11401943,home,Almere City FC,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,31.0,21.0,6.0,3.0,16.0,20.0,5.0,11.0,2.0,7.0,,,,,,90.0,60.0,7.3,17.0,0.0245109,0,,,2.0,1.0,7.0,8.0,,,,3.0,6.0,3.0,3.0,,,,Sherel,Floranus,,True,2.0,1.0,1.0,,,,,,,,,,,,,
11401943,home,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,175,M,1157777,EUR,1067731200,M,39,39,False,30.0,18.0,2.0,1.0,2.0,4.0,16.0,26.0,3.0,8.0,,,,,,90.0,43.0,8.2,12.0,0.179658,0,,,2.0,4.0,3.0,8.0,,,,,2.0,2.0,,,,3.0,Jochem van de Kamp,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,
11401943,home,Almere City FC,Stije Resink,stije-resink,S. Resink,M,6,186.0,608,M,1090328,EUR,1053993600,M,28,28,False,28.0,19.0,5.0,2.0,7.0,9.0,13.0,21.0,1.0,4.0,,,,,,85.0,47.0,6.8,16.0,0.141497,0,,2.0,6.0,1.0,11.0,6.0,,,,2.0,5.0,3.0,1.0,,,,Stije Resink,,2.0,,1.0,1.0,,,,1.0,,1.0,3.0,,,,,,,
11401943,home,Almere City FC,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186.0,510,M,922018,EUR,957398400,M,15,15,False,43.0,25.0,15.0,8.0,6.0,10.0,23.0,47.0,7.0,10.0,,,,,,90.0,72.0,7.5,31.0,0.404486,0,,14.0,2.0,3.0,8.0,6.0,,,,1.0,2.0,1.0,4.0,,,1.0,,,,,2.0,,,1.0,1.0,1.0,,4.0,3.0,,,,,,,
11401943,home,Almere City FC,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176.0,517,M,1105700,EUR,1027296000,M,19,19,False,18.0,12.0,2.0,,6.0,7.0,6.0,17.0,1.0,9.0,,,,,,75.0,49.0,7.4,25.0,0.00345516,1,,6.0,,,6.0,6.0,1.0,,1.0,,2.0,2.0,,0.0384,0.185,1.0,,,1.0,,1.0,7.0,3.0,,,1.0,,,8.0,1.0,,,,,,
11401943,home,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180.0,359,M,790802,EUR,840326400,F,9,9,False,28.0,18.0,2.0,,3.0,7.0,15.0,21.0,3.0,5.0,,,,,,90.0,49.0,8.0,14.0,0.0642869,1,,,3.0,4.0,9.0,8.0,1.0,,1.0,1.0,1.0,,2.0,0.7884,0.9934,1.0,,,2.0,,1.0,1.0,,1.0,,3.0,,,1.0,,,,,,,
11401943,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175.0,64,M,989864,EUR,989107200,F,17,17,False,15.0,13.0,,,2.0,2.0,11.0,14.0,,6.0,,,,,,85.0,34.0,7.1,11.0,0.0574653,2,,1.0,1.0,,6.0,5.0,,,,,,,1.0,0.2668,,1.0,,,2.0,,2.0,4.0,3.0,,,2.0,,,3.0,,1.0,2.0,,,,
11401943,home,Almere City FC,Yann Kitala,yann-kitala,Y. Kitala,F,29,186.0,89,M,857762,EUR,892080000,F,11,11,False,20.0,10.0,,,2.0,4.0,8.0,16.0,,2.0,,,,,,67.0,30.0,7.4,14.0,0.06746,1,,,7.0,7.0,9.0,8.0,1.0,,1.0,,,,1.0,0.0425,0.613,,,,1.0,,,1.0,1.0,,,,,,3.0,,,,,,,
