match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceCreated,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_goals,stat_errorLeadToAGoal,stat_punches
12764994,home,SK Rapid Wien,Guido Burgstaller,,,guido-burgstaller,G. Burgstaller,F,,187,452,M,23486,EUR,609811200,F,9,9,False,42.0,35.0,1.0,1.0,0.0,9.0,9.0,26.0,34.0,3.0,,,68.0,56.0,7.8,0.160403,4,,1.0,,,4.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,11.0,0.4304,0.1329,6.0,2.0,,,,,,1.0,,1.0,2.0,,,,
12764994,home,SK Rapid Wien,Dennis Kaygın,,,kaygin-dennis,D. Kaygın,M,10,186,105,M,1410129,EUR,1080864000,M,24,24,True,17.0,12.0,3.0,1.0,0.0,5.0,8.0,7.0,9.0,1.0,,,22.0,21.0,6.8,0.0385163,1,,,,2.0,,2.0,,,,,1.0,1.0,,,,,,5.0,0.0242,0.0215,,,,,1.0,,,,,,,,,,
12764994,home,SK Rapid Wien,Noah Bischof,Noah Bischof,,noah-bischof,N. Bischof,F,77,180,69,M,1049103,EUR,1039219200,F,27,27,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,22.0,12.0,6.9,0.00833181,1,,,,,5.0,4.0,,1.0,3.0,3.0,,,1.0,1.0,1.0,,4.0,3.0,0.0816,,,,,,,,,,,,1.0,,,,
12764994,home,SK Rapid Wien,Tobias Hedl,Tobias Hedl,,tobias-hedl,T. Hedl,F,20,185,109,M,1064825,EUR,1042588800,F,49,49,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,11.0,6.0,6.6,0.00181572,0,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Roman Kerschbaum,,,roman-kerschbaum,R. Kerschbaum,M,,181,38,M,245699,EUR,758937600,M,5,5,True,,,,,0.0,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Nikolaus Wurmbrand,Nikolaus Wurmbrand,,nikolaus-wurmbrand,N. Wurmbrand,F,15,173,323,M,1897251,EUR,1136419200,F,48,48,True,1.0,,,,0.0,,,,1.0,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Paul Gartler,,,paul-gartler,P. Gartler,G,25,185,68,M,355478,EUR,857952000,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Laurenz Orgler,,,orgler-laurenz,L. Orgler,G,50,186,70,M,1102786,EUR,1097625600,G,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Jakob Schöller,Jakob Schöller,,jakob-scholler,J. Schöller,D,4,194,79,M,1149220,EUR,1134086400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Benjamin Böckle,,,bockle-benjamin,B. Böckle,D,20,182,72,M,962272,EUR,1024272000,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Dominic Vincze,Dominic Vincze,,dominic-vincze,D. Vincze,D,3,188,45,M,1141517,EUR,1078099200,D,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Maximilian Hofmann,Maximilian,Hofmann,maximilian-hofmann,M. Hofmann,D,28,183,59,M,190823,EUR,744681600,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,home,SK Rapid Wien,Thierry Gale,,,thierry-gale,T. Gale,F,11,168,261,M,1049397,EUR,1020211200,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,away,FC Noah,Ognjen Čančarević,,,ognjen-cancarevic,O. Čančarević,G,55,188,207,M,795899,EUR,622684800,G,22,22,False,34.0,27.0,14.0,7.0,0.0,25.0,28.0,2.0,6.0,13.0,4.0,6.0,90.0,51.0,7.5,0.00046052,0,1.3006,,,,,,,,,,,,,,,,,7.0,,,,,,,1.0,,,,,,,True,,1.0,1.0
12764994,away,FC Noah,Bryan Mendoza,,,mendoza-bryan,B. Mendoza,D,,180,17,M,1001795,EUR,731462400,D,14,14,False,27.0,23.0,1.0,,0.0,18.0,20.0,6.0,8.0,4.0,,,63.0,34.0,6.8,0.0440736,0,,1.0,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,,,,5.0,,,2.0,,,,1.0,,,,,,,,,,
12764994,away,FC Noah,Gonçalo Silva,,,goncalo-silva,G. Silva,D,37,184,76,M,169729,EUR,675993600,D,37,37,False,51.0,50.0,3.0,2.0,0.0,36.0,36.0,14.0,15.0,1.0,,,90.0,66.0,7.4,0.0190525,0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,10.0,3.0,,,,,,,,,
12764994,away,FC Noah,Sergey Muradyan,Sergey Muradyan,,sergey-muradyan,S. Muradyan,D,3,189,183,M,1408999,EUR,1093564800,D,3,3,False,47.0,44.0,4.0,2.0,0.0,38.0,41.0,6.0,6.0,2.0,,,90.0,59.0,7.2,0.0013574,0,,,,,2.0,2.0,,,,,,2.0,1.0,1.0,,1.0,,3.0,,,,2.0,,,4.0,2.0,,,,,,,,,
12764994,away,FC Noah,Guðmundur Þórarinsson,,,gudmundur-thorarinsson,G. Þórarinsson,D,4,183,59,M,66758,EUR,703296000,D,4,4,False,14.0,13.0,,,0.0,7.0,7.0,6.0,7.0,2.0,,,17.0,19.0,6.5,0.00266994,0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
12764994,away,FC Noah,Yan Eteki,,,yan-eteki,Y. Eteki,M,88,187,120,M,848082,EUR,872553600,M,88,88,False,38.0,34.0,2.0,2.0,0.0,23.0,25.0,11.0,14.0,5.0,,,90.0,62.0,7.7,0.0231918,0,,1.0,,,3.0,8.0,,2.0,1.0,1.0,,3.0,7.0,6.0,4.0,,1.0,11.0,,,,,,,2.0,1.0,,,,,,,,,
12764994,away,FC Noah,Gustavo Sangaré,,,gustavo-sangare,G. Sangaré,M,17,180,2992,M,1019038,EUR,847411200,M,17,17,False,39.0,35.0,2.0,1.0,0.0,21.0,23.0,14.0,16.0,4.0,,,76.0,45.0,6.5,0.0115189,0,,,,,5.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,5.0,,,1.0,1.0,,,2.0,,,,,,,,,,
12764994,away,FC Noah,Hélder Ferreira,,,helder-ferreira,H. Ferreira,M,7,180,120,M,892206,EUR,860198400,M,7,7,False,53.0,42.0,10.0,6.0,0.0,16.0,19.0,26.0,38.0,6.0,,,90.0,84.0,7.1,0.135264,0,,4.0,,,6.0,5.0,3.0,1.0,2.0,,,3.0,2.0,2.0,2.0,3.0,,20.0,,,2.0,,,,4.0,,,,,,,,,,
12764994,away,FC Noah,Imran Oulad Omar,,,imran-oulad-omar,I. O. Omar,M,11,181,204,M,858888,EUR,881798400,M,81,81,False,18.0,15.0,,,0.0,8.0,9.0,7.0,9.0,3.0,,,45.0,27.0,6.6,0.00550018,0,,,,,1.0,3.0,,1.0,1.0,1.0,,,1.0,,3.0,1.0,,7.0,,,1.0,,,,,,,,,,,,,,
12764994,away,FC Noah,Virgile Pinson,,,pinson-virgile,V. Pinson,M,10,177,60,M,949372,EUR,824947200,M,93,93,False,21.0,16.0,,,0.0,8.0,9.0,8.0,13.0,6.0,,,90.0,55.0,7.2,0.279118,5,,1.0,,,9.0,12.0,,4.0,9.0,6.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,19.0,0.1783,0.4436,,,,,,,,,,1.0,2.0,,,,
12764994,away,FC Noah,Matheus Aiás,,,matheus-aias,M. Aiás,F,9,175,296,M,899902,EUR,851904000,F,9,9,False,12.0,7.0,1.0,,0.0,4.0,8.0,3.0,4.0,1.0,,,63.0,26.0,6.3,0.00130296,2,,,,1.0,6.0,2.0,,3.0,2.0,,,1.0,,,1.0,1.0,1.0,11.0,0.0501,,,1.0,,,1.0,,,,,1.0,1.0,,,,
12764994,away,FC Noah,Hovhannes Hambardzumyan,,,hovhannes-hambardzumyan,H. Hambardzumyan,D,19,179,119,M,57291,EUR,654998400,D,19,19,True,43.0,34.0,3.0,,0.0,16.0,18.0,18.0,26.0,3.0,,,73.0,64.0,7.1,0.0343792,2,,1.0,,1.0,3.0,4.0,2.0,,1.0,,,4.0,2.0,,1.0,2.0,,12.0,0.056,,1.0,,,,1.0,1.0,,,,2.0,,,,,
12764994,away,FC Noah,Gor Manvelyan,,,gor-manvelyan,G. Manvelyan,M,10,180,193,M,1129370,EUR,1018310400,M,27,27,True,19.0,14.0,,,0.0,1.0,3.0,13.0,16.0,,,,45.0,25.0,6.1,0.0448805,1,,,,,5.0,,1.0,1.0,2.0,,,,,,1.0,,1.0,10.0,0.0255,,,,,,,,,,,1.0,,,,,
12764994,away,FC Noah,Eraldo Cinari,,,eraldo-cinari,E. Cinari,M,11,181,86,M,891613,EUR,844992000,F,11,11,True,15.0,9.0,1.0,,0.0,1.0,2.0,8.0,13.0,1.0,,,27.0,19.0,6.6,0.0200879,1,,,,,,1.0,,,,,,,,,,1.0,,7.0,0.0164,,,,1.0,,,,,,1.0,1.0,,,,,
12764994,away,FC Noah,Gonçalo Gregório,,,goncalo-gregorio,G. Gregório,F,8,184,177,M,842288,EUR,803088000,F,8,8,True,10.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,7.0,,,,27.0,14.0,6.6,0.0063021,0,,,,,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
12764994,away,FC Noah,Artak Dashyan,,,artak-dashyan,A. Dashyan,M,10,181,81,M,583996,EUR,627523200,M,10,10,True,10.0,7.0,,,0.0,2.0,3.0,5.0,7.0,2.0,,,14.0,13.0,7.0,0.0283139,0,,,,,2.0,1.0,,,,,,,,,,1.0,,4.0,,,2.0,2.0,,,1.0,,,,,,,,,,
12764994,away,FC Noah,Aleksey Ploshchadnyi,,,aleksey-ploshchadnyi,A. Ploshchadnyi,G,92,190,47,M,1434582,EUR,1082505600,G,92,92,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,away,FC Noah,Pablo Santos,,,pablo-santos,P. Santos,D,27,185,62,M,874392,EUR,700876800,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,away,FC Noah,Aleksandar Miljković,,,aleksandar-miljkovic,A. Miljković,D,26,181,41,M,39591,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,away,FC Noah,Grenik Petrosyan,,,grenik-petrosyan,G. Petrosyan,M,10,174,24,M,958802,EUR,1007510400,F,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764994,away,FC Noah,Artem Avanesyan,,,artem-avanesyan,A. Avanesyan,M,18,177,19,M,862988,EUR,932169600,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
