match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,confirmed,description,from
10388384,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10388384,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,,
10388384,,,,,89,,,2,,,substitution,,121305829.0,False,False,regular,,,,,,,,
10388384,,,,,85,,,6,,,substitution,,121305798.0,False,True,regular,,,,,,,,
10388384,,,,,81,,,10,,,card,,120454684.0,,True,yellowRed,Luca Kilian,Foul,False,855676.0,Luca Kilian,,,
10388384,,,,,75,,,16,,,substitution,,121305745.0,False,False,regular,,,,,,,,
10388384,,,,,75,,,16,,,substitution,,121305744.0,False,False,regular,,,,,,,,
10388384,,,,,75,,,16,,,substitution,,121305743.0,False,True,regular,,,,,,,,
10388384,,,,,72,,,19,,,card,,120454632.0,,True,yellow,Kingsley Schindler,Foul,False,169113.0,Kingsley Schindler,,,
10388384,,,,,64,,,27,,,substitution,,121305672.0,False,False,regular,,,,,,,,
10388384,,,,,62,,,29,,,substitution,,121305657.0,False,True,regular,,,,,,,,
10388384,,,,,62,,,29,,,substitution,,121305656.0,False,True,regular,,,,,,,,
10388384,,,,,54,,,37,,,card,,120454511.0,,True,yellow,Kristian Pedersen,Foul,False,773591.0,Kristian Pedersen,,,
10388384,,,,,53,,,38,,,card,,120454503.0,,False,yellow,Robin Knoche,Foul,False,130433.0,Robin Knoche,,,
10388384,,,,,46,,,45,,,substitution,,121305479.0,False,True,regular,,,,,,,,
10388384,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10388384,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,,
10388384,,,,,16,,,30,,,varDecision,,13215.0,,False,goalAwarded,,,,352544.0,Sheraldo Becker,False,,
10388384,,,,,10,,,36,,,inGamePenalty,,118405761.0,,False,missed,,goalkeeperSave,,788786.0,Jordan Siebatcheu,,Goalkeeper save,
10388384,,,,,9,,,37,,,card,,120454059.0,,True,yellow,Luca Kilian,Handball,False,855676.0,Luca Kilian,,,
10388384,,0.0,1.0,,3,,,43,,,goal,,165744721.0,,False,ownGoal,,,,387220.0,Timo Hübers,,,owngoal
10388384,,,,,-5,,,6,,,card,,120454712.0,,True,yellow,Steffen Baumgart,Argument,False,,,,,
