match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_clearanceOffLine,stat_penaltyMiss,stat_penaltyWon
11406777,home,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,21.0,20.0,,,5.0,5.0,15.0,16.0,2.0,,1.0,,,,,,,,,90.0,39.0,8.8,4.0,0.210569,2.0,7,,Kvaradona,,1.0,,,2.0,1.0,3.0,8.0,,6.0,5.0,,2.0,2.0,2.0,1.0,1.0,,,0.3155,,,,1.0,,4.0,0.1955,,,,,,,
11406777,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,9.0,6.0,2.0,1.0,3.0,4.0,3.0,7.0,,,,,,,,,,,,13.0,15.0,6.6,6.0,0.130564,1.0,0,,giacomo.raspadori,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11406777,home,Napoli,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,24,24,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,12.0,4.0,6.4,,0.00180546,,0,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11406777,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,14.0,5.0,6.7,3.0,,,0,,simeonegiovanni,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11406777,home,Napoli,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,home,Napoli,Hubert Idasiak,hubert-idasiak,H. Idasiak,G,16,188,332,M,970829,EUR,1012694400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,home,Napoli,Natan,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,home,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183,1368,M,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,home,Napoli,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,892924,EUR,950659200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,home,Napoli,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,947929,EUR,951782400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,home,Napoli,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,away,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,16.0,6.0,14.0,4.0,5.0,6.0,1.0,10.0,,,8.0,,4.0,,,6.0,,,,90.0,29.0,7.6,11.0,0.00036351,,0,-0.0921,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
11406777,away,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,31.0,25.0,2.0,1.0,14.0,18.0,11.0,13.0,,5.0,4.0,,,,,,,,,90.0,46.0,6.8,9.0,0.00316133,,0,,,,,,,1.0,4.0,3.0,7.0,1.0,,,,2.0,1.0,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
11406777,away,Frosinone,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,6,6,False,27.0,17.0,3.0,1.0,14.0,18.0,3.0,9.0,,12.0,1.0,,,,,,,,,90.0,43.0,7.6,10.0,0.0235633,1.0,0,,,,,,,1.0,3.0,1.0,3.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,1.0,,
11406777,away,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,20,20,False,28.0,22.0,4.0,2.0,8.0,10.0,14.0,18.0,,2.0,7.0,,,,,,,,,90.0,31.0,6.2,6.0,0.00528796,,0,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11406777,away,Frosinone,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,25.0,19.0,1.0,,6.0,8.0,16.0,21.0,2.0,,4.0,,,,,,,,,89.0,52.0,7.7,14.0,0.578304,4.0,1,,,,1.0,4.0,3.0,,4.0,3.0,8.0,,1.0,1.0,1.0,1.0,6.0,,1.0,1.0,,2.0,0.0439,,,,2.0,1.0,,,,,,,,,
11406777,away,Frosinone,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,45,45,False,44.0,35.0,7.0,2.0,21.0,21.0,14.0,23.0,,3.0,2.0,,,,,,,,,90.0,52.0,6.5,9.0,0.00477624,,0,,,,,,,2.0,2.0,5.0,4.0,2.0,,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,
11406777,away,Frosinone,Luca Mazzitelli,luca-mazzitelli,L. Mazzitelli,M,4,180,415,M,369866,EUR,816393600,M,36,36,False,41.0,32.0,6.0,3.0,15.0,17.0,17.0,25.0,,2.0,3.0,,,,,,,,,89.0,59.0,7.2,10.0,0.0635975,,4,,,True,,1.0,,2.0,3.0,6.0,7.0,1.0,,,1.0,4.0,,3.0,,1.0,,3.0,0.1439,,,1.0,,,1.0,0.0342,,,,,,,
11406777,away,Frosinone,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,M,32,32,False,24.0,15.0,3.0,1.0,5.0,6.0,11.0,22.0,,2.0,5.0,,,,,,,,,90.0,50.0,6.6,19.0,0.264719,1.0,0,,,,,4.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
11406777,away,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,F,4,4,False,13.0,8.0,,,1.0,3.0,7.0,11.0,,2.0,2.0,,,,,,,,,78.0,26.0,6.8,7.0,0.00851785,,1,,,,,1.0,,1.0,2.0,4.0,5.0,,,,,2.0,1.0,,1.0,1.0,,4.0,0.0345,,,,1.0,,,,,,,,,,
11406777,away,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,18.0,14.0,,,4.0,4.0,10.0,14.0,1.0,,2.0,,,,,,,,,78.0,29.0,6.3,9.0,0.0190377,2.0,3,,matiassoule11,,1.0,,,2.0,,7.0,,,3.0,,,,1.0,1.0,1.0,,,1.0,0.843,,,,,1.0,1.0,0.9898,,1.0,,,,1.0,
11406777,away,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,False,11.0,7.0,,,2.0,2.0,5.0,9.0,,,5.0,,,,,,,,,90.0,20.0,8.9,7.0,0.0111314,1.0,3,,walo_98,,,,,5.0,,6.0,2.0,,,,,1.0,2.0,,,1.0,,,0.606,,,,1.0,1.0,3.0,1.739,2.0,,2.0,,,,1.0
11406777,away,Frosinone,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,F,8,8,True,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,12.0,9.0,6.6,2.0,0.00119158,,1,,,,,,,,1.0,2.0,5.0,,2.0,1.0,,1.0,,,,1.0,,1.0,0.7479,,,,2.0,,1.0,0.9515,,1.0,,,,,
11406777,away,Frosinone,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,12,12,True,6.0,1.0,1.0,,,,1.0,6.0,,,1.0,,,,,,,,,12.0,10.0,6.7,5.0,0.0102221,,0,,reinier.jesus,,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11406777,away,Frosinone,Mateus Lusuardi,mateus-lusuardi,M. Lusuardi,D,47,190,266,M,1525361,EUR,1073520000,D,47,47,True,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Mateus Lusuardi,,,,,,,,,,,,,
11406777,away,Frosinone,Francesco Gelli,francesco-gelli,F. Gelli,M,10,173,62,M,595900,EUR,845337600,M,14,14,True,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11406777,away,Frosinone,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,away,Frosinone,Pierluigi Frattali,pierluigi-frattali,P. Frattali,G,,185,25,M,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,away,Frosinone,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,5,185,121,M,792311,EUR,890870400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,away,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,away,Frosinone,Jaime Báez,jaime-baez,J. Báez,M,28,178,206,M,796443,EUR,798768000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,away,Frosinone,Giorgi Kvernadze,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,1140001,EUR,1044576000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Giorgi Kvernadze,,,,,,,,,,,,,
11406777,away,Frosinone,Farès Ghedjemis,fares-ghedjemis,F. Ghedjemis,F,7,183,759,M,1445228,EUR,1031270400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,away,Frosinone,Marvin Çuni,marvin-cuni,M. Çuni,F,90,188,299,M,946006,EUR,994723200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406777,away,Frosinone,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26876,M,954888,EUR,1011830400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,kaiojorge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
